TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
ARGONDENIM,18.9,19.3,18.3,18.9,18.8,547,19.783,1041433
ASIAINS,37.5,38,36.2,37.5,37.2,146,3.129,84052
ASIAPACINS,43,44.2,42,43,43,60,0.725,16889
ASIATICLAB,43,44.8,43,43,44.3,1569,46.779,1079031
ATCSLGF,7.2,7.2,7,7.2,7.2,93,1.928,271924
ATLASBANG,81.7,87,79.2,81.7,81.6,474,5.506,66529
AZIZPIPES,75.4,76.6,75.4,75.7,77.7,106,2.292,30367
BANGAS,119.3,122,119.3,119.3,122.9,406,13.83,115709
BANKASIA,20.5,21.1,20.5,20.5,21.1,72,3.992,194573
BARKAPOWER,14.1,14.3,13.9,14,14.3,271,7.358,525355
BATASHOE,950,970,950,954.6,955.8,43,1.892,1982
BATBC,411.1,420,406.5,411.1,416.9,3779,167.172,406754
BAYLEASING,13.1,13.8,13,13,13.3,317,8.456,646875
BBS,15.4,15.9,15.3,15.4,15.6,425,8.022,516226
BBSCABLES,28,28.6,28,28,28.8,548,14.186,504758
BDAUTOCA,108,110.4,107,108.2,108.8,69,0.901,8305
BDCOM,28.7,29.5,28.5,28.7,29.3,344,7.883,273761
BDFINANCE,20.7,21.2,20.6,20.7,21.2,329,10.084,485524
BDLAMPS,129,132.9,127.5,129,129.5,153,1.385,10641
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,17.7,18,17.7,17.7,18.2,1083,31.14,1756310
BDTHAIFOOD,25.1,25.7,25.1,25.1,25.8,260,6.417,255465
BDWELDING,16.8,17.2,16.2,16.8,16.4,171,2.037,121507
BEACHHATCH,74.7,76.2,74.7,74.7,77,872,113.476,1515374
BEACONPHAR,131.6,134,131.6,131.6,135.6,349,13.609,103268
BENGALWTL,21.8,22.4,21.6,21.8,22,157,2.758,125817
BERGERPBL,1842.8,1868.2,1837,1842.8,1852.1,185,4.098,2216
BESTHLDNG,29,32.7,29,29,29.8,1335,41.672,1427829
BEXIMCO,115.6,115.6,115.6,115.6,115.6,10,0.778,6731
BGIC,38.7,39.2,38.4,38.5,39.5,71,1.2,30983
BIFC,8.5,8.9,8.5,8.5,8.7,62,0.506,59184
BNICL,45.5,46.6,44.5,45.5,45.2,130,2.065,45381
BPML,60.1,60.6,58.6,60.1,60.4,692,24.651,412065
BPPL,15.5,15.9,15.5,15.5,15.9,320,9.021,580316
BRACBANK,49.8,50.2,46.8,49.8,48.2,3837,538.812,11056486
BSC,105.3,107.9,101.9,105.3,105,1889,59.718,571891
BSCCL,0,0,0,0,113.6,0,0,0
BSCPLC,134.9,137.5,133.4,133.7,137.5,719,22.955,171604
BSRMLTD,90.9,94,90.1,90.9,96.2,748,27.469,300095
BSRMSTEEL,62.1,64,62.1,62.1,64,239,5.893,94770
BXPHARMA,87.9,87.9,87.9,87.9,90.6,162,3.163,35980
CAPITECGBF,14.6,14.6,14.6,14.6,15,147,4.081,279519
CAPMBDBLMF,7.6,7.8,7.5,7.5,7.6,43,0.54,71462
CAPMIBBLMF,10.8,11.1,10.8,10.8,11.1,201,3.514,322064
CENTRALINS,47.5,49.9,47.5,47.5,48.9,162,6.764,142109
CENTRALPHL,18.9,19.5,18.9,18.9,19.4,1340,38.005,1999793
CITYBANK,23.9,24.7,23.9,23.9,24.6,1556,182.646,7620327
CITYGENINS,81.5,92,81.5,81.5,84,11,0.228,2795
CLICL,46.6,47.4,44.5,46.6,45.5,261,3.478,75575
CNATEX,7.4,7.6,7.2,7.4,7.4,962,30.415,4141714
CONFIDCEM,72.2,77.7,71.4,72.2,73.6,511,11.92,163914
CONTININS,32.8,33.5,31.8,32.8,32.4,145,2.507,76886
COPPERTECH,27.9,28.6,27.6,27.9,27.7,242,7.324,262012
CROWNCEMNT,64,64.4,63,64,64,122,12.563,196189
CRYSTALINS,78.6,79.8,77.2,78.6,79.4,115,1.885,24050
CVOPRL,144.2,146.4,142.6,144.2,143.2,492,12.755,88494
DACCADYE,14.4,14.7,14,14.4,13.4,2540,92.293,6377091
DAFODILCOM,82.8,85.5,81.7,82.8,83.5,189,5.202,61660
DBH,38.9,39.9,38.8,38.9,39.9,840,54.402,1397447
DBH1STMF,5.8,5.9,5.7,5.7,5.8,56,0.787,137631
DELTALIFE,107.7,110,99.4,107.7,101.7,1812,64.717,618958
DELTASPINN,6.5,6.7,6.5,6.5,6.6,82,1.438,221091
DESCO,27.9,29,27.7,28.3,28.5,74,0.603,21529
DESHBANDHU,29.7,30.4,29.7,29.7,30.6,529,14.87,498585
DGIC,28.5,29,28.1,28.5,28.8,102,0.864,30325
DHAKABANK,13.8,14.1,13.6,13.8,14,1517,103.872,7566739
DHAKAINS,49.2,50.7,49.2,49.2,50.7,180,4.233,85741
DOMINAGE,13,13.4,13,13,13.4,383,6.495,495846
DOREENPWR,29.1,29.3,28.3,28.7,28.9,217,4.673,162644
DSHGARME,84.1,87.4,82.8,84.1,85.3,94,0.892,10572
DSSL,11.9,12.4,11.5,11.9,11.8,998,24.556,2066375
DULAMIACOT,69,72.8,69,69.2,71.1,72,0.484,6991
DUTCHBANGL,55,57,52.4,55,54,402,22.165,404077
EASTERNINS,55.5,56.2,54.8,54.9,56.4,169,3.062,55578
EASTLAND,24.7,24.9,23.7,24.7,24.3,102,2.308,95604
EASTRNLUB,1583.1,1588.7,1536.9,1583.1,1535.1,670,12.929,8247
EBL,27.5,27.8,27.4,27.5,28.2,426,32.988,1202239
EBL1STMF,4.7,4.8,4.7,4.8,4.8,29,0.184,38389
EBLNRBMF,4.5,4.5,4.5,4.5,4.6,44,3.995,887790
ECABLES,143.8,147.9,135.8,141.3,140,118,1.674,12182
EGEN,36.5,37.7,36.5,36.5,37.6,1383,68.6,1861276
EHL,78,80.3,77.4,78,79.7,744,31.405,401981
EIL,45.3,46.8,44.7,45.3,46,675,36.73,804942
EMERALDOIL,39.5,41,39.5,39.5,40.7,920,31.165,786345
ENVOYTEX,40,40.5,39.1,40,40.2,146,3.848,96563
EPGL,21.7,22.6,21.6,21.7,22.2,137,2.732,125425
ESQUIRENIT,23.4,23.8,22.1,23.4,22.7,162,2.431,104323
ETL,12.8,13.3,12.2,12.8,12.5,1270,49.253,3888179
EXIM1STMF,4.4,4.5,4.4,4.4,4.5,55,0.654,148258
EXIMBANK,9.8,10,9.8,9.8,10.1,193,5.391,549742
FAMILYTEX,4,4.2,4,4,4.1,517,8.279,2043476
FARCHEM,22.7,22.9,22.1,22.7,22.5,167,2.043,90034
FAREASTFIN,5,5.2,5,5,5.1,83,1.317,258609
FAREASTLIF,41.6,42,37.1,41.6,38.2,497,17.489,446354
FASFIN,4.6,4.7,4.6,4.6,4.7,120,1.525,331324
FBFIF,4.4,4.5,4.4,4.4,4.5,134,5.056,1148910
FEDERALINS,25.1,25.1,24.2,25,24.9,53,0.523,21080
FEKDIL,21.1,21.8,19.7,21.1,20.3,3001,148.197,7066689
FINEFOODS,162.5,168.8,159.7,161.1,164.6,190,6.864,42590
FIRSTFIN,4.9,5.3,4.9,4.9,5,97,1.439,292165
FIRSTSBANK,7.9,8.1,7.8,7.9,8,1138,78.821,9983656
FORTUNE,30.5,31.3,30.5,30.5,31.4,1460,40.369,1312521
FUWANGCER,19.1,19.6,19.1,19.1,19.6,972,30.923,1612676
FUWANGFOOD,22.4,23.3,22.3,22.4,22.9,941,28.437,1266360
GBBPOWER,10.8,11,10.7,10.8,11,206,4.11,382406
GEMINISEA,256.9,264.8,256.9,256.9,264.8,1182,33.126,128768
GENEXIL,51.4,51.8,50.5,51.4,51.9,872,19.404,379267
GENNEXT,6.7,6.8,6.5,6.7,6.7,1193,40.33,6118611
GHAIL,14.5,14.9,14.5,14.5,14.9,539,18.205,1251556
GHCL,35.3,36.5,35.3,35.3,36.3,653,28.529,806068
GIB,7.7,7.9,7.7,7.7,7.9,2006,111.911,14500387
GLDNJMF,12.7,12.8,12.7,12.7,13,294,8.772,690039
GLOBALINS,30.6,31.4,30.2,30.7,31.1,79,2.538,83144
GOLDENSON,18.5,19,18.5,18.5,19,968,27.528,1480762
GP,0,0,0,355.5,355.5,0,0,0
GPHISPAT,29.1,29.7,29,29.1,29.8,811,28.976,991528
GQBALLPEN,153.5,158.1,153.5,153.5,158.2,950,43.7,283830
GRAMEENS2,17.2,18,17.2,17.2,17.7,872,44.952,2583868
GREENDELMF,4.7,4.8,4.7,4.7,4.8,46,1.291,274760
GREENDELT,56.3,56.7,55.1,56.3,56.5,173,4.294,76779
GSPFINANCE,12.1,12.8,12.1,12.1,12.4,437,11.533,946809
HAKKANIPUL,53.5,55,53.2,53.5,54.2,160,2.802,52021
HAMI,128.4,128.4,128.4,128.4,132.3,37,1.286,10016
HEIDELBCEM,314.4,314.4,290,314.4,289.1,1053,72.19,231305
HFL,16.2,16.7,14.8,16.1,15.2,373,6.988,432544
HRTEX,44.6,45.7,41.9,44.6,43.1,579,10.614,241265
HWAWELLTEX,46.7,47.5,45.3,46.7,46.5,60,0.935,19920
IBNSINA,295.7,300,295.7,295.7,304.8,408,37.667,127336
IBP,14.8,15.4,14.6,14.6,15,316,5,339055
ICB,67.6,67.9,67.6,67.6,69.6,134,4.632,68480
ICB3RDNRB,5.3,5.4,5.2,5.3,5.3,71,1.666,318255
ICBAGRANI1,7.9,7.9,7.9,7.9,8.1,12,0.078,9922
ICBAMCL2ND,7.2,7.2,7.1,7.2,7.3,31,0.502,70247
ICBEPMF1S1,6.4,6.4,6.4,6.4,6.5,15,0.312,48711
ICBIBANK,3.9,4,3.9,3.9,4,97,1.443,369958
ICBSONALI1,8.3,8.5,8.3,8.3,8.5,263,8.065,970386
ICICL,27.4,27.4,26.3,27.1,27.1,217,2.57,96016
IDLC,39.7,40.2,39.7,39.7,40.9,214,12.064,303679
IFADAUTOS,29,29.8,28.9,29,29.7,159,3.219,110708
IFIC,10.8,11,10.4,10.8,10.7,3345,272.904,25895487
IFIC1STMF,4.1,4.1,3.9,4,4,82,3.776,959270
IFILISLMF1,5.4,5.4,5.4,5.4,5.5,46,1.794,332243
ILFSL,5,5,5,5,5.1,20,0.388,77601
INDEXAGRO,73,73.5,70,73,71.7,227,4.55,62868
INTECH,22.1,22.7,22.1,22.3,22.6,98,0.937,41824
INTRACO,32.6,33.3,32.6,32.6,33.6,808,37.488,1148022
IPDC,24.5,25.5,24.4,24.5,25.1,1051,44.307,1799338
ISLAMIBANK,42.1,45,41.3,42.1,44.6,2195,102.097,2395136
ISLAMICFIN,14.6,14.6,14.1,14.6,13.3,1253,66.557,4567980
ISLAMIINS,44.1,45.4,44,44.1,45.3,111,1.554,34993
ISNLTD,44.4,46,44.4,44.5,45.7,136,3.173,70964
ITC,43.6,44.5,43,43.6,43.4,1010,49.565,1137232
JAMUNABANK,19.4,19.8,19.4,19.4,20,528,26.974,1387549
JAMUNAOIL,188.1,192,188.1,188.2,193.9,651,27.019,143016
JANATAINS,33.8,34.1,33,33.8,33.7,171,4.161,123573
JHRML,70.5,71.8,69,70.5,70.3,703,26.549,376851
JMISMDL,155.7,158,154,155.7,158.4,278,5.582,35826
JUTESPINN,260.4,275.9,255.7,274,258.7,34,0.118,435
KARNAPHULI,34.4,34.7,33.1,34.4,33.8,420,9.016,264296
KAY&amp;QUE,235.8,240,235.8,235.8,243,63,3.272,13875
KBPPWBIL,99.5,105,99.5,99.5,102.5,133,3.547,34840
KDSALTD,41.4,42.5,41.4,41.8,42.6,491,10.711,255953
KEYACOSMET,7,7.4,6.7,7,6.8,3243,92.491,13284375
KOHINOOR,575.7,583.7,568,575.7,572.9,450,13.662,23799
KPCL,26.6,26.6,26.6,26.6,26.6,5,0.186,7005
KPPL,16.6,17.2,16.6,16.6,17.1,461,11.355,681285
KTL,15.9,16.4,14.6,15.9,15,1670,63.312,3994507
LANKABAFIN,22.3,23.9,22.1,22.3,22.3,2948,154.156,6715101
LEGACYFOOT,61.5,63.4,60.6,61.5,62.1,316,3.757,60671
LHBL,65.3,66.3,63.5,65.3,64.9,1194,44.022,678469
LIBRAINFU,810,849,790,817.1,814.1,1094,24.418,29557
LINDEBD,1098.9,1110,1070.1,1098.9,1078.7,535,11.348,10361
LOVELLO,81.9,85.5,81.9,81.9,84.4,939,77.545,940033
LRBDL,20.3,21.1,20.2,20.3,20.8,817,16.507,809546
LRGLOBMF1,4.9,5,4.7,4.9,4.8,67,2.218,461819
MAKSONSPIN,13.3,13.8,12.6,13.3,12.9,1002,27.832,2117466
MALEKSPIN,33.5,34.5,31.7,33.5,32.5,2164,99.23,2985937
MARICO,2329.1,2348,2317,2332.2,2335.4,285,12.238,5244
MATINSPINN,49.5,50,46.7,49.5,47.7,404,9.968,203080
MBL1STMF,5.1,5.1,5.1,5.1,5.2,26,0.763,149533
MEGCONMILK,28.4,29.7,27.3,28.7,28,52,0.514,17903
MEGHNACEM,72,73.8,70.8,73,72.9,96,0.989,13793
MEGHNAINS,28.8,29,27.9,28.8,28.7,242,2.276,80114
MEGHNALIFE,80.8,81.4,77.3,80.8,78.3,1199,58.658,733101
MEGHNAPET,32.5,32.5,30.7,31.8,30.8,74,0.799,25276
MERCANBANK,12,12.1,12,12,12.3,134,6.059,504946
MERCINS,31.8,32.8,31.6,31.8,32.3,39,0.408,12805
METROSPIN,19,19.5,17.7,19,18.2,657,18.134,963736
MHSML,20.4,20.4,18.5,20.4,18.6,605,19.052,954759
MIDASFIN,11.7,12.7,11.7,11.7,12,286,5.603,467656
MIDLANDBNK,21.9,22.3,21.2,21.9,21.8,299,35.844,1668981
MIRACLEIND,34.3,34.3,34.3,34.3,35.3,51,1.746,50890
MIRAKHTER,46.4,47.6,45.3,46.4,46.7,207,6.632,143680
MITHUNKNIT,21,21.2,21,21,21.6,39,1.813,86314
MJLBD,84,85,82.6,84,85,141,2.017,24083
MLDYEING,13.2,13.6,12.8,13.2,13.1,371,7.759,583689
MONNOAGML,500.5,514.8,500.5,500.5,515.9,562,13.329,26520
MONNOCERA,91,92.9,91,91,93.8,844,24.779,271323
MONNOFABR,25,25.8,23.4,25,24,1904,75.229,3054838
MONOSPOOL,161.4,166.3,161.4,161.4,166.3,215,3.38,20746
MPETROLEUM,212.7,217.8,210,212.3,217.8,532,17.723,83313
MTB,14.5,14.7,14.5,14.5,14.9,221,29.892,2060867
NAHEEACP,32.9,33.6,32.6,32.9,33.5,345,8.243,250099
NATLIFEINS,118.8,118.8,108.2,118.8,108,607,21.652,191352
NAVANACNG,25.8,26.4,25.8,25.8,26.5,280,5.447,210697
NAVANAPHAR,76.6,78,76.6,76.6,78.9,1157,39.71,517439
NBL,7.9,7.9,7.9,7.9,8.1,79,1.277,161666
NCCBANK,12.7,12.7,12.7,12.7,13,77,4.033,317572
NCCBLMF1,6,6.2,6,6,6.1,53,0.939,156427
NEWLINE,47,47,47,47,47,1,0,10
NFML,13.9,14.4,13.7,13.9,14.1,234,4.77,342567
NHFIL,33.8,35.6,33.7,33.8,34.7,425,10.686,311774
NITOLINS,31.9,33.7,31.8,31.9,32.7,66,0.707,22088
NORTHERN,129.7,139.3,129.7,129.9,133.7,105,0.656,5029
NORTHRNINS,45,45,44.9,45,45,29,1.052,23373
NPOLYMER,43.3,44.7,43.3,43.3,44.6,336,12.074,278017
NRBBANK,12.5,12.8,12.5,12.5,12.8,704,46.163,3688043
NRBCBANK,11.9,12.2,11.9,11.9,12.2,272,9.342,782367
NTC,301.3,326.9,301.3,302.9,305.7,215,2.591,8460
NTLTUBES,75,75,72.3,74,73.6,208,3.612,48926
NURANI,5.9,6.1,5.9,5.9,6,274,2.101,355491
OAL,13.6,14.2,13.1,13.6,13.5,839,21.609,1583428
OIMEX,25.3,26.2,25.2,25.3,25.9,1035,37.21,1456883
OLYMPIC,146,150,145.6,146,150.1,677,18.565,126603
ONEBANKPLC,10.4,10.7,10.4,10.4,10.7,976,73.419,7037306
ORIONINFU,451.5,464.4,451.5,451.5,465.4,918,51.909,114407
ORIONPHARM,60,61,60,60,61.8,1620,82.904,1379618
PADMALIFE,23.9,24.2,23.6,23.9,24.3,90,1.357,57106
PADMAOIL,209.9,212.2,209.9,209.9,216.3,169,7.654,36422
PAPERPROC,141.8,144.2,140,141.8,143.1,253,2.458,17287
PARAMOUNT,51.8,53.9,51.7,51.8,53.2,472,8.984,172662
PDL,12.2,12.6,11.7,12.2,12,1348,39.667,3269162
PENINSULA,18.3,18.5,18.3,18.3,18.8,148,2.669,145831
PEOPLESINS,36.3,38,35.5,36.3,36.4,226,3.834,104374
PF1STMF,6.6,6.7,6.6,6.6,6.8,208,6.814,1030497
PHARMAID,680.7,694,671,680.7,675.4,671,12.773,18742
PHENIXINS,31,31.7,30.7,30.9,31.6,249,3.146,101955
PHOENIXFIN,8.5,8.9,8.5,8.5,8.7,215,4.481,526576
PHPMF1,4.1,4.1,4,4,4.1,170,2.242,560379
PIONEERINS,53.2,54.3,52.4,53.2,54,308,8.476,159346
PLFSL,4.2,4.3,4.2,4.2,4.3,90,2.641,628768
POPULAR1MF,4.2,4.3,4.2,4.2,4.3,74,2.191,520834
POPULARLIF,63.2,64.4,59.1,63.2,59.9,2162,93.531,1520127
POWERGRID,42.6,42.8,41.4,42.4,42.6,179,3.337,80254
PRAGATIINS,57,57.5,56,56,57.7,84,1.943,34614
PRAGATILIF,189.4,189.4,172,187,172.2,1819,135.909,743774
PREMIERBAN,10.7,10.9,10.6,10.7,10.9,364,14.17,1331589
PREMIERCEM,65.3,66.6,64,65.3,64.8,396,17.92,272697
PREMIERLEA,5.1,5.2,5,5,5.1,50,1.084,216423
PRIME1ICBA,6.1,6.1,6.1,6.1,6.2,62,1.236,202672
PRIMEBANK,22.3,22.3,22.3,22.3,22.9,129,24.533,1100123
PRIMEFIN,7.7,7.9,7.6,7.7,7.8,105,1.904,246314
PRIMEINSUR,40.7,41,39.3,40.3,39.3,133,2.639,66224
PRIMELIFE,44.7,44.7,40.2,43.6,41.4,211,5.32,126737
PRIMETEX,18.2,18.9,17.8,18.2,18.3,166,1.766,96844
PROGRESLIF,47,47.5,43.5,47,44.5,128,1.379,30015
PROVATIINS,39.2,39.7,37.4,39.2,38.5,345,5.71,147640
PTL,60,61.4,56,60,57.7,870,30.665,511342
PUBALIBANK,26.3,26.9,26.1,26.3,26.9,286,26.61,1007236
PURABIGEN,25.3,25.5,24.3,25,24.8,166,3.602,144420
QUASEMIND,40.7,41.5,39.1,40.7,40.3,687,24.697,612764
QUEENSOUTH,16.7,17.1,15.3,16.7,15.7,1034,34.084,2050430
RAHIMAFOOD,128.7,131.2,127.5,128.7,131.2,331,6.025,46624
RAHIMTEXT,123.9,128,123.7,123.9,127.5,77,1.391,11210
RAKCERAMIC,29.9,30.5,29.4,29.9,30.3,237,3.577,119798
RANFOUNDRY,154.6,159.9,153.9,154.6,158.6,132,2.489,15940
RDFOOD,32.5,33.5,32.4,32.5,33.3,470,14.686,448717
RECKITTBEN,4774,4836.9,4691,4774,4780.8,93,3.435,724
REGENTTEX,6,6.5,5.9,6,6,124,1.916,314375
RELIANCE1,18.8,19.2,18.6,18.8,19.1,297,22.635,1213704
RELIANCINS,67.8,70.2,67.7,67.8,69.7,118,3.428,49701
RENATA,759.8,765.9,741.5,759.8,749.4,1471,301.514,395921
RENWICKJA,0,0,0,798.7,798.7,0,0,0
REPUBLIC,36.7,39.1,36.6,36.7,37.7,175,4.033,109328
RINGSHINE,5.4,5.8,5.4,5.4,5.5,571,10.987,1998152
RNSPIN,14.7,15.5,14.7,14.7,15.1,139,2.263,152446
ROBI,33.5,34.7,33.5,33.5,34.5,3681,202.418,6025601
RSRMSTEEL,15.4,16.4,15.4,15.6,15.6,43,0.885,56736
RUNNERAUTO,29.1,29.2,28.9,28.9,29.7,68,0.755,26108
RUPALIBANK,28.6,28.7,27.7,28.2,28.5,344,6.939,247647
RUPALIINS,26.6,27,26.4,26.6,26.9,142,2.904,108816
RUPALILIFE,146.7,148.5,142.7,146.7,142.2,1648,48.149,329257
SAFKOSPINN,13.6,13.9,13.2,13.6,13.6,74,0.967,71802
SAIFPOWER,20.5,21,20.3,20.5,20.9,685,19.09,932492
SAIHAMCOT,17.4,17.4,15.7,17.4,15.9,1784,138.678,8070916
SAIHAMTEX,19.4,19.5,17.5,19.4,17.8,1497,77.602,4047938
SALAMCRST,18.9,19.8,18.9,18.9,19.2,302,4.394,230146
SALVOCHEM,43,44.1,43,43,44.3,1685,99.729,2305457
SAMATALETH,51.4,52.9,51,51.4,51.9,122,1.243,24049
SAMORITA,64,65.5,63.8,64,65.7,504,10.4,162127
SANDHANINS,24.4,24.4,23.1,24.1,23.7,608,16.084,683738
SAPORTL,23.4,24,23.4,23.4,24.1,502,19.151,817229
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,9.5,9.7,9.5,9.5,9.7,65,0.896,94126
SEAPEARL,63,64.2,63,63,64.9,2495,98.609,1562075
SEMLFBSLGF,6.3,6.4,6.3,6.3,6.4,39,0.543,86039
SEMLIBBLSF,7.4,7.6,7.4,7.4,7.6,35,0.252,34070
SEMLLECMF,6.7,6.8,6.7,6.7,6.9,79,1.81,269396
SHAHJABANK,18.9,19.5,18.7,18.9,19.2,160,7.137,373386
SHASHADNIM,23.7,24.2,22,23.7,22.6,742,24.278,1030730
SHEPHERD,14.9,15.5,14.1,14.9,14.5,516,14.69,988423
SHURWID,11.4,11.7,11.3,11.3,11.6,90,0.637,56037
SHYAMPSUG,139.9,145,139.9,139.9,144.2,299,11.984,85433
SIBL,11.8,12.3,11.3,11.8,11.2,1819,129.188,10879489
SICL,27,27.3,26.8,27,27.6,422,5.456,202763
SILCOPHL,20.5,21.2,20.2,20.5,20.7,438,11.467,559010
SILVAPHL,16.3,16.4,16,16.3,16.4,145,2.986,184205
SIMTEX,23.3,23.7,22.7,23.3,23.3,1067,37.713,1622623
SINGERBD,139.5,143.7,139.5,139.5,143.8,141,5.593,39973
SINOBANGLA,42.3,43.6,41.7,42.3,42.8,172,4.02,95012
SKICL,52.4,53.6,52.4,52.4,54,328,9.143,174032
SKTRIMS,23,23.3,21.1,23,21.4,1294,37.736,1662816
SONALIANSH,281,285,276,281,279.8,861,17.813,63381
SONALILIFE,71.4,73.3,70.2,71.4,72.2,381,10.533,147347
SONALIPAPR,246.8,254.4,246.8,246.8,254.4,1653,48.038,194371
SONARBAINS,30.4,30.7,30,30.1,30.9,208,4.828,160647
SONARGAON,26.7,27.4,26.1,26.8,26.5,194,4.045,150121
SOUTHEASTB,11.7,11.8,11.7,11.7,12,174,9.218,787250
SPCERAMICS,26.3,26.3,26.3,26.3,27.1,27,0.416,15805
SPCL,65.5,65.5,65.5,65.5,65.5,2,0.002,36
SQUARETEXT,52,54,51.5,52,53,547,34.648,666677
SQURPHARMA,227.2,230.3,226,227.2,230,3497,324.849,1425063
SSSTEEL,11.9,12.2,11.9,11.9,12.2,474,14.253,1196072
STANCERAM,102.8,103.6,100,102.2,101.1,96,1.095,10710
STANDARINS,38.7,39.7,37.5,38.1,38.6,137,3.703,97078
STANDBANKL,7.6,7.8,7.6,7.6,7.8,229,8.52,1115221
STYLECRAFT,61,62.4,60.1,61.7,61.6,167,2.138,34688
SUMITPOWER,20.1,20.4,20,20.1,20.6,692,17.699,883189
SUNLIFEINS,58.8,59.3,57.5,58.8,57.6,967,34.476,589501
TAKAFULINS,39.3,40,38.1,38.2,39.2,44,0.539,14087
TALLUSPIN,7.4,7.5,7.3,7.4,7.5,111,1.748,238731
TAMIJTEX,139.8,142,137.2,139.8,140.6,79,1.196,8645
TECHNODRUG,55.8,58.9,55.7,55.8,57.4,6012,207.029,3631512
TILIL,44.7,45,42.9,44.7,43.7,364,4.747,107331
TITASGAS,26.4,27.4,26.4,26.4,27.2,351,9.482,358796
TOSRIFA,28.6,28.8,27.2,28.6,27.4,604,27.168,960482
TRUSTB1MF,4.9,5.1,4.9,5,5,147,4.82,981078
TRUSTBANK,29.1,29.9,29.1,29.1,29.9,250,13.036,446826
TUNGHAI,4.7,4.7,4.7,4.7,4.8,30,0.344,73130
UCB,13.1,13.4,12.4,13.1,12.7,690,63.876,4986880
UNILEVERCL,3150.6,3370,3150.6,3150.6,3248,319,304.916,90874
UNIONBANK,7.5,7.7,7.5,7.5,7.7,454,18.62,2477246
UNIONCAP,9,9,9,9,9.2,39,1.103,122515
UNIONINS,38.7,40.2,37.9,38.7,38.8,172,2.4,62007
UNIQUEHRL,54.4,55,53.7,54.4,55,771,29.087,536244
UNITEDFIN,14.1,14.5,13.9,14.1,14.3,225,6.561,463413
UNITEDINS,40.7,40.7,40.4,40.4,40.3,19,0.023,577
UPGDCL,146.9,148.9,144.2,146.9,148.3,306,9.012,61662
USMANIAGL,41.5,41.9,40.3,41.6,41.2,36,0.171,4124
UTTARABANK,23.8,24.2,23.8,23.8,24.5,632,58.505,2449879
UTTARAFIN,22.9,23.7,22.8,22.9,23.5,77,1.179,51505
VAMLBDMF1,6,6.3,6,6,6.1,83,0.857,142372
VAMLRBBF,5.6,5.7,5.6,5.6,5.7,28,0.674,120373
