TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
BDTHAI,10.8,11,10.7,10.8,10.6,255,7.005,648282
BDTHAIFOOD,13.2,13.5,13.1,13.2,13.1,726,20.581,1544130
BDWELDING,15.5,16.2,14.4,15.2,15,518,4.72,303943
BEACHHATCH,38.5,38.8,36.8,38.5,36.9,848,12.962,343300
BEACONPHAR,105.7,106.1,104.4,105.7,105.6,323,9.574,90734
BENGALWTL,17.5,17.6,17.4,17.5,17.4,67,0.982,55992
BERGERPBL,1380.2,1390,1379.1,1380.2,1381,154,6.43,4658
BESTHLDNG,11.5,11.6,11.3,11.5,11.3,270,3.234,282236
BEXIMCO,0,0,0,110.1,110.1,0,0,0
BGIC,32.1,32.5,31.7,31.8,32.1,48,0.233,7309
BIFC,1.4,1.4,1.4,1.4,1.5,20,0.074,53085
BNICL,48.8,49.4,48.6,48.8,48.7,626,13.886,283738
BPML,24.6,25.1,24.5,24.6,24.5,44,0.27,10991
BPPL,14.2,14.6,14,14.2,14.4,634,25.374,1773155
BRACBANK,67.6,67.9,65.9,67.6,65.8,1106,76.105,1132507
BSC,110.1,111.5,109.9,110.1,110.8,1442,63.126,571188
BSCPLC,131.6,133.6,128.5,131.6,129.1,728,15.307,116142
BSRMLTD,79.8,79.9,77.5,79.1,77.4,357,4.118,52604
BSRMSTEEL,65.9,66.4,63.9,65.9,64.4,416,8.5,130400
BXPHARMA,106.9,107.6,106.1,106.9,105.8,636,28.309,264796
CAPITECGBF,6.8,7,6.8,6.8,6.9,161,3.958,577358
CAPMBDBLMF,9.6,9.8,9.4,9.6,9.7,276,5.475,571227
CAPMIBBLMF,8,8,7.6,8,7.9,84,2.478,311811
CENTRALINS,43,43.6,42.7,43,42.9,1251,46.403,1077345
CENTRALPHL,8.3,8.5,8.3,8.3,8.3,138,1.536,184283
CITYBANK,25.9,26,25.2,25.9,25.2,2050,199.049,7726880
CITYGENINS,83.4,84.3,82.9,83.4,83.7,296,11.201,134449
CLICL,56.8,57.2,55.8,56.8,56.2,440,20.055,353864
CNATEX,2.2,2.4,2.2,2.2,2.3,108,0.837,375969
CONFIDCEM,50.3,50.9,50.2,50.3,50,181,3.368,66939
CONTININS,24.6,24.9,24.5,24.6,24.6,91,1.753,70798
COPPERTECH,18.9,19.2,18.8,18.9,19,137,2.303,121809
CROWNCEMNT,47.2,47.2,46,46.8,46,116,0.98,20946
CRYSTALINS,61.8,62,59.2,61.8,59.8,1076,37.719,617942
CVOPRL,148.2,149.4,147.6,148.2,147.4,784,15.718,105987
DACCADYE,17.6,17.7,16.9,17.6,17,101,1.541,88868
DAFODILCOM,35.6,36.5,35.6,35.7,35.6,99,0.702,19409
DBH,36.5,36.6,35.9,36.5,36,259,9.725,266791
DBH1STMF,6.4,6.4,6.2,6.4,6.4,84,0.018,2805
DELTALIFE,69.3,70,69,69.1,69.6,205,4.782,69129
DELTASPINN,5,5,4.8,5,4.9,72,0.767,155276
DESCO,19.9,20.3,19.7,19.9,19.8,67,0.338,16939
DESHBANDHU,16.3,16.5,16.2,16.3,16.2,243,3.078,188535
DGIC,20.9,20.9,20.6,20.8,20.7,101,1.675,80485
DHAKABANK,12.6,12.7,12.3,12.6,12.3,1252,79.548,6328010
DHAKAINS,37.4,37.8,37.3,37.5,37.2,45,0.538,14368
DOMINAGE,28.4,28.7,28.3,28.4,28.3,564,52.937,1857871
DOREENPWR,28,28.5,27.9,28,28.2,389,9.699,344918
DSHGARME,116.2,118.4,115.8,116.1,116.8,484,6.31,54115
DSSL,8.2,8.4,8.2,8.2,8.3,197,4.62,557462
DULAMIACOT,130.2,132.3,128.9,130.2,129.9,109,2.452,18956
DUTCHBANGL,40.9,41.8,40.2,40.9,40.2,1323,73.06,1800787
EASTERNINS,50.9,51.7,50,50.8,50.9,185,2.611,51505
EASTLAND,18.9,19.1,18.8,18.9,18.9,71,0.569,30103
EASTRNLUB,1627.6,1638.5,1626.3,1627.6,1631.6,471,4.502,2765
EBL,25.2,25.6,25,25.2,25.1,635,53.946,2132412
EBL1STMF,3.1,3.4,3.1,3.1,3.3,48,0.358,112454
EBLNRBMF,2.3,2.4,2.3,2.3,2.3,25,1.071,464809
ECABLES,113,113.7,112.9,113.4,113.7,47,0.36,3177
EGEN,20.1,20.4,20,20.1,20.2,404,10.804,535903
EHL,74.8,75.1,74.4,74.8,74.9,617,20.794,278379
EIL,28.6,28.9,28.5,28.6,28.5,265,4.794,167586
EMERALDOIL,13,13.5,11.9,13,13.2,265,1.937,152984
ENVOYTEX,51.8,52.1,50.8,51.8,51.5,685,22.668,439808
EPGL,15.3,15.8,15.1,15.3,15.7,142,2.034,132174
ESQUIRENIT,20.3,20.6,20.2,20.3,20.4,60,0.438,21540
ETL,9.9,10,9.8,9.9,9.9,255,6.319,639007
EXIM1STMF,2.9,2.9,2.9,2.9,2.9,8,0.311,107111
EXIMBANK,0,0,0,3,3,0,0,0
FAMILYTEX,1.2,1.2,1,1.2,1.1,67,0.664,589227
FARCHEM,14.1,14.5,14.1,14.2,14.2,44,0.393,27551
FAREASTFIN,0.51,0.51,0.51,0.51,0.57,18,0.033,65268
FAREASTLIF,19.8,20.1,19.7,19.7,19.7,36,0.358,18145
FASFIN,0.57,0.57,0.57,0.57,0.63,48,0.213,374259
FBFIF,2.5,2.5,2.5,2.5,2.5,40,1.407,562778
FEDERALINS,19.3,19.5,19.2,19.3,19.3,85,1.764,91357
FEKDIL,14.2,14.4,14,14.2,14.2,349,13.632,960303
FINEFOODS,381.2,381.9,379.2,381.2,380.3,1022,59.52,156252
FIRSTFIN,2.3,2.4,2.1,2.2,2.3,62,0.514,233395
FIRSTSBANK,0,0,0,1.9,1.9,0,0,0
FORTUNE,14.5,14.6,14.2,14.5,14,482,8.637,600599
FUWANGCER,11.3,11.5,11.3,11.3,11.3,150,3.385,297523
FUWANGFOOD,9.7,9.8,9.5,9.7,9.7,204,2.685,279762
GBBPOWER,6.1,6.3,6.1,6.1,6,24,0.207,33986
GEMINISEA,122.7,125,122,122.7,123.7,316,2.123,17268
GENEXIL,26.2,26.8,26.1,26.2,26.5,713,21.98,831625
GENNEXT,2.5,2.6,2.4,2.5,2.6,178,2.789,1153609
GHAIL,10.7,10.8,10.6,10.7,10.7,140,2.256,210703
GHCL,19.7,20.3,19.5,19.7,19.6,194,1.046,53124
GIB,0,0,0,1.7,1.7,0,0,0
GLDNJMF,6.1,6.1,6,6,6,47,0.496,81950
GLOBALINS,26.3,26.6,26.2,26.3,26.2,81,1.706,64705
GOLDENSON,9.8,9.9,9.7,9.8,9.8,255,4.828,494037
GP,253.8,254.5,253.5,253.8,253,929,29.975,118080
GPHISPAT,15.9,16,15.8,15.9,15.8,454,6.829,429575
GQBALLPEN,507,508.2,488,507,487.5,978,26.121,51828
GRAMEENS2,11,11.1,10.9,11,11,51,0.446,40561
GREENDELMF,2.9,3,2.9,3,3,13,0.203,67638
GREENDELT,53.6,54.8,53,53.7,53.5,99,0.924,17180
GSPFINANCE,1.4,1.4,1.4,1.4,1.5,54,0.512,365517
HAKKANIPUL,71.4,72.2,70.8,71.4,70.4,2043,49.145,685163
HAMI,112.5,112.8,110,112.5,110.6,89,0.724,6486
HEIDELBCEM,215.9,221.7,213.5,216.2,217.7,77,0.638,2939
HFL,6.1,6.2,6,6,6,19,0.058,9556
HRTEX,16.8,17.6,16.2,16.8,16.5,49,0.294,17671
HWAWELLTEX,41.3,42.6,41.2,41.7,41.7,174,5.002,119238
IBNSINA,321,322.9,316.9,321,319.9,120,5.038,15750
IBP,11.6,11.9,11.5,11.6,11.7,235,3.096,265822
ICB,37.3,37.5,36.7,37.3,37,126,1.527,41176
ICB3RDNRB,4.2,4.2,4.1,4.2,4.2,22,0.521,125215
ICBAGRANI1,6.4,6.4,6.4,6.4,6.3,2,0.034,5250
ICBAMCL2ND,5.2,5.3,5.2,5.2,5.2,21,0.173,33249
ICBEPMF1S1,3.4,3.5,3.4,3.4,3.4,10,0.013,3965
ICBIBANK,2.4,2.5,2.3,2.3,2.4,9,0.036,15551
ICBSONALI1,4.3,4.3,4.2,4.2,4.2,31,0.399,95032
ICICL,23.7,23.9,23.6,23.7,23.6,167,4.133,174335
IDLC,39.2,39.6,38.2,39.2,39.1,307,8.185,208443
IFADAUTOS,21.5,21.9,21.5,21.5,21.7,182,3.213,148488
IFIC,4.9,5,4.8,4.9,4.8,430,19.32,3947559
IFIC1STMF,2.5,2.5,2.4,2.5,2.5,22,0.303,121560
IFILISLMF1,3.6,3.6,3.4,3.5,3.5,8,0.032,9050
ILFSL,0.51,0.52,0.51,0.51,0.57,36,0.139,271116
INDEXAGRO,65.3,66,64.8,65.3,64.7,79,1.666,25574
INTECH,29.8,30.5,29.7,29.8,30.2,743,13.828,461292
INTRACO,20.3,20.7,20.2,20.3,20.5,378,8.934,439423
IPDC,19.9,20.2,19.8,19.9,19.8,647,30.523,1529838
ISLAMIBANK,37.5,38.9,36.9,37.5,37,1141,26.999,711172
ISLAMICFIN,9.5,9.9,9.3,9.5,9.7,248,4.399,458534
ISLAMIINS,38,38.5,37.9,38,38.4,33,0.21,5515
ISNLTD,74.5,75.4,73.5,74.5,73.5,337,4.479,60060
ITC,39.3,39.6,39.1,39.3,39.1,473,16.038,407696
JAMUNABANK,22.5,22.7,22.1,22.5,22,851,93.192,4144180
JAMUNAOIL,171.3,171.4,169.9,171.3,170.1,385,5.939,34755
JANATAINS,24.3,24.6,24.3,24.3,24.5,58,1.163,47776
JHRML,44.5,44.8,44.3,44.5,44.4,168,2.007,45136
JMISMDL,118,120.7,118,118.9,119.3,39,0.664,5583
JUTESPINN,204.5,215.4,202,202.8,202.2,9,0.032,159
KARNAPHULI,29.5,29.7,29.2,29.5,29.4,280,7.375,249806
KAY&amp;QUE,393.1,396.9,388,393.1,386.6,2050,45.993,117247
KBPPWBIL,46.3,47.4,45.8,46.3,46.8,1629,32.266,693190
KDSALTD,42.3,42.9,41.8,42.3,42.1,466,13.666,322354
KEYACOSMET,4.3,4.4,4.2,4.3,4.3,123,1.599,375622
KOHINOOR,496.2,497.2,495,496.2,498.8,157,1.795,3621
KPCL,9.9,10.1,9.8,9.9,10,158,1.895,191231
KPPL,13.7,14.4,12.2,13.7,13.1,697,9.381,682103
KTL,9.6,9.9,9.3,9.6,9.7,292,3.707,386758
LANKABAFIN,12.7,12.8,12.7,12.7,12.6,209,6.304,495537
LEGACYFOOT,54.3,54.8,53.9,54.3,54.2,271,4.328,79734
LHB,47.1,47.5,46.9,47.1,47.1,943,25.042,531324
LIBRAINFU,645,649.8,625,641,621.5,203,3.623,5764
LINDEBD,768.8,784.3,764,768.8,773,612,5.411,6957
LOVELLO,71,71.7,67.4,71,68.1,2997,104.719,1503856
LRBDL,9.5,9.8,9.5,9.5,9.6,116,1.033,107512
LRGLOBMF1,3,3.1,2.9,3,2.9,53,1.333,445261
MAGURAPLEX,84.3,85.3,84.1,84.3,84.1,298,5.79,68515
MAKSONSPIN,0,0,0,4.8,4.8,0,0,0
MALEKSPIN,30.2,31.5,30.1,30.2,30.6,2018,129.56,4206739
MARICO,2735,2770,2732.1,2742.5,2749.1,184,9.008,3265
MATINSPINN,47.8,48.1,47.5,47.8,47.3,228,3.38,70586
MBL1STMF,3.6,3.9,3.5,3.6,3.8,37,0.875,234053
MEGCONMILK,13.3,13.8,12,13.2,13.3,152,0.702,54097
MEGHNACEM,29.9,30,28,29.9,29.3,40,0.026,898
MEGHNAINS,29.4,29.6,28.6,29.4,29,641,22.144,756070
MEGHNALIFE,51.8,51.8,50.7,51.7,51.5,264,6.461,125807
MEGHNAPET,19.1,19.8,17.6,18.8,19.4,106,0.542,28922
MERCANBANK,8.1,8.2,7.9,8.1,7.8,306,11.255,1395111
MERCINS,24.1,24.6,24.1,24.2,24.7,20,0.132,5432
METROSPIN,7.8,8,7.7,7.8,8,87,0.656,83948
MHSML,13.6,13.9,13.6,13.6,13.7,176,4.983,363325
MIDASFIN,4.6,4.6,4.4,4.5,4.6,19,0.026,5848
MIDLANDBNK,17.7,17.8,17.4,17.7,17.5,619,20.924,1184214
MIRACLEIND,30.6,31.4,29.7,30.2,30.8,226,3.434,112800
MIRAKHTER,27.8,27.9,27.5,27.8,27.7,96,2.264,81660
MITHUNKNIT,14.4,14.8,13.9,14.4,14.3,107,0.604,42252
MJLBD,90.9,91,90,90.9,90.5,317,11.932,131925
MLDYEING,8.3,8.4,8.2,8.3,8.3,117,2.444,294247
MONNOAGML,355.7,360.5,354,355.7,354.2,592,10.981,30814
MONNOCERA,82.4,82.8,82.2,82.4,82,582,15.544,188604
MONNOFABR,20.5,20.8,20.4,20.5,20.5,847,29.848,1448896
MONOSPOOL,98.3,98.8,97.5,98.3,97.4,807,16.56,168761
MPETROLEUM,196,196.4,195,196,195.4,183,3.403,17389
MTB,13.5,13.7,13.2,13.5,13.2,317,15.635,1160798
NAHEEACP,18.2,19,18.1,18.2,18.6,439,5.793,315460
NATLIFEINS,95,95.3,93.4,94.2,94,417,9.896,104851
NAVANACNG,20.9,21.2,20.8,20.9,20.8,131,2.036,97417
NAVANAPHAR,52.4,52.9,52.1,52.4,52.7,286,5.655,107644
NBL,3.2,3.3,3.1,3.2,3.3,215,8.059,2471479
NCCBANK,12.7,12.8,12.4,12.7,12.4,311,17.661,1399623
NCCBLMF1,4,4.2,3.9,4,4,33,0.486,121559
NEWLINE,3.9,4,3.5,3.8,3.8,74,0.385,104062
NFML,12.8,13,12.6,12.8,13,256,3.806,299114
NHFIL,24.2,24.4,23.7,24.2,23.7,403,12.612,524805
NITOLINS,27.4,28,27.3,27.4,27.6,58,1.968,71713
NORTHERN,87.1,90.1,85.5,87.1,86.9,23,0.023,263
NORTHRNINS,29.5,30,29,29.5,29.6,22,0.09,3047
NPOLYMER,26.7,27,26.7,26.8,26.7,49,0.547,20439
NRBBANK,7,7.2,6.9,7,6.9,212,4.273,606019
NRBCBANK,5.7,5.8,5.3,5.7,5.3,272,4.271,763703
NTC,168.1,171.9,167,168.8,167,8,0.016,92
NTLTUBES,60.9,61.2,60.6,60.8,60.6,94,3.854,63279
NURANI,2,2,1.8,2,1.9,60,0.447,229107
OAL,5.2,5.3,5.1,5.2,5.3,94,0.607,116415
OIMEX,13.3,13.6,13.2,13.3,13.3,133,0.646,48311
OLYMPIC,142.2,143.5,139,142.2,140.2,520,11.411,80602
ONEBANKPLC,7.1,7.2,7,7.1,7,158,7.519,1058807
ORIONINFU,383.1,389,372.9,383.1,376.6,3985,265.528,698310
ORIONPHARM,27.9,28.2,27.5,27.9,27.8,202,2.93,104751
PADMALIFE,16.5,16.9,16.3,16.5,16.3,30,0.238,14476
PADMAOIL,168.9,169.6,168.5,168.9,168.9,541,13.621,80644
PARAMOUNT,45.1,45.3,44.9,45.1,45.1,447,8.094,179353
PDL,4,4.2,3.9,4,4.2,162,0.998,250271
PENINSULA,18.7,18.8,18.3,18.7,18.2,242,5.471,294491
PEOPLESINS,36.4,36.6,36.2,36.4,36.3,234,8.25,226244
PF1STMF,4.9,5,4.9,4.9,5,19,0.395,80079
PHARMAID,508.8,510.5,496.5,508.8,494.8,510,7.134,14136
PHENIXINS,27.7,28,27.6,27.7,27.8,167,6.36,229341
PHOENIXFIN,2.5,2.7,2.3,2.5,2.5,39,0.889,366331
PHPMF1,2.4,2.5,2.3,2.4,2.4,40,0.718,299412
PIONEERINS,49.1,49.4,48.8,49.1,49,285,6.124,124749
PLFSL,0.48,0.51,0.46,0.47,0.51,250,0.603,1293655
POPULAR1MF,2.4,2.5,2.3,2.4,2.4,28,0.394,164523
POPULARLIF,43.3,43.4,43,43.3,43.1,134,2.52,58282
POWERGRID,26.7,26.7,26.3,26.5,26.5,38,0.338,12735
PRAGATIINS,70.6,71.8,70.2,70.6,71,1075,39.258,553437
PRAGATILIF,158,159.6,156.2,158,157.6,1003,19.081,120941
PREMIERBAN,4.2,4.3,4.1,4.2,4.1,313,5.398,1282025
PREMIERCEM,38.4,39.9,38.3,38.4,38.6,120,0.601,15573
PREMIERLEA,0.49,0.49,0.49,0.49,0.54,22,0.097,197176
PRIME1ICBA,4.3,4.3,4.3,4.3,4.3,24,1.115,259243
PRIMEBANK,30.5,30.7,29.9,30.5,30.1,218,12.618,416407
PRIMEFIN,1.1,1.1,1.1,1.1,1.2,16,0.137,124622
PRIMEINSUR,32.2,32.2,31.7,32.1,31.7,46,0.672,20927
PRIMELIFE,33.8,34.3,33.8,33.8,33.7,39,0.926,27325
PRIMETEX,13.6,13.9,13.4,13.6,13.7,37,0.064,4744
PROGRESLIF,47.4,48.8,45.2,47.4,45.4,121,0.807,17496
PROVATIINS,29.8,30,29.3,29.4,29.6,98,1.111,37567
PTL,51,52,50.8,51,51.1,238,6.45,126090
PUBALIBANK,35.5,36,34.9,35.5,34.8,542,38.202,1071900
PURABIGEN,19.8,20,19.6,19.8,19.8,29,0.154,7783
QUASEMIND,0,0,0,41.4,41.4,0,0,0
QUEENSOUTH,11.5,11.7,11.5,11.5,11.5,118,1.585,137418
RAHIMAFOOD,147.9,151.8,144.5,147.9,148.1,3074,59.524,401282
RAHIMTEXT,226.8,229.8,225,226.8,226.1,810,15.137,66722
RAKCERAMIC,23.8,24,22.8,23.8,22.8,498,12.056,510483
RANFOUNDRY,148.8,150.4,145.1,148.8,148.3,148,0.756,5141
RDFOOD,21.2,21.9,21,21.2,20.8,1133,33.274,1551784
RECKITTBEN,3447.5,3459.8,3423,3447.5,3435.5,85,2.096,608
REGENTTEX,3.9,3.9,3.3,3.9,3.6,267,1.866,511355
RELIANCE1,14.7,15.2,14.5,14.7,14.9,472,22.431,1523300
RELIANCINS,68.2,68.7,67,68,66.9,131,2.136,31430
RENATA,385.5,391.8,385,385.5,387,554,8.153,21067
RENWICKJA,475.7,488.9,465.6,475.7,471.4,65,0.504,1056
REPUBLIC,28.7,28.9,28.5,28.7,28.7,33,0.874,30429
RINGSHINE,2.7,2.9,2.6,2.7,2.8,134,2.244,835840
ROBI,29.6,29.7,29.1,29.6,29.1,1353,74.998,2549503
RSRMSTEEL,6.5,6.8,6.4,6.5,7,107,0.777,117983
RUNNERAUTO,38.2,39.2,38,38.2,38.2,617,18.052,468198
RUPALIBANK,20.2,20.7,19.5,20.2,19.3,868,23.846,1174012
RUPALIINS,22,22.2,21.8,22,21.9,119,2.114,96144
RUPALILIFE,81.4,81.7,80.1,81.4,80.8,813,20.542,253747
SAFKOSPINN,13.7,13.7,13.5,13.7,13.5,68,0.606,44360
SAIFPOWER,4.9,4.9,4.8,4.9,4.8,101,1.386,284902
SAIHAMCOT,19.9,20.3,19.8,19.9,20.1,873,73.337,3675717
SAIHAMTEX,20.4,20.7,19.8,20.4,20,1040,59.344,2928851
SALAMCRST,11.8,12.1,11.5,11.8,11.7,191,1.65,138961
SALVO,30,30.4,29.8,30,29.8,436,11.123,371058
SAMATALETH,91.3,91.9,87,91.3,87.8,480,7.852,86945
SAMORITA,70.8,71.6,70,70.3,70.9,199,5.291,75133
SANDHANINS,20,20,19.8,19.9,20,131,1.725,86800
SAPORTL,44.2,44.5,43.6,44.2,43.6,473,66.283,1498996
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,6.5,6.6,6.2,6.5,6.2,223,1.815,279983
SEAPEARL,32.5,32.8,32.4,32.5,32.4,503,11.67,358631
SEMLFBSLGF,4.9,5,4.9,4.9,4.9,36,0.635,129649
SEMLIBBLSF,5.9,5.9,5.9,5.9,5.7,1,0,1
SEMLLECMF,0,0,0,7.4,7.4,0,0,0
SHAHJABANK,17.2,17.4,16.9,17.2,16.9,141,6.209,362409
SHARPIND,12.7,12.8,12.6,12.7,12.6,49,0.513,40301
SHASHADNIM,16.2,16.5,16.1,16.2,16.3,58,1.55,95628
SHEPHERD,13,13.3,12.9,12.9,12.8,146,3.555,272387
SHURWID,4.5,4.8,4.5,4.5,4.6,121,0.051,11280
SHYAMPSUG,132.8,132.8,115,132.8,120.8,348,4.278,33064
SIBL,0,0,0,3,3,0,0,0
SICL,19.4,19.5,19.2,19.4,19.3,87,0.944,48783
SILCOPHL,13.7,13.9,13.6,13.7,13.7,191,2.652,193559
SILVAPHL,9.2,9.7,9.2,9.3,9.5,66,0.956,102351
SIMTEX,21.2,21.6,21.1,21.2,21.4,1618,58.448,2744492
SINGERBD,84.9,85.3,84.7,84.9,84.4,73,0.363,4271
SINOBANGLA,47.5,48.2,46.8,47.5,46.8,644,24.296,510175
SIPLC,54.4,54.8,53.5,54.4,54.2,294,7.473,137316
SKTRIMS,8,8.2,7.7,7.9,7.7,43,0.32,40371
SONALIANSH,186.6,188.8,185.9,186.6,186.9,733,12.894,68979
SONALILIFE,61.6,62.9,60.9,61.8,61.5,109,1.598,25845
SONALIPAPR,229.4,232.9,224.1,229.4,226.3,1627,33.192,145725
SONARBAINS,26.1,26.4,25.8,26.1,25.7,71,0.945,36261
SONARGAON,30.7,31.3,30.4,30.7,30.9,295,4.819,156787
SOUTHEASTB,9.6,9.8,9.5,9.6,9.5,194,8.014,834190
SPCERAMICS,13.3,13.6,13.3,13.3,13.5,292,3.871,288209
SPCL,48,48.8,47.8,48,48.5,1152,49.673,1027990
SQUARETEXT,49.2,49.3,48.5,49.2,49.1,138,3.352,68234
SQURPHARMA,204.1,204.8,203.3,204.1,202.4,2952,174.471,854318
SSSTEEL,3.9,4,3.9,3.9,4,30,0.28,71326
STANCERAM,62.2,63.9,58.9,62.2,64.5,309,3.117,51109
STANDARINS,40.2,40.8,39.7,40.2,40.3,307,5.619,139598
STANDBANKL,5,5.1,4.9,5,4.9,202,3.76,751945
STYLECRAFT,44.9,46.8,44.7,44.9,46.2,147,1.052,23165
SUMITPOWER,12.4,12.6,12.3,12.4,12.4,158,2.132,171567
SUNLIFEINS,54.4,54.5,53.5,54.4,53.7,619,17.487,323281
TAKAFULINS,32.5,34.2,32.2,32.5,34,436,8.315,252770
TALLUSPIN,7.6,7.8,7.1,7.6,7.1,591,12.651,1681327
TAMIJTEX,121.2,123,120.2,121.2,121.5,166,1.737,14325
TECHNODRUG,31.1,31.6,30.9,31.1,31.1,823,29.504,944585
TILIL,44.9,45.6,44.8,44.9,45.1,600,14.456,321227
TITASGAS,15.5,15.6,15.4,15.5,15.5,139,1.903,122805
TOSRIFA,16.8,17.2,16.8,16.8,17,151,1.666,98762
TRUSTB1MF,2.5,2.5,2.4,2.4,2.5,14,0.01,4062
TRUSTBANK,18.3,18.6,18,18.3,18,377,19.44,1060161
TUNGHAI,1.5,1.6,1.5,1.5,1.5,27,0.073,48598
UCB,10.4,10.5,10.3,10.4,10.3,266,14.771,1416988
UNILEVERCL,2154,2190,2151,2153.1,2150.3,34,0.45,209
UNIONBANK,0,0,0,1.5,1.5,0,0,0
UNIONCAP,3,3,2.9,3,3.1,67,0.608,203900
UNIONINS,37.2,37.7,36.9,37.2,37.3,537,14.298,383689
UNIQUEHRL,38.9,39,38.6,38.9,38.7,188,3.631,93519
UNITEDFIN,12,12.3,11.9,12,12.1,140,2.362,195478
UNITEDINS,41.5,42.2,41.2,41.5,41.6,36,0.324,7806
UPGDCL,118.4,118.9,116.3,118.4,116.6,336,7.221,61354
USMANIAGL,31.6,32.4,31,31.6,31.4,45,0.355,11283
UTTARABANK,24.6,24.7,24.1,24.6,24.2,1403,154.02,6289720
UTTARAFIN,9.7,9.9,9,9.5,9.5,65,0.245,25977
VAMLBDMF1,0,0,0,7.1,7.1,0,0,0
VAMLRBBF,5.7,5.8,5.7,5.8,5.7,9,0.071,12273
VFSTDL,12.3,12.4,12.1,12.3,12.1,273,8.389,686287
WALTONHIL,378,379.5,377.4,378,377.5,308,12.751,33731
