TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
BEACHHATCH,52.7,55.3,52.4,52.7,54.3,2337,65.641,1220775
BEACONPHAR,125,129.8,123.9,125,124.8,2321,64.874,513770
BENGALWTL,20.4,21.6,20.3,20.4,21.4,492,12.636,604000
BERGERPBL,1462.7,1476,1460,1462.7,1470,586,10.145,6920
BESTHLDNG,18.7,19.7,18.6,18.7,19.5,1978,52.853,2767797
BEXIMCO,0,0,0,110.1,110.1,0,0,0
BGIC,34.5,36.1,34.2,34.5,35.7,277,4.353,124102
BIFC,3.9,4.1,3.9,3.9,3.9,20,0.097,24712
BNICL,43.3,45.7,43,43.7,44.8,249,3.982,90160
BPML,35.6,37,35.4,35.6,36.3,710,9.206,254617
BPPL,14.5,15.1,14.4,14.5,15,902,27.412,1869210
BRACBANK,71.9,73.3,71.1,71.9,73,1077,105.466,1458867
BSC,114.1,118,113.9,114.1,116.5,2620,87.118,755874
BSCPLC,141.9,147.8,141.6,141.9,146.1,1145,36.117,250719
BSRMLTD,88.8,90.4,86,88.8,88.2,353,6.49,73100
BSRMSTEEL,67.4,69.4,67,67.4,68.4,155,6.766,99638
BXPHARMA,123.9,127.5,123.5,123.9,125.8,1204,39.699,318219
CAPITECGBF,7.4,7.9,7.4,7.4,7.7,575,15.752,2082103
CAPMBDBLMF,0,0,0,11.9,11.9,0,0,0
CAPMIBBLMF,0,0,0,9,9,0,0,0
CENTRALINS,42.4,44.4,42,42.4,43.8,557,12.517,291327
CENTRALPHL,10.2,10.7,10.1,10.2,10.6,418,8.586,827568
CITYBANK,26,26.7,25.7,26,26.1,1766,138.007,5264471
CITYGENINS,63,63.1,62.4,62.6,62.5,435,16.637,265264
CLICL,58.2,63.4,55.7,58.2,61.8,1297,46.18,757326
CNATEX,3.1,3.4,3.1,3.2,3.3,180,2.927,896594
CONFIDCEM,60.5,64.4,60.1,60.5,63.1,829,20.037,324214
CONTININS,27.5,28.7,27.4,27.5,28.5,590,17.555,630767
COPPERTECH,22.5,23.6,22.2,22.5,23.2,454,8.509,371066
CROWNCEMNT,53,54.9,52,53,53.7,70,2.052,38745
CRYSTALINS,58.7,62.5,58.2,58.7,61.1,1373,48.163,802922
CVOPRL,165.5,172.9,159,165.5,157.5,4009,135.883,810086
DACCADYE,21,22.2,20.8,21,20.9,582,16.073,749693
DAFODILCOM,57.6,60.4,56.5,57,59,454,7.983,137179
DBH,39,40.2,38.7,39,39.8,451,9.274,234985
DBH1STMF,5.7,5.7,5.6,5.7,5.7,49,0.712,125181
DELTALIFE,82.6,87.9,82.3,82.8,85.2,811,19.473,231311
DELTASPINN,5.7,5.9,5.7,5.7,5.7,197,2.217,385619
DESCO,23.9,24.8,23.8,23.9,24.4,239,6.562,270944
DESHBANDHU,21.7,22.7,20.4,21.7,20.7,2239,65.754,3007399
DGIC,23.4,24.3,23.4,23.5,23.9,269,6.97,293370
DHAKABANK,11.6,11.7,11.5,11.6,11.6,309,17.058,1470756
DHAKAINS,39.2,40.9,38.9,39.2,40.6,173,2.833,70728
DOMINAGE,20.9,21.4,20.1,20.9,20.1,2966,198.63,9595646
DOREENPWR,29.9,31.7,29.7,29.9,31.1,750,20.933,685413
DSHGARME,127.6,137.3,126.1,127.6,129.2,1327,22.228,168195
DSSL,10.8,11.3,10.7,10.8,11.2,864,24.176,2190862
DULAMIACOT,118.1,128.6,116.2,118.1,126.6,198,3.111,24968
DUTCHBANGL,41.2,42.4,41.1,41.2,41.5,415,6.974,168817
EASTERNINS,51.1,54,50.8,51.1,52.6,277,5.087,98641
EASTLAND,21.5,22.5,21.2,21.5,22.3,334,7.573,348214
EASTRNLUB,2509.4,2526.9,2477.5,2509.4,2486.1,670,12.694,5073
EBL,25.4,25.5,25.3,25.4,25.4,305,36.559,1440588
EBL1STMF,4.2,4.4,4.2,4.2,4.3,84,0.819,193865
EBLNRBMF,3.2,3.3,3.2,3.2,3.2,81,3.272,1018979
ECABLES,131.7,139,131,131.7,131.5,287,5.053,37953
EGEN,29.6,33,29.2,29.6,32.2,3883,158.595,5041548
EHL,87.6,91.7,87.1,87.6,88.1,2679,116.872,1300810
EIL,33.8,34.4,33,33.1,33.8,1137,31.642,943172
EMERALDOIL,18.7,19.6,18.6,18.7,19.3,306,4.225,223523
ENVOYTEX,51.1,53.2,51,51.1,52.4,742,32.82,627473
EPGL,20.9,22.5,20.6,20.9,21.9,792,17.54,813975
ESQUIRENIT,26.6,27.8,25.8,26.1,27.6,526,14.124,526067
ETL,10.6,11.2,10.5,10.6,11,1029,37.503,3447613
EXIM1STMF,4.1,4.2,4,4.1,4.2,143,3.889,949662
EXIMBANK,4.3,4.5,4.3,4.3,4.4,261,8.525,1948503
FAMILYTEX,2.1,2.2,2,2.1,2.1,180,1.448,689982
FARCHEM,22.6,23.5,22.5,22.6,23,455,13.056,565817
FAREASTFIN,1.6,1.7,1.6,1.6,1.6,115,1.767,1095961
FAREASTLIF,29.1,30.8,28.9,29.1,30.2,197,1.617,54679
FASFIN,1.6,1.6,1.5,1.5,1.6,68,0.766,492076
FBFIF,3.3,3.4,3.3,3.3,3.3,49,0.503,152063
FEDERALINS,22.3,24,22,22.3,22.9,190,4.445,196809
FEKDIL,18.6,19.3,18.5,18.6,19.1,1053,46.811,2474583
FINEFOODS,307.6,314,292.8,307.6,292.4,1521,60.255,197776
FIRSTFIN,2.7,2.8,2.6,2.7,2.7,23,0.103,38743
FIRSTSBANK,2.9,2.9,2.8,2.8,2.9,123,2.149,749151
FORTUNE,16.2,17.1,16.1,16.2,16.8,448,7.309,439667
FUWANGCER,13.9,14.7,13.8,13.9,14.5,1117,31.409,2221991
FUWANGFOOD,15.1,15.7,15,15.1,15.6,1044,23.244,1519604
GBBPOWER,7.6,7.8,7.4,7.6,7.6,140,1.644,216688
GEMINISEA,173.5,182.7,173,173.5,176,1100,18.339,103435
GENEXIL,26,27.2,25.8,26,27.2,696,14.719,557122
GENNEXT,3.2,3.5,3.1,3.1,3.4,208,2.136,650251
GHAIL,13.5,14,13.4,13.5,13.7,528,13.458,981851
GHCL,22.8,24.2,22.1,22.8,23.4,328,6.378,277169
GIB,2.3,2.3,2.2,2.3,2.2,124,1.018,450711
GLDNJMF,7.2,7.6,7.1,7.2,7.5,243,6.414,878142
GLOBALINS,28.1,29.2,28,28.1,28.7,278,7.356,259983
GOLDENSON,13.3,13.7,12.8,13.3,13.3,1466,37.979,2855498
GP,300.3,304.6,300,300.3,300.8,611,11.41,37846
GPHISPAT,20.5,21.2,20.4,20.5,21,1144,31.327,1514086
GQBALLPEN,455,455,432.4,449.8,432.4,554,18.705,41841
GRAMEENS2,12.8,13.3,12.7,12.8,13.2,363,8.247,636254
GREENDELMF,3.7,3.8,3.7,3.7,3.8,83,1.697,457833
GREENDELT,51.4,52.9,51.2,51.4,52.1,126,3.845,74247
GSPFINANCE,3.1,3.2,3,3,3.1,70,0.915,299997
HAKKANIPUL,79.6,83.9,75,79.6,82.5,1682,47.06,573910
HAMI,103.3,108,102.1,103.3,100.9,376,5.889,56508
HEIDELBCEM,244.2,257.7,240,244.2,252.3,196,3.237,13088
HFL,8.2,8.8,7.8,8.2,8.6,97,1.568,189254
HRTEX,24.5,25.9,24.4,24.5,25,488,6.586,263744
HWAWELLTEX,45.9,47.7,45.5,45.9,46.6,194,3.763,81451
IBNSINA,317,325.7,314.8,317,316.5,494,15.83,49803
IBP,13.4,14.9,13.3,13.4,14,981,24.801,1792900
ICB,55.7,58.9,55.2,55.7,58.5,842,24.287,426723
ICB3RDNRB,4.7,4.7,4.6,4.7,4.8,22,0.098,20780
ICBAGRANI1,6.9,7.2,6.9,7,7.1,53,0.954,135902
ICBAMCL2ND,6,6.2,6,6,6.2,53,0.498,82530
ICBEPMF1S1,4.6,4.8,4.6,4.7,4.7,27,0.232,49395
ICBIBANK,2.5,2.5,2.3,2.4,2.4,29,0.167,69931
ICBSONALI1,5.2,5.5,5.2,5.2,5.3,160,5.91,1121532
ICICL,23.1,23.9,23.1,23.1,23.5,361,7.89,339303
IDLC,42.3,43.5,42,42.3,43.2,871,36.815,862420
IFADAUTOS,24.9,26.1,24.8,24.9,25.6,512,10.786,424240
IFIC,5.8,5.9,5.7,5.8,5.8,384,23.78,4103397
IFIC1STMF,3.4,3.5,3.4,3.4,3.5,86,1.361,399522
IFILISLMF1,4.4,4.5,4.3,4.4,4.4,30,0.19,43326
ILFSL,1.8,1.9,1.8,1.8,1.8,33,0.158,87646
INDEXAGRO,82.5,85,80.6,81,83.3,490,10.245,124232
INTECH,40.3,46,39.7,40.3,44.1,4306,140.308,3248867
INTRACO,26,27.9,25.8,26,27.2,2008,107.636,4054282
IPDC,21.4,23,21.1,21.4,22.7,2688,121.248,5460848
ISLAMIBANK,40.9,41.6,40.6,40.9,40.3,659,15.061,366398
ISLAMICFIN,7.5,7.9,7.5,7.5,7.7,73,0.825,108297
ISLAMIINS,41.4,42.1,41.2,41.4,42.1,94,1.425,34214
ISNLTD,116.8,131.1,109.1,116.8,119.2,4195,203.878,1637057
ITC,44,46.6,43.5,44,45.4,1538,61.815,1369494
JAMUNABANK,21.6,21.8,21.5,21.6,21.7,535,66.976,3099658
JAMUNAOIL,186.2,187.8,185.5,186.2,186.7,219,4.127,22123
JANATAINS,26.9,27.9,26.6,26.7,27.9,409,8.675,319975
JHRML,56.7,59.1,56.2,56.7,58.3,834,19.298,334129
JMISMDL,150,155.7,149,150,152.5,220,3.658,24103
JUTESPINN,223.1,223.1,208.2,223.1,205.2,321,3.213,14734
KARNAPHULI,31.7,32.8,31.6,31.7,32.5,490,12.688,394770
KAY&amp;QUE,345.4,361,344.1,345.4,352.8,1251,34.28,97442
KBPPWBIL,151.7,153.7,147.8,151.7,147.8,4489,311.173,2059725
KDSALTD,49.2,52.1,48.9,49.2,51.4,1686,68.432,1353492
KEYACOSMET,5,5.2,4.9,5,5.1,334,8.386,1663119
KOHINOOR,550.1,557.8,540,550.1,551.9,496,13.852,25085
KPCL,11.4,11.9,11.3,11.4,11.7,236,3.286,285040
KPPL,15.8,16.5,15.7,15.8,16.3,329,6.565,409855
KTL,13.1,13.9,13,13.1,13.6,856,22.958,1714367
LANKABAFIN,16.9,17.9,16.7,16.9,17.5,1293,57.282,3312453
LEGACYFOOT,67.3,71.4,66.6,67.3,69.4,1112,25.246,363282
LHB,54.4,56.1,54,54.4,56,1614,60.612,1102094
LIBRAINFU,767.9,779,766,767.9,773.3,603,8.43,10946
LINDEBD,933.3,945,930.1,933.3,937.7,552,7.288,7771
LOVELLO,103,104.6,102.1,103,102.8,2557,119.902,1162548
LRBDL,14.4,15,14.3,14.4,14.9,298,4.959,340008
LRGLOBMF1,3.6,3.7,3.6,3.6,3.6,35,1.422,395034
MAGURAPLEX,101.9,107.4,101.3,101.9,104.7,1220,31.852,304064
MAKSONSPIN,7,7.4,6.9,7,7.2,188,1.866,266530
MALEKSPIN,32.8,33.9,32.7,32.8,33.3,1338,70.731,2139312
MARICO,2902.2,2915,2897.9,2902.2,2900,164,13.628,4693
MATINSPINN,52.3,53.6,52.1,52.3,53.4,358,8.713,164921
MBL1STMF,4.4,4.6,4.3,4.3,4.5,32,0.404,93621
MEGCONMILK,18.9,19.7,18.8,18.9,19.2,73,0.544,28737
MEGHNACEM,49.5,50.3,48.1,49.5,49.1,61,2.389,48106
MEGHNAINS,26.5,27.5,26.2,26.5,27.3,516,13.1,489296
MEGHNALIFE,64.1,68.8,63.6,64.1,67.5,1295,43.467,658100
MEGHNAPET,25.7,27.3,25.7,26.1,26.2,86,0.488,18433
MERCANBANK,9.1,9.3,9.1,9.1,9.1,301,9.66,1052470
MERCINS,26.3,27.2,25.7,26.3,26.6,40,0.499,18946
METROSPIN,10.9,11.5,10.9,10.9,11.2,124,1.473,133977
MHSML,17.5,19.3,17.1,17.5,18.2,713,21.769,1226440
MIDASFIN,6.5,6.7,6.5,6.5,6.5,43,0.476,73086
MIDLANDBNK,18,18.7,17.9,18,18.3,727,16.02,877058
MIRACLEIND,35.7,37.9,35.2,35.7,35,922,24.191,662915
MIRAKHTER,31.9,33.4,31.8,31.9,33,857,23.939,738659
MITHUNKNIT,17.4,18.2,17.4,17.4,17.8,128,1.407,79767
MJLBD,100.8,104.7,100.4,100.8,104.3,1727,82.717,808765
MLDYEING,9.7,10.1,9.6,9.7,10,490,9.512,970390
MONNOAGML,385.8,409.9,381,385.8,401.8,1091,25.352,64012
MONNOCERA,93.2,97.5,92.8,93.2,95.1,1651,52.389,550884
MONNOFABR,22.9,23.8,22.6,22.9,22.5,2487,113.598,4899747
MONOSPOOL,110.2,115.2,109.8,110.2,111.9,1173,27.126,240272
MPETROLEUM,207.6,209.7,207,207.6,208,187,4.683,22522
MTB,12.7,13.1,12.7,12.9,12.8,157,22.751,1762482
NAHEEACP,25,25.8,24.1,25,24.5,1322,34.585,1381295
NATLIFEINS,112.9,121.4,112,112.9,118.3,888,29.806,258914
NAVANACNG,22.9,23.4,22.8,22.8,23.2,181,3.454,149007
NAVANAPHAR,59.1,62.7,58.7,59.1,61.7,1344,31.198,515717
NBL,3.6,3.7,3.5,3.6,3.5,89,1.422,395339
NCCBANK,11.9,12.1,11.8,11.9,11.9,246,15.842,1325185
NCCBLMF1,5,5.1,4.9,5,5,26,0.281,56556
NEWLINE,6.2,6.4,6.1,6.2,6.4,144,1.425,227790
NFML,10.1,10.2,10,10.1,10.2,57,1.215,120173
NHFIL,28.2,29.4,27.9,28.2,28.2,1543,68.789,2408926
NITOLINS,27.5,29,27.2,27.4,28,193,1.703,61230
NORTHERN,112.7,113.8,109.3,109.9,111.2,76,0.879,7976
NORTHRNINS,31.1,32.5,31.1,31.8,32.4,33,0.425,13249
NPOLYMER,34.6,36,34,34.6,35.2,547,13.111,372557
NRBBANK,8.7,9,8.7,8.7,8.9,228,5.72,643246
NRBCBANK,6.4,6.5,6.4,6.4,6.5,149,9.854,1527506
NTC,189.4,195,186.6,189.4,193.3,110,0.932,4866
NTLTUBES,82.2,84.8,81.9,82.2,83.9,1059,27.374,328586
NURANI,2.7,2.9,2.7,2.7,2.8,51,0.283,103328
OAL,7.2,7.5,7.1,7.2,7.4,169,1.739,240176
OIMEX,24.8,26,24.5,24.8,25.7,1266,57.827,2290580
OLYMPIC,161.1,164.1,160.8,161.1,162.9,675,20.968,129405
ONEBANKPLC,7.5,7.8,7.5,7.5,7.7,383,20.187,2659164
ORIONINFU,519.3,527.7,510,519.3,505.7,3259,423.98,812768
ORIONPHARM,37.2,38.6,37.1,37.2,37.6,981,26.234,694517
PADMALIFE,21.1,21.9,20.9,21.1,21.5,142,1.826,85833
PADMAOIL,194.7,197,194.5,194.7,195.2,263,7.171,36731
PARAMOUNT,44.5,46.6,44.3,44.5,45.7,230,3.286,72458
PDL,6.6,6.9,6.5,6.6,6.8,199,2.068,310778
PENINSULA,14.1,14.8,13.4,14.1,13.7,582,10.342,725182
PEOPLESINS,34.8,36,34.5,34.8,35.5,181,5.826,164803
PF1STMF,5,5,4.9,5,5,48,2.581,518353
PHARMAID,586.7,619.9,585.1,590.4,605.7,402,5.653,9454
PHENIXINS,28.3,29.4,28,28.3,28.6,94,1.982,70087
PHOENIXFIN,3.3,3.4,3.2,3.3,3.4,29,0.312,94597
PHPMF1,3.2,3.3,3.1,3.2,3.2,53,0.632,197574
PIONEERINS,45.1,47.6,44.4,45.1,46.7,263,5.893,129523
PLFSL,1.3,1.3,1.2,1.3,1.3,66,0.477,372292
POPULAR1MF,3.2,3.3,3.1,3.2,3.3,104,1.945,607968
POPULARLIF,53.8,57.3,53.5,53.8,56.1,971,29.748,539258
POWERGRID,33,33.6,32.8,33,33.2,292,7.914,238506
PRAGATIINS,59.5,62.5,59.2,59.5,61.3,385,9.322,154062
PRAGATILIF,202,217,192,195.2,208.9,2226,145.86,698690
PREMIERBAN,6.5,6.7,6.5,6.5,6.6,147,3.086,472429
PREMIERCEM,48.8,50.9,48.3,48.8,50.5,512,9.688,196898
PREMIERLEA,1.9,1.9,1.8,1.9,1.9,18,0.117,62215
PRIME1ICBA,4.9,5,4.9,4.9,5.1,20,0.555,113200
PRIMEBANK,28.4,28.6,28.3,28.4,28.5,137,4.053,142338
PRIMEFIN,3,3,2.9,3,2.8,184,2.559,866927
PRIMEINSUR,34.4,35.9,34.1,34.4,35.3,135,3.127,89027
PRIMELIFE,43.9,48.9,43.2,43.9,47.5,567,10.324,222806
PRIMETEX,14.4,15.5,14.2,14.4,15.1,98,1.051,72172
PROGRESLIF,54.1,60,53.3,55.7,58.7,166,2.306,40056
PROVATIINS,34.2,35.1,34.1,34.2,34.8,334,6.321,182720
PTL,56.6,58.5,55.7,56.6,57.1,692,20.242,354993
PUBALIBANK,29.1,29.5,29,29.1,29.1,200,7.446,255417
PURABIGEN,19.4,20.2,19.2,19.2,20,148,1.666,85485
QUASEMIND,43.1,45.7,42.8,43.1,44.8,1086,30.605,695737
QUEENSOUTH,13.9,14.5,13.8,13.9,14.4,424,10.145,721994
RAHIMAFOOD,139.1,145.4,138,139.1,135.9,1849,42.136,296985
RAHIMTEXT,175.4,181.8,172,173.6,174,347,5.432,30486
RAKCERAMIC,24.9,26.3,24.3,24.4,25.4,544,11.304,453610
RANFOUNDRY,176.3,182.1,172.2,176.3,181.1,417,8.779,49425
RDFOOD,26.1,27.3,26,26.1,27.1,1113,40.748,1534537
RECKITTBEN,3386,3424,3380,3386,3394.8,105,1.593,470
REGENTTEX,3.3,3.5,3.2,3.3,3.4,43,0.424,129170
RELIANCE1,14.5,14.9,14.3,14.5,14.3,304,6.484,447438
RELIANCINS,65,67.7,64.2,64.5,65.1,114,2.556,39549
RENATA,496,505.9,495.2,496,499.4,1180,29.368,58781
RENWICKJA,665,669.7,664,665.6,665.4,10,0.04,60
REPUBLIC,32.3,34.5,32.1,32.3,33.4,227,5.57,168978
RINGSHINE,3,3.1,2.9,2.9,3,131,2.171,730290
ROBI,30.4,31.9,30.1,30.4,31.7,4851,424.188,13622525
RSRMSTEEL,9,9.3,9,9,9.3,35,0.359,39740
RUNNERAUTO,30.7,32.2,30.4,30.7,31.9,517,17.609,563772
RUPALIBANK,21.5,21.8,21.4,21.5,21.4,288,9.217,427212
RUPALIINS,24,25.5,23.8,24,25.2,237,6.313,259249
RUPALILIFE,111.5,126.7,110.7,111.5,123,3972,158.434,1353790
SAFKOSPINN,14.6,15.1,14,14,14.3,156,1.923,133816
SAIFPOWER,6.7,7,6.7,6.7,6.9,211,3.69,545682
SAIHAMCOT,18.4,18.7,17.9,18.1,18.3,540,27.029,1477965
SAIHAMTEX,16,16.6,15.9,16,16.4,257,16.724,1026926
SALAMCRST,19.8,21,19.7,19.8,21,1540,55.097,2712337
SALVOCHEM,31.3,33.1,31,31.3,32.6,1131,40.182,1256311
SAMATALETH,109.1,113.9,108.5,109.1,111.7,842,14.372,129477
SAMORITA,72.9,75.5,72.5,72.9,74.9,678,11.886,161075
SANDHANINS,23.4,25.2,23.2,23.4,24.9,647,14.996,617867
SAPORTL,31.4,32,30.9,31.4,31.1,1662,125.427,3990586
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,7.6,7.7,7.5,7.5,7.6,164,4.496,593787
SEAPEARL,51.9,55,51.6,51.9,54.6,2783,85.345,1605817
SEMLFBSLGF,5.2,5.4,5.1,5.2,5.3,61,1.299,248942
SEMLIBBLSF,6.6,6.8,6.6,6.6,6.8,68,0.473,71101
SEMLLECMF,7.2,7.5,7.2,7.2,7.4,201,6.943,947655
SHAHJABANK,18.2,18.5,18.1,18.2,18.2,82,2.512,137857
SHARPIND,17.6,18.4,17.5,17.6,18.2,440,9.689,539714
SHASHADNIM,19.7,20.7,19.6,19.7,20.1,357,8.196,410436
SHEPHERD,18,18.6,17.7,18,18.2,428,13.095,723082
SHURWID,6,6.2,6,6,6.1,59,0.874,145130
SHYAMPSUG,170.3,184.7,170,170.3,178.3,204,3.616,21087
SIBL,5.4,5.6,5.4,5.4,5.5,87,0.919,168441
SICL,23.4,24.6,23.2,23.4,24,561,12.577,526595
SILCOPHL,16,16.7,15.9,16,16.7,510,11.683,719094
SILVAPHL,13.1,13.9,13,13.1,13.6,572,14.517,1089737
SIMTEX,18.5,19.8,18.4,18.5,19.5,755,22.37,1177638
SINGERBD,108.2,110.4,107,108.2,109.1,173,3.485,32184
SINOBANGLA,56.6,61.7,56.1,56.6,59.6,2919,102.226,1741433
SIPLC,50.5,52.5,50.4,50.5,51.8,289,6.487,126604
SKTRIMS,9.6,10.2,9.4,9.6,9.9,98,1.177,120284
SONALIANSH,224.7,236.8,222.6,224.7,229.9,1757,41.351,179690
SONALILIFE,73.9,81,73,73.9,77.9,612,15.993,207526
SONALIPAPR,267.7,286.5,262.1,267.7,279.6,3469,124.206,448696
SONARBAINS,29.2,31.1,29,29.2,31,345,8.471,282570
SONARGAON,34.8,37,34.6,34.8,36.4,750,20.147,563557
SOUTHEASTB,8.6,8.9,8.6,8.6,8.8,360,14.811,1697768
SPCERAMICS,20,21.3,19.8,20,21,1417,48.852,2387528
SPCL,48.8,51.6,48.5,48.8,51.5,1519,50.531,1007608
SQUARETEXT,54.4,55,54.2,54.4,54.5,239,6.066,111479
SQURPHARMA,219.4,220,219,219.4,219.3,862,31.252,142358
SSSTEEL,5.8,6.1,5.7,5.8,6,270,2.816,483339
STANCERAM,85,92.6,80,85,84.6,129,0.474,5462
STANDARINS,40.1,42.7,39.7,40.1,42,267,6.448,156637
STANDBANKL,5.8,6,5.7,5.8,5.9,190,2.32,397371
STYLECRAFT,76.2,80.3,75.5,76.2,78.5,646,9.29,119235
SUMITPOWER,15.5,16.1,15.4,15.5,15.9,641,26.437,1691850
SUNLIFEINS,59.1,64.5,57,59.1,62.7,1104,30.087,485483
TAKAFULINS,37.5,38.4,36.7,37.5,38.4,177,2.204,58164
TALLUSPIN,6.2,6.8,6.1,6.2,6.6,149,1.562,243576
TAMIJTEX,156.4,156.4,144.6,156.4,142.2,1499,53.499,351946
TECHNODRUG,35.1,36.5,34.7,35.1,35.7,1195,37.537,1051155
TILIL,67.8,75.8,67.8,67.8,75.3,3174,118.78,1678468
TITASGAS,21,22.3,20.6,21,22,487,12.013,561361
TOSRIFA,20.9,21.7,20.5,20.9,21.3,498,11.07,529073
TRUSTB1MF,3.4,3.4,3.3,3.3,3.4,37,1.075,323112
TRUSTBANK,18.3,18.5,18.1,18.3,18.4,373,15.394,841307
TUNGHAI,2.3,2.4,2.2,2.3,2.3,19,0.079,34079
UCB,9.5,9.6,9.4,9.5,9.5,257,5.429,571396
UNILEVERCL,2455.9,2497,2450.2,2455.9,2465.7,35,0.317,129
UNIONBANK,2.1,2.1,2,2,2,194,3.134,1564354
UNIONCAP,4.3,4.6,4.3,4.4,4.6,46,0.565,128174
UNIONINS,35.6,36.9,35.4,35.6,36.5,200,3.162,87878
UNIQUEHRL,42.8,44.2,42.6,42.8,43.7,777,21.902,506751
UNITEDFIN,13.6,14.1,13.5,13.6,14,409,10.041,728676
UNITEDINS,42.1,44.5,41.7,42.1,43.3,144,1.732,40573
UPGDCL,141.7,146.8,140.5,141.7,144.9,577,7.545,52663
USMANIAGL,36.4,38.1,36,36.4,36.9,23,0.109,3000
UTTARABANK,21.3,21.4,21.2,21.3,21.4,457,54.85,2575120
UTTARAFIN,13.8,14.5,13.6,13.7,14.2,90,0.769,55504
