TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
ICBAGRANI1,7.8,7.9,7.8,7.8,7.8,23,0.25,32093
ICBAMCL2ND,8,8.1,8,8,8,23,0.255,31924
ICBEPMF1S1,6.5,6.6,6.5,6.5,6.6,19,0.262,40222
ICBIBANK,4.3,4.3,4.2,4.3,4.2,52,0.642,151833
ICBSONALI1,9.6,9.9,9.5,9.6,9.9,140,2.377,245297
ICICL,31,31.6,30.7,31,30.8,286,3.6,115986
IDLC,39.5,39.5,38.5,39.1,39,164,2.646,68164
IFADAUTOS,37,37.9,36.8,37,37.5,511,12.854,345113
IFIC,11.9,12.2,11.9,11.9,12.1,986,47.615,3965263
IFIC1STMF,4.5,4.6,4.5,4.5,4.5,17,0.463,102645
IFILISLMF1,6.1,6.2,5.9,6,6,70,2.828,468732
ILFSL,5.6,5.6,5.4,5.4,5.5,39,0.673,124030
IMAMBUTTON,183.4,194.4,181.1,183.4,189,313,4.914,26439
INDEXAGRO,80.4,81.7,80.2,80.4,80.3,97,2.301,28589
INTECH,31.7,33.8,31.2,31.7,33.1,595,8.436,263936
INTRACO,45.7,46,44.3,45.7,44.4,2067,130.041,2878906
IPDC,31.9,32.6,31.6,31.9,31.8,377,9.914,310571
ISLAMIBANK,32.6,32.6,32.6,32.6,32.6,1,0.003,100
ISLAMICFIN,14.4,14.5,14,14.2,14.3,86,1.369,96164
ISLAMIINS,47,48,46.9,47.2,47.9,64,1.435,30362
ISNLTD,50.9,52,50.7,50.9,51.3,232,2.681,52373
ITC,51.5,53.1,50.9,51.5,52,1173,60.478,1164121
JAMUNABANK,21.7,22,21.7,21.8,21.8,85,5.136,234882
JAMUNAOIL,175,175.9,174,174.3,172.8,34,0.547,3134
JANATAINS,35.6,36.2,35.3,35.6,35.4,157,4.055,113438
JHRML,70.5,71.2,70,70.5,70.8,388,9.472,134008
JMISMDL,167,169.8,166.1,167,167.6,288,3.857,23050
JUTESPINN,369.5,370,346,369.5,351.9,216,2.936,8053
KARNAPHULI,58.9,59.8,58.4,58.9,59.4,1224,101.872,1722664
KAY&amp;QUE,247.5,257,246,247.5,252.1,223,4.066,16349
KBPPWBIL,210.8,213.4,206,210.8,208.9,758,38.105,181330
KDSALTD,54.8,55.9,54.7,54.8,55.1,322,7.239,131653
KEYACOSMET,5.3,5.4,5.2,5.3,5.3,138,1.653,313227
KOHINOOR,483.3,492,481.1,483.3,480.2,384,13.425,27749
KPCL,26.6,26.6,26.6,26.6,26.6,1,0.001,37
KPPL,32.8,35,32.4,32.8,33.4,1043,22.51,669963
KTL,19.1,19.9,19,19.1,19.3,1430,46.48,2402993
LANKABAFIN,22.3,22.7,22,22.3,22.5,373,11.301,503174
LEGACYFOOT,74,76,73.4,74,74.5,409,9.169,123314
LHBL,73.8,74.6,73.5,73.8,73.9,1024,67.873,918321
LIBRAINFU,841.4,870,835.9,841.4,855.6,1381,17.629,20851
LINDEBD,1244.4,1244.9,1225.8,1244.4,1226.7,35,0.855,691
LOVELLO,48.1,51,47.7,48.1,49.6,2484,130.359,2644164
LRBDL,25.2,25.5,25,25.2,25.1,340,6.777,268750
LRGLOBMF1,5.3,5.3,5.2,5.3,5.3,26,0.765,145905
MAKSONSPIN,13.9,14.1,13.8,13.9,13.9,387,11.928,853359
MALEKSPIN,36.4,36.9,35.3,36.4,35.2,1893,77.55,2159814
MARICO,2515,2520,2510.1,2515.9,2515,69,1.594,634
MATINSPINN,52.1,52.5,51.1,52.1,51.4,188,3.523,67761
MBL1STMF,6,6.1,5.9,6,5.9,25,0.171,28571
MEGCONMILK,27.8,28.2,27.4,27.8,28,63,0.635,22874
MEGHNACEM,78.5,81.9,77.3,78.5,78,352,14.193,179029
MEGHNAINS,36.2,36.5,36.1,36.2,36.1,255,1.286,35478
MEGHNALIFE,83,83.8,82.7,83,82.9,323,7.095,85329
MEGHNAPET,35.4,36.9,34.8,35.1,35.9,154,2.194,61336
MERCANBANK,12.6,12.6,12.4,12.5,12.5,94,2.61,208880
MERCINS,35.1,35.8,35.1,35.1,35,21,0.68,19359
METROSPIN,20.5,21.4,20.3,20.5,20.2,316,7.235,348077
MHSML,20.7,21.3,20.6,20.7,20.6,126,3.099,148162
MIDASFIN,11.3,11.8,11.2,11.3,11.5,141,2.437,214950
MIDLANDBNK,13.1,13.2,13,13.1,13.1,189,3.533,269814
MIRACLEIND,43.7,45.1,43.5,43.7,43.9,648,15.193,344927
MIRAKHTER,45.5,46.6,45.3,45.7,45.5,44,0.466,10182
MITHUNKNIT,19.5,21.3,19.2,19.5,20.5,287,2.472,124745
MJLBD,84,84.7,83,84,83.3,112,1.381,16569
MLDYEING,16,16.3,15.8,16,15.8,214,3.514,219172
MONNOAGML,529.2,538.9,525.5,529.2,530.2,641,12.152,22912
MONNOCERA,87,88.6,86.8,87,87.9,440,7.55,86527
MONNOFABR,30.4,32.1,29.8,30.4,30.9,3826,140.459,4495871
MONOSPOOL,210.3,217.9,209.7,210.3,213.8,399,5.851,27665
MPETROLEUM,198.6,198.6,198.6,198.6,198.6,5,0.018,90
MTB,14.7,15,14.7,14.7,14.9,74,2.834,192165
NAHEEACP,45.2,46.5,45,45.2,45.7,843,27.172,598112
NATLIFEINS,127.6,128,125,127.6,127.6,313,9.353,74095
NAVANACNG,32.3,32.5,30.8,32.3,31.1,1059,33.43,1049668
NAVANAPHAR,92.6,93,89.5,92.6,89.7,436,8.766,96057
NBL,7.2,7.4,7.2,7.3,7.3,143,3.184,436386
NCCBANK,12,12,11.8,12,11.9,52,0.748,62459
NCCBLMF1,6.9,7,6.8,6.9,6.9,106,1.07,155433
NEWLINE,40.9,44.8,40.9,44.7,41.9,15,0.162,3636
NFML,16.4,17.1,16.3,16.4,16.7,413,5.546,335250
NHFIL,38,38.2,37.5,37.6,37.8,163,4.669,123757
NITOLINS,39.1,39.3,38.6,39.2,38.9,21,0.908,23150
NORTHERN,163,164,162.5,163,164.6,8,0.014,86
NORTHRNINS,45.5,45.5,44.3,45.4,43.8,39,0.256,5671
NPOLYMER,50.7,51.2,50.6,50.7,50.8,296,8.575,168493
NRBBANK,11.3,11.7,11.1,11.3,11.5,1242,41.306,3628376
NRBCBANK,12.8,13,12.8,12.8,12.9,122,4.596,357746
NTC,465.5,474,462,466.7,463.4,134,1.761,3742
NTLTUBES,73.3,74.5,73.2,73.8,74.2,222,2.397,32420
NURANI,5.6,5.6,5.4,5.5,5.4,36,0.096,17425
OAL,18.3,19.3,18,18.3,18.6,2296,69.197,3706624
OIMEX,23.2,23.4,22.7,23.2,22.8,360,8.132,351011
OLYMPIC,149.9,152.5,148.7,149.9,151.2,1363,92.986,620950
ONEBANKPLC,10.1,10.1,9.9,10,10,74,1.371,138050
ORIONINFU,666.9,684.3,658,666.9,675.4,2132,158.684,236046
ORIONPHARM,77.3,78.3,77,77.3,76.9,1425,42.686,550996
PADMALIFE,33,33.2,32.6,32.7,32.8,105,1.803,54790
PADMAOIL,190.4,193,189,191.1,190.2,39,0.935,4925
PAPERPROC,167,169,166.5,167.5,167.7,201,2.978,17762
PARAMOUNT,58.8,58.8,53.6,58.8,53.5,504,22.495,386152
PDL,15,15.3,14.8,15,14.7,1218,41.043,2725519
PENINSULA,23.7,24.4,23.6,23.7,23.7,139,2.649,110865
PEOPLESINS,43.8,44.7,43.6,43.8,43.7,369,6.777,153822
PF1STMF,7.4,7.5,7.3,7.4,7.4,150,3.376,457275
PHARMAID,688.9,697.8,686,688.9,692.2,320,6.167,8922
PHENIXINS,38.9,39.8,38.6,39,39,99,2.39,60813
PHOENIXFIN,9.9,10.3,9.8,9.9,9.9,91,2.311,233056
PHPMF1,4.5,4.6,4.4,4.5,4.5,42,1.088,241865
PIONEERINS,66,67.2,65.4,66,65.3,80,1.854,28160
PLFSL,0,0,0,3,3,0,0,0
POPULAR1MF,4.7,4.7,4.5,4.6,4.5,33,0.317,68800
POPULARLIF,68.8,68.8,68,68.8,68,116,4.943,71910
POWERGRID,47.3,47.5,47.2,47.3,47.2,96,1.583,33479
PRAGATIINS,61.1,61.8,59,59.9,59.7,42,1.108,18332
PRAGATILIF,106,108.7,105,106,106.6,113,2.16,20413
PREMIERBAN,13.6,13.7,13.5,13.6,13.5,160,15.115,1114150
PREMIERCEM,58.3,58.8,57.5,58,57.7,317,14.792,254722
PREMIERLEA,5.6,5.7,5.4,5.6,5.7,17,0.118,21116
PRIME1ICBA,6.9,7,6.8,6.9,6.8,58,1.189,171931
PRIMEBANK,22.5,22.7,22.4,22.5,22.4,87,11.087,491536
PRIMEFIN,8.6,9,8.5,8.6,8.8,78,0.473,54640
PRIMEINSUR,51,51.6,49.9,51,49.9,915,17.876,353648
PRIMELIFE,49.4,50.5,48.8,49.4,48.8,45,0.475,9598
PRIMETEX,21.8,22.5,21.6,21.8,21.8,149,1.684,76675
PROGRESLIF,58.2,58.4,55.4,55.5,57.1,42,0.257,4623
PROVATIINS,49.7,50,48.4,49.7,48.3,378,9.545,193128
PTL,73.3,73.5,72.8,73.3,72.6,478,18.222,248921
PUBALIBANK,31.3,31.5,30.4,31.3,30.9,336,12.382,397798
PURABIGEN,27.3,27.6,27,27.3,27.1,153,1.409,51738
QUASEMIND,44.3,45.4,44.1,44.3,44.2,573,14.724,329675
QUEENSOUTH,19.4,19.5,18.8,19.3,18.8,483,11.549,600571
RAHIMAFOOD,169.3,173,169.1,169.3,169.8,203,3.981,23451
RAHIMTEXT,134.4,136,131.5,131.9,131.1,14,0.052,398
RAKCERAMIC,35.7,36.7,35.5,35.7,35.8,296,7.185,200165
RANFOUNDRY,158,162,156.5,161.4,160,27,0.381,2369
RDFOOD,37.9,38.4,37.8,37.9,37.9,456,18.206,479537
RECKITTBEN,4950,4975,4885,4937.8,4959.5,45,0.668,136
REGENTTEX,6.1,6.3,6.1,6.1,6.1,49,0.402,64923
RELIANCE1,15.8,15.9,15.3,15.8,15.6,172,7.04,449246
RELIANCINS,0,0,0,67.8,67.8,0,0,0
RENATA,933.6,945,930,933.6,932.2,472,13.174,14086
RENWICKJA,677,677,677,677,677,2,0.035,51
REPUBLIC,42.1,42.6,41.6,42.1,41.8,199,5.56,131398
RINGSHINE,5.6,5.7,5.5,5.6,5.6,138,1.563,279155
RNSPIN,15.9,16,15.5,15.9,15.8,43,0.192,12091
ROBI,30,30,30,30,30,72,2.011,67046
RSRMSTEEL,19.8,20.2,19.7,19.8,20,57,0.366,18398
RUNNERAUTO,37.3,37.7,36.9,37.3,36.9,57,1.031,27660
RUPALIBANK,35.1,35.5,34.9,35.1,35,258,6.635,189409
RUPALIINS,34.8,35.4,34.5,34.8,34.4,506,8.718,249050
RUPALILIFE,127,131.9,125.8,127,129.1,442,13.492,105216
SAFKOSPINN,15.7,16,15.2,15.7,15.5,77,1.113,70714
SAIFPOWER,23.6,24.5,23.4,23.6,24.1,550,23.66,992597
SAIHAMCOT,16.7,17.4,15.6,16.7,15.9,1592,78.825,4684272
SAIHAMTEX,17.6,17.9,17,17.6,17,665,17.739,1007679
SALAMCRST,27.6,27.8,26.9,27.6,27,89,1.368,50026
SALVOCHEM,54,54.6,53.2,54,52.9,865,30.912,572837
SAMATALETH,58.4,59.5,58.1,58.2,58.1,72,1.279,21850
SAMORITA,77.2,78.4,77,77.1,77.8,394,5.08,65698
SANDHANINS,30,30.3,29.6,30,29.6,254,4.053,135148
SAPORTL,29.1,29.6,29,29.1,29.2,397,13.978,478150
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,10.9,11.3,10.8,10.9,11.1,397,10.29,936594
SEAPEARL,98.1,99.4,97.5,98.1,98.2,671,15.717,160314
SEMLFBSLGF,7,7.4,6.8,7.1,7.2,112,1.456,204378
SEMLIBBLSF,8,8.2,7.9,8,8.1,32,0.458,57420
SEMLLECMF,8.3,8.7,8.2,8.3,8.6,167,4.386,517320
SHAHJABANK,18.8,19,18.4,18.8,18.7,75,3.171,169045
SHASHADNIM,24.4,24.8,23.1,24.4,22.9,922,47.705,1989315
SHEPHERD,17.1,17.8,17,17.2,17.3,154,3.239,187041
SHURWID,13.8,14.1,13.7,13.9,13.9,47,0.392,28266
SHYAMPSUG,195.9,200,194,195.9,195.4,235,4.975,25460
SIBL,10.1,10.1,9.9,10.1,10,86,1.781,177785
SICL,43.1,43.7,41.8,43.1,42,2309,30.624,711901
SILCOPHL,20.9,21.3,20.8,20.9,20.9,147,3.841,183236
SILVAPHL,17.7,18.1,17.6,17.7,17.8,176,3.878,218352
SIMTEX,22.3,22.6,22,22.3,21.9,190,5.664,254425
SINGERBD,146.7,147,145.2,146.7,146.1,87,1.463,9971
SINOBANGLA,46.7,47,46.4,46.7,46.7,72,0.915,19590
SKICL,55.9,56.3,54.5,55.9,55.1,448,9.483,169331
SKTRIMS,30.9,31.6,30.7,30.9,31.2,632,20.749,668236
SONALIANSH,626.9,635,622.3,626.9,627.6,248,5.577,8881
SONALILIFE,77.5,78.1,77.5,77.6,77.8,113,1.759,22661
SONALIPAPR,581,583,573,581,578.2,738,53.957,93019
SONARBAINS,40.8,42.3,40.5,40.9,41.1,74,0.8,19598
SONARGAON,27.3,27.9,27.1,27.3,27.2,218,3.261,118650
SOUTHEASTB,11.6,11.7,11.5,11.6,11.6,106,4.301,370466
SPCERAMICS,38.5,39.5,38.3,38.5,38.9,602,19.756,510924
SPCL,65.5,65.5,65.5,65.5,65.5,3,0.003,46
SQUARETEXT,54.3,55.5,53.9,54,53.9,116,1.921,35564
SQURPHARMA,215.5,216.7,214.6,215.5,215,620,73.009,339467
SSSTEEL,13.2,13.6,13.1,13.2,13.3,476,13.28,1000836
STANCERAM,97.5,102,94,97.9,100,165,1.74,17719
STANDARINS,53.7,54.9,53,53.7,53.7,574,14.723,272934
STANDBANKL,7.9,8.1,7.8,7.8,8,57,1.479,187258
STYLECRAFT,71.6,73.1,71.6,72.2,72.9,190,1.951,26822
SUMITPOWER,26,26.2,25.4,26,25.4,666,13.293,515670
SUNLIFEINS,57.8,58.1,55,57.8,55.1,1387,57.853,1021869
TAKAFULINS,41.9,41.9,40.9,41.3,40.6,24,0.285,6911
TALLUSPIN,7.4,7.6,7.3,7.4,7.3,63,0.418,56307
TAMIJTEX,135.8,139,131.1,135.8,135.9,176,1.785,13197
TILIL,49.6,50,48.8,49.3,49.2,228,2.916,59287
TITASGAS,27.8,29.4,27.7,27.8,28,338,4.456,159937
TOSRIFA,24,24.5,23.2,24,23.1,697,32.22,1342128
TRUSTB1MF,4.8,4.9,4.7,4.8,4.8,38,0.841,174786
TRUSTBANK,29.6,29.8,29,29.3,29.4,17,0.173,5921
TUNGHAI,4.7,4.9,4.4,4.7,4.8,87,0.679,149507
UCB,13,13,12.6,12.9,12.7,80,2.203,172246
UNILEVERCL,2213,2229,2181.3,2213,2204,212,3.686,1670
UNIONBANK,8.2,8.3,8.2,8.2,8.2,274,7.021,855664
UNIONCAP,9.9,10.1,9.8,9.9,10,95,2.26,226988
UNIONINS,53.3,54.6,53.2,53.3,53.8,499,14.711,273393
UNIQUEHRL,60.3,61.4,60,60.3,61.4,522,17.934,296289
UNITEDFIN,13.7,13.9,13.3,13.4,13.7,123,1.245,92514
UNITEDINS,42.9,43.2,41.5,42.9,42,108,1.607,37723
UPGDCL,159.3,160.9,159.2,159.7,161,227,5.927,37049
USMANIAGL,47.1,47.1,46,46.2,46.9,48,0.279,6030
UTTARABANK,26.2,26.5,26,26.2,26.1,579,41.993,1599186
UTTARAFIN,24.6,25,24,24.6,25.1,61,0.391,15866
VAMLBDMF1,6.3,6.6,6.3,6.3,6.4,23,0.632,99905
VAMLRBBF,0,0,0,6.3,6.3,0,0,0
VFSTDL,18.5,18.7,18.1,18.5,18,569,14.96,811182
WALTONHIL,741,745.5,727,728.8,741.8,497,9.807,13386
WATACHEM,158.3,160,157.1,157.5,158.2,34,0.421,2666
WMSHIPYARD,13.6,14.2,13.5,13.6,13.9,1335,40.737,2966266
YPL,23.6,24,22.3,23.6,21.9,1047,30.504,1299478
