TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
AOL,16.3,17.3,16.2,16.3,17.1,530,16.312,981252
APEXFOODS,242.6,247.9,240.6,242.6,241.6,498,10.625,43455
APEXFOOT,193.9,198.8,191.8,193.9,193.1,1407,39.061,200578
APEXSPINN,213.3,220,211.4,213.3,216.1,1345,41.505,192562
APEXTANRY,71.6,72.7,71,71.6,70.9,214,2.824,39256
APOLOISPAT,2.5,2.8,2.4,2.5,2.6,729,13.546,5225729
ARAMIT,179.4,190,177,179.4,176.7,610,9.109,50530
ARAMITCEM,11.6,12.7,11.3,11.6,12.2,73,0.627,51579
ARGONDENIM,17.7,17.9,17.6,17.7,17.8,264,10.543,594494
ASIAINS,43,45.1,42.8,43,44.3,2275,99.053,2261337
ASIAPACINS,41.7,44.5,41.2,41.7,43.1,812,24.145,557733
ASIATICLAB,68.2,69.9,67.3,68.2,68.6,2831,167.588,2444717
ATCSLGF,0,0,0,7.5,7.5,0,0,0
ATLASBANG,54.1,54.7,53.5,54.1,53.9,23,0.388,7174
AZIZPIPES,46,46,43.6,44.8,44.1,114,0.581,13021
BANGAS,125.6,128,125,125.6,125.4,1100,26.352,208755
BANKASIA,20.7,21,20.5,20.7,20.9,497,57.241,2756935
BARKAPOWER,8.1,8.4,8,8.1,8.3,260,3.934,481511
BATASHOE,844,860,800.5,840.9,844.8,32,0.234,281
BATBC,283.1,288.5,282,283.1,286.3,1700,53.279,187025
BAYLEASING,4.9,5.4,4.9,4.9,5.4,280,3.949,781272
BBS,9.7,10.1,9.6,9.7,9.7,449,9.255,941400
BBSCABLES,15.7,16.3,15.6,15.7,15.9,577,14.086,886803
BDAUTOCA,135.5,137,132.6,135.5,133,984,15.339,114179
BDCOM,26.7,26.9,26.4,26.7,26.4,774,22.974,861067
BDFINANCE,13.4,14.1,13.3,13.4,13.9,194,5.63,409544
BDLAMPS,145,147,142.4,145,144,270,3.403,23355
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,11.1,11.6,11,11.1,11.4,584,13.192,1165360
BDTHAIFOOD,15.4,16.2,15.2,15.4,15.8,1308,48.456,3081656
BDWELDING,20.3,20.5,18.5,20.1,18.7,649,17.439,862196
BEACHHATCH,32.3,32.8,31.8,32.3,32.1,551,11.687,359670
BEACONPHAR,111.3,115,110.5,111.3,111,1837,89.279,794487
BENGALWTL,18.4,18.7,18.2,18.4,18.4,286,7.127,386569
BERGERPBL,1450,1455,1440,1450,1456.3,406,10.632,7352
BESTHLDNG,13.5,13.8,13.2,13.5,13.7,383,6.904,510868
BEXIMCO,110.1,110.1,110.1,110.1,110.1,1,0.001,10
BGIC,35.8,36.3,35.2,35.4,35.4,317,6.275,175661
BIFC,3.6,3.6,3.6,3.6,3.3,11,0.036,10110
BNICL,58.3,61.4,58.2,58.3,58.4,2199,106.482,1793187
BPML,29.7,30.7,29.2,29.7,30.9,476,8.869,296700
BPPL,15.8,16.3,15.8,15.8,16.1,1182,54.88,3420385
BRACBANK,81.1,81.7,80.4,81.1,81.6,2132,238.077,2938350
BSC,117.5,119.6,117.3,117.5,118,2444,197.568,1674391
BSCPLC,147.9,151.1,147,147.9,148,808,86.007,579913
BSRMLTD,85.9,86.4,85,85.8,84.7,250,5.423,63279
BSRMSTEEL,75.2,76,74.6,75.2,75.2,502,40.361,535281
BXPHARMA,125.2,127.4,123.4,125.2,124.7,2028,130.952,1044628
CAPITECGBF,7.2,7.4,7.1,7.2,7.4,282,9.02,1245580
CAPMBDBLMF,10.2,10.3,10,10.2,10.1,206,10.866,1067537
CAPMIBBLMF,8.5,8.7,8.4,8.6,8.7,134,2.329,274515
CENTRALINS,44.3,44.9,43.5,44.3,44.2,978,53.838,1215387
CENTRALPHL,9.2,9.4,9.1,9.2,9.2,212,2.978,323243
CITYBANK,29.2,29.7,28.9,29.2,29.4,2333,318.936,10901638
CITYGENINS,85.3,85.7,85.2,85.3,85.7,131,8.964,105003
CLICL,56.7,58.7,56.4,56.7,57.8,1193,34.271,596432
CNATEX,2.9,3.3,2.9,2.9,3,487,7.932,2574449
CONFIDCEM,64.8,65.3,63.2,64.8,63.5,1424,65.876,1018605
CONTININS,26.6,27.8,26.4,26.5,27,670,22.216,818797
COPPERTECH,19.8,20.3,19.7,19.8,19.8,259,7.545,378391
CROWNCEMNT,51.4,52.9,50.6,51.4,52,111,1.441,27661
CRYSTALINS,81.2,85.3,80,81.2,85.1,1936,60.725,735423
CVOPRL,170.3,173.9,167.3,170.3,168.2,3459,153.526,900785
DACCADYE,19.2,20.2,19.1,19.2,20.2,510,9.363,479535
DAFODILCOM,52.2,52.2,50,51.8,51.8,547,10.072,196183
DBH,39.4,40.2,38.8,39.4,39.1,588,29.073,732337
DBH1STMF,4.7,5,4.7,4.7,4.9,449,16.613,3468203
DELTALIFE,77.8,79.2,77,77.8,76.9,580,17.668,226345
DELTASPINN,6,6.3,5.9,6,6.1,226,5.442,892401
DESCO,23.7,24,23.4,23.5,23.9,131,2.684,113040
DESHBANDHU,16.5,16.9,16.3,16.5,16.3,573,9.343,562428
DGIC,22.4,23.2,22.3,22.4,22.6,228,5.596,247007
DHAKABANK,14.7,15.2,14.5,14.7,15.1,4031,255.039,17204652
DHAKAINS,41.4,43.4,40,41.4,42.8,613,12.556,295648
DOMINAGE,35.1,35.8,34.9,35.1,35.1,621,33.54,951769
DOREENPWR,30.9,31.6,30.3,30.9,30.1,1360,52.64,1701954
DSHGARME,111.7,113.9,110.8,111.7,112.2,283,5.698,50878
DSSL,8.9,9.2,8.8,8.9,9,501,11.293,1253565
DULAMIACOT,143.9,148,136.6,143.9,138.5,934,18.318,128333
DUTCHBANGL,42.7,43.2,42.6,42.7,43,537,28.584,665980
EASTERNINS,57.2,59.7,57,57.2,58.7,756,26.503,452520
EASTLAND,22.3,23,22.1,22.3,22.8,228,6.899,304550
EASTRNLUB,1634.4,1652.1,1631.1,1634.4,1641.4,652,8.115,4939
EBL,27.3,27.5,27,27.3,27.3,758,105.343,3851692
EBL1STMF,3.7,3.8,3.7,3.7,3.8,138,2.527,674417
EBLNRBMF,2.8,3,2.7,2.8,2.9,250,15.191,5311898
ECABLES,117.3,118.9,115.2,117.3,118.1,45,0.574,4905
EGEN,21.6,22,21.3,21.6,21.3,1359,50.351,2317562
EHL,81.7,83.8,81.6,81.7,82.4,1042,31.102,377717
EIL,30.1,31.1,29.9,30.1,30.6,848,23.984,784885
EMERALDOIL,14.7,15.9,14.6,14.7,14.8,226,3.028,202415
ENVOYTEX,53.1,54,52.5,53.1,52.6,1021,42.383,792228
EPGL,16,16.4,15.8,16,16.1,476,7.416,459898
ESQUIRENIT,20.3,20.7,20.2,20.3,20.5,131,2.199,107941
ETL,10,10.2,9.9,10,10,586,22.438,2232620
EXIM1STMF,3.7,3.8,3.5,3.7,3.8,260,49.389,13030280
EXIMBANK,0,0,0,3,3,0,0,0
FAMILYTEX,1.8,1.8,1.8,1.8,1.7,119,2.667,1481658
FARCHEM,15,15.2,14.9,15,14.9,179,2.546,169317
FAREASTFIN,1.4,1.4,1.4,1.4,1.3,58,1.72,1228400
FAREASTLIF,24.2,25.6,24.1,24.2,24.8,110,2.323,93647
FASFIN,1.5,1.5,1.5,1.5,1.4,57,0.854,569189
FBFIF,2.9,3.1,2.9,2.9,3,157,4.389,1493982
FEDERALINS,21.9,22.4,21.8,21.9,22.1,225,6.874,311502
FEKDIL,14.5,14.8,14.4,14.5,14.7,620,16.514,1133385
FINEFOODS,469,474.2,465,469,466.5,937,41.206,87511
FIRSTFIN,4.8,5.2,4.6,4.8,4.8,246,9.123,1828222
FIRSTSBANK,0,0,0,1.9,1.9,0,0,0
FORTUNE,15.5,16.2,15.4,15.5,16,533,10.696,679473
FUWANGCER,11.9,12.1,11.7,11.9,11.8,477,11.922,1000904
FUWANGFOOD,10.3,10.8,10.3,10.3,10.6,332,4.594,439499
GBBPOWER,8.4,8.8,8.3,8.4,8.7,214,3.119,365974
GEMINISEA,126.6,128.7,124.5,126.3,128.5,401,4.132,32627
GENEXIL,28.4,29.4,27.4,28.4,27.6,1895,94.756,3307802
GENNEXT,2.8,3.1,2.7,2.8,2.9,287,4.188,1477061
GHAIL,11.2,11.5,11.1,11.2,11.3,305,4.877,432977
GHCL,19.7,20.1,19.6,19.7,19.6,106,1.725,87219
GIB,0,0,0,1.7,1.7,0,0,0
GLDNJMF,6.3,6.5,6.2,6.3,6.5,199,5.408,853679
GLOBALINS,30.6,32.2,30.3,30.6,31.5,737,28.065,897844
GOLDENSON,10.4,10.7,10.3,10.4,10.6,415,10.11,964865
GP,268.5,273.5,268,268.5,269.4,1369,42.313,156484
GPHISPAT,17.4,17.7,17.2,17.4,17.5,484,13.17,757349
GQBALLPEN,482.1,486,475.2,482.1,477.4,701,15.573,32406
GRAMEENS2,12.8,13.1,12.7,12.8,12.9,168,4.433,344453
GREENDELMF,3.3,3.5,3.3,3.3,3.5,63,1.768,530977
GREENDELT,58.8,60.9,58.7,58.8,58.9,512,16.299,273006
GSPFINANCE,4,4.6,3.8,4,4.2,824,17.183,3912705
HAKKANIPUL,73.3,74.9,73,73.3,73.7,1656,53.888,726069
HAMI,137.3,139,134,137.3,134.1,447,15.025,110226
HEIDELBCEM,244.1,248,235.1,244.1,235.6,513,9.341,38513
HFL,7.4,7.9,7.2,7.3,7.9,105,0.608,82136
HRTEX,19,19.4,18.2,19,18.2,240,2.61,136892
HWAWELLTEX,42.6,43,42.5,42.6,42.8,84,1.655,38784
IBNSINA,341.4,345,338.5,341.4,340.2,1225,47.307,138529
IBP,13.3,13.7,13.2,13.3,13.5,1013,30.757,2288013
ICB,42.2,44.7,41.3,42.2,41.8,459,7.873,185042
ICB3RDNRB,4.7,4.8,4.6,4.7,4.6,32,0.747,158908
ICBAGRANI1,6.6,6.8,6.6,6.6,6.6,48,1.208,183089
ICBAMCL2ND,6.5,6.9,6.3,6.6,6.3,149,5.692,840444
ICBEPMF1S1,4.9,5.1,4.9,4.9,5,107,4.504,911427
ICBIBANK,2.8,2.9,2.7,2.8,2.7,160,4.039,1436077
ICBSONALI1,4.7,4.9,4.7,4.7,4.8,79,1.929,399984
ICICL,23.7,24.6,23.6,23.7,24,715,18.21,752997
IDLC,41.8,42.9,41.6,41.8,42.1,590,32.133,762904
IFADAUTOS,21.5,21.9,21.4,21.5,21.5,303,8.805,406245
IFIC,6.7,7,6.4,6.7,6.6,2567,121.536,17903186
IFIC1STMF,3,3.2,3,3,3.2,199,5.442,1786348
IFILISLMF1,4.1,4.2,4,4.1,4.1,22,0.135,33111
ILFSL,1.5,1.5,1.4,1.5,1.4,226,5.351,3568392
INDEXAGRO,70.9,72.3,70.4,70.9,72.1,369,6.679,93621
INTECH,29.8,30.8,29.7,29.8,30.5,1108,33.783,1118027
INTRACO,19.6,19.9,19.4,19.6,19.9,379,11.568,588724
IPDC,20.8,21.4,20.7,20.8,21.2,1217,66.933,3185135
ISLAMIBANK,46.7,49.3,46.5,46.7,49.2,4911,150.411,3149959
ISLAMICFIN,11,11.4,10.9,11,10.9,438,9.7,870118
ISLAMIINS,41,41.6,40.8,41,41.1,259,5.195,126429
ISNLTD,77.6,78.1,74.6,77.6,74.8,1538,43.83,571349
ITC,40.3,40.8,40,40.3,40.3,805,40.393,998988
JAMUNABANK,24.8,25.3,24.7,24.8,25,547,94.402,3794757
JAMUNAOIL,176.1,178.5,175.8,176.1,177.9,367,5.662,32029
JANATAINS,27,28.5,26.8,27,27.5,493,10.68,385126
JHRML,47.4,48,45.5,47.4,45.4,1227,32.159,679840
JMISMDL,127.3,129.7,124.2,127.3,125.2,342,5.426,42476
JUTESPINN,217.2,219,210.1,215.2,211.9,61,0.943,4384
KARNAPHULI,31.9,32.9,31.8,31.9,31.8,1445,63.204,1952971
KAY&amp;QUE,530.9,535.8,490,530.9,492.7,4288,192.548,373081
KBPPWBIL,49.7,50.9,49.3,49.7,49.4,2413,71.863,1432392
KDSALTD,42.2,43.2,42,42.2,42.8,827,28.039,657017
KEYACOSMET,5.5,6,5.4,5.5,5.8,1067,21.428,3778074
KOHINOOR,522,535,512.1,522,514.6,608,12.054,23082
KPCL,11.3,11.7,11.1,11.3,11,418,9.585,837995
KPPL,16.3,17.1,15.8,16.3,15.8,727,12.146,732736
KTL,9.5,10,9.5,9.5,9.9,302,4.33,447248
LANKABAFIN,16,16.4,15.8,16,16,1094,41.329,2572526
LEGACYFOOT,55.6,57,54.9,55.6,55.9,872,17.794,318068
LHB,54.8,56.1,54.5,54.8,55.5,1864,92.22,1670955
LIBRAINFU,681.7,704.7,678,681.7,696,684,10.512,15239
LINDEBD,861.3,868.8,850,861.3,857.9,430,6.812,7913
LOVELLO,68.5,69.4,68.3,68.5,68.9,1826,56.478,819573
LRBDL,10,10.3,9.9,10,10.2,209,4.747,470696
LRGLOBMF1,3.3,3.4,3.2,3.2,3.3,38,0.805,246216
MAGURAPLEX,90.5,92.5,88.4,90.5,90.7,1137,26.558,293169
MAKSONSPIN,6.1,6.4,6.1,6.1,6.3,189,2.463,400845
MALEKSPIN,29.8,30.6,29.6,29.8,30.3,1446,81.862,2719050
MARICO,0,0,0,2849.7,2849.7,0,0,0
MATINSPINN,48.7,49.8,48.5,48.7,49.8,290,5.075,103188
MBL1STMF,4.2,4.5,4.2,4.2,4.4,151,5.501,1297683
MEGCONMILK,25.7,26.5,25.7,25.7,25.1,127,2.443,94439
MEGHNACEM,37.6,40,36,36.7,37.6,52,0.314,8340
MEGHNAINS,31.3,32.7,30.6,31.3,30.5,2710,139.151,4360821
MEGHNALIFE,56,56.8,55.5,56,55.9,586,14.408,255938
MEGHNAPET,24,25,23.9,24,24.4,73,0.455,18883
MERCANBANK,8.9,9,8.8,8.9,8.8,451,16.329,1835741
MERCINS,25.5,26.4,25.4,25.5,25.7,119,2.109,82104
METROSPIN,8.6,9.1,8.6,8.8,9,63,0.456,51522
MHSML,18.5,18.8,18.2,18.5,18.2,556,21.975,1192333
MIDASFIN,6.1,6.9,6.1,6.1,6.7,130,1.099,174859
MIDLANDBNK,17.9,18.8,17.8,17.9,18.6,1392,58.48,3202775
MIRACLEIND,34.1,35.8,33.8,34.1,33.5,475,9.121,262727
MIRAKHTER,29.5,30.4,29.3,29.5,30.1,709,19.968,670261
MITHUNKNIT,15.9,16.3,14.3,15.9,15.2,101,1.946,124329
MJLBD,93.5,94.5,93,93.5,93.3,903,60.033,639924
MLDYEING,8.6,8.9,8.5,8.6,8.8,283,10.738,1226121
MONNOAGML,395.2,404.9,372.1,395.2,380.6,1616,44.292,114391
MONNOCERA,92.6,94.9,86.8,92.6,89.1,3360,119.954,1321179
MONNOFABR,25.1,25.5,23.6,25.1,24.2,3981,207.722,8427000
MONOSPOOL,100.7,103.1,99.5,100.7,101.9,2606,72.013,709720
MPETROLEUM,200.4,205,199.8,200.4,205.4,551,15.781,78521
MTB,13.9,14.3,13.8,13.9,14.2,429,37.727,2700860
NAHEEACP,19.4,19.8,18.9,19.4,18.9,752,16.744,859625
NATLIFEINS,107.4,109.1,106,107.4,106.1,380,14.439,133971
NAVANACNG,21.1,21.5,21.1,21.1,21.3,193,4.059,190966
NAVANAPHAR,63.2,65.6,62.5,63.2,63.4,2726,115.439,1794014
NBL,5.3,5.3,5,5.3,4.9,1772,75.45,14336665
NCCBANK,13.1,13.3,13,13.1,13.4,398,16.242,1232950
NCCBLMF1,4.4,4.5,4.4,4.4,4.5,48,0.507,115150
NEWLINE,5.2,5.8,5.1,5.2,5.5,315,5.477,1009977
NFML,15.9,16.3,15.1,15.9,15.1,1185,39.265,2493128
NHFIL,25.2,25.8,25.1,25.2,25.5,465,17.149,675366
NITOLINS,29.9,31.4,29.9,30.1,30.5,129,3.373,110234
NORTHERN,94.1,97.9,94,94.2,94.1,64,0.311,3291
NORTHRNINS,32.5,33.4,32.1,32.6,32.3,97,1.957,59801
NPOLYMER,29,29.1,28.4,28.9,28.8,436,8.429,291771
NRBBANK,7.6,8,7.5,7.6,7.8,356,10.003,1289007
NRBCBANK,6.7,7.1,6.6,6.7,7,353,9.368,1376750
NTC,164.5,168.9,164.1,164.5,165,112,0.927,5613
NTLTUBES,61.4,62.5,60.9,61.4,61.2,400,8.63,139850
NURANI,2.9,2.9,2.8,2.9,2.7,290,6.754,2333691
OAL,6.4,6.8,6.1,6.4,6.5,218,2.069,314109
OIMEX,13.2,13.8,13.1,13.2,13.3,140,1.862,140039
OLYMPIC,156.5,161.3,154.4,156.5,155.5,1529,78.636,497793
ONEBANKPLC,8.6,8.8,8.4,8.6,8.7,739,79.066,9141029
ORIONINFU,369,374.1,365,369,368.8,3871,189.524,513617
ORIONPHARM,30.6,31.4,30.2,30.6,30.8,666,16.536,538940
PADMALIFE,17.6,18.3,17.6,17.6,17.5,69,0.816,45640
PADMAOIL,181,184.7,180.8,181,182.6,899,65.579,361507
PARAMOUNT,56.5,59.8,56.1,56.5,58,1614,64.673,1115751
PDL,4.7,5.2,4.7,4.8,5,215,2.297,471579
PENINSULA,22.4,23.1,22.2,22.4,22,1484,45.421,2004657
PEOPLESINS,41.4,43.7,40.9,41.4,41.4,1565,79.602,1865956
PF1STMF,5.2,5.4,5.2,5.2,5.4,109,4.835,913316
PHARMAID,579.8,594.5,575,579.8,581.9,427,9.147,15726
PHENIXINS,33.2,34.8,32.9,33.2,33.8,794,24.966,732773
PHOENIXFIN,4,4.5,4,4,4.4,202,4.533,1080509
PHPMF1,2.9,3,2.8,2.9,2.9,172,9.406,3330777
PIONEERINS,54.6,56.7,54.5,54.6,54.7,732,34.882,625966
PLFSL,1.5,1.5,1.4,1.5,1.4,425,9.632,6424933
POPULAR1MF,2.9,3.1,2.9,2.9,3,120,8.747,3006568
POPULARLIF,49.8,50.5,48.8,49.8,49.1,793,26.595,534336
POWERGRID,33.7,34.6,33.5,33.7,34.4,194,3.129,92232
PRAGATIINS,79.4,82,78.8,79.4,80.7,1787,75.297,935970
PRAGATILIF,238.8,241.9,235.9,238.8,234.7,2071,76.597,320293
PREMIERBAN,6.1,6.2,5.6,6.1,5.7,1273,67.874,11217329
PREMIERCEM,39.3,40,39,39.1,39.3,260,5.609,142261
PREMIERLEA,1.4,1.4,1.4,1.4,1.3,7,0.012,8441
PRIME1ICBA,4.6,4.8,4.6,4.7,4.9,33,0.523,110250
PRIMEBANK,34,34.7,33.9,34,34.6,533,39.803,1164030
PRIMEFIN,2.8,2.8,2.8,2.8,2.6,16,0.114,40750
PRIMEINSUR,35,36.4,34.6,35.2,34.8,204,5.829,164739
PRIMELIFE,37.5,38.3,37,37.5,37.6,217,4.579,121509
PRIMETEX,14.8,14.9,13.2,14.8,13.7,199,2.886,205961
PROGRESLIF,45.3,47.5,45.1,45.9,46.5,94,1.061,23006
PROVATIINS,33.6,34.8,33.5,33.6,34.4,548,13.069,382752
PTL,51.3,52,50.9,51.1,51.7,235,6.757,131294
PUBALIBANK,39.2,40.2,38.9,39.2,40,446,16.727,424212
PURABIGEN,22.4,23.5,22.2,22.4,22.9,447,14.951,656115
QUASEMIND,42.8,44,42.6,42.8,43.5,1673,75.852,1752699
QUEENSOUTH,11.6,11.9,11.5,11.6,11.8,406,9.881,849084
RAHIMAFOOD,137,143.9,136.2,137,140.6,1971,42.267,301971
RAHIMTEXT,232.3,238.5,229.9,232.3,227.9,1150,23.683,101326
RAKCERAMIC,25.5,26.1,24.8,25.5,25,613,21.697,849584
RANFOUNDRY,155.1,156.2,152.5,155.1,153.1,174,3.291,21253
RDFOOD,21,21.5,20.9,21,21.3,656,23.937,1127148
RECKITTBEN,3575,3619,3570,3576.2,3588,63,1.72,481
REGENTTEX,4.1,4.4,4,4.1,4.3,106,0.744,177813
RELIANCE1,13.3,13.6,13.2,13.3,13.4,525,18.713,1400599
RELIANCINS,73.4,75.7,73.4,73.8,75.1,254,10.312,138679
RENATA,473.5,480,471.8,473.5,477.5,948,21.856,46016
RENWICKJA,476.2,480,473.1,476.2,473.1,21,0.101,212
REPUBLIC,35.3,36.4,35,35.3,35.9,864,24.789,695242
RINGSHINE,3.1,3.3,2.9,3.1,3.2,175,3.987,1278985
ROBI,31.8,32.2,31.6,31.8,31.9,2040,190.397,5980260
RSRMSTEEL,7.8,8.4,7.8,7.8,8.1,117,1.253,159197
RUNNERAUTO,34.2,35.7,34,34.2,35.3,827,20.457,586965
RUPALIBANK,19.9,20.4,19.7,19.9,20.2,426,12.364,615202
RUPALIINS,24.2,25.2,24.1,24.2,24.6,405,11.365,459936
RUPALILIFE,91.7,94.5,91.2,91.7,92,1822,65.687,708054
SAFKOSPINN,14.4,14.5,14.3,14.4,14.3,71,1.191,83043
SAIFPOWER,6.5,7.5,6.4,6.5,6.9,1297,39.463,5567488
SAIHAMCOT,19.6,20.4,19.5,19.6,20.2,1863,114.209,5724493
SAIHAMTEX,22.3,23.4,22.1,22.3,23.2,1452,58.533,2581029
SALAMCRST,14.6,15.9,14.4,14.6,14.5,916,33.729,2198261
SALVO,31.2,31.6,30.3,31.2,29.8,1945,85.926,2759984
SAMATALETH,88.1,90,87.9,88.1,88.1,335,6.589,74498
SAMORITA,72.9,73,70.9,72.9,70,527,8.521,117642
SANDHANINS,21.6,22.1,21.5,21.6,21.6,372,8.917,407943
SAPORTL,45.9,46.1,44.7,45.9,44.4,1961,210.841,4624118
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,7.1,7.5,7.1,7.1,7.3,182,2.707,372690
SEAPEARL,33.1,34.6,32.6,33.1,33.9,1573,43.691,1295270
SEMLFBSLGF,5.4,5.5,5.3,5.4,5.5,66,2.779,510411
SEMLIBBLSF,6.4,6.5,6.3,6.4,6.3,73,1.442,225644
SEMLLECMF,0,0,0,7.4,7.4,0,0,0
SHAHJABANK,18.3,18.6,18.3,18.3,18.4,234,6.61,358240
SHARPIND,16.2,16.3,15.5,16,16.1,279,4.678,293467
SHASHADNIM,18.3,18.4,17.9,18.3,18,370,14.358,788339
SHEPHERD,12.9,13.5,12.8,12.9,13.1,241,4.824,366968
SHURWID,6.7,6.7,6.3,6.7,6.1,237,4.631,697183
SHYAMPSUG,162,165,160,162,161.2,200,3.055,18818
SIBL,0,0,0,3,3,0,0,0
SICL,21.4,21.9,21.3,21.4,21.4,487,8.799,406614
SILCOPHL,14.2,14.6,14.1,14.2,14.4,517,11.905,829046
SILVAPHL,10,10.3,10,10,10.2,197,5.529,545252
SIMTEX,24.3,25.3,24,24.3,25.1,2577,146.213,5910662
SINGERBD,92.9,93.6,91,92.9,92.2,326,4.023,43378
SINOBANGLA,50.1,51,49.7,50.1,49.7,1946,86.015,1710929
SIPLC,58.9,61.5,58.6,58.9,60.8,1307,54.312,907496
SKTRIMS,8.2,8.4,8.1,8.2,8.3,93,1.47,178488
SONALIANSH,182.5,183.9,178,182.5,180.4,964,18.063,99316
SONALILIFE,65.2,66.6,65,65.2,65.5,218,5.759,87611
SONALIPAPR,261.3,269.8,258.4,261.3,261.7,3250,128.794,489439
SONARBAINS,30.5,32,30.3,30.5,31.5,697,16.677,532944
SONARGAON,35.6,36.4,32.9,35.6,33.1,1291,47.701,1365629
SOUTHEASTB,9.8,10.1,9.7,9.8,10,287,7.014,710134
SPCERAMICS,15.7,16.3,15.6,15.7,15.9,621,18.286,1147880
SPCL,52.2,53.6,51.9,52.2,53.3,2620,124.678,2365744
SQUARETEXT,49.9,51.5,49.5,49.9,49.6,297,16.652,332322
SQURPHARMA,230.6,232.4,230,230.6,231.9,3604,453.026,1961286
SSSTEEL,4.8,5,4.7,4.8,5,390,4.486,919356
STANCERAM,72.6,78,70.3,72.6,71.7,26,0.118,1624
STANDARINS,42.4,43.9,42.2,42.4,43,731,28.91,671214
STANDBANKL,5.9,6.2,5.8,5.9,6,412,13.93,2343028
STYLECRAFT,53.1,53.4,50.3,52.6,50.2,357,2.57,49575
SUMITPOWER,13.8,14.2,13.7,13.8,14,443,8.118,583064
SUNLIFEINS,57.5,58,54.6,57.5,54.9,1547,73.592,1302688
TAKAFULINS,34.9,35.6,34.1,34.7,35.2,102,1.154,33132
TALLUSPIN,8.1,8.8,8,8.1,8.1,285,5.517,678672
TAMIJTEX,123.1,125,121,123.1,121.5,703,10.753,87336
TECHNODRUG,31.7,32.8,31.5,31.7,32.4,1396,41.64,1292324
TILIL,48.9,50.6,48.7,48.9,49,1340,44.932,905310
TITASGAS,18.6,18.8,18.2,18.5,18.4,363,10.969,591437
TOSRIFA,17.1,17.7,17,17.1,17.4,246,4.351,252927
TRUSTB1MF,2.9,3.2,2.9,2.9,3,151,4.628,1562439
TRUSTBANK,19.1,19.4,19,19.1,19.2,883,123.699,6418344
TUNGHAI,2.6,2.6,2.4,2.6,2.4,272,3.31,1293195
UCB,10.1,10.5,10,10.1,10.5,637,26.867,2601910
UNILEVERCL,2245,2245,2225.5,2231.6,2241.2,47,0.558,250
UNIONBANK,0,0,0,1.5,1.5,0,0,0
UNIONCAP,4.8,5.1,4.8,4.8,5.1,216,5.033,1028488
UNIONINS,37.3,38.8,37.1,37.3,37.8,837,30.898,812575
UNIQUEHRL,39.9,40.5,39.4,39.9,39.8,533,15.216,379685
UNITEDFIN,12.8,13.2,12.7,12.8,12.9,281,9.213,713245
UNITEDINS,44.3,46,44,44.3,44.9,192,5.946,131739
UPGDCL,129.3,130.4,127.7,128.2,128.2,398,7.022,54542
USMANIAGL,33.1,34,32.7,33.1,32.9,174,0.872,26048
UTTARABANK,25.3,25.6,25.1,25.3,25.4,752,111.767,4407118
UTTARAFIN,13.4,14.2,13.3,13.4,13.5,107,1.746,128617
