TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
LINDEBD,761.6,764.8,759,761.6,758.9,230,2.528,3318
LOVELLO,74.9,74.9,68.2,74.9,68.1,6109,306.84,4247278
LRBDL,9.8,10,9.4,9.8,9.6,81,1.023,104490
LRGLOBMF1,3.2,3.3,3.1,3.2,3.1,15,0.119,37453
MAGURAPLEX,81.6,81.9,79.7,81.6,79.5,329,6.293,77738
MAKSONSPIN,5.9,6,5.8,5.8,5.9,70,0.732,125101
MALEKSPIN,26.8,26.8,26.1,26.5,26.5,480,20.82,786711
MARICO,2735,2738,2730,2734.8,2734.8,230,2.87,1050
MATINSPINN,45.2,45.7,45,45.2,45.1,103,1.272,28182
MBL1STMF,4,4.1,3.9,4,3.9,88,0.711,179359
MEGCONMILK,33.1,33.2,31,33.1,31,346,5.132,157790
MEGHNACEM,31.3,33,29.3,31.5,31.7,12,0.016,503
MEGHNAINS,27.9,28.2,27.6,27.9,27.6,660,17.055,610365
MEGHNALIFE,52.7,53.1,52.6,52.7,52.9,149,3.133,59195
MEGHNAPET,27.1,27.8,26.7,27.2,27.1,246,0.969,35566
MERCANBANK,8.6,8.7,8.5,8.6,8.5,74,3.987,464782
MERCINS,23.6,24.1,23.5,23.7,23.9,73,1.123,47242
METROSPIN,9.1,9.5,8.9,9.2,8.8,60,0.774,83880
MHSML,17.6,17.9,17.1,17.6,17.1,351,12.346,699948
MIDASFIN,6.3,6.3,5.8,6.3,5.8,64,0.376,60235
MIDLANDBNK,15.7,15.8,15.6,15.7,15.5,280,8.149,519322
MIRACLEIND,26.3,26.8,25.2,26.3,25.4,190,2.076,79113
MIRAKHTER,27.5,27.7,26.9,27.5,26.9,239,5.318,194275
MITHUNKNIT,16,16.3,15.9,16,15.9,21,0.058,3620
MJLBD,87.7,89.5,87.5,87.7,87.6,332,7.356,83802
MLDYEING,8.5,8.5,8.2,8.5,8.3,223,3.654,436567
MONNOAGML,346.3,347.7,340.2,346.3,340.1,253,3.81,11047
MONNOCERA,80.2,80.5,78.2,80.2,78.3,610,13.212,165795
MONNOFABR,21.6,21.8,21.2,21.6,21,983,34.218,1590930
MONOSPOOL,89.8,90.7,89,89.8,88.6,543,8.112,90166
MPETROLEUM,200,200.9,199.9,200,200,58,2.901,14506
MTB,12.6,12.7,12.5,12.6,12.5,77,1.536,122324
NAHEEACP,20.6,21,20.1,20.6,20,310,8.868,429373
NATLIFEINS,96.1,97.7,96,96.1,97.2,217,3.334,34619
NAVANACNG,20.4,20.6,20.2,20.4,20.2,51,0.97,47681
NAVANAPHAR,56.3,57,55,56.2,55.4,652,13.621,242474
NBL,4.5,4.6,4.3,4.4,4.5,339,5.291,1195749
NCCBANK,12.7,12.9,12.7,12.7,12.7,101,5.608,438423
NCCBLMF1,4.4,4.6,4.2,4.3,4.3,20,0.038,8848
NEWLINE,5.8,6,5.6,5.9,5.5,124,2.529,431551
NFML,15.1,15.3,14.4,15.1,14.4,646,14.134,950379
NHFIL,22.8,23,22.5,22.8,22.7,118,2.007,88143
NITOLINS,27.7,28.2,27.4,27.6,27.7,133,1.202,43431
NORTHERN,118,118.2,111.5,114.6,111.1,50,0.405,3530
NORTHRNINS,28.3,28.8,27.9,28.3,28.1,59,0.671,23744
NPOLYMER,26.8,27,26.4,26.8,26.3,120,1.273,47818
NRBBANK,7,7.1,6.9,7,6.9,75,3.02,431967
NRBCBANK,7.1,7.2,7,7.1,7.2,61,0.286,40365
NTC,158,159.9,157.1,158,157.2,73,0.412,2607
NTLTUBES,60.8,61.5,59.6,60.8,59.3,274,5.195,85890
NURANI,3.4,3.5,3.3,3.4,3.2,95,0.869,255539
OAL,6.4,6.4,6.1,6.3,6.2,176,2.272,367245
OIMEX,13.3,13.4,13,13.3,13,78,1.403,106547
OLYMPIC,142.3,144.9,141.9,142.3,143.4,1030,21.23,148690
ONEBANKPLC,7.2,7.3,7.1,7.1,7.1,126,2.034,284622
ORIONINFU,326.5,330.7,325.2,326.5,325.4,2911,82.78,252642
ORIONPHARM,27.7,28.2,27.6,27.7,27.8,283,5.529,198790
PADMALIFE,16.7,17.2,16.4,16.5,17.1,117,1.636,97213
PADMAOIL,176.8,177,176,176.8,176.7,90,1.052,5956
PARAMOUNT,50.6,51.2,50,50.6,49.4,235,3.773,74570
PDL,5.9,5.9,5.8,5.8,5.8,72,0.514,87584
PENINSULA,20.7,20.9,20.6,20.7,20.6,354,9.431,454952
PEOPLESINS,43.6,44.6,42.6,43.3,42.4,1581,67.25,1548159
PF1STMF,5.1,5.2,5,5.1,5.1,132,3.215,631269
PHARMAID,537.9,548,536.9,537.9,538,120,3.971,7379
PHENIXINS,29.9,30.3,29.3,29.9,29.7,214,6.43,215389
PHOENIXFIN,4.1,4.1,3.8,4.1,3.8,114,2.268,559318
PHPMF1,3.3,3.4,3.2,3.3,3.3,162,3.612,1093647
PIONEERINS,48.4,51.5,47.9,48.5,48.1,300,8.842,182951
PLFSL,2.3,2.3,1.9,2.3,2.1,658,23.244,11856641
POPULAR1MF,3.1,3.2,2.9,3.1,3,161,4.867,1599292
POPULARLIF,47.8,48.2,47.4,47.7,47.2,164,2.698,56432
POWERGRID,29.1,29.4,28.9,29.1,29,77,1.44,49510
PRAGATIINS,68,69.4,67.8,68,68.1,726,25.31,369805
PRAGATILIF,189.6,194.8,188.1,189.6,186.1,988,30.216,157896
PREMIERBAN,4.9,5,4.9,4.9,4.9,86,1.269,256848
PREMIERCEM,38.1,38.3,37.7,38.1,38,123,1.962,51643
PREMIERLEA,2.5,2.5,2.1,2.5,2.3,423,15.884,6815980
PRIME1ICBA,4.3,4.5,4.3,4.3,4.3,22,0.114,26188
PRIMEBANK,31.4,31.6,30.7,31.4,30.7,548,28.876,924239
PRIMEFIN,4.1,4.1,3.7,4.1,3.8,197,3.174,798247
PRIMEINSUR,32.2,32.8,31,32.2,31.8,58,1.288,40103
PRIMELIFE,33.7,34.3,33.6,33.8,33.5,87,1.056,31247
PRIMETEX,19.4,19.5,18.7,19.4,18.6,140,1.73,90318
PROGRESLIF,39.5,40.6,39.4,39.5,39,47,0.998,25213
PROVATIINS,30.8,31.5,30.5,30.8,30.7,169,3.975,128426
PTL,53.6,53.9,53.1,53.6,53.2,181,6.508,121934
PUBALIBANK,35.9,36.9,35.7,36,35.9,106,2.7,74866
PURABIGEN,20.4,20.6,20.1,20.5,20.3,87,0.832,40769
QUASEMIND,39,39.5,38.1,39,38.2,549,20.588,532138
QUEENSOUTH,11.1,11.3,11,11.1,11,256,4.975,446233
RAHIMAFOOD,110.2,113.2,109,110.2,109.8,460,8.602,77496
RAHIMTEXT,199.2,203,192.9,199.2,192.4,552,10.254,52342
RAKCERAMIC,22.5,22.6,22.2,22.5,22.1,125,2.252,100065
RANFOUNDRY,156.5,160.8,154.7,156.5,159.7,934,27.492,172715
RDFOOD,19.9,20,19.3,19.9,19.4,665,10.02,509177
RECKITTBEN,3481,3482,3470.7,3475.7,3481.1,50,0.759,218
REGENTTEX,4.4,4.4,3.9,4.4,4,174,2.302,537854
RELIANCE1,11.7,11.8,11.6,11.7,11.6,219,7.352,629200
RELIANCINS,65.8,67.1,65.7,65.9,65.7,50,0.936,14142
RENATA,412.5,418,411.1,412.2,410.9,311,5.449,13156
RENWICKJA,498.5,506.1,485.6,498.5,506,95,0.515,1031
REPUBLIC,31.4,31.7,31.2,31.4,31.2,122,1.399,44513
RINGSHINE,3.6,3.6,3.5,3.6,3.5,178,2.566,719524
ROBI,28.5,28.6,28.3,28.5,28.2,945,45.47,1600005
RSRMSTEEL,8,8.6,7.8,8,7.9,47,0.354,44520
RUNNERAUTO,40.3,40.3,37,40.3,36.7,1763,62.429,1606335
RUPALIBANK,16.9,17.1,16.6,16.9,16.6,159,2.425,144414
RUPALIINS,22.1,22.4,22,22.1,22,91,1.741,78730
RUPALILIFE,79.6,80.5,78.8,79.6,79.3,491,10.338,129887
SAFKOSPINN,15.9,16.1,15.4,15.5,15.4,129,2.025,129621
SAIFPOWER,7,7.2,6.9,7,6.9,115,2.765,391665
SAIHAMCOT,19.3,19.5,18.5,19.3,18.4,601,27.821,1457173
SAIHAMTEX,17.9,18,17.6,17.9,17.7,634,18.981,1065426
SALAMCRST,16.4,16.7,16.1,16.4,16.2,424,6.16,374031
SALVO,31.9,32.2,30.9,31.9,30.8,1316,48.27,1520193
SAMATALETH,82,82.4,79.4,80.5,79.8,498,7.658,95440
SAMORITA,68.1,68.9,67.9,68.1,67.6,84,0.623,9101
SANDHANINS,19.6,20,19.6,19.6,19.6,125,1.614,82143
SAPORTL,50.2,50.9,50,50.2,50.3,1270,127.49,2536111
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,6.4,6.7,6.4,6.4,6.5,117,0.831,129376
SEAPEARL,37.5,37.7,36.1,37.5,36.1,1231,31.39,847171
SEMLFBSLGF,5.2,5.2,5.1,5.1,5,27,0.677,132702
SEMLIBBLSF,6.1,6.2,6.1,6.1,6.1,11,0.11,18101
SEMLLECMF,0,0,0,7.4,7.4,0,0,0
SHAHJABANK,17.5,17.8,17.3,17.5,17.5,248,11.836,676901
SHARPIND,16.9,16.9,16.3,16.7,16.3,257,1.213,72938
SHASHADNIM,18.9,18.9,18.5,18.9,18.5,192,4.032,214368
SHEPHERD,13.6,13.7,12.7,13.6,12.8,206,4.507,336891
SHURWID,6.5,6.5,6.3,6.5,6.3,34,0.287,44382
SHYAMPSUG,152.4,156.5,150.2,152.4,150.1,71,0.742,4901
SIBL,0,0,0,3,3,0,0,0
SICL,20.3,20.8,20.3,20.3,20.4,194,2.553,125378
SILCOPHL,14.6,14.7,14.1,14.6,14.1,597,22.149,1537458
SILVAPHL,12,12.2,11.2,12,11.4,900,27.739,2368777
SIMTEX,23.7,24.4,23.4,23.7,23.3,1183,68.883,2897554
SINGERBD,86,87,84.1,85.3,86.5,108,1.707,19731
SINOBANGLA,48.2,49,47.3,48.2,46.8,1337,61.543,1282938
SIPLC,67.7,68,63.9,67.7,63.9,1747,89.604,1353687
SKTRIMS,9,9.6,8.9,9,8.9,91,0.817,89650
SLIPLC,56.3,57.4,55,56.3,55.9,134,2.474,43797
SONALIANSH,152.4,157.2,151.3,152.4,151,162,1.791,11764
SONALIPAPR,226.9,230.6,223,226.9,222.9,1169,27.689,121522
SONARBAINS,26.8,27.1,26.7,26.8,26.6,111,1.333,49524
SONARGAON,39.2,40.7,38.4,39.2,39.4,767,21.946,554056
SOUTHEASTB,9.5,9.5,9.3,9.4,9.4,118,2.322,247390
SPCERAMICS,20.5,20.6,19.5,20.5,19.4,1475,54.168,2686625
SPCL,48.1,48.5,47.5,48.1,47.2,842,35.288,735122
SQUARETEXT,47.6,47.9,47.2,47.6,47.5,69,0.174,3671
SQURPHARMA,209.7,211.6,209.5,209.7,209.8,1469,53.098,252850
SSSTEEL,5.2,5.2,4.9,5.2,4.9,172,2.166,425658
STANCERAM,66.4,70.3,65.2,66.6,67.3,63,0.383,5755
STANDARINS,37.1,38.1,37,37.1,37,147,2.846,76673
STANDBANKL,5.2,5.3,5,5.2,5.2,304,6.368,1253022
STYLECRAFT,51.5,53,50.8,51.1,51,85,0.647,12661
SUMITPOWER,13.7,13.8,13.6,13.7,13.6,220,3.738,272928
SUNLIFEINS,60.9,64,60.4,60.9,62.5,1395,71.049,1145436
TAKAFULINS,31,31.4,30.6,30.7,31,98,1.071,34680
TALLUSPIN,7.9,8.2,7.8,7.9,7.9,167,1.814,228345
TAMIJTEX,112,112.4,110,112,108.9,147,1.755,15717
TECHNODRUG,37.3,37.6,35.2,37.3,35.1,3837,182.554,4981753
TILIL,44.9,45,44,44.5,43.9,796,18.547,417893
TITASGAS,16.6,16.7,16.2,16.6,16.3,111,1.579,95874
TOSRIFA,17,17.1,16.6,17,16.6,291,6.859,405865
TRUSTB1MF,3.1,3.2,3,3.1,3.1,100,1.809,583552
TRUSTBANK,17.4,17.6,17.3,17.4,17.4,202,5.612,321580
TUNGHAI,3.6,3.7,3.5,3.7,3.4,116,1.811,500401
UCB,9.2,9.4,9.1,9.2,9.3,418,9.925,1076214
UNILEVERCL,2109.9,2150,2102,2109.9,2163.6,114,1.398,661
UNIONBANK,0,0,0,1.5,1.5,0,0,0
UNIONCAP,5.2,5.2,4.9,5.2,4.8,144,1.69,329990
UNIONINS,32.8,33.4,32.7,32.8,32.7,248,3.723,113307
UNIQUEHRL,37.5,38,37,37.5,37.6,301,5.248,140217
UNITEDFIN,12.2,12.4,12.1,12.2,12,120,2.002,164086
UNITEDINS,40.7,41.3,40.4,40.7,40.5,69,1.164,28518
UPGDCL,115.4,116.9,114.3,114.7,114.5,143,1.037,9034
USMANIAGL,34.7,35.2,34.4,34.8,34.2,31,0.362,10418
UTTARABANK,25.1,25.2,24.9,25.1,25,311,14.869,593717
UTTARAFIN,12.7,13.3,12.6,12.7,13.1,93,1.249,96840
VAMLBDMF1,0,0,0,7.1,7.1,0,0,0
VAMLRBBF,5.9,6,5.9,5.9,5.8,19,0.422,71559
VFSTDL,11.5,11.7,11.2,11.5,11.2,484,12.229,1066085
WALTONHIL,372,377,371.4,371.8,371.4,252,2.788,7495
WATACHEM,126.7,127.7,124,126.7,122.4,150,2.022,16086
