TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
DHAKAINS,39.2,40,39.1,39.2,39.7,130,2.633,66983
DOMINAGE,70.3,70.6,65.5,70.3,65.5,3936,246.811,3595487
DOREENPWR,30,31.3,29.8,30,30.9,768,24.603,807567
DSHGARME,122.3,131.2,121.5,122.3,126.8,1113,19.776,158519
DSSL,9.4,9.6,9.3,9.4,9.3,852,27.576,2907157
DULAMIACOT,126,130,125.3,126,130.3,121,1.533,12161
DUTCHBANGL,42.2,42.8,42,42.2,42.5,445,14.187,334768
EASTERNINS,53.1,56,52.7,53.1,55.2,482,9.88,180814
EASTLAND,21.8,22.3,21.7,21.8,21.9,326,9.785,448268
EASTRNLUB,1581.5,1610,1578,1581.5,1585.7,813,11.991,7547
EBL,27.3,27.6,27.1,27.3,27.2,1176,192.078,7034596
EBL1STMF,3.7,3.9,3.7,3.7,3.7,43,0.438,117133
EBLNRBMF,3.2,3.3,3.2,3.2,3.1,309,11.816,3677168
ECABLES,127,127,123.1,125.2,123.3,186,2.72,21776
EGEN,23.2,23.8,23.1,23.2,23.6,934,35.524,1521769
EHL,80.9,81.6,80.6,80.9,81,658,23.476,289811
EIL,26.5,27.3,26.4,26.5,27.1,540,9.3,348169
EMERALDOIL,15.5,15.5,14.4,15.5,14.1,347,4.129,268253
ENVOYTEX,49,50,48.8,49,48.9,173,2.31,46733
EPGL,17.7,18.8,17.6,17.7,18.8,934,17.497,965532
ESQUIRENIT,22.7,23.2,22.4,22.7,22.2,722,15.974,698923
ETL,10.8,11.3,10.6,10.8,10.6,1477,54.051,4944320
EXIM1STMF,3.7,3.7,3.6,3.6,3.6,30,0.659,182548
EXIMBANK,0,0,0,3,3,0,0,0
FAMILYTEX,2.9,3.1,2.9,2.9,2.9,96,1.315,450250
FARCHEM,15.9,16.7,15.9,15.9,16.5,285,2.885,178932
FAREASTFIN,2.3,2.4,2.2,2.3,2.4,82,0.734,319028
FAREASTLIF,21.1,21.4,20.8,20.9,21.3,29,0.14,6700
FASFIN,2.4,2.6,2.3,2.4,2.5,70,0.849,353883
FBFIF,3,3.1,3,3,3,51,0.875,291803
FEDERALINS,22.4,22.9,22.3,22.4,22.7,290,8.429,372234
FEKDIL,14.1,14.4,14.1,14.1,14.3,489,13.404,946599
FINEFOODS,532.8,538.6,529.8,532.8,529.7,720,34.585,64941
FIRSTFIN,4.7,4.9,4.6,4.6,4.6,29,0.212,46003
FIRSTSBANK,0,0,0,1.9,1.9,0,0,0
FORTUNE,13.3,13.5,13,13.3,13,208,3.456,260246
FUWANGCER,12.6,12.9,12.6,12.6,12.7,508,18.569,1458752
FUWANGFOOD,9.9,10,9.7,9.8,9.7,117,2.298,233365
GBBPOWER,8.1,8.3,8.1,8.1,8.1,70,0.824,100619
GEMINISEA,113.8,115.4,113.5,113.8,113.7,109,0.874,7677
GENEXIL,26.7,27.3,26.6,26.7,27,522,11.946,444089
GENNEXT,3,3.2,3,3,3.1,161,1.737,571705
GHAIL,12.7,13,12.7,12.7,13,454,10.569,826239
GHCL,18.6,18.9,18.5,18.6,18.6,35,0.275,14756
GIB,0,0,0,1.7,1.7,0,0,0
GLDNJMF,6.1,6.2,6.1,6.1,6.1,36,0.811,132810
GLOBALINS,30.7,31.9,30.2,30.7,31.3,533,11.052,356645
GOLDENSON,14.7,15.3,14.6,14.7,15.1,1381,57.693,3860417
GP,241.8,243,240.3,241.1,242.4,1403,30.227,125317
GPHISPAT,16.1,16.2,15.9,16.1,16,316,6.606,411002
GQBALLPEN,660,660,630.1,651.8,631.9,2519,80.136,124633
GRAMEENS2,12.2,12.3,12.2,12.2,12.2,59,0.682,55904
GREENDELMF,3.3,3.4,3.2,3.2,3.3,54,0.822,254302
GREENDELT,61.1,62,60.6,61.1,61.3,135,6.665,109094
GSPFINANCE,4,4.2,4,4,4.3,72,0.634,157124
HAKKANIPUL,78.4,82.9,77.8,78.4,80.9,2060,52.314,654240
HAMI,184.7,186,183.7,184.7,184.4,1064,17.341,93865
HEIDELBCEM,205,206.5,204.6,205,204.5,116,1.099,5361
HFL,13.4,14.3,13.3,13.4,13.9,106,2.647,194062
HRTEX,18.3,18.9,18.2,18.2,18.5,107,0.917,50186
HWAWELLTEX,41.4,41.8,41,41.2,41.5,101,1.83,44375
IBNSINA,306.8,310.4,306.7,306.9,307.8,218,6.5,21150
IBP,13.4,13.8,13.3,13.4,13.7,542,12.013,889898
ICB,36,36.4,35.6,36,35.6,171,3.266,90723
ICB3RDNRB,4.5,4.6,4.5,4.5,4.6,27,0.5,111050
ICBAGRANI1,6.6,6.7,6.6,6.6,6.7,4,0.016,2401
ICBAMCL2ND,6,6.1,6,6,6,53,0.706,117121
ICBEPMF1S1,6,6.5,5.9,6,6.2,305,16.764,2722212
ICBIBANK,2.8,2.9,2.7,2.8,2.8,21,0.136,48754
ICBSONALI1,4.6,4.7,4.6,4.6,4.6,36,1.399,304027
ICICL,22.8,23,22.7,22.8,22.9,166,4.211,184293
IDLC,36.8,36.9,36.5,36.7,37,186,9.09,247965
IFADAUTOS,22.2,22.8,22.1,22.2,22.6,478,13.426,599701
IFIC,4.5,4.6,4.4,4.5,4.4,347,5.77,1290821
IFIC1STMF,3.6,3.7,3.6,3.6,3.7,86,2.542,698050
IFILISLMF1,3.9,4,3.9,3.9,4,26,0.236,59623
ILFSL,2.4,2.4,2.3,2.3,2.4,74,0.45,193424
INDEXAGRO,73.4,75.6,73.2,73.4,74.7,481,9.059,122462
INTECH,35,36.7,34.8,35,36.3,1099,23.699,666221
INTRACO,17.7,18.4,17.6,17.7,18,456,9.585,534099
IPDC,18.9,19.2,18.9,18.9,19.1,329,9.705,510913
ISLAMIBANK,32.8,33,32.7,32.8,33,558,13.323,406716
ISLAMICFIN,10.5,10.8,10.5,10.5,10.7,126,1.54,145709
ISLAMIINS,42.3,43.1,41.8,42.2,41.8,71,1.455,34568
ISNLTD,58.7,62.1,58.3,58.7,60.6,1308,26.195,436199
ITC,38.6,38.9,38.4,38.5,38.6,309,9.145,237315
JAMUNABANK,25.6,25.8,25.5,25.6,25.5,812,149.158,5816917
JAMUNAOIL,168.7,170,168,168.7,168.9,332,4.251,25149
JANATAINS,35.4,36,35.3,35.4,35.4,490,15.476,434790
JHRML,48.8,52,48.6,48.8,50.4,1888,50.424,1012520
JMISMDL,128.4,134.2,127.7,128.4,130,338,6.065,46839
JUTESPINN,208.4,212,206,209.2,209.4,18,0.106,505
KARNAPHULI,30.6,31.8,30.5,30.6,30.9,365,5.83,189068
KAY&amp;QUE,471.2,488,470.2,471.2,480.2,1516,47.203,98846
KBPPWBIL,49.4,50.6,49.2,49.4,49.9,2850,115.252,2303701
KDSALTD,46.8,48,46.5,46.8,47.6,908,25.235,535019
KEYACOSMET,4.6,4.7,4.5,4.6,4.6,260,4.514,982979
KOHINOOR,502.1,504.1,501.7,502.2,503.9,150,1.661,3306
KPCL,10.9,11,10.8,10.9,10.8,100,1.431,131456
KPPL,15.9,15.9,14.8,15.9,14.5,826,19.325,1225194
KTL,9.2,9.4,9.2,9.2,9.2,77,1.231,133138
LANKABAFIN,14,14.2,13.9,14,14.1,337,7.287,520394
LEGACYFOOT,76.2,82.3,75.1,76.2,80.6,2771,89.048,1128126
LHB,50,50.7,49.9,50,50.4,728,18.669,371739
LIBRAINFU,640.2,645.1,635,640.2,643.4,335,4.227,6601
LINDEBD,639.9,644.8,636,639.9,635.4,541,6.529,10206
LOVELLO,81.8,84.8,80.8,81.8,83.2,3018,146.218,1767896
LRBDL,10,10.2,10,10.1,10.2,157,1.02,101629
LRGLOBMF1,3.1,3.2,3.1,3.1,3.1,32,0.595,191777
MAGURAPLEX,83.6,84.8,82.8,83.6,82.4,660,11.232,133826
MAKSONSPIN,5.5,5.6,5.5,5.5,5.5,61,0.793,144003
MALEKSPIN,27.9,28.3,26.9,27.9,26.9,1429,74.589,2698368
MARICO,2746.8,2760,2742.1,2746.8,2758.5,286,18.714,6805
MATINSPINN,46.3,46.8,46.1,46.2,45.8,72,1.5,32469
MBL1STMF,3.9,4,3.7,3.8,3.9,90,1.163,306040
MEGCONMILK,33.9,35.8,33.9,34.4,35.2,193,3.127,90216
MEGHNACEM,30.7,31.1,30.5,30.9,30.2,22,0.083,2706
MEGHNAINS,28.5,29.2,28.4,28.5,28.9,610,15.067,524377
MEGHNALIFE,55.8,57,55.6,55.8,56.4,281,8.351,148616
MEGHNAPET,41.2,43,41.1,41.3,41.9,239,3.487,83065
MERCANBANK,7.3,7.4,7,7.2,7.2,183,5.298,740179
MERCINS,25.1,26.1,24.5,24.9,25.1,43,0.366,14674
METROSPIN,8.7,9,8.7,8.8,8.7,22,0.16,18246
MHSML,21.8,22.4,21.6,21.8,22.1,1117,53.248,2429893
MIDASFIN,5.5,5.8,5.5,5.5,5.5,17,0.073,13118
MIDLANDBNK,15.4,15.8,15.3,15.4,15.6,636,11.807,761760
MIRACLEIND,25.8,26.6,25.7,25.8,25.9,257,3.654,140498
MIRAKHTER,41.6,42,39.1,41.6,39.9,3446,156.945,3890713
MITHUNKNIT,15.9,17,15.7,15.8,15.5,105,0.768,47747
MJLBD,89,89.8,88.3,89.1,88.7,178,4.827,54321
MLDYEING,8.3,8.4,8.2,8.3,8.3,164,3.759,453032
MONNOAGML,348.9,357.4,336.2,348.9,334,1161,23.767,67485
MONNOCERA,95,95,87,95,86.4,4088,264.128,2841912
MONNOFABR,22.8,23.5,22.2,22.8,22.1,2488,108.227,4728857
MONOSPOOL,101.5,102.9,99,101.5,98.5,2862,83.363,819863
MPETROLEUM,201,202,200.5,201.8,201.7,122,3.981,19751
MTB,12.6,12.8,12.5,12.6,12.7,232,8.815,696922
NAHEEACP,22.9,23.8,22.7,22.9,23.6,661,22.405,961182
NATLIFEINS,100,103.5,100,100.2,101.1,211,3.216,31829
NAVANACNG,20.3,20.7,20.2,20.3,20.1,61,0.806,39650
NAVANAPHAR,58.6,59.5,58.4,58.6,59.1,859,34.938,593836
NBL,4,4.1,4,4,4,189,2.443,608684
NCCBANK,16.8,17.2,16.7,16.8,17.1,1746,191.645,11305414
NCCBLMF1,4.2,4.3,4.1,4.1,4.1,31,0.289,69906
NEWLINE,5.4,5.7,5.2,5.3,5.3,125,1.159,214233
NFML,15.8,16.4,15.5,15.8,15.2,1903,63.951,4015755
NHFIL,23,23.5,23,23,23.3,256,7.025,303876
NITOLINS,30.2,30.4,30,30.2,30.2,54,0.854,28271
NORTHERN,107.6,111.5,107.6,107.8,106.4,41,0.114,1049
NORTHRNINS,30,31,30,30.2,30.9,124,1.032,33989
NPOLYMER,29,30.1,29,29.2,29.7,368,9.818,331675
NRBBANK,5.9,6,5.9,5.9,5.9,68,0.665,112644
NRBCBANK,7.2,7.3,7.1,7.2,7.2,160,5.291,734106
NTC,159.5,162,158.8,159.5,160.3,86,1.181,7387
NTLTUBES,62.5,63.3,61.5,61.9,61.4,818,12.256,196492
NURANI,3,3,2.9,3,2.9,62,0.782,266562
OAL,5.7,5.8,5.7,5.7,5.6,52,0.438,76303
OIMEX,13.5,13.8,13.5,13.5,13.6,150,2.52,185753
OLYMPIC,143.4,145,142.5,142.9,142.7,331,7.432,51809
ONEBANKPLC,6.5,6.6,6.4,6.5,6.5,293,24.141,3714251
ORIONINFU,312.3,321.4,310,312.3,318.9,2488,56.153,177810
ORIONPHARM,26.6,26.9,26.3,26.6,26.2,353,4.303,161437
PADMALIFE,17.2,17.5,17.1,17.2,17.2,27,0.273,15893
PADMAOIL,174.9,175.8,174,174.9,174.9,249,4.741,27186
PARAMOUNT,50.9,52.3,50.5,50.9,51.6,351,9.006,175266
PDL,5.5,5.6,5.4,5.4,5.4,85,1.017,185078
PENINSULA,20.2,20.8,20.1,20.2,20.6,477,10.562,519184
PEOPLESINS,51.1,52.5,50.3,51.1,52,1027,34.029,659207
PF1STMF,7.1,7.3,7.1,7.1,7.3,188,4.091,571119
PHARMAID,552.6,570,551,552.6,556.8,173,2.55,4602
PHENIXINS,37.8,39.4,37.2,37.4,38.6,539,15.106,396865
PHOENIXFIN,3.8,4.1,3.8,3.8,4,48,0.751,194847
PHPMF1,3.1,3.2,3.1,3.1,3.2,59,2.899,935063
PIONEERINS,60.1,63,59.2,60.1,62,1038,40.18,658973
PLFSL,2.3,2.5,2.2,2.3,2.4,216,3.336,1445760
POPULAR1MF,3,3.1,2.9,3,3,110,2.583,860878
POPULARLIF,55.1,57.3,54.9,55.1,56.4,741,25.064,448561
POWERGRID,32.4,33.1,32.3,32.4,32.7,203,3.407,103958
PRAGATIINS,74.4,76,74,74.4,74.9,549,36.134,482325
PRAGATILIF,192.4,202.7,191.4,192.4,196.1,1209,32.102,163515
PREMIERBAN,4,4.1,3.9,4,4,354,9.679,2419526
PREMIERCEM,39.3,40,39,39.3,39.7,604,20.07,511118
PREMIERLEA,2.3,2.6,2.3,2.3,2.5,118,1.173,499433
PRIME1ICBA,4.5,4.6,4.5,4.5,4.6,18,0.583,129082
PRIMEBANK,29.1,29.4,29,29.1,29.3,321,16.664,572696
PRIMEFIN,3.5,3.7,3.5,3.6,3.6,69,0.745,206291
PRIMEINSUR,33,33.9,31.9,32.7,32.9,69,0.95,28921
PRIMELIFE,39.7,41.5,39.2,39.7,41,574,7.627,189236
PRIMETEX,18.6,20,18.3,18.6,18.2,58,0.31,16442
PROGRESLIF,39.8,41,39.8,39.8,40.1,98,0.681,16912
PROVATIINS,34.8,35.4,34.7,34.8,34.8,339,9.16,261968
PTL,59.5,61.9,59,59.5,61.6,1240,67.012,1117740
PUBALIBANK,38.6,39.1,38.5,38.6,38.9,292,15.509,400610
PURABIGEN,27.7,28.7,27.5,27.7,28,709,19.882,707007
QUASEMIND,40.6,41.4,40.5,40.6,40.9,646,24.654,603463
QUEENSOUTH,12.1,12.5,11.9,12.1,12.1,536,13.201,1083704
RAHIMAFOOD,96,101,95,96,99.7,582,7.278,74731
RAHIMTEXT,193,202.5,192,193,198.1,505,8.507,43665
RAKCERAMIC,23.3,23.6,23.1,23.3,23.1,179,3.182,136092
RANFOUNDRY,152.9,156.9,152,152.9,153.2,190,3.688,24076
RDFOOD,20.5,21.3,20.5,20.5,21,641,15.575,747547
RECKITTBEN,3364.8,3373.9,3310.2,3364.8,3327.4,156,3.48,1038
REGENTTEX,4.1,4.3,4,4.1,4.1,116,1.212,300828
RELIANCE1,11.3,11.6,11.3,11.3,11.5,263,13.797,1208442
RELIANCINS,92.5,94.6,91.2,92.5,91.3,1604,148.174,1593440
RENATA,415.2,417.7,414.2,415.2,414.2,454,10.783,25929
RENWICKJA,534.4,549.9,523,537.6,511.9,87,0.56,1043
REPUBLIC,31.4,32.5,31.1,31.4,31.9,243,2.744,86540
RINGSHINE,3.6,3.7,3.5,3.5,3.6,200,3.035,857859
ROBI,29.7,30.2,29.5,29.7,30,1346,80.247,2696249
RSRMSTEEL,7.7,7.8,7.5,7.5,7.6,51,0.543,71343
RUNNERAUTO,39.9,41.5,39.5,39.9,41.1,1458,38.724,957747
RUPALIBANK,16.4,16.8,16.4,16.4,16.6,127,2.322,141179
RUPALIINS,23.5,24.2,23.4,23.5,23.9,158,2.6,109989
RUPALILIFE,87.2,90,86.9,87.2,88.2,709,18.453,208875
SAFKOSPINN,20.8,21.4,20.6,20.8,21.4,444,7.156,341560
SAIFPOWER,6.2,6.4,6.1,6.2,6.2,135,1.642,263802
SAIHAMCOT,21.2,21.7,21.1,21.2,21.4,510,27.039,1266444
SAIHAMTEX,18.6,18.9,18.5,18.6,18.5,545,19.015,1019396
SALAMCRST,15.9,16.4,15.3,15.9,15.1,386,9.057,566665
SALVO,32.9,34,32.8,32.9,33.7,1167,45.144,1357142
SAMATALETH,111.4,117.2,110,111.4,112.5,1420,25.176,220366
SAMORITA,69.1,69.6,68.6,68.8,68.6,135,1.401,20314
SANDHANINS,22.3,22.9,22.2,22.3,22.7,314,7.052,312794
SAPORTL,50.4,51.5,50.1,50.4,51.3,666,51.669,1017455
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,5.7,5.9,5.7,5.7,5.8,71,0.559,97879
SEAPEARL,35.8,36.3,35.3,35.8,35.3,1723,44.619,1240296
SEMLFBSLGF,5.2,5.3,5.2,5.2,5.3,21,0.677,129420
SEMLIBBLSF,6.1,6.2,6,6.1,6.1,25,0.413,67901
SEMLLECMF,0,0,0,7.4,7.4,0,0,0
SHAHJABANK,15.7,16.1,15.5,15.5,15.9,645,25.194,1599417
SHARPIND,15.4,15.7,15.3,15.4,15.5,140,1.693,110229
SHASHADNIM,19.5,19.5,18.8,19.3,19.1,284,5.868,307238
SHEPHERD,16.2,17.1,16,16.2,16.9,1851,93.171,5631166
SHURWID,6.2,6.3,6,6,6.1,58,0.53,87462
SHYAMPSUG,152.5,155,145.2,152.5,143.7,115,1.278,8495
SIBL,0,0,0,3,3,0,0,0
SICL,29.5,29.8,27.6,29.5,28.1,1128,40.175,1392268
SILCOPHL,14.8,15.1,14.6,14.8,14.7,462,16.734,1128119
SILVAPHL,10.9,11.2,10.8,10.9,11.1,278,4.864,444555
SIMTEX,24.3,24.6,24.2,24.3,24.3,904,44.746,1835513
SINGERBD,82.1,85,81.9,82.1,83.6,544,4.675,56665
SINOBANGLA,53.2,55,52.9,53.2,54.1,1817,59.277,1099429
SIPLC,69.2,70.9,68.4,69.2,69.6,505,17.454,251111
SKTRIMS,9,9.4,8.9,8.9,9,116,0.711,79229
SLIPLC,71.7,72.4,70.5,71.7,70.5,763,21.815,306124
SONALIANSH,173,177,168.6,173,172.1,1048,17.367,100274
SONALIPAPR,222.3,226.2,222.1,222.3,222.5,953,19.129,85522
SONARBAINS,32.5,33.8,31.6,32.5,33.2,338,7.338,223623
SONARGAON,35.8,36.8,35.5,35.8,36.6,253,5.6,154165
SOUTHEASTB,9.9,10,9.8,9.9,9.9,261,20.35,2056121
SPCERAMICS,21.2,21.7,20.6,21.2,20.4,2074,88.588,4153979
SPCL,55.5,57.4,55.2,55.5,55.9,2541,113.216,2013851
SQUARETEXT,46.9,47.1,46.5,46.5,46.9,163,1.425,30424
SQURPHARMA,210.4,211.5,210.1,210.4,210.9,2252,52.257,248122
SSSTEEL,4.8,5,4.8,4.8,4.9,101,1.075,220060
STANCERAM,72.1,72.8,71.7,72.1,71.8,47,0.521,7233
STANDARINS,44.2,45.5,43.9,44.2,45,385,12.435,278313
STANDBANKL,4.4,4.5,4.3,4.4,4.4,195,4.979,1132140
STYLECRAFT,51.6,52.5,51.3,51.5,51.4,108,0.775,14956
SUMITPOWER,13.9,14.1,13.8,13.9,13.9,341,5.713,410269
SUNLIFEINS,68.3,72.6,67.8,68.3,71.5,1641,56.809,799690
TAKAFULINS,32.9,33.4,32.7,32.9,32.7,57,0.843,25557
TALLUSPIN,7.9,8.1,7.8,7.9,7.8,130,2.213,279080
TAMIJTEX,119.8,125.1,118.4,120,122.5,479,7.042,57972
TECHNODRUG,38,39,37.8,38,38.6,2006,79.318,2073283
TILIL,46.7,47.6,46.5,46.7,46.8,744,21.96,466423
TITASGAS,16.5,16.6,16.3,16.4,16.4,139,1.993,121877
TOSRIFA,17.7,18.2,17.6,17.7,17.5,502,11.129,621670
TRUSTB1MF,3.1,3.2,3,3,3,42,1.269,413646
TRUSTBANK,16.3,16.7,16.2,16.3,16.5,649,14.195,867252
TUNGHAI,3.1,3.2,3,3.1,3.1,38,0.226,73101
UCB,9.1,9.1,8.7,9.1,8.8,488,11.358,1269605
UNILEVERCL,2069.9,2070,2066,2067.5,2069.8,40,0.453,219
UNIONBANK,0,0,0,1.5,1.5,0,0,0
UNIONCAP,4.2,4.5,4.2,4.2,4.4,98,0.864,201093
UNIONINS,33.2,33.9,33,33.2,33.3,242,4.204,126267
UNIQUEHRL,37.2,37.8,37.1,37.2,37.6,200,2.604,69754
UNITEDFIN,12.9,13.3,12.9,12.9,13.1,198,5.002,382880
UNITEDINS,45.8,47.1,45,45.8,46.7,151,4.776,103229
UPGDCL,117.8,118.5,117.1,117.3,117.1,140,2.121,18080
USMANIAGL,37,37.9,36.7,37,36,286,3.171,84538
UTTARABANK,26,26.1,25.6,26,25.6,1080,144.1,5572799
UTTARAFIN,12.6,12.9,12.6,12.6,12.7,18,0.067,5330
VAMLBDMF1,0,0,0,7.1,7.1,0,0,0
VAMLRBBF,5.9,6,5.9,5.9,6.1,45,5.038,853820
VFSTDL,12,12.3,11.9,12,11.9,474,13.609,1126374
WALTONHIL,361.4,365,361.2,361.4,362.3,738,10.655,29397
