TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
IFILISLMF1,5.4,5.6,5.3,5.4,5.3,20,0.409,75436
ILFSL,4.8,4.9,4.7,4.7,4.8,50,0.669,142062
INDEXAGRO,65.4,65.4,64.7,64.8,66.7,132,3.805,58692
INTECH,23.9,24,23.3,23.8,24,188,3.302,141175
INTRACO,38.1,40.6,37.8,38.1,38.9,845,27.639,724333
IPDC,22.4,24,22.4,22.4,24.2,366,15.059,670889
ISLAMIBANK,32.6,32.6,32.6,32.6,32.6,6,0.059,1796
ISLAMICFIN,10.2,10.6,10.2,10.2,10.5,66,0.917,89712
ISLAMIINS,42.2,42.3,40.8,41,42,26,1.985,48420
ISNLTD,46.7,47,44.8,44.8,46.1,105,2.251,50143
ITC,53.6,54,49,53.6,50.5,3809,230.255,4442677
JAMUNABANK,21.5,22.1,21.3,21.5,21.6,234,16.462,767569
JAMUNAOIL,172.5,173.1,169.9,170.9,173.4,141,1.817,10624
JANATAINS,32.2,33,30.5,32.2,31.4,131,2.183,69488
JHRML,63,63.8,61,63,62.8,600,12.506,202260
JMISMDL,127.7,135,123.5,126.6,127,202,3.1,24644
JUTESPINN,348.5,359.9,348.5,357.7,358.1,29,0.445,1256
KARNAPHULI,35.9,37.8,35.7,35.9,36.8,736,33.071,923165
KAY&amp;QUE,255.8,258,242.8,255.8,250.3,395,6.227,24825
KBPPWBIL,174.6,179,174.6,175,179.9,16,0.27,1543
KDSALTD,41.9,43,41.9,41.9,43.1,119,3.522,83634
KEYACOSMET,4.9,5,4.9,4.9,5,337,3.409,695164
KOHINOOR,624.2,625.6,595.2,624.2,582,3333,197.01,319333
KPCL,26.6,26.6,26.6,26.6,26.6,1,0.002,80
KPPL,21.2,21.3,18.9,21.2,19.4,944,16.379,836657
KTL,14.1,14.6,14.1,14.1,14.5,255,5.243,370275
LANKABAFIN,17,17,16.4,16.7,16.9,496,12.59,764582
LEGACYFOOT,57.1,57.6,54.3,56.7,55.9,200,6.563,119246
LHBL,63.4,64.6,62.7,63.4,64.6,820,34.141,539671
LIBRAINFU,754,756.1,682.3,754,703.4,1031,19.21,26342
LINDEBD,1050,1076,1048.4,1048.8,1080.8,143,2.94,2801
LOVELLO,70.7,71.8,69.2,70.7,71.3,4085,296.041,4220320
LRBDL,20.1,21,20.1,20.1,20.7,253,5.269,261535
LRGLOBMF1,4.1,4.2,4.1,4.1,4.2,36,0.67,162965
MAKSONSPIN,11.3,11.6,11.3,11.3,11.6,403,7.812,689613
MALEKSPIN,37.2,37.6,36,37.2,37.1,2474,156.714,4269189
MARICO,2423.8,2430,2408,2413.1,2431.3,287,3.084,1275
MATINSPINN,46.6,48.8,46.3,46.6,47.7,198,3.825,81474
MBL1STMF,5.3,5.5,5.3,5.3,5.4,14,0.05,9345
MEGCONMILK,23.5,24,22.8,23.5,23.5,71,0.729,31665
MEGHNACEM,83.7,84,81.3,83.7,83.3,537,25.998,311910
MEGHNAINS,29.7,30,29.5,29.7,30.4,162,1.206,40739
MEGHNALIFE,68,68.9,67.2,68,69.2,267,7.123,105478
MEGHNAPET,34.7,35.8,32.9,34.5,33.5,160,1.123,33095
MERCANBANK,11.2,11.2,11,11,11.1,129,5.432,492286
MERCINS,31.9,35,31.9,31.9,32.8,50,0.689,21590
METROSPIN,17.4,18.5,17.4,17.4,17.9,178,2.509,143609
MHSML,17.1,18.7,16.7,16.9,17.2,93,1.434,82247
MIDASFIN,9,9.9,9,9,9.2,74,0.555,61531
MIDLANDBNK,14.8,15,14.6,14.8,15,243,26.69,1814352
MIRACLEIND,36.5,37.6,36.5,36.5,37.6,81,1.985,54159
MIRAKHTER,38,38.7,36.8,38,37.9,77,0.635,17038
MITHUNKNIT,18.5,19.8,18.5,18.5,19,82,1.891,102148
MJLBD,81,82.1,80.3,81,82.7,113,1.124,13918
MLDYEING,12.2,13.2,12.2,12.2,12.5,97,0.82,67078
MONNOAGML,477.7,506,452.3,477.7,466.2,1277,21.832,46244
MONNOCERA,78,78,75,76.8,77.3,371,5.564,73313
MONNOFABR,19.3,19.9,19.3,19.3,19.8,540,25.427,1313044
MONOSPOOL,178,185,165.4,178,170.5,517,9.267,54057
MPETROLEUM,198.6,198.6,198.6,198.6,198.6,4,0.021,108
MTB,15.1,15.1,14.5,15,14.7,114,5.9,397881
NAHEEACP,34.7,35.7,34.2,34.6,35.2,461,25.466,741010
NATLIFEINS,91.6,92.8,90.7,91.6,93.5,103,1.649,18072
NAVANACNG,25.4,26.4,25.4,25.4,26.1,245,4.528,177000
NAVANAPHAR,86.1,87,83.8,86.1,85.7,297,5.599,65967
NBL,5.5,5.6,5.4,5.5,5.5,284,7.965,1448138
NCCBANK,11.5,11.6,11.4,11.5,11.5,102,4.345,378378
NCCBLMF1,5.4,5.5,5.4,5.4,5.5,56,0.545,100277
NEWLINE,40.5,41.6,40.5,41.6,40.7,20,0.083,2005
NFML,13.6,13.8,12.9,13.6,13.2,174,1.762,135098
NHFIL,28.2,30,28.2,28.2,29,103,1.598,56510
NITOLINS,32.4,33.8,32.4,32.4,33.4,54,0.467,14341
NORTHERN,130,133.9,128.6,129.1,132.5,57,0.218,1685
NORTHRNINS,41.4,42.2,41.4,41.4,42.6,18,0.457,11044
NPOLYMER,41.9,42.6,40.6,41.9,41.8,273,4.781,115094
NRBBANK,8.9,9.1,8.7,8.9,8.9,460,10.564,1198576
NRBCBANK,9.6,10,9.5,9.6,9.7,152,5.181,540812
NTC,402,402.1,402,402,405.4,7,0.054,135
NTLTUBES,64.3,64.9,61.7,64,63.6,195,3.187,51234
NURANI,4,4.1,4,4,4.1,98,1.138,283765
OAL,11.7,12.2,11.7,11.7,12,550,15.428,1313025
OIMEX,22.6,23.3,22.6,22.6,23.2,442,14.536,640694
OLYMPIC,142.5,148.4,142.5,143.4,146.8,258,7.692,53441
ONEBANKPLC,8.3,8.4,8.2,8.3,8.3,216,6.368,770466
ORIONINFU,611.7,620,578.8,611.7,596.7,5021,316.969,526437
ORIONPHARM,62.8,65.1,62.8,62.8,64.7,1102,43.364,687611
PADMALIFE,23.3,23.9,23.3,23.3,24,36,0.245,10481
PADMAOIL,188.4,188.7,181.1,188.1,186.4,92,3.013,16212
PAPERPROC,140.4,141.9,134.2,140.4,138.3,389,8.299,60663
PARAMOUNT,61.3,62.8,58.7,60.1,60.5,549,24.192,403148
PDL,11.3,11.9,11.3,11.3,11.6,298,6.758,593067
PENINSULA,18.6,19.1,18.5,18.6,19,94,1.66,89499
PEOPLESINS,38.8,38.8,36.7,38.5,37.8,131,3.157,83048
PF1STMF,6.5,6.5,6.4,6.5,6.5,65,2.06,320667
PHARMAID,720.1,749.7,683.3,720.1,701.2,3618,118.723,166778
PHENIXINS,32.4,32.8,32.4,32.4,33.3,50,0.562,17297
PHOENIXFIN,6.8,7.2,6.8,6.8,7,96,0.914,134223
PHPMF1,3.9,3.9,3.8,3.9,3.9,108,1.284,334353
PIONEERINS,54.6,57,54.6,54.8,56.2,62,0.717,13038
PLFSL,3.6,3.8,3.6,3.6,3.7,149,2.307,638071
POPULAR1MF,4,4.1,3.9,3.9,4,36,0.437,110693
POPULARLIF,54.7,57.5,54.7,54.7,56.3,119,2.619,47864
POWERGRID,41.6,41.9,39.8,41.6,41,259,4.971,123518
PRAGATIINS,57.9,57.9,54,55.6,55.4,72,0.843,15340
PRAGATILIF,98.7,103,98.7,98.7,101.7,189,3.677,36882
PREMIERBAN,13.2,13.4,13.1,13.2,13.3,224,6.655,501157
PREMIERCEM,61.3,63.8,57.6,61.2,58.3,469,12.235,204167
PREMIERLEA,4.2,4.2,4.2,4.2,4.3,12,0.033,7865
PRIME1ICBA,6,6.2,5.9,5.9,6,85,0.921,156037
PRIMEBANK,21.6,21.8,21.5,21.6,21.7,116,12.364,572477
PRIMEFIN,6.8,6.9,6.8,6.8,7,41,0.459,67450
PRIMEINSUR,39,39.3,39,39,40.2,93,2.503,64105
PRIMELIFE,41,43.4,41,41.6,42.2,81,1.122,27301
PRIMETEX,16.3,17.9,16.3,16.3,16.8,43,0.29,17710
PROGRESLIF,49.2,51.5,47.3,47.8,48.7,89,0.247,5192
PROVATIINS,37.2,38.3,37.2,37.2,38.3,138,2.043,54672
PTL,76.9,77.2,75,76.9,77,1082,41.168,542957
PUBALIBANK,28.9,29.3,28.5,28.9,29.3,122,3.142,109434
PURABIGEN,24.5,25,24.5,24.5,25.2,143,4.841,196532
QUASEMIND,36.3,37.5,36.1,36.3,37.2,279,5.052,139439
QUEENSOUTH,14.6,15,14.6,14.6,15,180,3.002,205572
RAHIMAFOOD,123.9,129,123.6,123.9,127.4,275,5.208,42051
RAHIMTEXT,112,112,107.1,109.1,109.1,26,0.165,1519
RAKCERAMIC,29.3,29.8,28.9,29.3,29.7,201,4.772,164200
RANFOUNDRY,143.5,146.8,143.5,143.5,147.9,64,0.777,5407
RDFOOD,36.3,37.4,36.2,36.3,37.3,489,23.96,659327
RECKITTBEN,0,0,0,4692.1,4692.1,0,0,0
REGENTTEX,5.2,5.2,5.1,5.1,5.2,78,0.313,61333
RELIANCE1,15.3,15.5,15,15.3,15.4,99,5.983,391954
RELIANCINS,56,56.7,53.5,54.4,55.1,76,1.732,31999
RENATA,759.9,783.4,759.9,759.9,783.4,619,12.365,16127
RENWICKJA,611.1,624.9,611.1,611.5,629.9,9,0.069,113
REPUBLIC,35,37,34.7,34.7,35.7,53,1.81,52114
RINGSHINE,4.2,4.5,4.2,4.2,4.3,95,0.997,236496
RNSPIN,13.2,13.6,13.2,13.2,13.6,56,0.408,30778
ROBI,24.9,25.6,24.7,24.9,25.4,1627,64.471,2598189
RSRMSTEEL,15.7,16.4,15.6,15.7,16,95,0.728,46240
RUNNERAUTO,29.5,30.8,29.5,29.5,30.4,61,0.812,27445
RUPALIBANK,27.7,28.2,27.5,27.7,28.3,309,8.839,320264
RUPALIINS,26.4,27.7,26.4,26.4,27.2,135,2.121,80019
RUPALILIFE,128.6,131.8,122.8,128.6,126.5,1103,28.448,223142
SAFKOSPINN,12.9,13.8,12.9,12.9,13.2,46,0.291,22533
SAIFPOWER,18.2,18.7,18.2,18.2,18.7,197,3.758,205374
SAIHAMCOT,13.8,14.5,13.8,13.8,14.2,186,5.4,387180
SAIHAMTEX,14.3,14.9,14.3,14.3,14.7,102,2.461,171912
SALAMCRST,22.5,23.6,22.4,22.5,23,330,0.552,24580
SALVOCHEM,55.9,57.6,55.9,55.9,57.6,1189,90.663,1616936
SAMATALETH,50.5,53.9,50.2,50.7,51.7,43,0.363,7151
SAMORITA,66.1,69.9,65.9,66.1,67.9,219,4.761,72092
SANDHANINS,24.3,24.8,24.2,24.3,24.9,163,2.647,109139
SAPORTL,25.9,26.5,25.5,25.7,26.2,244,8.078,315615
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,7.8,8.1,7.8,7.8,8,192,3.703,473049
SEAPEARL,90.2,90.6,86.7,90.2,88.4,1235,45.413,516615
SEMLFBSLGF,6.2,6.4,6,6.2,6.1,64,1.71,283803
SEMLIBBLSF,7.5,7.7,7.5,7.5,7.7,24,0.42,55860
SEMLLECMF,9.2,9.7,9.1,9.2,9.3,674,32.015,3469808
SHAHJABANK,19.6,20.1,19.6,20.1,19.8,58,4.113,205434
SHASHADNIM,24.5,24.6,23.6,24.3,24.3,471,20.069,838536
SHEPHERD,12.5,12.8,12.5,12.5,12.8,111,2.392,191334
SHURWID,10.4,10.7,10.4,10.4,10.7,90,0.624,59992
SHYAMPSUG,192.5,210,192.5,192.8,198.4,685,5.105,26348
SIBL,9,9.4,8.9,9,9,118,2.612,289815
SICL,33.9,35,33.9,33.9,34.9,216,4.328,126805
SILCOPHL,16.6,17,16.6,16.6,17.1,186,2.018,121476
SILVAPHL,13.9,14.1,13.9,13.9,14.3,158,2.889,207420
SIMTEX,20.4,20.8,20.4,20.4,21,54,1.245,60835
SINGERBD,134.3,135,134.3,134.3,138.4,73,1.513,11262
SINOBANGLA,36.6,36.8,36.1,36.1,37.2,164,2.494,68948
SKICL,44.6,46,44.6,44.6,45.9,141,1.79,40001
SKTRIMS,26,26.2,25.5,26,26.2,286,5.923,230338
SONALIANSH,625.4,625.4,570,625.4,581.8,959,28.433,46195
SONALILIFE,72,72.9,70,72,72.1,144,1.884,26254
SONALIPAPR,466.4,472.8,442.2,466.4,455.8,687,14.266,31554
SONARBAINS,32.4,33,32.4,32.4,33.4,73,0.925,28472
SONARGAON,22.7,23,21.5,22.4,22.1,222,5.234,239918
SOUTHEASTB,10.6,10.8,10.5,10.6,10.7,93,5.454,514238
SPCERAMICS,38.4,39.2,37.5,38.1,38.6,1097,49.401,1307646
SPCL,0,0,0,65.5,65.5,0,0,0
SQUARETEXT,47.6,47.7,46.2,46.6,47.6,235,2.46,52611
SQURPHARMA,207.7,212.1,205.8,207.7,212.1,1344,28.638,137820
SSSTEEL,11.6,11.8,11.6,11.6,11.9,408,7.821,672901
STANCERAM,89.9,92.2,89.5,90.8,92.2,89,0.505,5600
STANDARINS,42.7,43.2,42.7,42.7,44,56,1.697,39689
STANDBANKL,7.4,7.4,7.2,7.3,7.3,39,0.751,102890
STYLECRAFT,50,50.8,48.8,50,50.3,191,3.049,62015
SUMITPOWER,21.9,22.4,21.7,21.9,22.3,391,6.563,301462
SUNLIFEINS,48.8,49.7,47.3,48.6,48.7,262,8.854,183619
TAKAFULINS,36.2,38.4,35.9,36.2,37,28,0.177,4873
TALLUSPIN,6.5,6.6,6.4,6.5,6.5,28,0.19,29424
TAMIJTEX,110,112.9,102.1,109.8,105.2,153,2.516,24160
TILIL,42.3,43.7,42.3,42.3,43.6,61,0.414,9784
TITASGAS,23.8,24.7,23.3,23.8,24,341,4.495,190797
TOSRIFA,19.9,20.8,19.8,19.9,20.4,176,6.901,344910
TRUSTB1MF,4.3,4.3,4.3,4.3,4.4,49,0.731,169905
TRUSTBANK,27.5,27.7,27.3,27.4,28,46,0.851,30953
TUNGHAI,3.8,3.9,3.7,3.7,3.8,119,0.528,142042
UCB,10.8,10.8,10.6,10.7,10.8,56,1.044,97717
UNILEVERCL,1900,1900.1,1885.6,1895.5,1943.9,131,1.026,542
UNIONBANK,7.5,7.6,7.3,7.5,7.5,471,13.63,1846972
UNIONCAP,7.7,8,7.7,7.7,7.9,159,2.065,267989
UNIONINS,37.9,39,37.7,37.9,38.8,317,5.178,136833
UNIQUEHRL,56,56.8,54.8,56,56.4,460,19.591,352815
UNITEDFIN,11.6,11.6,10.7,11.3,10.5,311,5.326,482235
UNITEDINS,34.2,35.1,34.2,34.2,35.2,32,0.155,4537
UPGDCL,129.5,132,129.5,129.5,133.5,262,4.253,32657
USMANIAGL,36.7,37.8,36.7,36.7,37.8,66,1.004,27339
UTTARABANK,25,25.6,24.9,25,25.5,858,39.647,1574173
UTTARAFIN,20.4,20.5,20.4,20.4,21,35,0.249,12158
VAMLBDMF1,5.4,5.6,5.4,5.4,5.5,13,0.105,19411
VAMLRBBF,5,5.3,5,5,5.1,19,0.244,48759
VFSTDL,13.9,14.3,13.8,13.9,14.2,182,5.602,402365
WALTONHIL,627.7,648.9,622.9,627.7,642,655,9.677,15376
