TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
ARAMITCEM,12,12.4,11.5,12,11.5,128,1.371,116356
ARGONDENIM,17.5,17.8,17.4,17.5,17.6,252,6.363,362207
ASIAINS,27.2,27.3,27.1,27.2,27.3,79,0.895,32859
ASIAPACINS,31.7,31.9,30.8,31.7,31.3,52,0.962,30478
ASIATICLAB,39.9,41.3,39.6,39.9,40.9,925,28.428,702995
ATCSLGF,6.3,6.4,6.2,6.3,6.4,38,0.48,76365
ATLASBANG,52.9,53,52,52.9,51.7,43,0.197,3742
AZIZPIPES,51.6,51.6,50.5,50.6,51.1,34,0.395,7800
BANGAS,95.2,96.5,95,95.2,95.6,205,1.939,20350
BANKASIA,17.2,17.2,17.1,17.2,17.1,17,0.357,20780
BARKAPOWER,10.2,10.4,9.6,10.2,9.6,1403,14.805,1474773
BATASHOE,869.3,869.9,859.1,861,860.1,26,0.111,129
BATBC,348.7,349.2,346.3,348.7,346.8,1230,21.314,61317
BAYLEASING,6.6,6.7,6.4,6.6,6.3,219,3.827,589544
BBS,12.1,12.5,11.7,12.1,11.6,1537,45.039,3712274
BBSCABLES,17.5,18.3,17.4,17.5,17.5,487,11.448,643616
BDAUTOCA,90.7,93.5,90,90.7,93.2,282,2.778,30458
BDCOM,24.2,24.4,23.7,24.2,23.9,374,10.497,435117
BDFINANCE,13.1,13.1,12.4,12.9,12.5,272,6.96,545426
BDLAMPS,105.7,107.8,105.1,105.7,105.4,67,0.549,5194
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,14.5,15,14.4,14.5,14.6,887,21.781,1486073
BDTHAIFOOD,14.4,14.6,14,14.4,14.1,296,7.441,518958
BDWELDING,11.3,11.6,11.3,11.3,11.4,61,0.779,68410
BEACHHATCH,107.9,109.3,106,107.9,107,1074,50.599,468683
BEACONPHAR,125.5,126.4,124.2,125.5,125.3,376,9.4,74945
BENGALWTL,18.1,18.3,17.8,18.1,18.1,214,3.602,199808
BERGERPBL,1809,1813.5,1794.2,1800.1,1804.6,13,0.049,27
BESTHLDNG,17.8,18,17.7,17.8,17.9,710,15.296,858741
BEXIMCO,110.1,110.1,110.1,110.1,110.1,2,0,2
BGIC,32.2,32.3,32.2,32.2,32.5,27,0.16,4953
BIFC,8,8.2,7.7,7.9,7.7,61,0.199,25439
BNICL,39.8,39.9,39.4,39.8,39.3,89,1.363,34328
BPML,27.7,28,27.6,27.8,27.6,102,1.299,46813
BPPL,10.7,10.9,10.4,10.7,10.5,352,9.732,909341
BRACBANK,51.9,52.3,51.3,51.9,51.6,874,69.149,1333002
BSC,88.9,90.8,86,88.9,85.7,4955,175.23,1965327
BSCPLC,124.2,125.1,122,124.2,122.6,318,8.535,68784
BSRMLTD,79.8,80.8,78.5,79.4,79,156,7.758,96874
BSRMSTEEL,51.6,52,51.2,51.6,51.8,139,2.863,55336
BXPHARMA,76.4,77.1,76.2,76.4,76.6,326,6.246,81492
CAPITECGBF,7.2,7.4,7.2,7.2,7.4,173,4.194,574917
CAPMBDBLMF,7.3,7.4,7.1,7.3,7.2,228,1.716,236815
CAPMIBBLMF,8.6,8.8,8.5,8.6,8.7,31,0.368,42858
CENTRALINS,37,37.4,35.2,37,36.1,151,3.461,95222
CENTRALPHL,13.7,14.1,13.5,13.7,13.7,851,20.789,1507578
CITYBANK,22.8,22.9,22.7,22.8,22.8,178,31.662,1387782
CITYGENINS,37.9,38.6,37.7,38,38.1,129,2.382,62693
CLICL,41.6,42.6,41.4,41.6,42.4,325,6.616,158398
CNATEX,4.6,4.8,4.5,4.6,4.5,395,8.937,1914572
CONFIDCEM,53.2,53.5,52.8,53.2,53,247,4.118,77480
CONTININS,24.1,24.3,24,24.1,24.2,117,1.182,49065
COPPERTECH,19.6,20.2,19.5,19.6,19.9,204,4.688,237442
CROWNCEMNT,45.2,45.9,44.8,45.3,45.6,60,0.331,7299
CRYSTALINS,48.2,48.6,46.2,48.2,46.7,1208,15.891,334281
CVOPRL,136,137,133.6,136,132.9,611,14.473,106371
DACCADYE,18.3,19,18.1,18.3,18.8,275,5.617,304629
DAFODILCOM,69.7,70,66,69.7,67.8,368,4.712,67962
DBH,36.5,37.1,36.4,36.5,36.9,191,3.748,102444
DBH1STMF,3.6,3.7,3.6,3.6,3.7,14,0.077,21104
DELTALIFE,78.4,79,78.1,78.4,78.3,184,3.172,40459
DELTASPINN,7.3,7.9,7.2,7.3,7.5,474,9.025,1186757
DESCO,23.6,24,23.4,23.6,24,100,2.513,106349
DESHBANDHU,17.9,18.1,17.8,17.9,17.9,140,3.064,171090
DGIC,21.9,22,21.5,21.8,21.8,19,0.171,7876
DHAKABANK,11.3,11.5,11.3,11.3,11.4,68,2.323,205251
DHAKAINS,36.5,36.8,36.5,36.7,36.7,48,0.33,9015
DOMINAGE,11.8,12.1,11.6,11.8,11.7,409,11.232,947122
DOREENPWR,22.7,23.4,22.6,22.7,23.3,331,6.992,305920
DSHGARME,72.2,72.4,71.5,71.6,71.8,46,0.295,4114
DSSL,11.5,11.8,11.4,11.5,11.6,870,25.902,2240260
DULAMIACOT,76,79.5,76,76.3,77.3,61,1.143,14775
DUTCHBANGL,51.4,52,51.4,51.5,51.5,102,3.152,61096
EASTERNINS,45.5,46.2,45.3,45.5,45.4,101,1.538,33726
EASTLAND,18.4,18.5,18.2,18.4,18.4,24,0.307,16722
EASTRNLUB,1350,1356.9,1334.9,1342.7,1343,268,4.191,3127
EBL,25.7,25.7,25.2,25.7,25.6,65,2.885,112451
EBL1STMF,3.5,3.6,3.5,3.5,3.6,20,0.317,90368
EBLNRBMF,3.3,3.3,3.2,3.2,3.2,10,0.027,8326
ECABLES,99.1,102,98.1,99.4,101.3,17,0.047,470
EGEN,22.7,22.8,22.5,22.7,22.6,611,10.318,455743
EHL,73.7,74.8,73.1,73.7,73.9,949,21.183,286622
EIL,47.1,47.7,45.9,47.1,46,665,13.159,279278
EMERALDOIL,25,27,24.7,25,25.4,1131,26.296,1018292
ENVOYTEX,41.2,41.2,40.2,41.1,40.9,152,3.205,78643
EPGL,22.8,23.9,21.7,22.8,22.1,1470,33.579,1447042
ESQUIRENIT,22,22.9,21.8,22,22.3,346,6.932,311625
ETL,10,10.2,9.8,10,9.8,1049,27.629,2757948
EXIM1STMF,3.2,3.3,3.1,3.2,3.2,18,0.169,53242
EXIMBANK,6.8,6.8,6.6,6.7,6.7,50,0.453,67751
FAMILYTEX,2.9,3,2.7,2.9,2.8,371,5.111,1747951
FARCHEM,21.9,22.2,21.8,21.9,21.9,419,7.025,319602
FAREASTFIN,3.4,3.4,3.3,3.4,3.2,73,0.379,112731
FAREASTLIF,29.8,29.8,29.4,29.7,29.1,62,0.505,17015
FASFIN,3.5,3.7,3.5,3.5,3.5,42,0.332,93381
FBFIF,3.2,3.2,3.1,3.1,3.1,51,0.383,122723
FEDERALINS,17.9,18,17.6,17.9,17.9,40,0.611,34222
FEKDIL,18.2,18.4,18.1,18.2,18.2,488,16.221,889973
FINEFOODS,197.3,197.7,194.3,197.3,196,784,23.233,118195
FIRSTFIN,3.7,3.7,3.5,3.7,3.4,42,0.514,142255
FIRSTSBANK,4.9,4.9,4.7,4.9,4.8,206,8.974,1856627
FORTUNE,17.9,18.2,17.5,17.9,17.7,601,13.002,727383
FUWANGCER,13.4,13.6,13.3,13.4,13.3,432,11.905,886715
FUWANGFOOD,13.4,13.6,13.3,13.4,13.4,350,11.672,868578
GBBPOWER,8.3,8.4,8.2,8.3,8.2,143,1.958,237068
GEMINISEA,144.3,147.1,143.8,144.3,146.3,543,7.809,54028
GENEXIL,26.1,26.3,26,26.1,26.2,334,11.037,422758
GENNEXT,3.5,3.6,3.4,3.5,3.4,362,7.019,2006568
GHAIL,11.4,11.4,10.9,11.3,11,412,9.284,824648
GHCL,22.9,23.8,22.6,22.9,22.9,263,3.781,162193
GIB,4.2,4.2,4.1,4.2,4.2,169,3.24,784458
GLDNJMF,7.8,8.4,7.8,7.8,8.2,366,7.704,965130
GLOBALINS,23.1,23.2,22.6,23.1,22.9,47,0.578,25101
GOLDENSON,12.9,13.3,12.8,12.9,13,400,10.892,842382
GP,338.6,339.4,336.1,338.6,336.9,890,53.886,159622
GPHISPAT,21.4,21.6,21.3,21.4,21.4,610,18.283,854496
GQBALLPEN,146.1,147.8,143.8,146.1,144.6,527,14.402,99172
GRAMEENS2,13.6,13.7,13.5,13.6,13.7,54,1.15,84805
GREENDELMF,3.4,3.4,3.3,3.3,3.3,12,0.205,61670
GREENDELT,47.5,47.8,47,47.5,47.1,106,1.903,40155
GSPFINANCE,6.5,6.6,6.4,6.5,6.4,120,1.826,281898
HAKKANIPUL,59.8,62.1,58.8,59.8,61.3,1449,27.662,457325
HAMI,108,117.1,106.1,108,114.1,292,1.192,10906
HEIDELBCEM,212.9,213,208.7,211.2,211.1,60,0.99,4692
HFL,10.7,11.2,10.5,10.7,10.4,462,7.484,687674
HRTEX,32.4,33,32.3,32.4,32.4,297,5.011,154001
HWAWELLTEX,41.4,42.2,41.4,41.5,41.3,13,0.115,2770
IBNSINA,290,291.9,290,290,290.6,246,7.591,26164
IBP,10.6,10.6,9.8,10.6,9.7,600,10.226,989183
ICB,52.7,53.3,52.6,52.7,52.6,347,8.341,157577
ICB3RDNRB,4.3,4.3,4.2,4.3,4.3,11,0.091,21350
ICBAGRANI1,6.5,6.7,6.5,6.5,6.5,17,0.221,34001
ICBAMCL2ND,6,6.2,6,6,6,9,0.121,20125
ICBEPMF1S1,4.9,4.9,4.8,4.8,4.8,6,0.056,11700
ICBIBANK,3.1,3.1,3,3,3,19,0.358,119077
ICBSONALI1,6.3,6.5,6.2,6.3,6.4,140,3.146,497368
ICICL,21.3,21.6,21.1,21.2,21.4,134,1.901,89357
IDLC,31.3,32,31.3,31.3,31.5,129,1.619,51584
IFADAUTOS,24.5,25.2,24.3,24.5,24.7,476,10.862,440210
IFIC,6.8,7,6.8,6.8,6.9,233,13.217,1915242
IFIC1STMF,3.1,3.1,3,3,3.1,15,0.213,70514
IFILISLMF1,4.5,4.5,4.3,4.3,4.5,23,0.954,219621
ILFSL,3.9,3.9,3.7,3.8,3.8,36,0.166,43421
INDEXAGRO,68.9,69.7,68.9,68.9,69.1,98,1.477,21418
INTECH,21,21.5,20.8,21,20.8,318,6.261,297165
INTRACO,19.5,19.8,19.3,19.5,19.6,275,4.016,205627
IPDC,17.7,17.8,17.6,17.7,17.7,160,4.167,235428
ISLAMIBANK,43.1,43.4,43,43.1,43.2,505,10.436,242045
ISLAMICFIN,10.8,11.3,10.7,10.8,10.9,352,6.291,573105
ISLAMIINS,39.3,40,39.2,39.3,39.4,30,0.142,3614
ISNLTD,41,41.6,40.1,41,40.6,168,1.846,45442
ITC,37.9,38.5,37.7,37.9,38.2,577,21.091,554536
JAMUNABANK,19.2,19.3,19,19.2,19,310,18.948,989152
JAMUNAOIL,176.8,177.5,176.8,176.9,177.5,243,5.663,32003
JANATAINS,25,25.3,25,25,25.1,65,1.003,39994
JHRML,49.8,50.8,49.5,49.8,50.2,484,10.741,214641
JMISMDL,133.4,134,132,133.4,133,130,3.469,26024
JUTESPINN,211,215,211,211.4,207.6,6,0.023,110
KARNAPHULI,28.2,28.7,28.2,28.3,28.5,207,3.676,129487
KAY&amp;QUE,199.1,203.8,198,199.1,200.1,149,1.386,6936
KBPPWBIL,169.5,173,167.2,169.5,169,1608,64.89,381492
KDSALTD,34.8,35.2,34.6,34.8,35,256,8.125,233065
KEYACOSMET,5.2,5.4,5.1,5.2,5.2,355,10.538,1982191
KOHINOOR,548.6,562,546,548.6,555,789,22.896,41427
KPCL,14.9,15.4,14.9,14.9,15.3,386,8.081,539982
KPPL,27.5,29.5,27,27.5,28.1,1877,33.431,1184287
KTL,12.2,12.8,12.1,12.2,12.1,1308,44.487,3573975
LANKABAFIN,17.4,17.6,17.4,17.4,17.4,284,7.52,430766
LEGACYFOOT,58.3,59.3,58,58.3,58.8,324,6.939,118888
LHB,49.4,49.5,48.8,49.4,49.1,374,10.91,221880
LIBRAINFU,823.8,832,818.2,822.6,817.9,387,3.033,3692
LINDEBD,976.5,979.9,975.2,976.5,977.8,381,5.001,5119
LOVELLO,85.6,87.5,84.4,85.6,85.7,1511,96.256,1114404
LRBDL,15.8,16.8,15.7,15.8,15.8,902,17.602,1083455
LRGLOBMF1,3.2,3.2,3.1,3.1,3.2,18,0.531,171341
MAKSONSPIN,7.4,7.5,7.3,7.4,7.2,142,1.875,253701
MALEKSPIN,26.2,26.3,25.6,26.2,26.1,609,36.26,1388143
MARICO,2387.8,2392,2365,2387.8,2373,227,14.412,6071
MATINSPINN,45.4,46.2,45.3,45.4,45.5,86,1.452,31885
MBL1STMF,3.8,3.9,3.8,3.8,3.8,22,0.201,52817
MEGCONMILK,26.3,27.7,26.3,26.6,27.3,36,0.074,2783
MEGHNACEM,47.9,48.8,47,48.3,48.5,26,0.383,7968
MEGHNAINS,25.1,25.3,24.9,25.1,25,171,2.322,92550
MEGHNALIFE,52.8,54,52.6,52.8,53.3,398,8.437,159208
MEGHNAPET,25.7,26.3,25.6,25.7,25.5,78,0.492,19108
MERCANBANK,10.2,10.2,10,10.2,10.1,56,3.028,299178
MERCINS,24.4,24.4,23.8,23.9,23.8,19,0.084,3510
METROSPIN,13.3,13.3,12.9,13.3,13,116,1.319,100339
MHSML,14.5,14.6,13.9,14.5,13.9,364,7.102,493516
MIDASFIN,8.4,8.6,8.3,8.4,8.5,123,1.043,123341
MIDLANDBNK,29.6,29.8,27.6,29.6,27.6,1240,106.24,3665233
MIRACLEIND,32.2,32.7,31.2,32.2,31.2,481,7.403,230206
MIRAKHTER,32,33.1,31.9,32,33,1007,34.129,1059863
MITHUNKNIT,15,15.5,15,15,15.1,104,0.797,52465
MJLBD,99.6,100.6,98.7,99.6,98.8,1195,72.941,730125
MLDYEING,11,11.5,10.9,11,11.2,492,10.586,948905
MONNOAGML,316.9,321.5,313.1,316.9,317.2,330,5.987,18938
MONNOCERA,82.4,82.9,80.6,82.4,81.2,385,7.204,87653
MONNOFABR,16.5,16.8,16.4,16.5,16.5,670,21.175,1279957
MONOSPOOL,102.8,103.2,99,102.8,101.6,589,10.231,99979
MPETROLEUM,205.8,207.5,205.1,207.4,206.1,162,48.315,233041
MTB,13,13.1,12.9,13,12.9,59,4.079,315439
NAHEEACP,22.3,22.6,21.9,22.3,22,586,15.179,679448
NATLIFEINS,99.5,102.8,98.3,99.5,99.5,253,10.296,103872
NAVANACNG,21.7,21.9,21.6,21.7,21.7,108,0.941,43380
NAVANAPHAR,48.8,49.2,48.2,48.8,48.1,620,11.564,237242
NBL,4.7,4.8,4.6,4.7,4.7,63,16.939,3604111
NCCBANK,10.3,10.3,10.2,10.3,10.3,32,4.242,412143
NCCBLMF1,5,5.2,5,5,5.3,12,0.226,44997
NEWLINE,12.1,12.6,11.7,12.1,11.7,1672,42.899,3537738
NFML,8.9,9.3,8.8,8.9,9.2,141,1.454,162414
NHFIL,25.4,25.5,25.2,25.3,25.2,156,2.752,108530
NITOLINS,24.1,24.4,24.1,24.3,24.3,18,0.101,4165
NORTHERN,109.1,109.9,108.5,109,108,21,0.151,1381
NORTHRNINS,27.6,27.6,27.5,27.6,27.6,10,0.035,1270
NPOLYMER,29.5,30,29.4,29.5,29.9,241,3.393,114822
NRBBANK,13.2,13.3,13,13.2,13.1,306,21.029,1596923
NRBCBANK,8.6,8.7,8.5,8.6,8.5,81,2.319,270061
NTC,173.6,180.9,170,173.6,174.1,122,0.802,4621
NTLTUBES,78.6,81.6,78.3,78.6,80.5,531,9.313,117737
NURANI,4.8,4.8,4.6,4.8,4.4,688,4.771,1005212
OAL,8.9,9.1,8.8,8.9,8.8,223,2.891,321405
OIMEX,27,27.2,26.5,27,26.6,554,17.47,647768
OLYMPIC,149.1,149.8,148.6,149.1,149.2,185,2.42,16236
ONEBANKPLC,8.9,9,8.8,8.9,8.9,164,7.228,813526
ORIONINFU,371.2,376.9,369.1,371.2,372.4,2019,66.859,180057
ORIONPHARM,31,31.1,30.9,31,31.1,413,9.741,314451
PADMALIFE,17.3,18.1,16.9,17.3,17.6,39,0.273,15719
PADMAOIL,185.7,186.9,182,185.7,185.8,246,9.614,52143
PAPERPROC,92.2,93.2,90,92.2,90.7,1185,19.797,217067
PARAMOUNT,36.9,37.3,36.5,36.9,36.8,160,2.184,59386
PDL,7.8,7.9,7.7,7.8,7.7,214,2.979,381696
PENINSULA,10.6,11.1,10.4,10.6,10.8,245,2.952,276834
PEOPLESINS,28.5,29,28.5,28.7,28.9,45,0.703,24384
PF1STMF,5.2,5.4,5.2,5.2,5.3,22,0.311,59637
PHARMAID,531.7,534.4,528.8,530.6,528.7,240,3.224,6065
PHENIXINS,25,25.7,24.5,24.8,24.9,16,0.08,3238
PHOENIXFIN,4.6,4.7,4.5,4.5,4.6,65,1.666,364195
PHPMF1,3,3.1,3,3,3,30,0.778,259320
PIONEERINS,44.7,45.5,44.6,44.8,44.8,83,1.317,29426
PLFSL,2.7,2.7,2.6,2.7,2.5,321,2.443,910090
POPULAR1MF,3,3.1,3,3,3.1,25,0.316,104265
POPULARLIF,49.2,49.5,48.7,49.2,48.9,967,33.964,692097
POWERGRID,36.7,37.7,36.5,36.7,37.2,748,18.159,491803
PRAGATIINS,52.5,53,51.6,52.3,51.6,70,1.053,20215
PRAGATILIF,109.6,111.6,109,109.6,110.1,113,2.316,21198
PREMIERBAN,9,9.1,8.9,9,8.9,62,1.528,169954
PREMIERCEM,46.2,46.9,46,46.2,46.7,162,3.88,83670
PREMIERLEA,3.8,3.9,3.7,3.8,3.8,20,0.122,32030
PRIME1ICBA,4.4,4.5,4.4,4.4,4.6,36,0.497,111504
PRIMEBANK,25,25.3,24.9,25,25,130,7.352,292645
PRIMEFIN,4.9,5,4.8,4.9,4.9,53,0.613,125298
PRIMEINSUR,32.8,33.3,32.7,32.8,32.8,135,1.663,50318
PRIMELIFE,31.6,32.4,31.3,31.6,32.2,116,1.528,47956
PRIMETEX,14.1,14.7,14,14.3,14.4,100,0.562,39028
PROGRESLIF,35.2,36.7,35.2,35.3,35.7,29,0.107,3019
PROVATIINS,33.4,34.4,33.1,33.4,33.8,309,5.573,166790
PTL,48.3,50,48,48.3,49.2,224,5.505,113683
PUBALIBANK,29.3,29.5,29.3,29.3,29.5,53,1.663,56734
PURABIGEN,19.6,19.7,19.2,19.2,19.1,4,0.002,103
QUASEMIND,28.6,29.3,28.1,28.6,28.8,176,3.373,117112
QUEENSOUTH,14.1,14.6,14.1,14.1,14.4,394,9.141,639526
RAHIMAFOOD,80.1,82,79.8,80.1,81.2,364,5.428,67666
RAHIMTEXT,118.4,119.8,112.9,117.8,118.5,77,0.84,7155
RAKCERAMIC,25.6,26.3,25,25.6,25.5,532,12.132,469766
RANFOUNDRY,136.9,137.2,134.8,136.9,134.7,73,0.428,3131
RDFOOD,24.7,25.2,24.4,24.7,24.8,514,18.781,754961
RECKITTBEN,4100,4144,4098,4099.8,4093.8,22,0.709,173
REGENTTEX,4.4,4.4,4.2,4.4,4,75,0.572,130609
RELIANCE1,21.5,21.8,21.4,21.5,21.7,146,5.728,265098
RELIANCINS,57.6,58.2,57.2,57.9,57.9,205,2.265,39282
RENATA,521.6,527,503.1,521.6,501.6,1286,20.166,38899
RENWICKJA,618,627.9,612.9,620.6,584.1,40,0.273,441
REPUBLIC,27.7,27.8,27.3,27.7,27.4,65,0.607,22024
RINGSHINE,4.6,4.6,4.3,4.6,4.2,855,22.613,4940003
ROBI,29.6,29.7,28.7,29.6,29,3064,233.257,7983016
RSRMSTEEL,10,10.1,9.6,10,9.4,127,0.975,99402
RUNNERAUTO,27.6,28.8,27.4,27.6,28.6,709,15.698,562230
RUPALIBANK,22.6,23,22.5,22.6,22.7,270,5.052,222869
RUPALIINS,21.4,21.7,21.3,21.4,21.6,124,1.411,65710
RUPALILIFE,95.5,96.4,94.9,95.1,95.5,494,11.514,120592
SAFKOSPINN,9.5,9.7,9,9.2,9.5,72,1.12,120151
SAIFPOWER,12.1,12.2,12,12.1,12.1,144,2.136,176778
SAIHAMCOT,14.9,15.2,14.9,14.9,14.9,229,8.182,545997
SAIHAMTEX,15,15.3,15,15,14.9,205,9.229,610396
SALAMCRST,9.8,10,9.7,9.8,9.9,63,0.644,64889
SALVOCHEM,24.1,24.7,23.6,24.1,23.8,711,18.966,780261
SAMATALETH,42.4,43.2,42.1,42.2,42.4,57,0.428,10120
SAMORITA,55.1,55.6,55,55.1,55.2,189,2.514,45524
SANDHANINS,19.7,19.9,19.6,19.7,19.7,89,2.926,148619
SAPORTL,22.6,23,22.5,22.6,22.8,310,7.801,343194
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,9.2,9.3,8.8,9.2,9.2,622,56.094,6163210
SEAPEARL,32.1,32.5,32,32.1,32.2,297,7.743,239967
SEMLFBSLGF,4.5,4.5,4.4,4.5,4.5,4,0.044,9920
SEMLIBBLSF,6,6.1,5.9,6,6.1,13,0.075,12600
SEMLLECMF,6.5,6.6,6.5,6.6,6.5,13,0.369,56410
SHAHJABANK,18.3,18.3,18.1,18.3,18.3,34,0.763,41773
SHARPIND,24.1,24.8,24,24.1,24.6,430,7.925,325013
SHASHADNIM,18.7,19,18.6,18.7,18.8,85,2.99,159130
SHEPHERD,16.7,16.9,16.6,16.7,16.6,259,9.483,569372
SHURWID,8.2,8.2,7.9,8.1,7.9,110,1.235,152872
SHYAMPSUG,101,101,98.6,99.7,100.7,6,0.025,252
SIBL,9.1,9.2,9,9.1,9.1,68,0.652,71643
SICL,21.3,21.5,21,21.3,21.4,187,1.498,70517
SILCOPHL,16.6,17.2,15.9,16.6,15.9,792,19.913,1186603
SILVAPHL,11.2,11.2,10.3,11.2,10.2,467,9.074,830956
SIMTEX,19.3,20,19.2,19.3,19.5,1024,79.038,4027969
SINGERBD,100,101.7,99.8,100,100.6,424,7.698,76951
SINOBANGLA,45.6,46.6,45,45.6,46.6,567,17.182,375073
SIPLC,41.8,42,41.7,41.8,41.7,90,0.85,20370
SKTRIMS,13.8,14,13.7,13.7,13.9,96,1.721,124513
SONALIANSH,193.4,196.5,193.1,193.4,194.4,899,10.827,55816
SONALILIFE,41.3,43,41.3,41.3,42.1,118,2.283,54597
SONALIPAPR,153.2,157.4,152.2,153.2,153,1659,31.55,204279
SONARBAINS,23.2,23.3,22.8,23.2,22.7,53,0.377,16285
SONARGAON,41.4,41.6,40.2,41.4,40.4,865,24.064,587487
SOUTHEASTB,8.8,8.9,8.7,8.8,8.8,84,3.911,443421
SPCERAMICS,11.5,11.8,11.4,11.5,11.6,298,6.356,552023
SPCL,33.8,34.6,33.6,33.8,34.4,513,10.718,315705
SQUARETEXT,50.2,50.5,49.8,50.1,50.5,44,0.587,11715
SQURPHARMA,215.2,216.5,215,215.2,215.5,742,36.092,167611
SSSTEEL,8.7,8.9,8.6,8.7,8.6,363,7.8,893499
STANCERAM,65.8,66.8,65.8,65.9,66.1,11,0.033,505
STANDARINS,30.1,30.5,29.9,30.1,30.5,200,3.352,111275
STANDBANKL,6,6,5.9,6,5.9,67,1.167,195629
STYLECRAFT,54.1,55.3,54,54.1,54.2,178,2.074,38108
SUMITPOWER,16.7,16.8,16.1,16.7,16.8,418,8.249,500174
SUNLIFEINS,68.4,69.8,68.3,69,69.3,443,23.088,335441
TAKAFULINS,34,34.5,33.9,34,33.8,24,0.127,3726
TALLUSPIN,6.7,7.3,6.5,6.7,6.7,295,4.508,646490
TAMIJTEX,108.2,108.9,107.5,108.2,109.9,63,0.831,7656
TECHNODRUG,34.1,34.6,34,34.1,34.2,718,19.615,572838
TILIL,42.1,43.1,41.8,42.1,42.6,382,12.851,305015
TITASGAS,19.9,20.4,19.8,19.9,20.1,88,0.69,34596
TOSRIFA,22.8,23.3,21.5,22.8,21.5,544,16.913,754442
TRUSTB1MF,3.4,3.4,3.3,3.4,3.4,27,0.517,152211
TRUSTBANK,22.2,22.3,22.1,22.2,22.2,47,2.631,118519
TUNGHAI,3.6,3.6,3.3,3.6,3.3,208,3.99,1130920
UCB,8.8,8.8,8.7,8.8,8.7,93,1.345,153525
UNILEVERCL,2555.9,2560,2550,2555.9,2563,39,0.434,170
UNIONBANK,4.1,4.2,4.1,4.1,4.1,88,0.683,166090
UNIONCAP,6.3,6.4,6.3,6.3,6.3,44,0.708,111719
UNIONINS,27,27.2,26.3,27,26.8,143,2.028,75549
UNIQUEHRL,42.8,43.3,42.7,42.8,43,317,8.606,200645
UNITEDFIN,12.6,13,12.6,12.6,12.7,99,1.623,127202
UNITEDINS,36.8,37.2,36.6,36.8,36.7,47,0.377,10266
UPGDCL,121.1,122.9,120.8,121.3,122,259,2.551,21017
USMANIAGL,35.5,36.9,35.5,35.5,35.1,15,0.096,2702
UTTARABANK,24.8,25,24.8,24.8,25,349,18.946,762089
UTTARAFIN,15.7,15.7,15,15.6,15.6,19,0.078,5021
VAMLBDMF1,5.5,5.6,5.5,5.5,5.6,9,0.33,60010
VAMLRBBF,4.3,4.4,4.2,4.3,4.4,66,0.758,175433
