TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
BBSCABLES,23.1,23.5,22.5,23.1,22.3,2524,97.242,4215141
BDAUTOCA,218.2,230,216.9,218.2,223.7,1469,26.283,118972
BDCOM,28.3,28.5,27.7,28.3,27.8,510,14.799,526694
BDFINANCE,11.2,11.4,11,11.1,11.3,154,2.294,205452
BDLAMPS,182.4,186.5,180.9,182.4,184.8,874,11.203,61226
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,12.4,12.6,12.2,12.4,12.3,467,12.53,1010649
BDTHAIFOOD,22.6,22.8,22,22.6,21.8,2363,118.453,5268190
BDWELDING,15.8,16,15.4,15.8,15.4,82,0.827,52236
BEACHHATCH,28.8,29,28.7,28.8,28.8,188,4.33,150305
BEACONPHAR,102.7,102.9,100.2,101.9,101.1,946,28.13,277295
BENGALWTL,26,26.7,25.7,26,26,908,30.28,1160628
BERGERPBL,1383,1385,1371.1,1383,1370.4,311,8.35,6044
BESTHLDNG,13.2,13.3,13.1,13.2,13.1,179,3.5,265896
BEXIMCO,0,0,0,110.1,110.1,0,0,0
BGIC,37.6,38,35.2,37.6,37.2,328,7.79,207535
BIFC,4.8,4.8,4.5,4.8,4.4,117,2.357,491537
BNICL,82.3,83.6,79,81.6,79,1095,86.75,1063022
BPML,26.1,27,26,26.1,26,71,0.517,19803
BPPL,16.5,16.6,16.3,16.5,16.2,652,24.386,1483650
BRACBANK,63.5,64.3,63,63.5,63.9,2352,150.688,2362046
BSC,100.3,102,100,100.3,101.2,824,15.705,155958
BSCPLC,138.9,139.7,138.6,138.9,138.8,147,4.66,33569
BSRMLTD,85.9,86.1,85,85.9,85.2,180,4.743,55389
BSRMSTEEL,71,71.3,70.5,71,70.3,180,3.005,42354
BXPHARMA,118.9,120.5,118.5,118.9,119.5,571,34.266,288162
CAPITECGBF,6.9,7,6.8,6.9,6.9,231,7.541,1101462
CAPMBDBLMF,12.2,12.6,12.1,12.2,12.6,668,55.479,4478396
CAPMIBBLMF,9.2,9.3,9,9.2,9.1,123,4.298,466957
CENTRALINS,0,0,0,40.2,40.2,0,0,0
CENTRALPHL,8.7,8.9,8.6,8.7,8.6,133,1.78,203538
CITYBANK,27.1,27.4,26.7,27.1,26.7,1368,74.725,2754177
CITYGENINS,104.6,105.3,103.6,104.6,104.3,411,19.718,189380
CLICL,51.9,53.5,51.6,51.9,52.7,560,12.787,243710
CNATEX,3.3,3.3,3.1,3.3,3,235,4.008,1222288
CONFIDCEM,58.3,58.9,58,58.3,58.3,409,6.1,104162
CONTININS,34,35.7,33.7,34,34.5,1117,41.224,1189410
COPPERTECH,25.5,25.7,25.1,25.5,24.9,713,21.477,846077
CROWNCEMNT,48.6,49.4,48.2,48.7,48.7,47,0.308,6313
CRYSTALINS,69.5,70.2,66.3,68.5,65.6,1596,81.68,1199366
CVOPRL,158.9,161.3,158.1,158.9,159.6,1305,33.285,208785
DACCADYE,15,15.2,15,15,15.1,58,0.761,50635
DAFODILCOM,145.3,148.4,142,145.3,146.3,1838,74.563,513054
DBH,37.1,37.3,36.9,37.1,37.1,147,7.404,200035
DBH1STMF,4.5,4.7,4.5,4.5,4.6,94,2.361,520126
DELTALIFE,73.6,74.4,73.4,73.6,73.3,163,1.87,25372
DELTASPINN,6.7,6.7,6.6,6.7,6.6,132,3.223,484907
DESCO,21.3,21.4,21.1,21.3,21.1,84,0.914,42962
DESHBANDHU,18.2,18.4,17.9,18.2,18.1,511,13.38,736730
DGIC,25.5,26.2,25.3,25.5,25.7,625,17.503,683003
DHAKABANK,10.9,11.1,10.8,10.9,11,493,10.791,988948
DHAKAINS,39.4,40.4,39.2,39.4,38.9,372,8.202,207016
DOMINAGE,73.4,74.3,72.8,73.4,73.5,2438,201.86,2751551
DOREENPWR,28.5,28.8,28.5,28.5,28.5,314,5.26,184176
DSHGARME,121,124.7,117.1,121,117.7,1120,17.143,141617
DSSL,9.3,9.6,9.3,9.3,9.4,467,10.333,1105636
DULAMIACOT,141.1,141.9,138.1,141.1,138,280,4.703,33572
DUTCHBANGL,38.6,39.4,37.2,38.6,41.7,860,16.659,436008
EASTERNINS,56.9,57,55.5,56.7,55.5,332,12.956,230300
EASTLAND,26.2,26.8,25.8,26.2,25.8,786,31.05,1175253
EASTRNLUB,1936.9,1963,1891,1936.9,1922.4,1904,48.898,25320
EBL,23.9,24,23.4,23.9,23.3,523,20.94,877574
EBL1STMF,3.8,3.9,3.6,3.8,3.8,107,0.395,107442
EBLNRBMF,3,3.1,3,3,3.1,89,2.097,695069
ECABLES,117.5,119.8,116.5,117.5,116.5,65,1.233,10530
EGEN,23.9,24.3,23.1,23.9,23,1464,52.358,2212361
EHL,80.9,82.4,80.5,80.9,81.9,1124,38.195,469978
EIL,27.6,27.8,27.4,27.6,27.3,331,10.032,363245
EMERALDOIL,16.8,17,16.6,16.6,16.8,204,2.966,176806
ENVOYTEX,48,48.7,47.5,47.6,47.7,213,3.194,66931
EPGL,18,18.3,17.6,18,17.6,323,5.777,321062
ESQUIRENIT,23.4,23.6,22.9,23.4,22.8,341,6.339,271364
ETL,11.5,11.7,11.3,11.5,11.4,1304,50.195,4355049
EXIM1STMF,3.5,3.6,3.4,3.5,3.5,70,1.476,423804
EXIMBANK,0,0,0,3,3,0,0,0
FAMILYTEX,2.9,2.9,2.8,2.9,2.7,249,4.591,1596778
FARCHEM,18.3,19.2,18,18.3,18.7,584,9.812,532188
FAREASTFIN,1.6,1.6,1.4,1.6,1.5,180,4.752,3320255
FAREASTLIF,20.7,21,20.7,20.7,20.6,15,0.073,3546
FASFIN,1.6,1.6,1.4,1.6,1.5,238,5.582,3867248
FBFIF,3.1,3.1,2.9,3,3,75,1.323,440971
FEDERALINS,25.4,26.2,25,25.4,25,1051,46.361,1806845
FEKDIL,14.1,14.3,14,14.1,14.3,505,16.514,1168588
FINEFOODS,566.5,568,560,566.5,565.6,576,42.703,75575
FIRSTFIN,4.5,4.5,4.2,4.5,4.1,83,0.936,209738
FIRSTSBANK,0,0,0,1.9,1.9,0,0,0
FORTUNE,13.3,13.5,13.2,13.3,13.2,183,2.841,214101
FUWANGCER,13,13.5,12.9,13,13.3,1042,36.637,2801115
FUWANGFOOD,10.2,10.4,10.2,10.2,10.3,205,3.709,361633
GBBPOWER,8.5,8.5,8.2,8.5,8.2,130,1.974,234752
GEMINISEA,112,114,111.7,112,112.1,129,1.753,15645
GENEXIL,26.9,27.2,26.5,26.9,26.4,609,24.936,932129
GENNEXT,3.2,3.3,3,3.2,3,279,6.481,2058029
GHAIL,13.3,13.4,13.1,13.3,13,658,29.969,2253681
GHCL,20.8,21.5,20.7,20.8,21.1,207,2.709,129503
GIB,0,0,0,1.7,1.7,0,0,0
GLDNJMF,6.2,6.3,6.1,6.2,6.1,66,1.979,320125
GLOBALINS,34.1,34.4,32.5,34.1,32.4,1172,39.146,1163790
GOLDENSON,14.7,15,14.6,14.7,14.8,802,34.845,2360929
GP,237.8,240.6,237.4,237.8,238.1,1064,17.587,73899
GPHISPAT,15.5,15.8,15.4,15.5,15.5,558,14.524,934648
GQBALLPEN,667.4,674.9,660,667.4,668,1579,89.94,134715
GRAMEENS2,11.9,12,11.9,11.9,12,23,0.327,27472
GREENDELMF,3.4,3.4,3.2,3.2,3.3,73,1.418,438440
GREENDELT,57.9,58.9,57.5,57.9,56.8,178,3.153,54211
GSPFINANCE,4,4,3.8,4,3.7,138,1.453,365799
HAKKANIPUL,76.5,78.5,75.9,76.3,77.2,841,20.496,266146
HAMI,173.3,188,172,173.3,186.4,876,13.155,73186
HEIDELBCEM,0,0,0,199.5,199.5,0,0,0
HFL,15.9,15.9,14.8,15.8,14.5,360,15.624,1000120
HRTEX,19.3,19.7,19.1,19.3,19.3,95,1.421,73401
HWAWELLTEX,41.6,41.9,41.6,41.7,41.7,58,1.16,27822
IBNSINA,309,309,307.1,309,308,115,7.18,23266
IBP,14.7,14.9,14.3,14.7,14.2,2375,90.346,6208263
ICB,42,44.6,41.7,42,42.3,1160,22.119,513093
ICB3RDNRB,4.4,4.5,4.4,4.4,4.4,3,0.002,511
ICBAGRANI1,6.3,6.6,6.3,6.5,6.5,16,0.941,145806
ICBAMCL2ND,6,6,5.9,5.9,5.9,14,0.188,31809
ICBEPMF1S1,6.3,6.4,6.1,6.3,6.2,269,8.897,1431904
ICBIBANK,2.6,2.7,2.6,2.6,2.6,43,1.197,453010
ICBSONALI1,4.7,4.8,4.6,4.7,4.6,36,2.161,461319
ICICL,28.4,29.4,28.2,28.4,29,1022,32.955,1146285
IDLC,35.9,36.4,35.9,35.9,36.2,381,9.316,258527
IFADAUTOS,23,23.7,22.9,23,23.2,801,25.713,1106373
IFIC,4.3,4.3,4.2,4.3,4.2,166,3.839,905834
IFIC1STMF,3.4,3.5,3.4,3.4,3.4,111,1.111,326452
IFILISLMF1,4,4.1,4,4,4,17,0.528,132023
ILFSL,1.6,1.6,1.4,1.6,1.5,246,7.153,4984542
INDEXAGRO,70,71,69.7,70,70.2,333,6.925,98862
INTECH,35.3,35.4,33.8,35.3,33.7,966,21.9,630138
INTRACO,17.7,17.9,17.4,17.7,17.4,343,8.227,465290
IPDC,18.6,18.8,18.5,18.6,18.5,253,8.994,482914
ISLAMIBANK,32.6,32.6,32.6,32.6,32.6,56,0.207,6347
ISLAMICFIN,10.3,10.6,10.3,10.4,10.3,81,1.26,121527
ISLAMIINS,49.3,49.6,48.5,49.3,48.4,594,27.126,551612
ISNLTD,60.9,61.4,56.2,60.9,55.9,2439,44.549,749766
ITC,38.4,38.8,38.1,38.4,38.6,486,16.917,440060
JAMUNABANK,24.9,25,24.8,24.9,24.9,450,58.693,2357536
JAMUNAOIL,166.2,168,165.7,166.2,166.9,443,4.5,27067
JANATAINS,34.5,35.4,34.1,34.5,34,511,13.24,381149
JHRML,49.3,49.7,48.7,49.3,49.1,975,29.773,604340
JMISMDL,122.3,125,121.7,122.3,123.8,253,3.718,30364
JUTESPINN,227,232.9,222.9,227.5,222.9,85,0.871,3837
KARNAPHULI,34,34.7,33.7,34,33.6,1145,42.83,1248540
KAY&amp;QUE,453.3,459.9,450.3,453.3,454.7,950,21.634,47665
KBPPWBIL,47.6,48.6,47.4,47.6,48.1,1746,57.435,1201128
KDSALTD,48.5,49.1,47,48.5,47.2,1650,63.014,1313728
KEYACOSMET,4.5,4.6,4.4,4.5,4.4,166,2.198,488625
KOHINOOR,498.1,501.6,497.6,498.1,499.9,149,3.083,6185
KPCL,10.6,10.8,10.5,10.6,10.7,111,2.356,222073
KPPL,14.7,15,14.6,14.7,14.8,190,2.368,160984
KTL,9.3,9.4,9.1,9.3,9.2,141,3.422,369590
LANKABAFIN,13,13.2,12.9,13,13.1,445,9.182,703611
LEGACYFOOT,67.5,69.3,67.3,67.5,67.4,1268,29.118,427494
LHB,48.9,49.9,48.5,48.9,48.9,939,36.164,733512
LIBRAINFU,550.6,591.4,547.1,550.6,591.4,918,11.748,21195
LINDEBD,651.1,652.3,643.3,651.1,648,214,3.144,4840
LOVELLO,73.6,76.3,73.1,73.6,75.4,3100,110.316,1484041
LRBDL,9.9,10,9.8,9.9,9.9,79,1.21,122306
LRGLOBMF1,3.3,3.4,3.2,3.2,3.2,15,0.149,46209
MAGURAPLEX,81.3,82.1,81.1,81.3,81.4,314,4.735,58166
MAKSONSPIN,5.6,5.7,5.5,5.6,5.6,73,1.151,205987
MALEKSPIN,27.7,28.2,27.6,27.7,27.8,591,27.471,988055
MARICO,2733,2760,2730,2730.7,2742.9,500,13.369,4880
MATINSPINN,47.1,47.1,46.4,46.9,46.5,141,1.603,34355
MBL1STMF,3.6,3.7,3.5,3.6,3.6,24,0.203,56031
MEGCONMILK,40.4,42.5,39.3,40.4,40.2,877,16.362,400990
MEGHNACEM,29.3,30,27,27.7,29.4,205,1.736,62574
MEGHNAINS,33.1,34.4,32.6,33.1,32.9,2147,105.369,3148807
MEGHNALIFE,54.2,54.8,53.7,54.2,54,168,4.168,76815
MEGHNAPET,61.4,62.3,57,61.4,57,547,19.262,317798
MERCANBANK,7,7,6.8,7,6.9,86,1.039,150180
MERCINS,28.8,29.4,28.5,28.8,28.2,1245,29.187,1007355
METROSPIN,8.9,9.1,8.8,8.9,8.8,39,0.262,29352
MHSML,22.5,23.5,21,22.5,22.6,2479,104.011,4739963
MIDASFIN,5.7,5.8,5.5,5.8,5.3,75,0.427,75586
MIDLANDBNK,14.7,14.9,14.5,14.7,14.7,456,10.23,699426
MIRACLEIND,28.4,28.6,27.3,28.4,27.1,249,2.84,101729
MIRAKHTER,41.9,41.9,38.2,41.9,38.1,3106,216.072,5290826
MITHUNKNIT,15.5,15.7,15.3,15.4,15.2,66,0.44,28286
MJLBD,88.5,89,88,88.5,88.5,285,6.195,70247
MLDYEING,9.4,9.9,9.3,9.4,9.7,695,18.723,1949390
MONNOAGML,341.2,348.7,341,341.2,341.2,162,3.04,8897
MONNOCERA,95.8,101,95.3,95.8,99.5,3426,98.51,1011327
MONNOFABR,22.9,23.5,22.9,22.9,23.2,1114,51.646,2236428
MONOSPOOL,100.2,102.4,100,100.2,100.9,1189,31.049,308201
MPETROLEUM,199.3,200.4,198.8,199.3,199.4,118,3.955,19853
MTB,0,0,0,12.5,12.5,0,0,0
NAHEEACP,26.9,27.7,26.7,26.9,27,1161,48.984,1791066
NATLIFEINS,97.1,97.8,96.1,97.1,95.2,94,1.272,13106
NAVANACNG,20.4,20.4,20.2,20.2,20.2,56,0.862,42593
NAVANAPHAR,66.1,67,63.3,66.1,64.4,3415,148.91,2282608
NBL,3.9,3.9,3.7,3.8,3.8,197,2.153,564924
NCCBANK,15.9,16.4,15.8,15.9,16.2,2261,423.586,26364569
NCCBLMF1,4.3,4.4,4.2,4.3,4.2,12,0.015,3395
NEWLINE,5.2,5.3,5.1,5.2,5.1,49,0.543,104986
NFML,17.2,17.8,16.7,17.2,16.4,2049,86.028,4979500
NHFIL,23.2,23.5,23.1,23.2,23.1,248,5.874,253213
NITOLINS,31.8,32.1,31.3,31.8,31,410,16.463,517997
NORTHERN,110.3,112.6,109.7,110.3,110.4,92,0.531,4815
NORTHRNINS,35.7,35.9,34.9,35.7,34.3,347,8.532,241238
NPOLYMER,31.4,32.5,31,31.4,32.1,794,22.986,727560
NRBBANK,5.6,5.7,5.5,5.6,5.5,37,0.219,39256
NRBCBANK,7.5,7.5,7.3,7.5,7.4,76,3.326,445664
NTC,155,157,152.8,156.2,152.2,10,0.043,276
NTLTUBES,59.6,60.3,58.2,59.6,59.8,290,4.472,74858
NURANI,2.9,3,2.7,2.9,2.8,73,0.554,191866
OAL,5.8,5.9,5.7,5.8,5.7,89,1.221,210630
OIMEX,15,15.1,13.8,15,13.8,855,16.101,1113140
OLYMPIC,139.5,142.5,139.2,139.8,140.2,529,10.267,73150
ONEBANKPLC,7.3,7.3,7.1,7.3,7.3,224,10.324,1423628
ORIONINFU,308.9,312.9,308,308.9,309.9,1932,45.34,146610
ORIONPHARM,25.2,25.4,25.1,25.2,25.2,183,2.643,104839
PADMALIFE,17.2,17.3,17,17.2,16.9,40,0.483,28126
PADMAOIL,173.1,174.5,173,173.2,173.6,287,7.282,41950
PARAMOUNT,50.7,51.2,50,50.7,49.8,346,8.152,160413
PDL,5,5.3,5,5,5.1,105,1.366,269937
PENINSULA,23.2,23.4,22.4,23.2,22.2,1306,42.854,1865062
PEOPLESINS,0,0,0,48.8,48.8,0,0,0
PF1STMF,7.4,7.4,7.2,7.4,7.2,256,6.415,873845
PHARMAID,589,597.9,585,589.3,591.3,484,9.251,15691
PHENIXINS,40.6,41.2,39.1,40.6,39,753,32.353,802944
PHOENIXFIN,3.6,3.8,3.5,3.6,3.5,86,0.693,188410
PHPMF1,3,3.1,3,3,3,25,0.086,28592
PIONEERINS,58,59.8,57.5,58,58.4,635,15.717,267739
PLFSL,1.6,1.6,1.4,1.6,1.5,558,11.48,7827663
POPULAR1MF,3,3,2.9,2.9,2.9,46,1.114,378990
POPULARLIF,53.1,54.4,52.7,53.1,53.7,643,16.471,307467
POWERGRID,32.2,32.5,32,32.2,32,80,1.638,50839
PRAGATIINS,71.4,73,69.1,71.4,69.7,622,26.53,373349
PRAGATILIF,178.6,184.8,176.2,178.6,182.1,1093,30.794,171072
PREMIERBAN,4,4,3.9,3.9,4,36,0.197,50058
PREMIERCEM,39.1,39.7,39,39.1,39.5,216,3.913,99894
PREMIERLEA,2.7,2.7,2.5,2.7,2.5,191,4.561,1707646
PRIME1ICBA,4.4,4.4,4.3,4.4,4.4,17,0.217,49510
PRIMEBANK,29.2,29.3,29,29.2,29.1,223,7.47,256461
PRIMEFIN,3.5,3.5,3.2,3.5,3.2,124,2.497,718465
PRIMEINSUR,38.2,39.4,37.9,38.2,38,1081,29.811,773895
PRIMELIFE,40.5,41.2,40.1,40.5,40.1,222,3.594,88407
PRIMETEX,19.9,19.9,18.6,19.9,18.1,400,8.745,445740
PROGRESLIF,40.2,41.1,39.1,40.2,39,143,2.274,55658
PROVATIINS,42,42,38.7,42,38.2,2607,164.567,3998965
PTL,56.3,57.9,56,56.3,57.4,616,17.652,311266
PUBALIBANK,0,0,0,38.7,38.7,0,0,0
PURABIGEN,29.6,30.3,29.2,29.6,29.3,751,25.329,849546
QUASEMIND,42.6,43.4,41.4,42.6,41.6,1482,83.155,1964068
QUEENSOUTH,12.6,13.2,12.5,12.6,13,917,29.262,2302878
RAHIMAFOOD,97.5,102.6,95.3,97.5,99.9,414,5.306,53748
RAHIMTEXT,191.1,193.4,189.4,190.2,191.6,584,7.869,41294
RAKCERAMIC,24.2,24.7,24.1,24.2,24.4,218,3.622,148755
RANFOUNDRY,150.7,152.5,150.1,150.7,150.1,176,1.723,11430
RDFOOD,32.7,32.7,30.4,32.7,29.8,4675,283.32,8964627
RECKITTBEN,3352.3,3374,3340.2,3352.3,3369.8,211,3.466,1032
REGENTTEX,4.5,4.6,4.3,4.5,4.4,73,0.33,73849
RELIANCE1,10,10,9.9,9.9,9.9,145,2.265,228604
RELIANCINS,86.6,88.5,82.5,86.6,82,485,20.887,243582
RENATA,405,410.5,405,405.6,406.3,658,10.59,26059
RENWICKJA,508.9,513,506.5,508.9,512.7,60,0.437,856
REPUBLIC,34.9,35.3,34.1,34.8,34.2,848,26.685,764388
RINGSHINE,3.5,3.6,3.3,3.5,3.5,173,2.033,583446
ROBI,29.1,29.2,28.5,29.1,28.5,813,24.011,834298
RSRMSTEEL,7.4,7.6,7.3,7.5,7.4,28,0.2,26867
RUNNERAUTO,40.3,40.8,39.2,40.3,39.4,1234,38.448,960721
RUPALIBANK,16,16,15.5,16,15.5,96,1.729,108582
RUPALIINS,27.9,28.9,27.6,27.9,27.7,1285,51.27,1804398
RUPALILIFE,85.1,86,84.8,85.1,84.9,481,11.056,129449
SAFKOSPINN,22.1,22.3,21.4,22.1,21.6,408,11.916,541205
SAIFPOWER,6,6.2,5.9,6,5.9,166,2.208,364215
SAIHAMCOT,18.7,19.1,18.6,18.7,18.9,982,33.514,1780781
SAIHAMTEX,16.7,17,16.6,16.7,16.8,515,12.434,742806
SALAMCRST,15.2,15.6,15.1,15.2,15.1,86,1.438,94141
SALVO,38.7,39.2,38.1,38.7,37.9,2370,106.189,2751446
SAMATALETH,109.2,112,107.9,109.2,108.5,839,13.668,124358
SAMORITA,69,69,68.1,68.4,67.9,146,1.692,24750
SANDHANINS,23,23.4,22.9,23,22.8,373,13.475,584356
SAPORTL,44.1,45,43.7,44.1,44.8,761,30.814,695935
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,0,0,0,5.8,5.8,0,0,0
SEAPEARL,34.9,35,34.4,34.9,34.2,1430,28.984,832205
SEMLFBSLGF,5.3,5.4,5.2,5.3,5.3,35,1.154,218817
SEMLIBBLSF,6.1,6.1,6.1,6.1,6.1,7,0.026,4205
SEMLLECMF,0,0,0,7.4,7.4,0,0,0
SHAHJABANK,16.1,16.2,16,16.1,16.1,99,1.704,106162
SHARPIND,17.2,17.9,16.3,17.2,16.4,700,8.181,469703
SHASHADNIM,21.1,21.6,20.8,21.1,21.2,322,14.245,672685
SHEPHERD,15.3,15.6,15.1,15.3,15.4,668,26.139,1697988
SHURWID,6.1,6.2,6,6,6,23,0.246,40731
SHYAMPSUG,142,149.6,139.3,142,138.9,73,0.735,5175
SIBL,0,0,0,3,3,0,0,0
SICL,39.1,39.3,36.5,39.1,36.4,1507,52.05,1356736
SILCOPHL,16.5,16.6,16.1,16.5,16,543,18.393,1125298
SILVAPHL,12.3,12.6,12.1,12.3,12.1,652,21.67,1758067
SIMTEX,24.1,24.4,24,24.1,24.2,647,27.561,1141817
SINGERBD,77.7,79.5,77.1,77.7,78.5,276,1.865,23930
SINOBANGLA,51.8,52.8,51.6,51.8,52.2,953,29.373,564428
SIPLC,74.1,75.2,72.1,74.1,72.9,292,13.788,187539
SKTRIMS,13,13,11.6,13,11.9,624,12.365,965030
SONALIANSH,184.7,189.5,184,184.7,186.8,745,15.183,81157
SONALILIFE,73.9,74.8,72.5,73.9,74,386,9.258,125116
SONALIPAPR,218.8,223.9,218.1,218.8,220.7,845,16.19,73421
SONARBAINS,43.5,47.8,41.9,43.5,45.6,1428,61.341,1341714
SONARGAON,42.7,43.5,41.7,42.7,41.8,1155,42.662,999248
SOUTHEASTB,10,10,9.9,9.9,9.9,257,23.007,2315340
SPCERAMICS,23.2,23.8,23,23.2,23.5,1717,67.538,2900157
SPCL,53.6,54.3,53.5,53.6,53.9,1141,53.083,985829
SQUARETEXT,45.4,46.2,45.3,45.4,45.5,184,2.325,51022
SQURPHARMA,207.3,208.9,207,207.3,207.6,2659,92.332,445045
SSSTEEL,4.7,4.8,4.6,4.7,4.6,107,0.681,145004
STANCERAM,69.5,70,68.9,69.5,68.9,58,0.482,6924
STANDARINS,47.4,49.4,47,47.4,48.3,555,19.748,411863
STANDBANKL,4.3,4.4,4.3,4.4,4.3,43,0.261,60406
STYLECRAFT,50.4,50.6,50.3,50.4,50.7,118,1.45,28722
SUMITPOWER,13.7,13.8,13.6,13.6,13.6,191,1.765,129362
SUNLIFEINS,65,65.8,64.1,65,64,1047,58.268,897084
TAKAFULINS,34.7,35,33.8,34.7,33.8,282,5.843,169581
TALLUSPIN,8.3,8.4,8,8.3,8,310,4.853,591655
TAMIJTEX,117,118.2,116.2,117,116.3,257,4.558,38997
TECHNODRUG,44.1,45.1,42.8,44.1,43.7,4948,254.089,5796498
TILIL,45.6,46.3,45.4,45.6,45.5,423,8.144,177672
TITASGAS,16,16.3,15.9,16,16.1,324,5.665,353814
TOSRIFA,17.8,18.5,17.6,17.8,18.2,394,12.827,711644
TRUSTB1MF,3,3.1,2.9,3,3,85,0.881,293514
TRUSTBANK,15.4,15.6,15.3,15.4,15.4,322,7.538,487794
TUNGHAI,3.1,3.1,2.9,3.1,2.9,37,0.12,39779
UCB,0,0,0,9.1,9.1,0,0,0
UNILEVERCL,2038,2049,2028.1,2044.6,2035.3,34,0.405,198
UNIONBANK,0,0,0,1.5,1.5,0,0,0
UNIONCAP,4.7,4.8,4.6,4.7,4.8,153,2.057,437571
UNIONINS,38.7,41.4,37.8,38.7,40.3,1562,61.823,1553836
UNIQUEHRL,37.4,38.4,37.4,37.5,37.9,419,7.243,191390
UNITEDFIN,12,12.7,11.9,12,13,330,7.046,585508
UNITEDINS,0,0,0,42.4,42.4,0,0,0
UPGDCL,116.3,117.3,116,116.3,116.2,115,1.323,11384
USMANIAGL,36.1,37.5,36.1,36.5,36.7,99,0.74,20246
UTTARABANK,0,0,0,25.4,25.4,0,0,0
UTTARAFIN,12.3,12.5,12.3,12.5,12.5,14,0.102,8226
VAMLBDMF1,0,0,0,7.1,7.1,0,0,0
VAMLRBBF,5.8,5.9,5.8,5.8,5.8,6,0.049,8325
VFSTDL,15.7,16.1,15.3,15.7,16,1122,52.796,3358888
WALTONHIL,360.2,361.9,359,360.2,359.5,331,5.507,15280
WATACHEM,133.1,137.6,126,133.1,134.3,303,5.302,39552
WMSHIPYARD,8.6,8.7,8.5,8.6,8.5,146,2.466,287519
