TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
BSC,121.8,122.8,117.6,121.8,121.1,5633,307.529,2555358
BSCPLC,148.7,150.3,146.3,148.7,149.5,1168,30.909,208232
BSRMLTD,87.6,89.2,87.5,87.8,88.2,280,6.513,73940
BSRMSTEEL,67.9,68.3,66,67.9,68.1,154,5.448,80547
BXPHARMA,128,129,121.5,128,123.3,2852,152.303,1216040
CAPITECGBF,7,7.1,7,7,7,167,3.435,489653
CAPMBDBLMF,8.2,8.4,7.9,8.2,8,90,2.747,335376
CAPMIBBLMF,7.6,7.8,7.5,7.6,7.6,46,0.498,65550
CENTRALINS,39.8,43,39.3,39.8,41.9,541,12.489,306258
CENTRALPHL,10.4,10.7,10.3,10.4,10.5,338,5.414,518427
CITYBANK,23.8,23.9,23.4,23.8,23.6,1324,81.039,3429728
CITYGENINS,57.6,59.8,57.4,57.6,58.7,916,31.324,538800
CLICL,46.4,47.9,45.9,46.4,46.7,320,5.679,121689
CNATEX,3.1,3.2,3,3,3.1,98,1.561,508440
CONFIDCEM,59.6,60.2,58.7,59.6,59.7,923,24.727,417243
CONTININS,24.1,25,23.8,24.1,24.7,359,6.348,262737
COPPERTECH,21.6,21.7,21.1,21.6,21.6,247,5.276,246325
CROWNCEMNT,50.3,51.7,50.2,50.3,51.3,73,0.89,17679
CRYSTALINS,51.5,53.7,49.9,51.5,49,3360,154.779,3017376
CVOPRL,166.8,168,160.7,166.8,162.3,2783,72.879,443291
DACCADYE,18.3,18.7,17.1,18.3,17,1175,36.516,1984209
DAFODILCOM,57.3,58.8,56.1,57.3,58.4,515,10.817,189232
DBH,37.1,37.6,36.8,37.1,37.2,119,1.813,48708
DBH1STMF,5.9,6,5.7,5.9,6,162,1.783,304551
DELTALIFE,75.5,76.9,74.7,75.5,75.5,896,22.399,295661
DELTASPINN,6.1,6.1,5.8,6.1,5.7,801,15.506,2587585
DESCO,24.7,25.1,24.5,24.7,25.1,71,0.919,37117
DESHBANDHU,19.7,19.9,19.3,19.7,19.6,395,10.56,539595
DGIC,22.8,24,22.5,22.8,23.7,358,5.406,235320
DHAKABANK,11.5,11.8,11.5,11.5,11.7,666,27.823,2408632
DHAKAINS,37.4,39.2,37.3,37.8,38.1,150,2.616,68659
DOMINAGE,16.7,16.8,16.4,16.7,16.8,1377,87.073,5238910
DOREENPWR,26.4,26.5,25.8,26.4,26.1,447,14.612,557277
DSHGARME,127.3,128.4,121.2,127.3,120.8,1231,27.976,222028
DSSL,10.6,10.8,10.5,10.6,10.7,658,22.652,2135497
DULAMIACOT,113.6,114,102.6,113.6,106.4,676,9.895,88304
DUTCHBANGL,41.5,42.7,41.3,41.5,41.9,433,10.09,242448
EASTERNINS,51.4,51.9,48,51.4,49.6,768,24.303,481331
EASTLAND,19.2,19.3,18.7,18.9,19.4,95,1.018,53392
EASTRNLUB,2545.3,2632,2536,2545.3,2595.9,1552,34.017,13231
EBL,25.2,25.3,25,25.2,25.1,225,17.814,709276
EBL1STMF,4.1,4.1,4,4.1,4.1,30,0.301,73858
EBLNRBMF,3.4,3.5,3.3,3.4,3.4,30,0.402,118252
ECABLES,134.1,134.9,128.5,134.1,129.1,560,7.249,54780
EGEN,23.1,23.3,21.8,23.1,22.6,1329,43.009,1911709
EHL,91.5,92.9,87.4,91.5,89.2,2403,97.391,1088156
EIL,34.5,35.8,34.1,34.5,35.3,1842,63.113,1817538
EMERALDOIL,21,21.5,20.8,21,21.1,272,4.89,232249
ENVOYTEX,46.2,46.7,45,46.2,45.8,722,29.213,640368
EPGL,17,17.3,16.8,17,17.1,352,7.294,428569
ESQUIRENIT,22.9,22.9,22.5,22.7,22.7,280,4.182,184694
ETL,9,9.1,8.9,9,9,362,10.315,1148299
EXIM1STMF,4.4,4.6,4.3,4.4,4.4,116,0.908,206470
EXIMBANK,4.6,4.9,4.5,4.6,4.8,558,15.41,3347284
FAMILYTEX,2.2,2.3,2.2,2.2,2.2,87,0.765,347586
FARCHEM,23,23.4,22.3,23,22.1,883,26.926,1176296
FAREASTFIN,3,3,2.8,2.9,2.9,52,0.433,149322
FAREASTLIF,26.7,27.3,26.6,26.7,26.9,72,0.584,21747
FASFIN,2.4,2.5,2.3,2.4,2.5,115,0.652,271410
FBFIF,3.3,3.4,3.3,3.3,3.3,37,0.603,182671
FEDERALINS,21,22.1,20.9,21,21.7,396,7.745,362613
FEKDIL,17.8,17.9,17.6,17.8,17.8,753,33.074,1862186
FINEFOODS,262.7,266.7,255,262.7,265.7,1402,54.731,208293
FIRSTFIN,3,3,2.9,2.9,2.9,11,0.021,7383
FIRSTSBANK,3.4,3.5,3.2,3.3,3.5,468,7.249,2166481
FORTUNE,15.7,16.2,15.6,15.7,16,371,4.735,300060
FUWANGCER,13,13.5,12.8,13,13.3,486,12.42,951901
FUWANGFOOD,14.9,15.3,14.8,14.9,15.2,578,17.264,1156038
GBBPOWER,7,7.3,7,7.1,7.2,38,0.565,79621
GEMINISEA,182.6,184.7,177.1,182.6,176.8,1949,42.714,235043
GENEXIL,23.9,24.5,23.5,23.9,24.2,261,4.138,173078
GENNEXT,2.7,2.7,2.6,2.6,2.7,89,1.466,562876
GHAIL,13,13.5,12.9,13,13.3,649,19.766,1506421
GHCL,21.6,21.9,21,21.6,21.1,394,5.21,241557
GIB,2.7,2.8,2.7,2.7,2.7,121,1.059,387799
GLDNJMF,6.8,6.9,6.7,6.8,6.8,164,3.332,492181
GLOBALINS,27.7,29,27.5,27.7,28.6,344,7.928,283060
GOLDENSON,11.2,11.5,11.1,11.2,11.4,413,10.166,906553
GP,299.2,303.9,298.5,299.2,301.8,1208,36.765,122478
GPHISPAT,19,19.3,18.9,19,19.1,398,12.845,673809
GQBALLPEN,361.3,361.5,333.6,361.3,333.6,1010,35.414,98346
GRAMEENS2,13.3,13.4,13.1,13.2,13.3,145,4.249,321398
GREENDELMF,3.7,3.8,3.7,3.7,3.7,27,0.929,251039
GREENDELT,50.8,51,49.4,50.7,50,262,5.124,101677
GSPFINANCE,4.3,4.4,4.3,4.3,4.4,52,0.357,82516
HAKKANIPUL,84.6,85.5,81.2,84.6,82.3,2055,69.394,834168
HAMI,101.3,102.9,99.1,101.3,101.4,424,4.191,41507
HEIDELBCEM,242.5,245.6,240.6,242.5,245.6,245,3.103,12807
HFL,8.2,8.5,8.2,8.2,8.3,65,0.577,70179
HRTEX,27.2,27.6,27,27.2,27.5,430,9.088,333802
HWAWELLTEX,48.2,49.8,47,48.2,49,547,10.034,209126
IBNSINA,305.9,308,301.2,305.9,304.2,365,9.082,29810
IBP,13.1,13.3,13,13.1,13.2,699,22.512,1718392
ICB,51.8,52.9,50.9,51.8,52.3,1086,28.872,556404
ICB3RDNRB,4.4,4.5,4.3,4.4,4.4,19,0.199,45637
ICBAGRANI1,6.8,7,6.8,6.9,6.9,13,0.107,15508
ICBAMCL2ND,5.9,5.9,5.7,5.8,5.7,52,0.933,161800
ICBEPMF1S1,4.9,5,4.8,4.8,4.8,18,0.334,69219
ICBIBANK,2.9,2.9,2.8,2.8,2.9,18,0.062,21797
ICBSONALI1,5,5.2,5,5,5.1,182,4.044,806506
ICICL,21.8,22.7,21.7,21.8,22.5,309,4.797,218173
IDLC,37.9,38.5,37.7,37.9,37.9,319,6.625,174846
IFADAUTOS,24.4,24.6,23.9,24.4,24.4,479,14.28,588615
IFIC,6,6.2,5.9,6,6.1,694,18.085,3003377
IFIC1STMF,3.5,3.6,3.5,3.5,3.5,118,2.156,615825
IFILISLMF1,4.2,4.3,4.2,4.2,4.3,66,2.032,483580
ILFSL,2.6,2.7,2.6,2.6,2.6,8,0.025,9510
INDEXAGRO,77.8,78.9,75,77.8,77.9,650,15.158,196414
INTECH,24.8,25.3,23.9,24.8,24.5,1238,30.012,1225460
INTRACO,23.2,23.4,22.5,23.2,23.2,1033,44.676,1955842
IPDC,18.1,18.5,18,18.1,18.3,743,22.188,1227830
ISLAMIBANK,43.4,44.8,43.1,43.4,44.4,1010,21.553,493217
ISLAMICFIN,7.9,8,7.8,7.9,7.9,47,0.672,85240
ISLAMIINS,40.1,41,39.7,40.1,39.9,97,1.201,29795
ISNLTD,72.6,72.6,69.1,72.6,66,1413,218.908,3027829
ITC,41.7,42,40.9,41.7,41.7,838,29.051,701588
JAMUNABANK,20.7,20.8,20.4,20.7,20.7,471,54.5,2644347
JAMUNAOIL,188.9,190,187.8,188.9,188.1,383,12.04,63672
JANATAINS,25.1,26,24.7,25.1,25.5,251,5.423,214150
JHRML,57.2,57.5,55.3,57.2,55.9,1069,27.882,494142
JMISMDL,158.8,160,154,158.8,155.6,524,8.367,53136
JUTESPINN,223.3,229,220,223.3,224.2,52,0.348,1551
KARNAPHULI,31.7,32.9,31.4,31.7,32.8,1186,33.822,1057202
KAY&amp;QUE,352.1,352.1,324.2,352.1,323.8,3103,91.685,270017
KBPPWBIL,114.8,116.8,113.9,114.8,115.8,1939,54.092,470286
KDSALTD,42.7,43.3,41.7,42.7,42.4,970,32.885,781502
KEYACOSMET,4.7,4.7,4.6,4.7,4.6,132,2.584,553513
KOHINOOR,562.4,567.8,538,562.4,548.6,1091,27.134,49132
KPCL,10.7,11.1,10.7,10.7,10.8,121,1.333,123162
KPPL,17.5,17.7,17.3,17.5,17.4,275,5.067,289933
KTL,12.9,12.9,12.6,12.9,12.9,662,19.185,1501595
LANKABAFIN,16.8,17,16.5,16.8,16.9,942,33.59,2015496
LEGACYFOOT,74.2,74.6,67.6,74.2,67.9,2221,63.175,881180
LHB,55.7,56,55.3,55.7,55.8,457,10.393,186936
LIBRAINFU,775,781.8,775,778.3,776.6,491,8.25,10597
LINDEBD,952.5,959,950.2,952.5,958.3,603,10.297,10804
LOVELLO,87.5,88.1,85.5,87.5,86.7,1600,50.195,579653
LRBDL,14,14.3,13.9,14,14.2,142,3.09,220699
LRGLOBMF1,3.6,3.6,3.5,3.6,3.6,23,0.548,152341
MAGURAPLEX,104.7,105.2,98.5,104.7,98.5,3436,114.553,1121887
MAKSONSPIN,6.5,6.6,6.4,6.5,6.4,81,0.74,114053
MALEKSPIN,30.5,30.9,30.2,30.5,30.8,1825,92.109,3015054
MARICO,0,0,0,2892.1,2892.1,0,0,0
MATINSPINN,52.6,52.7,51.6,52.2,52.2,475,15.068,289936
MBL1STMF,4.2,4.4,4.1,4.2,4.2,37,0.731,174000
MEGCONMILK,20.5,21.3,20,20.5,21.1,303,2.02,97602
MEGHNACEM,53.9,56.1,51,53.9,51,981,15.313,287196
MEGHNAINS,26.6,27.3,26.3,26.6,26.8,726,14.68,551030
MEGHNALIFE,58.5,59.4,57.4,58.5,58.5,887,28.255,482693
MEGHNAPET,30.4,31,28.7,30.5,30,165,1.715,57583
MERCANBANK,9.1,9.2,9,9.1,9.1,230,11.959,1318187
MERCINS,24.9,26.5,24.5,24.9,25.8,57,0.307,12174
METROSPIN,10.8,11.1,10.6,10.8,10.7,64,1.359,126610
MHSML,15.6,15.7,15.3,15.6,15.4,279,6.074,392014
MIDASFIN,6.8,7,6.8,6.8,6.8,23,0.183,26773
MIDLANDBNK,19.3,19.8,19,19.3,19.7,1075,27.189,1407598
MIRACLEIND,27.6,28.1,27.1,27.6,27.9,285,5.315,193078
MIRAKHTER,28.1,28.6,27.8,28.1,28.4,619,20.886,740990
MITHUNKNIT,20.4,20.6,19.2,20.4,19.3,542,6.295,310953
MJLBD,97.5,99,97,97.5,98,621,19.19,196948
MLDYEING,9.4,9.6,9.3,9.4,9.4,234,5.771,614680
MONNOAGML,373.3,375,365.5,373.3,365.5,761,13.724,37000
MONNOCERA,89.9,89.9,86.2,88,86.5,732,21.512,245907
MONNOFABR,15.9,16.2,15,15.9,15.2,1233,43.805,2814376
MONOSPOOL,117.4,118.2,111.3,117.4,111.2,2484,76.671,666924
MPETROLEUM,209.4,209.9,208,209.4,210.3,274,7.867,37617
MTB,12.8,12.9,12.6,12.6,12.8,161,10.738,841333
NAHEEACP,21,21.3,20.7,21,21.1,401,9.776,466243
NATLIFEINS,105.2,107,102.8,105.2,104.4,524,14.768,141400
NAVANACNG,21.7,21.8,21.5,21.7,21.5,92,0.998,46100
NAVANAPHAR,56.5,57.4,55,56.5,56.8,1217,37.655,668998
NBL,3.7,3.8,3.7,3.7,3.7,86,0.628,169539
NCCBANK,11.8,12.1,11.7,11.8,11.9,373,37.389,3155566
NCCBLMF1,4.9,5,4.9,4.9,5,19,0.164,33296
NEWLINE,6.8,7,6.7,6.8,7,175,1.493,219936
NFML,10,10.4,9.9,10,10.2,108,1.846,183354
NHFIL,23.9,24.5,23.6,23.9,24.3,446,12.731,532381
NITOLINS,26.8,27.9,26.4,26.8,27.1,131,1.218,45071
NORTHERN,127,130.6,123,127,131.1,120,0.896,7046
NORTHRNINS,29.9,32.5,29.9,29.9,30.4,119,1.396,46105
NPOLYMER,30.8,31.3,30.5,30.8,30.8,203,3.831,124884
NRBBANK,8.8,8.9,8.6,8.8,8.8,613,17.642,2024206
NRBCBANK,6.9,7,6.9,6.9,6.9,99,3.173,459585
NTC,193.2,197.5,190.1,194.4,196.3,263,2.649,13728
NTLTUBES,83.6,83.9,82.1,83.6,82.2,948,24.276,292524
NURANI,2.8,2.9,2.8,2.8,2.9,60,0.423,150441
OAL,7.2,7.4,7.1,7.2,7.2,138,1.188,165820
OIMEX,22.9,23.4,22.7,22.9,23.3,716,19.096,831102
OLYMPIC,167.1,168.3,165.4,167.1,166.8,914,28.577,171606
ONEBANKPLC,7.8,8,7.7,7.8,7.9,416,20.087,2574084
ORIONINFU,524.4,528,504,524.4,508.9,4079,226.084,437877
ORIONPHARM,32,32.1,31.7,32,32,434,14.486,453963
PADMALIFE,0,0,0,20.2,20.2,0,0,0
PADMAOIL,198.3,199.5,197,198.3,199.2,271,5.983,30195
PARAMOUNT,41.5,44.2,41,41.5,42.9,439,9.343,221527
PDL,6.2,6.3,6,6.2,6.1,100,0.742,120678
PENINSULA,10.8,11,10.7,10.9,10.8,88,1.507,139960
PEOPLESINS,34.4,35.2,34.1,34.4,34.9,298,9.232,266650
PF1STMF,5,5.1,4.9,5,5,46,0.507,102411
PHARMAID,638.3,643.1,628.5,638.3,628.7,630,17.032,26768
PHENIXINS,26.5,27.4,26.5,26.7,27.1,98,1.891,70341
PHOENIXFIN,3.3,3.3,3.2,3.2,3.2,12,0.051,15667
PHPMF1,3.2,3.4,3.2,3.2,3.3,39,0.612,189582
PIONEERINS,44.2,45.4,43.8,44.2,45,179,4.645,104928
PLFSL,1.9,1.9,1.8,1.9,1.9,111,0.414,220503
POPULAR1MF,3.3,3.4,3.3,3.3,3.3,27,1.843,558509
POPULARLIF,46.4,47,45.4,46.4,46.7,574,13.922,301216
POWERGRID,33.2,33.4,33,33.2,33.4,97,2.761,83227
PRAGATIINS,53.3,56.2,52.8,53.6,54.8,282,8.077,148606
PRAGATILIF,154.2,155.8,140.2,154.2,145.1,1826,54.665,371163
PREMIERBAN,7,7,6.9,6.9,7,216,5.25,759038
PREMIERCEM,47.8,48.9,47.6,47.8,48.3,299,6.122,127609
PREMIERLEA,2.5,2.8,2.5,2.5,2.6,19,0.07,27863
PRIME1ICBA,4.9,5,4.7,4.9,4.9,87,0.403,83367
PRIMEBANK,28,28.2,27.8,28,27.9,185,26.873,965306
PRIMEFIN,4,4,3.8,3.8,4,63,0.477,123530
PRIMEINSUR,36.9,37.4,35.7,36.5,36.8,365,8.708,238817
PRIMELIFE,41.9,42.2,40.6,41.2,41.3,277,4.638,112547
PRIMETEX,14.7,15.2,14.2,14.7,14.5,136,0.857,57872
PROGRESLIF,48.5,49.3,48,48.4,48.4,199,2.308,47793
PROVATIINS,33,34.7,32.8,33,34.5,499,10.945,326356
PTL,47.4,48.2,46.3,47.4,48,280,8.173,172049
PUBALIBANK,28.7,29,28.5,28.7,28.8,224,8.315,289582
PURABIGEN,17.6,18.6,17.4,17.6,18.4,146,1.773,99330
QUASEMIND,41.1,42.1,40.9,41.1,41.8,1210,39.96,968544
QUEENSOUTH,13.5,13.6,13.1,13.5,13.4,397,11.557,868152
RAHIMAFOOD,161.6,163,153.5,161.6,151.6,3509,92.088,582128
RAHIMTEXT,199,203,185.3,199,185.2,1086,23.925,122528
RAKCERAMIC,21.9,22,21.7,21.9,21.9,103,1.222,56025
RANFOUNDRY,164.2,164.2,157.3,162.7,157.5,284,4.296,26879
RDFOOD,24.8,25,24.3,24.8,25,956,31.635,1284588
RECKITTBEN,3379,3379,3366,3372.2,3374.4,214,4.806,1426
REGENTTEX,3.4,3.4,3.3,3.3,3.4,29,0.187,56532
RELIANCE1,15.7,15.9,14.9,15.7,15.7,294,4.865,308656
RELIANCINS,61.4,62.7,60.5,61.5,61.8,201,3.444,56216
RENATA,483.4,493.7,477,483.4,493.6,2132,39.497,81634
RENWICKJA,691,691,666.6,690.2,664.6,30,0.178,258
REPUBLIC,29.3,30.1,29.2,29.4,30,164,2.713,91767
RINGSHINE,3,3.1,2.9,3,3,72,1.065,357907
ROBI,27,27.2,26.9,27,27.2,903,32.119,1189887
RSRMSTEEL,9.9,10.1,9.8,9.9,10.1,45,0.247,24821
RUNNERAUTO,28.8,29.5,28.5,28.8,29.2,393,11.415,394880
RUPALIBANK,21.4,22.2,21.2,21.4,22,513,11.994,554607
RUPALIINS,22.5,23.3,22,22.5,22.8,519,12.21,541699
RUPALILIFE,86.7,88.8,85.2,86.7,87.3,992,26.729,307496
SAFKOSPINN,14.2,14.5,14,14.2,14.3,143,2.286,160798
SAIFPOWER,6.4,6.6,6.4,6.4,6.5,199,1.988,306292
SAIHAMCOT,17.2,17.3,16.4,17.2,16.5,838,50.394,2997186
SAIHAMTEX,15.4,15.5,15.1,15.4,15.2,247,8.357,546896
SALAMCRST,18.4,18.8,18.3,18.4,18.7,470,8.916,483737
SALVOCHEM,30,30,26.8,30,27.3,1718,82.097,2898720
SAMATALETH,104.2,104.2,94,104.2,94.8,1463,41.342,413844
SAMORITA,71.5,71.9,69.1,71.5,69,658,10.691,151503
SANDHANINS,22.1,22.5,21.9,22.1,22.3,556,20.934,945809
SAPORTL,25.4,25.6,24.8,25.4,25.2,512,21.609,857671
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,7.7,7.8,7.7,7.7,7.7,70,0.895,115521
SEAPEARL,57.1,57.7,55.3,57.1,55.8,1473,64.742,1145509
SEMLFBSLGF,5,5,4.9,5,5,47,1.075,217170
SEMLIBBLSF,6.4,6.5,6.4,6.4,6.5,37,0.212,33015
SEMLLECMF,6.9,7,6.8,6.9,6.9,352,16.266,2359944
SHAHJABANK,18.5,18.5,18.3,18.4,18.4,40,1.626,88393
SHARPIND,18,18.2,17.9,18,18.1,169,2.863,159075
SHASHADNIM,18.9,19,18.6,18.9,18.9,261,7.447,397861
SHEPHERD,17,17.4,16.8,17,17.2,254,6.588,387677
SHURWID,6.9,7,6.8,6.9,7,26,0.202,29221
SHYAMPSUG,153.3,155,140.8,153.3,143.1,535,14.432,95622
SIBL,6.3,6.5,6,6.1,6.3,210,1.402,225216
SICL,21.6,22.5,21.3,21.6,22.2,515,7.509,346246
SILCOPHL,15.5,15.7,15.2,15.5,15.4,471,13.215,858303
SILVAPHL,12,12.2,11.4,12,11.4,727,15.045,1270489
SIMTEX,17.8,18,17.6,17.8,17.8,581,18.433,1040298
SINGERBD,107.4,110.9,107,107.4,108.5,241,4.706,43330
SINOBANGLA,45.5,45.6,44.5,45.2,44.6,628,19.598,434857
SIPLC,49.3,51.2,48.6,49.3,50.1,496,8.252,165924
SKTRIMS,9.3,9.6,9.3,9.3,9.4,86,0.788,83767
SONALIANSH,231.9,235,219,231.9,219.9,3456,101.965,448967
SONALILIFE,67,67.9,62.1,65.8,62.2,434,9.144,142138
SONALIPAPR,229.4,229.4,211.4,229.4,211,4836,190.204,847046
SONARBAINS,26.8,28,26.5,26.8,27.6,418,7.441,274617
SONARGAON,36.1,36.5,35.6,36.1,36.2,805,25.165,698012
SOUTHEASTB,9.2,9.3,9,9.2,9.2,911,39.117,4267877
SPCERAMICS,19.6,20,19.4,19.6,19.9,675,19.806,1009159
SPCL,42.6,43.5,42.4,42.6,42.9,695,27.757,650112
SQUARETEXT,54.3,54.6,53.8,54.3,54.5,276,5.97,110231
SQURPHARMA,221.3,222.9,220.2,221.3,222.9,1722,84.084,380148
SSSTEEL,5.5,5.7,5.5,5.5,5.6,118,1.602,288715
STANCERAM,93,93.7,88.8,93,88.2,235,1.802,19836
STANDARINS,45.9,49.5,45,45.9,45.2,1081,51.22,1094592
STANDBANKL,6.8,6.9,6.7,6.8,6.8,400,8.727,1289283
STYLECRAFT,84.9,85.5,81.2,84.9,81.9,1156,26.683,319432
SUMITPOWER,14.8,14.9,14.7,14.8,14.8,237,4.131,279592
SUNLIFEINS,51.8,54.9,51.5,51.8,52.8,285,4.696,90510
TAKAFULINS,34.6,35.4,33.8,33.9,35.1,182,2.526,74078
TALLUSPIN,6,6.1,5.8,6,6,74,0.961,160019
TAMIJTEX,134.3,135,130.4,134.3,130.7,289,4.562,34221
TECHNODRUG,37.4,38,35.8,37.4,36.6,2743,125.698,3426881
TILIL,62.7,63.6,60.9,62.7,60.6,2116,80.198,1284035
TITASGAS,22.7,23.1,22.4,22.7,23,411,8.914,394077
TOSRIFA,19.3,19.6,19.2,19.3,19.5,405,9.409,486980
TRUSTB1MF,3.5,3.5,3.3,3.5,3.5,67,1.06,311401
TRUSTBANK,18.8,19.2,18.7,18.8,18.9,450,14.499,768971
TUNGHAI,2.5,2.7,2.5,2.5,2.6,67,0.796,316584
UCB,9.7,9.9,9.6,9.7,9.9,610,17.205,1773781
UNILEVERCL,2462.9,2480.7,2451,2462.9,2474.3,30,0.343,139
UNIONBANK,2.7,2.8,2.7,2.7,2.7,80,0.583,214073
UNIONCAP,4.1,4.3,4.1,4.1,4.2,48,0.214,51616
UNIONINS,36.4,38.2,36.4,36.8,37.8,525,13.747,372792
UNIQUEHRL,39.3,39.8,39,39.3,39.7,446,9.573,243335
UNITEDFIN,12.6,12.8,12.5,12.6,12.7,150,2.496,197768
UNITEDINS,42.2,43.8,41.2,42.2,41.8,589,13.008,305644
UPGDCL,137.6,138.7,136.8,137.6,138.1,357,5.465,39799
USMANIAGL,39.9,40.8,38,38.7,39,167,1.603,40684
UTTARABANK,21,21.2,20.9,21,21.1,740,32.342,1537990
UTTARAFIN,15,15.5,14.7,15,15.3,37,0.24,15971
VAMLBDMF1,6.9,7,6.8,6.9,6.9,19,0.292,42519
VAMLRBBF,5.9,5.9,5.5,5.5,5.8,20,0.591,107085
