TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
BDCOM,26.5,26.7,25.7,26.5,26.1,1124,40.057,1523680
BDFINANCE,12.5,12.6,12.3,12.5,12.2,175,3.777,303441
BDLAMPS,110.6,110.6,107.6,109.2,108.2,119,1.371,12610
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,15.3,15.5,14.9,15.3,14.8,948,31.85,2092568
BDTHAIFOOD,15.7,15.7,14.5,15.7,14.3,1204,28.347,1849606
BDWELDING,12.2,12.8,11.8,12.2,11.8,196,1.871,152609
BEACHHATCH,111.4,115.5,110.4,111.4,113.7,1113,40.129,357717
BEACONPHAR,124.3,125.2,122.4,123.3,124.2,558,13.466,109030
BENGALWTL,18.6,18.9,18,18.6,17.9,523,8.525,458886
BERGERPBL,1804.9,1804.9,1796,1800.2,1795,21,0.412,229
BESTHLDNG,17.9,18,17.6,17.9,17.6,810,23.024,1289720
BEXIMCO,0,0,0,110.1,110.1,0,0,0
BGIC,31.9,32.3,31.8,32,32,41,0.985,30781
BIFC,7.7,7.9,7.7,7.7,7.8,29,0.234,30081
BNICL,39.2,39.6,39.1,39.2,39.1,64,0.688,17523
BPML,28.1,28.6,27.7,28.1,27.6,239,3.104,110330
BPPL,10.7,10.8,10.6,10.7,10.5,225,4.398,410835
BRACBANK,51.9,53,51.8,51.9,52.6,584,44.595,855491
BSC,86.3,88.5,86,86.3,86.5,1546,44.858,519165
BSCPLC,130.3,133,125,130.3,124,1866,38.891,299466
BSRMLTD,78.1,79.8,78.1,78.1,79,67,3.5,44241
BSRMSTEEL,52.2,52.7,52,52.2,52.5,80,1.56,29914
BXPHARMA,76.7,77.5,76.4,76.7,76.6,189,4.322,56329
CAPITECGBF,7.4,7.5,7.2,7.4,7.2,380,11.062,1516246
CAPMBDBLMF,7.5,7.7,7.4,7.5,7.5,164,8.063,1072372
CAPMIBBLMF,8.5,8.6,8.5,8.5,8.5,27,0.164,19309
CENTRALINS,35.6,37.9,35.2,35.6,36.2,91,1.358,37977
CENTRALPHL,13.4,13.5,13.2,13.4,13.3,610,13.384,1002692
CITYBANK,23.2,23.2,23,23.2,23.1,327,62.581,2707569
CITYGENINS,37.2,38,37,37.2,37.4,172,2.211,59410
CLICL,43.6,43.8,41.5,43.6,43,425,10.157,233459
CNATEX,4.5,4.6,4.4,4.5,4.4,164,4.208,939042
CONFIDCEM,52.7,53.5,52.5,52.7,52.9,259,4.22,80019
CONTININS,23.9,24.2,23.7,23.9,23.7,197,1.443,60547
COPPERTECH,20.6,20.9,20,20.6,20,509,11.084,537226
CROWNCEMNT,45.1,45.5,44.8,45.1,45.1,50,0.411,9129
CRYSTALINS,48,48.4,47.3,48,47.8,517,11.473,238803
CVOPRL,137.1,137.9,134,137.1,134.6,526,18.304,134346
DACCADYE,18.1,18.2,17,18.1,17,430,6.911,389374
DAFODILCOM,67.8,70,67,67.8,68.2,155,3.35,49039
DBH,36.6,36.8,36,36.6,36.2,177,4.567,125830
DBH1STMF,3.7,3.7,3.6,3.7,3.6,21,0.311,84725
DELTALIFE,78.7,79,78.5,78.7,78.8,210,7.104,90155
DELTASPINN,7.2,7.3,6.9,7.2,7,314,6.191,873098
DESCO,22.4,23.1,22.1,22.4,22.5,95,0.517,22898
DESHBANDHU,19.2,19.5,18.2,19.2,18,1444,26.378,1388923
DGIC,20.9,21.2,20.7,20.9,21,97,1.199,57368
DHAKABANK,11.2,11.3,11.1,11.2,11.3,85,3.836,342286
DHAKAINS,36.4,36.4,36.1,36.3,36.2,33,0.484,13320
DOMINAGE,12.4,12.5,11.7,12.4,11.7,1309,43.174,3542971
DOREENPWR,23.5,23.7,23.2,23.5,23.2,188,4.482,191414
DSHGARME,71.6,73,71.3,71.6,72,121,0.968,13510
DSSL,11.6,11.8,11.4,11.6,11.4,1074,31.949,2750692
DULAMIACOT,77.4,77.6,74,74,74.9,27,0.261,3529
DUTCHBANGL,51.8,52.4,51.7,51.8,51.8,127,8.629,166361
EASTERNINS,44,45,43.8,44,44.5,153,0.897,20297
EASTLAND,18.3,18.3,17.8,17.9,18.2,96,1.422,79076
EASTRNLUB,1339.5,1341,1337.7,1339.5,1340.1,191,2.92,2181
EBL,26.1,26.1,25.8,26.1,25.8,167,7.618,292939
EBL1STMF,4.6,4.7,4.2,4.6,4.5,149,3.448,768839
EBLNRBMF,3.3,3.3,3.2,3.3,3.3,25,0.361,109894
ECABLES,100,100.9,99.9,100,101.6,51,0.461,4606
EGEN,24.4,24.9,24.3,24.4,24.3,1138,45.641,1859414
EHL,73,73.4,72.6,73,72.8,378,10.078,138203
EIL,48.1,48.4,47.8,48.1,47.8,264,3.663,76221
EMERALDOIL,23.9,24,23.6,23.9,23.6,283,4.385,183927
ENVOYTEX,42.5,42.7,41.9,42.5,41.8,287,6.713,158773
EPGL,21.1,22.5,21,21.1,22.3,1248,25.378,1181468
ESQUIRENIT,24,24.7,23.5,23.8,24.5,426,9.196,384071
ETL,9.9,9.9,9.5,9.9,9.5,570,17.411,1781700
EXIM1STMF,3.2,3.3,3.1,3.1,3.1,52,0.795,253401
EXIMBANK,6.6,6.6,6.5,6.6,6.6,46,0.7,106740
FAMILYTEX,2.9,3,2.7,2.8,2.8,118,2.347,836383
FARCHEM,25.1,25.4,24.1,25.1,24.2,1160,36.298,1461331
FAREASTFIN,3.3,3.3,3.1,3.2,3.1,28,0.133,41694
FAREASTLIF,29.8,30.2,29.8,29.9,30.3,93,1.079,36051
FASFIN,3.6,3.6,3.4,3.6,3.4,127,1.528,431457
FBFIF,3.2,3.2,3,3.1,3.1,101,0.948,305726
FEDERALINS,17.5,17.7,17.4,17.5,17.8,94,1.495,85459
FEKDIL,18.3,18.3,18.1,18.3,18.1,579,23.537,1292201
FINEFOODS,191.9,194,191.2,191.9,192.1,777,17.295,89876
FIRSTFIN,3.4,3.5,3.3,3.4,3.6,7,0.063,18511
FIRSTSBANK,4.8,4.9,4.8,4.8,4.9,143,3.677,765916
FORTUNE,17.9,18.1,17.5,17.9,17.7,463,7.996,448336
FUWANGCER,14.7,14.8,13.7,14.7,13.7,3013,108.503,7466869
FUWANGFOOD,15.4,15.4,14.2,15.4,14,2273,113.043,7458159
GBBPOWER,7.7,7.9,7.7,7.7,7.8,92,0.898,115881
GEMINISEA,143.8,149,143,143.8,145.9,832,11.003,76271
GENEXIL,25.7,25.9,25.5,25.7,25.6,307,5.534,215774
GENNEXT,3.4,3.5,3.3,3.4,3.4,107,1.967,588665
GHAIL,13.4,13.4,12,13.4,12.2,1821,61.056,4756352
GHCL,22.2,22.6,22,22.2,22.4,141,2.327,104354
GIB,4,4.1,4,4,4.1,125,2.057,510387
GLDNJMF,7.5,7.6,7.4,7.5,7.6,259,5.241,697432
GLOBALINS,22.7,22.9,22.6,22.7,22.9,36,0.444,19531
GOLDENSON,14.4,14.6,14,14.4,13.9,1812,55.049,3828338
GP,345.7,347,341.7,345.7,343.7,1831,164.162,476692
GPHISPAT,21,21.1,19.2,21,20.9,450,11.355,542244
GQBALLPEN,157.4,160,155.3,157.4,156.2,473,13.351,85078
GRAMEENS2,13.1,13.5,13.1,13.1,13.3,366,4.724,358288
GREENDELMF,3.4,3.4,3.3,3.4,3.4,14,0.171,50816
GREENDELT,46.7,47.1,46.4,46.8,47,138,1.902,40808
GSPFINANCE,6.3,6.4,6.2,6.3,6.2,59,1.357,216046
HAKKANIPUL,59.3,61.3,58.8,59.3,60.5,1010,20.696,346415
HAMI,111.6,114.5,110.7,111.6,113.1,56,0.465,4127
HEIDELBCEM,207.6,216,205,208.2,210.2,81,2.859,13740
HFL,11.2,11.5,10.9,11.2,11.1,315,5.746,514824
HRTEX,33.4,33.8,33.2,33.4,33.4,422,9.177,274670
HWAWELLTEX,41.7,41.7,41,41.2,41.2,60,1.233,29960
IBNSINA,291.1,291.9,290,291.1,290.2,209,5.873,20208
IBP,11.1,11.2,10.4,11.1,10.4,421,5.475,505906
ICB,51.3,52.1,50.9,51.3,51.7,670,14.133,275481
ICB3RDNRB,4.2,4.3,4.2,4.2,4.3,15,0.992,236090
ICBAGRANI1,6.4,6.5,6.3,6.4,6.4,13,0.49,76711
ICBAMCL2ND,6.1,6.3,6,6,6.1,26,0.325,54222
ICBEPMF1S1,5,5.1,4.7,4.7,5,13,0.184,38911
ICBIBANK,3,3.1,2.9,3,3,17,0.023,7819
ICBSONALI1,6,6.1,5.9,6,6,112,2.461,409310
ICICL,21,21.4,20.8,21,21.1,102,0.702,33496
IDLC,31.1,31.8,31,31.1,31.2,92,0.571,18357
IFADAUTOS,24,24.4,23.8,24,24,466,10.218,425155
IFIC,6.7,6.9,6.7,6.7,6.8,436,19.537,2905532
IFIC1STMF,3.1,3.2,3,3,3.1,34,1.263,415885
IFILISLMF1,4.4,4.5,4.4,4.4,4.4,8,0.05,11360
ILFSL,3.7,3.7,3.6,3.7,3.6,32,0.141,38714
INDEXAGRO,67.9,68,67.2,67.9,67.7,51,0.773,11390
INTECH,24.3,25.5,23.5,24.3,23.4,1173,22.777,932254
INTRACO,21,21.2,20.5,21,20.6,693,19.588,936716
IPDC,17.6,17.8,17.5,17.6,17.6,167,2.951,167603
ISLAMIBANK,43.3,43.8,43,43.2,43.6,470,12.183,281503
ISLAMICFIN,10.6,10.7,10.5,10.6,10.5,138,1.988,187280
ISLAMIINS,39.2,39.9,38.9,39,39.1,24,0.126,3224
ISNLTD,41.6,42.5,41.3,41.6,42.1,220,1.905,45780
ITC,38.4,38.5,38,38.4,38.2,401,18.4,480238
JAMUNABANK,19.3,19.4,19.2,19.3,19.4,152,7.028,364462
JAMUNAOIL,175.8,176.2,175.5,175.8,176.1,145,7.435,42270
JANATAINS,24.7,25.3,24.2,24.7,24.8,45,0.276,11192
JHRML,51.6,51.8,50.6,51.6,51,387,7.747,150676
JMISMDL,133.2,134,133,133.2,133.3,238,6.322,47443
JUTESPINN,212,212.5,206.2,211.3,208.3,22,0.074,352
KARNAPHULI,27.6,28,27.5,27.6,27.8,211,3.005,108437
KAY&amp;QUE,194.6,198,194,196.5,195.7,178,1.32,6717
KBPPWBIL,163.7,165.7,160.7,163.7,164.8,1086,39.405,241019
KDSALTD,38.1,39.5,37.7,38.1,37.6,1038,37.679,981612
KEYACOSMET,5.2,5.3,5,5.2,5.1,240,6.913,1339366
KOHINOOR,529,533,525,529,530.6,741,17.183,32532
KPCL,14.5,14.8,14.3,14.5,14.5,175,1.658,114377
KPPL,26.7,28.2,25.7,26.7,27.3,1353,23.01,861790
KTL,12.1,12.2,11.6,12.1,11.7,683,21.773,1828646
LANKABAFIN,17.3,17.4,17.2,17.3,17.3,318,11.869,686921
LEGACYFOOT,56.3,57.7,56.1,56.3,56.1,291,6.339,112017
LHB,50.6,50.6,50,50.2,50.2,266,9.814,195550
LIBRAINFU,789,807,786.8,789,796.6,564,4.777,6041
LINDEBD,977.1,979.6,976.8,977,977.9,333,6.98,7141
LOVELLO,85.8,86.5,85.5,85.8,85.6,972,47.382,550533
LRBDL,15.6,15.8,15.2,15.6,15.2,185,3.983,257057
LRGLOBMF1,3.1,3.2,3.1,3.1,3.1,4,0.01,3345
MAKSONSPIN,7.1,7.2,7.1,7.1,7.1,51,0.423,59272
MALEKSPIN,26.2,26.3,26,26.2,26,554,32.786,1254065
MARICO,2419.8,2420,2381.1,2419.8,2405.1,231,26.806,11091
MATINSPINN,45,45.7,44.8,45,45.1,246,4.919,109172
MBL1STMF,3.9,3.9,3.8,3.8,3.8,10,0.037,9635
MEGCONMILK,25.6,27,25.6,25.7,25.7,5,0.013,503
MEGHNACEM,46.2,48.8,46,46.4,46.5,12,0.029,617
MEGHNAINS,24.6,25.1,24.6,24.6,24.7,229,2.598,105283
MEGHNALIFE,53.3,53.8,52.9,53.3,53.4,297,7.744,145216
MEGHNAPET,25.1,25.7,24.4,24.7,25.2,71,0.926,37178
MERCANBANK,10.1,10.1,9.9,10,9.9,113,5.531,554938
MERCINS,23.1,23.7,23,23.2,23.3,22,0.087,3751
METROSPIN,13.1,13.5,13,13.1,13.1,46,0.233,17791
MHSML,14.5,14.6,14,14.5,14.2,215,4.025,281966
MIDASFIN,8.2,8.3,8,8.1,8.1,50,0.422,51756
MIDLANDBNK,23,25.5,22.6,23,25.1,2881,104.375,4500644
MIRACLEIND,33.9,34,33,33.9,33,260,6.464,193136
MIRAKHTER,33.4,34.4,32.7,33.4,33.7,733,21.112,633564
MITHUNKNIT,15.6,15.9,14.9,15.2,15.4,119,1.284,83390
MJLBD,95.6,96.8,95.5,95.7,95.8,184,2.87,29971
MLDYEING,11.1,11.3,10.6,11.1,10.6,457,12.87,1174243
MONNOAGML,319.6,322,318,319.6,320.6,273,4.696,14686
MONNOCERA,87.6,90,85.3,87.6,88.1,826,25.923,295545
MONNOFABR,17.4,17.7,16.6,17.4,16.6,2530,94.732,5495062
MONOSPOOL,103,105,102.6,103,104,565,10.284,99716
MPETROLEUM,206.8,207.9,206,206.4,207.4,48,1.772,8587
MTB,12.8,12.9,12.5,12.8,12.4,57,4.71,370131
NAHEEACP,23.1,23.7,22.6,23.1,22.6,1277,35.291,1518013
NATLIFEINS,101.6,102.9,99.8,101.6,100.4,716,20.493,202904
NAVANACNG,21.8,21.9,21.6,21.8,21.6,35,0.507,23315
NAVANAPHAR,51.1,51.8,50.5,51.1,51,855,18.247,357424
NBL,4.6,4.7,4.5,4.6,4.6,87,1.072,233229
NCCBANK,10,10.1,10,10,10.1,115,10.061,1005977
NCCBLMF1,4.9,5,4.8,4.9,5,34,0.343,70222
NEWLINE,11.7,11.9,10.8,11.7,11.2,1095,21.977,1946279
NFML,8.9,9,8.7,8.9,8.9,45,0.361,40836
NHFIL,24.7,25.2,24.6,24.7,25,200,4.244,171425
NITOLINS,23.6,24.9,23.6,23.9,24.1,43,0.197,8247
NORTHERN,109,112,107.2,111.3,107.5,25,0.129,1173
NORTHRNINS,28.5,28.5,28.4,28.5,27.4,2,0.001,50
NPOLYMER,30.1,30.7,29.9,30.1,30.5,235,4.211,140003
NRBBANK,13.7,13.9,13.6,13.7,13.8,368,35.001,2548975
NRBCBANK,8.5,8.6,8.4,8.5,8.4,52,1.369,160848
NTC,176,179.4,175.1,176,174.4,128,1.061,6022
NTLTUBES,80,80.8,79.4,80,79.1,227,5.061,63423
NURANI,4.3,4.4,4,4.2,4.1,74,0.455,108743
OAL,8.9,9.1,8.8,8.9,8.8,408,3.407,381300
OIMEX,27.2,27.8,27,27.2,27.3,642,28.634,1046027
OLYMPIC,148.4,152,148.4,148.5,150.3,138,2.815,18857
ONEBANKPLC,8.8,8.9,8.8,8.8,8.9,161,10.483,1188533
ORIONINFU,376.5,381.4,372.5,376.5,376.6,2385,107.583,285472
ORIONPHARM,29.8,30.2,29.7,29.8,29.9,425,7.141,238864
PADMALIFE,18.1,18.8,17.8,17.9,18.3,42,0.176,9800
PADMAOIL,182,185.3,180,182,184.7,1128,37.395,204884
PAPERPROC,92.2,95.7,91.9,92.2,94,2293,56.283,605309
PARAMOUNT,36.6,37.4,36.4,36.6,36.8,73,0.674,18402
PDL,7.5,7.6,7.3,7.5,7.5,126,1.455,195212
PENINSULA,11.6,11.7,11.3,11.6,11.3,178,1.353,117412
PEOPLESINS,28.3,28.6,28.1,28.2,28.3,58,0.688,24357
PF1STMF,5.2,5.2,5.1,5.2,5.2,26,0.134,25900
PHARMAID,533.3,538,530.8,533.3,533.8,231,2.596,4867
PHENIXINS,24.5,24.6,24.5,24.6,24.6,6,0.013,539
PHOENIXFIN,4.3,4.4,3.9,4.3,4.1,198,4.293,1049104
PHPMF1,3,3.1,3,3,3,22,0.176,58442
PIONEERINS,44.5,44.7,44.3,44.5,44.6,64,0.801,18001
PLFSL,2.6,2.6,2.4,2.5,2.5,69,0.489,195849
POPULAR1MF,3.1,3.1,3,3,3,33,0.741,244265
POPULARLIF,51.4,51.6,50.4,51.4,51.4,892,32.501,636082
POWERGRID,35.8,36.3,35.7,35.8,36,242,4.68,130303
PRAGATIINS,53,53.7,51.5,53.5,52.9,68,1.965,37128
PRAGATILIF,113.6,116.8,113.1,113.6,113.3,805,11.339,98883
PREMIERBAN,8.9,9,8.9,8.9,8.9,77,2.457,275894
PREMIERCEM,45,45.5,45,45.1,45.3,128,2.302,50895
PREMIERLEA,3.7,3.7,3.6,3.6,3.6,7,0.025,7000
PRIME1ICBA,4.5,4.5,4.4,4.5,4.5,60,0.925,207828
PRIMEBANK,25,25,24.8,24.8,24.8,44,32.933,1327271
PRIMEFIN,4.8,4.9,4.7,4.8,4.8,20,0.164,34168
PRIMEINSUR,32.1,32.6,32,32.1,32.2,37,0.652,20297
PRIMELIFE,33.1,33.3,31.8,33.1,31.9,109,2.208,67376
PRIMETEX,13.9,14.4,13.8,13.9,14,83,0.244,17490
PROGRESLIF,36.9,37,35.1,36.5,35,62,0.41,11260
PROVATIINS,32.2,33,31.6,32,32.9,375,4.892,151355
PTL,47.9,49,47.5,48,47.9,249,3.315,69188
PUBALIBANK,29,29.2,28.9,29,29,96,8.419,289907
PURABIGEN,18.5,18.9,18.3,18.4,18.3,53,0.466,25361
QUASEMIND,31.2,31.4,30.6,31.2,30.4,581,16.157,519859
QUEENSOUTH,14.1,14.2,13.9,14.1,13.8,386,12.917,919968
RAHIMAFOOD,82.2,83.6,81.6,82.2,82.5,345,5.675,69008
RAHIMTEXT,117,121.9,115.1,115.9,115.1,26,0.316,2677
RAKCERAMIC,22.6,23.8,22.4,22.6,23.2,316,6.033,264150
RANFOUNDRY,140.2,142.7,140.1,140.2,140.8,85,0.937,6652
RDFOOD,26.3,29.3,26,26.3,26.7,1877,89.092,3340788
RECKITTBEN,4041.5,4140,4041.5,4050.4,4080.7,82,1.04,256
REGENTTEX,4.4,4.4,4.1,4.3,4.3,18,0.139,32464
RELIANCE1,21.7,22.3,21.6,21.9,22,232,7.559,344559
RELIANCINS,56.9,57.3,56.7,56.9,57,110,1.494,26201
RENATA,517,522,516,517,518.9,186,3.901,7548
RENWICKJA,640,669,600.2,620.2,632.6,19,0.025,41
REPUBLIC,26.9,27.5,26.7,26.9,26.9,173,3.822,142022
RINGSHINE,4.3,4.3,4.1,4.3,4.2,136,1.662,395293
ROBI,28.9,29.6,28.7,28.9,29,2018,111.756,3865127
RSRMSTEEL,9.4,9.8,9.3,9.4,9.5,50,0.327,34489
RUNNERAUTO,27.5,28.2,27.4,27.5,28.1,412,9.006,325686
RUPALIBANK,22.8,22.9,22.6,22.8,22.7,149,2.496,109532
RUPALIINS,21.2,21.2,20.9,20.9,21,70,1.366,65159
RUPALILIFE,96.4,98.1,95.9,96.4,97.6,716,19.791,203787
SAFKOSPINN,9.3,9.6,9.2,9.3,9.3,56,0.58,61854
SAIFPOWER,11.7,11.9,11.6,11.7,11.8,407,7.326,625621
SAIHAMCOT,15.5,15.6,15,15.5,15,980,49.344,3221437
SAIHAMTEX,15.4,15.5,15.1,15.4,15.2,305,10.37,676011
SALAMCRST,15.4,15.4,15.3,15.4,14,106,4.467,290169
SALVOCHEM,24,24.3,23.4,24,23.5,748,23.07,966343
SAMATALETH,42.1,42.4,41.5,42.1,42.4,81,0.589,13931
SAMORITA,55.1,55.2,54.6,54.8,54.7,137,2.206,40283
SANDHANINS,19.8,20,19.6,19.8,19.9,146,5.056,255176
SAPORTL,22.5,22.7,22.2,22.5,22.3,224,5.01,222396
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,9.2,9.3,9.1,9.2,9.2,192,11.555,1260100
SEAPEARL,31.8,31.8,31,31.6,31.2,338,8.511,271688
SEMLFBSLGF,4.4,4.5,4.3,4.4,4.4,9,0.095,21855
SEMLIBBLSF,6,6.1,6,6.1,6,34,1.071,177669
SEMLLECMF,6.4,6.5,6.4,6.4,6.5,20,1.236,193068
SHAHJABANK,18.6,18.7,18.5,18.6,18.6,56,2.612,140457
SHARPIND,24.6,24.8,23.9,24.6,24.5,836,27.976,1148169
SHASHADNIM,19.2,19.3,18.8,19.2,19,283,9.322,490057
SHEPHERD,17.7,18,17.4,17.7,17.7,350,12.836,725211
SHURWID,7.8,7.9,7.7,7.8,7.8,78,0.97,124562
SHYAMPSUG,101.5,103.4,92.4,101.5,102.5,36,0.521,5184
SIBL,9.2,9.3,9.1,9.3,9.2,118,2.28,246889
SICL,20.7,21.3,20.5,20.7,20.7,351,3.199,154042
SILCOPHL,17.2,17.3,16.3,17.2,16.2,932,33.245,1983169
SILVAPHL,12.1,12.4,11.4,12.1,11.8,504,12.579,1048110
SIMTEX,20.9,21.5,20.7,20.9,21.3,939,34.273,1627779
SINGERBD,100,100.5,99.8,100,100,145,2.516,25177
SINOBANGLA,45.3,45.9,44.7,45.3,45.5,389,14.173,313824
SIPLC,42.1,42.2,41.7,42.1,42.1,173,1.639,39009
SKTRIMS,13.7,13.7,13.4,13.7,13.6,133,1.578,116534
SONALIANSH,197.2,202,196.3,197.2,197.3,1064,20.373,102721
SONALILIFE,44.3,44.5,42.2,44.3,42.6,289,4.886,111732
SONALIPAPR,158.3,164,157.5,158.3,161.1,2000,36.676,227737
SONARBAINS,22.9,22.9,22.6,22.8,22.8,68,0.538,23642
SONARGAON,46,46.4,44.2,46,44.9,1008,31.207,689836
SOUTHEASTB,8.8,8.8,8.7,8.7,8.8,38,0.721,82863
SPCERAMICS,14.7,14.7,14,14.7,13.4,1073,63.206,4309896
SPCL,33.4,34.1,33.2,33.4,33.7,260,7.6,227346
SQUARETEXT,51.7,51.9,50.4,51.7,51,237,6.642,129772
SQURPHARMA,215.9,216.4,210,215.9,216,647,61.489,284863
SSSTEEL,8.8,8.8,8.6,8.7,8.7,155,2.439,280022
STANCERAM,65.8,68.6,64,66.1,66.6,36,0.249,3842
STANDARINS,29.5,29.9,29.4,29.5,29.3,96,1.118,37926
STANDBANKL,6,6,5.9,6,5.9,59,1.943,323994
STYLECRAFT,54.5,54.6,53.8,54.1,53.9,128,1.134,20972
SUMITPOWER,16.3,16.7,16.2,16.3,16.6,448,9.693,591535
SUNLIFEINS,75.4,76.5,72.9,75.4,73.6,2217,149.555,1993964
TAKAFULINS,34.4,34.9,34.3,34.4,34.5,40,0.191,5544
TALLUSPIN,6.2,6.4,6.1,6.2,6.3,80,1.032,166056
TAMIJTEX,109.9,109.9,107,108.5,107,59,0.672,6211
TECHNODRUG,33.9,34.1,33.7,33.9,33.9,610,20.148,594966
TILIL,42.2,42.7,41.4,42.2,41.3,381,12.313,291620
TITASGAS,19.5,19.9,19.5,19.5,19.6,121,1.847,94453
TOSRIFA,25.1,26.5,24.7,25.1,25.8,609,21.04,833369
TRUSTB1MF,3.4,3.4,3.3,3.4,3.4,16,0.369,109000
TRUSTBANK,22.5,22.5,22.3,22.5,22.5,126,9.315,414605
TUNGHAI,3.2,3.4,3,3.1,3.2,95,0.331,106044
UCB,9,9.1,8.9,9,8.9,141,4.775,530438
UNILEVERCL,2535,2549.9,2520,2525,2538,65,0.674,267
UNIONBANK,4,4.1,3.9,4,4,100,0.815,203706
UNIONCAP,6.4,6.5,6.3,6.4,6.3,79,2.215,345188
UNIONINS,26.2,27,26,26.2,26,159,1.137,43420
UNIQUEHRL,42.4,42.7,42.3,42.4,42.5,271,5.886,138860
UNITEDFIN,12.5,12.6,12.4,12.5,12.6,76,3.217,257493
UNITEDINS,35.7,36.2,35.5,35.7,36.2,107,1.327,36919
UPGDCL,121.7,121.9,121.5,121.7,121.4,122,2.061,16942
USMANIAGL,35.5,35.7,35.5,35.7,35.5,23,0.029,817
UTTARABANK,25,25,24.9,25,25,167,13.548,542283
UTTARAFIN,15,15.4,15,15.2,15.4,10,0.027,1750
VAMLBDMF1,5.6,5.7,5.5,5.6,5.6,16,0.299,53370
VAMLRBBF,4.5,4.5,4.4,4.4,4.4,19,0.491,111040
VFSTDL,8.5,8.8,8.4,8.5,8.8,233,4.771,559849
WALTONHIL,478.4,481,477,478.4,479.4,467,3.889,8130
