TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
ASIATICLAB,39.3,44.6,38.9,39.3,40.8,2160,73.052,1814353
ATCSLGF,6,6,5.9,6,5.9,24,0.347,58001
ATLASBANG,50.7,52.7,50,50.7,52.2,95,0.781,15337
AZIZPIPES,51.2,52.3,50.2,50.7,50.3,132,1.359,26437
BANGAS,96.9,99.2,96.4,96.9,97.7,265,4.459,45742
BANKASIA,17.1,17.1,17,17,17.1,29,0.578,33903
BARKAPOWER,9.4,9.7,9.2,9.4,9.2,323,6.314,665445
BATASHOE,861.7,865,861,861.7,862.6,30,0.255,296
BATBC,353.3,354.5,349.6,353.3,349.6,718,25.337,71696
BAYLEASING,6.1,6.2,5.9,6.1,6.1,132,2.582,423146
BBS,11.5,11.5,10.6,11.5,10.5,1487,50.705,4476379
BBSCABLES,17.2,17.2,15.9,17.2,15.7,820,19.538,1158008
BDAUTOCA,89.2,92.4,89.1,89.4,91.7,158,1.282,14242
BDCOM,23.2,23.4,22.7,23.2,22.8,399,8.493,366678
BDFINANCE,11.1,11.6,11,11.3,11.1,373,8.566,753880
BDLAMPS,105,107,104.7,105,105.7,143,2.049,19484
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,15.1,15.4,14.7,15.1,14.7,1055,29.604,1958838
BDTHAIFOOD,14.7,14.7,13.2,14.7,13.4,1280,27.299,1911575
BDWELDING,11.3,11.4,10.9,11.3,10.9,68,0.687,60960
BEACHHATCH,103.9,104.9,101.1,103.9,102.6,1439,106.702,1029411
BEACONPHAR,123.8,128.3,123.2,123.8,123.2,360,9.093,72881
BENGALWTL,17.7,18.2,17.3,17.7,17.3,474,6.681,376377
BERGERPBL,1813.4,1826,1807,1813.4,1814.3,64,0.521,287
BESTHLDNG,17.9,18.4,17.7,17.9,17.8,1142,33.323,1848139
BEXIMCO,110.1,110.1,110.1,110.1,110.1,2,0.001,11
BGIC,32.7,32.9,32.4,32.7,32,36,0.361,11070
BIFC,7.8,7.8,7.6,7.8,7.5,52,0.502,64904
BNICL,40.5,41,40.4,40.5,40.4,106,1.161,28558
BPML,26.4,27,25.3,26.4,26.4,187,1.792,67397
BPPL,10.2,10.4,9.5,10.2,9.6,739,11.392,1121907
BRACBANK,51.1,51.4,50.7,51.1,50.7,593,38.532,754537
BSC,83.3,85,82.9,83.3,84.3,1624,38.54,459321
BSCPLC,122.8,124.3,121.5,122.8,122.3,99,1.197,9773
BSRMLTD,79.1,80.4,78.4,79.3,80.2,48,0.453,5711
BSRMSTEEL,51,51.4,50.8,51,50.8,71,1.229,24079
BXPHARMA,78.7,79,77.8,78.7,78.3,876,24.62,314546
CAPITECGBF,7.2,7.4,6.9,7.2,7,283,5.877,813660
CAPMBDBLMF,7.1,7.3,6.9,7.1,7,185,2.767,395338
CAPMIBBLMF,8.4,8.5,8.3,8.4,8.3,36,0.418,49741
CENTRALINS,36.7,38.4,36.3,36.7,37.3,139,2.169,58869
CENTRALPHL,14.9,15.9,14.3,14.9,15.1,2756,88.598,5813475
CITYBANK,22.9,23,22.8,22.9,22.9,439,69.55,3038990
CITYGENINS,40.4,40.9,40.2,40.2,40.5,162,2.576,63814
CLICL,39.9,40.1,39.1,39.7,39.8,422,9.285,234417
CNATEX,4.5,4.6,4.3,4.5,4.3,314,6.322,1406942
CONFIDCEM,53,53.3,51.7,53,52.1,314,6.235,118091
CONTININS,24.1,24.7,24,24.1,24.4,209,3.57,147413
COPPERTECH,19.5,20.2,18.5,19.5,18.5,599,11.721,601876
CROWNCEMNT,44.5,45,44,44.4,44.5,80,0.329,7422
CRYSTALINS,52.7,53.4,51,52.7,52.1,1023,29.77,563484
CVOPRL,130.2,132.8,129.6,130.2,131.8,902,21.122,161341
DACCADYE,18.6,19.8,18.2,18.6,18.8,692,18.836,983085
DAFODILCOM,63.2,63.3,62,62.4,62,60,3.131,50445
DBH,35.4,36.1,35.2,35.4,35.6,292,6.083,170970
DBH1STMF,3.6,3.7,3.5,3.6,3.6,17,0.261,72110
DELTALIFE,79.7,80.4,79.1,79.7,79.5,332,6.829,85434
DELTASPINN,7.6,8.2,7.4,7.6,7.9,1061,30.767,3951982
DESCO,23.3,23.9,23.3,23.5,23.7,120,1.075,45675
DESHBANDHU,18.1,18.2,17.6,18.1,17.5,453,6.659,370667
DGIC,22.3,22.9,22,22.3,22.5,137,1.919,86386
DHAKABANK,11.3,11.5,11.3,11.3,11.4,148,8.859,780769
DHAKAINS,36.8,37.5,36.6,36.8,37.1,47,0.769,20812
DOMINAGE,11.8,12,11.6,11.8,11.6,541,14.667,1240316
DOREENPWR,22.3,22.5,21.9,22.3,21.8,205,3.764,169076
DSHGARME,71,74,70.1,71.5,71.9,150,1.358,18803
DSSL,11.6,11.8,11.3,11.6,11.3,1024,31.309,2701025
DULAMIACOT,79.6,88.2,78,79.6,80.2,150,2.041,24670
DUTCHBANGL,52.7,53.2,51.1,52.7,53,220,12.995,246207
EASTERNINS,46.3,46.7,46,46.2,46.2,68,0.6,12912
EASTLAND,17.8,18.1,17.8,17.9,17.9,118,1.892,105901
EASTRNLUB,1347.3,1358,1338.7,1347.3,1339.1,348,8.13,6058
EBL,25.6,25.7,24,25.6,25.6,176,7.884,308250
EBL1STMF,3.5,3.6,3.4,3.5,3.5,35,0.242,69681
EBLNRBMF,3.3,3.3,3.1,3.2,3.2,32,0.243,76106
ECABLES,99.6,101.8,97.2,98.7,99.8,45,0.183,1852
EGEN,22.5,22.8,21.2,22.5,21.5,1279,30.476,1378984
EHL,67.6,68,67,67.6,67.1,440,12.34,182547
EIL,53.3,54.2,52.7,53.3,52.9,465,7.053,132065
EMERALDOIL,23.1,23.4,22.8,23.1,22.7,353,6.076,263902
ENVOYTEX,40.6,41.6,40.1,40.6,40.9,352,5.956,145853
EPGL,19.9,19.9,18.6,19.9,18.1,739,21.584,1102334
ESQUIRENIT,20.6,21.2,20.2,20.4,20.4,215,4.604,222226
ETL,9.3,9.5,9,9.3,8.9,659,20.057,2151754
EXIM1STMF,3.1,3.1,3,3,3,10,0.06,19751
EXIMBANK,6.6,6.7,6.5,6.6,6.6,55,0.615,92966
FAMILYTEX,2.6,2.6,2.5,2.6,2.5,121,1.006,392151
FARCHEM,21.5,22.1,21.4,21.5,21.7,439,7.067,325708
FAREASTFIN,3.1,3.2,3,3.1,3.1,44,0.354,113832
FAREASTLIF,29.7,32,29.6,29.8,29.8,114,1.31,42795
FASFIN,3.3,3.5,3.3,3.3,3.3,48,0.542,162696
FBFIF,3.2,3.2,3.1,3.1,3.1,30,0.145,46584
FEDERALINS,17.7,17.7,17.6,17.7,17.6,36,0.517,29301
FEKDIL,18.4,18.6,18.2,18.4,18.2,760,30.791,1670486
FINEFOODS,194.3,199.9,193.7,194.3,198.5,1514,36.605,187129
FIRSTFIN,3.1,3.2,3,3.1,3.1,36,0.09,28868
FIRSTSBANK,4.9,5,4.6,4.9,4.6,417,11.718,2427863
FORTUNE,16.4,16.5,16,16.4,16.2,236,4.051,247391
FUWANGCER,13.2,13.4,12.9,13.2,12.8,638,17.267,1308894
FUWANGFOOD,13.4,13.8,13,13.4,13,970,23.057,1717537
GBBPOWER,8.4,8.7,8.1,8.4,8.4,336,6.572,785555
GEMINISEA,144.2,147,143,144.2,142.5,604,7.307,50418
GENEXIL,27,27.5,26.4,27,26.5,1116,32.985,1214675
GENNEXT,3.4,3.4,3.1,3.4,3.1,496,10.972,3310569
GHAIL,11,11.1,10.6,11,10.5,360,9.17,841425
GHCL,22.1,22.7,21.5,22.1,22.2,271,2.473,111391
GIB,4.4,4.4,4,4.4,4,804,19.796,4642272
GLDNJMF,7.8,7.9,7.7,7.8,7.7,189,3.499,448327
GLOBALINS,23.2,23.5,23.2,23.2,23.3,68,1.145,49257
GOLDENSON,12.9,13.3,12.9,12.9,12.9,693,18.626,1425720
GP,338,340,337.7,338,338.6,1151,106.005,313570
GPHISPAT,21.6,22.1,21.5,21.6,21.9,940,24.919,1148336
GQBALLPEN,141.6,144,139.7,141.6,141.4,476,26.309,185666
GRAMEENS2,13.4,13.5,13.4,13.4,13.4,138,4.63,344881
GREENDELMF,3.4,3.4,3.2,3.3,3.3,15,0.191,57866
GREENDELT,46.6,47,46,46.6,45.2,141,1.237,26534
GSPFINANCE,5.8,5.9,5.7,5.8,5.7,266,1.626,281843
HAKKANIPUL,60.1,62.8,58,60.1,60.7,1823,42.615,698780
HAMI,108.8,124,105,108.8,114.7,228,2.552,22904
HEIDELBCEM,206.2,212.5,201.1,207,208.1,90,0.869,4216
HFL,9.7,10,9.3,9.7,9.3,226,2.623,269623
HRTEX,34.4,35,33.6,33.8,33.8,702,18.1,532849
HWAWELLTEX,41,42.2,41,41,41,20,0.247,6022
IBNSINA,287.5,288.9,287.1,287.5,287,239,6.912,24029
IBP,9.9,10,9.5,9.9,9.8,111,1.372,138759
ICB,53.7,55.1,53.6,53.7,54,569,12.022,222125
ICB3RDNRB,4.3,4.3,4.2,4.3,4.3,7,0.087,20550
ICBAGRANI1,6.4,6.5,6.3,6.3,6.4,39,0.639,100329
ICBAMCL2ND,6.1,6.1,6,6.1,6,11,0.168,27685
ICBEPMF1S1,5,5.1,4.8,4.8,4.9,17,0.17,35400
ICBIBANK,3,3,2.9,2.9,3,11,0.115,39367
ICBSONALI1,7.2,7.3,7.1,7.2,7.2,127,2.178,302291
ICICL,21.7,22.1,21.4,21.7,21.8,201,2.616,120850
IDLC,31.4,31.5,30.9,31.4,30.9,199,4.074,130001
IFADAUTOS,25.3,27.3,25,25.3,25.9,1642,47.921,1841884
IFIC,7,7.1,6.9,7,6.9,450,22.799,3270244
IFIC1STMF,3.1,3.1,3,3.1,3,26,0.804,263491
IFILISLMF1,4.3,4.5,4.3,4.4,4.3,3,0.033,7500
ILFSL,3.7,3.7,3.5,3.7,3.5,52,0.463,128526
INDEXAGRO,68.1,68.7,68,68.1,68.1,106,1.727,25314
INTECH,20.2,21.1,20,20.2,20.8,209,3.171,155842
INTRACO,19.4,19.6,19,19.4,18.9,484,5.658,291806
IPDC,17.4,17.7,17.1,17.4,17.1,471,14.256,814204
ISLAMIBANK,43.5,43.9,43.2,43.5,43.4,549,13.142,302521
ISLAMICFIN,9.7,9.8,9.4,9.7,9.4,172,7.089,740133
ISLAMIINS,39.4,40.5,39.3,39.4,39.7,110,0.495,12563
ISNLTD,42.4,42.6,41.1,42.2,41.9,351,3.596,85387
ITC,38.1,38.4,37.3,38.1,37.6,645,23.694,622301
JAMUNABANK,19,19.1,18.9,19,18.9,298,11.173,587889
JAMUNAOIL,175,176.1,174,175,174.5,314,9.394,53563
JANATAINS,25.2,25.7,25.1,25.2,25.2,90,1.336,52687
JHRML,50.6,51.5,50.4,50.6,51,404,10.642,209984
JMISMDL,131.1,134,130.6,131.1,131.4,135,2.317,17566
JUTESPINN,237.9,237.9,217.9,224.4,238.1,145,0.935,4201
KARNAPHULI,29.1,29.4,28.9,29.1,29.2,254,6.979,239802
KAY&amp;QUE,196.1,203.5,195.6,196.1,200.5,221,4.259,21392
KBPPWBIL,166.4,170,164.6,166.4,167.7,1414,53.461,317043
KDSALTD,34.3,35.5,34.1,34.3,34.9,406,11.225,324303
KEYACOSMET,5.1,5.1,4.6,5.1,4.7,680,17.496,3540910
KOHINOOR,561.4,585.1,550,561.4,559.2,2144,94.179,164780
KPCL,14.4,14.9,14.4,14.4,14.3,577,9.093,623956
KPPL,32.7,35,29.9,32.7,33.2,3066,76.401,2359898
KTL,10.3,10.3,9.4,10.3,9.4,921,32.919,3265693
LANKABAFIN,17.6,17.8,17.4,17.6,17.4,471,17.26,980413
LEGACYFOOT,59.5,61,59.2,59.5,60.2,561,10.702,179024
LHB,48.8,49,47.8,48.8,48,326,7.232,148808
LIBRAINFU,809.6,823.9,806.1,809.6,816.5,613,5.864,7211
LINDEBD,976.7,985.1,975.2,976.7,978.5,429,6.04,6173
LOVELLO,84,85.2,81.8,84,82.3,1580,66.087,782773
LRBDL,14.7,14.9,14,14.7,14.1,762,16.214,1116621
LRGLOBMF1,3.1,3.1,3,3,3,24,0.124,40251
MAKSONSPIN,7,7.1,6.7,7,6.7,252,3.186,456146
MALEKSPIN,25.8,26.1,25.4,25.8,25.6,852,41.802,1619016
MARICO,2375,2400,2333,2379.9,2340.6,532,80.067,33588
MATINSPINN,44.8,45,44.5,44.8,44.4,141,3.854,86087
MBL1STMF,3.8,3.8,3.8,3.8,3.7,17,0.177,46680
MEGCONMILK,28,28.9,27.7,28,27.9,119,0.405,14470
MEGHNACEM,47.2,48,44.5,47.2,46.8,16,0.036,759
MEGHNAINS,26.5,26.6,25.9,26.5,26.3,435,5.719,218333
MEGHNALIFE,53.5,55,53.1,53.5,54.9,825,21.122,391792
MEGHNAPET,24.9,25.9,24.8,25,25.8,131,0.737,29200
MERCANBANK,10.1,10.2,10.1,10.1,10.1,107,8.395,826594
MERCINS,24.4,25,23.2,24.2,24.7,4,0.017,688
METROSPIN,12,12.2,11.9,12,11.9,78,0.555,46370
MHSML,13.8,13.9,13.3,13.8,13.3,208,3.351,244125
MIDASFIN,8.1,8.2,7.9,8.1,7.8,164,2.464,305939
MIDLANDBNK,28.9,30.3,28,28.9,28.2,1376,123.699,4246510
MIRACLEIND,29.5,30.7,29.2,29.5,29.2,552,7.959,266666
MIRAKHTER,31,31.4,30.6,30.9,31.1,305,5.21,167579
MITHUNKNIT,16,16.5,16,16,15.8,50,0.642,39866
MJLBD,96.6,96.7,94.2,96.6,94.3,402,43.123,448774
MLDYEING,10.2,10.6,9.9,10.2,9.9,437,10.071,973991
MONNOAGML,326.2,327.8,324.8,326.2,324.3,313,5.739,17597
MONNOCERA,85,85.9,82.5,85,84,898,24.47,291659
MONNOFABR,16.5,16.9,16.4,16.5,16.6,954,34.719,2086993
MONOSPOOL,102.2,104.1,101.8,102.2,101.8,885,15.779,153315
MPETROLEUM,205.1,207.8,205,205.1,207.7,202,25.865,124769
MTB,13.1,13.3,13,13.1,13,114,8.367,638702
NAHEEACP,21.5,22,21.1,21.5,20.9,955,27.387,1271389
NATLIFEINS,102.7,104.9,102,102.7,104.2,566,11.909,115093
NAVANACNG,21.8,22,20.1,21.6,21.9,236,3.263,153717
NAVANAPHAR,44.7,45.1,44.3,44.7,44.5,426,6.714,149818
NBL,4.7,4.8,4.6,4.7,4.7,82,14.755,3140529
NCCBANK,10.3,10.4,10.2,10.3,10.3,135,8.029,779547
NCCBLMF1,4.9,4.9,4.9,4.9,4.9,12,0.298,60900
NEWLINE,8.6,8.6,8,8.6,7.9,460,15.969,1868510
NFML,8.5,8.7,8.1,8.5,8,175,1.975,234280
NHFIL,25.4,25.6,24.5,25.4,24.5,221,2.968,118471
NITOLINS,24.7,24.8,24.5,24.7,24.7,27,0.307,12432
NORTHERN,107.7,110.8,107,107.6,107.6,23,0.198,1839
NORTHRNINS,28.8,29,28,28.6,28.1,14,0.245,8545
NPOLYMER,29.3,30.3,29.2,29.3,29.7,244,3.532,119397
NRBBANK,13.5,13.8,13.3,13.5,13.5,1018,72.958,5388542
NRBCBANK,8.2,8.3,8.1,8.2,8.2,145,3.583,439300
NTC,185.1,188.8,182.1,182.9,184.4,145,2.043,11103
NTLTUBES,80.7,81.8,78.6,80.7,80.5,374,5.192,64026
NURANI,3.8,3.9,3.6,3.8,3.7,78,0.949,251812
OAL,9.3,9.6,9.1,9.3,8.9,744,14.913,1589056
OIMEX,27.4,27.8,27.1,27.4,27.4,631,25.193,917043
OLYMPIC,149.7,151.9,149,149.7,149.7,171,2.596,17348
ONEBANKPLC,9.1,9.2,9,9.1,9.1,398,36.438,4015727
ORIONINFU,376,379.9,361,376,360.6,3630,123.326,328940
ORIONPHARM,30.7,30.9,28.5,30.7,31.3,1517,26.4,873391
PADMALIFE,18,18.1,17,18,16.5,325,5.565,309009
PADMAOIL,185.6,187.6,182.1,185.6,187.5,289,5.42,29318
PAPERPROC,91.9,92.4,90.6,91.2,91.8,634,10.419,113924
PARAMOUNT,37.7,38.3,37.4,37.7,37.9,289,5.129,135632
PDL,7.5,7.7,7.2,7.5,7.3,224,3.447,458513
PENINSULA,11,11.1,10.7,11,10.5,133,2.188,201944
PEOPLESINS,29.6,30.4,28.5,29.4,28.9,169,4.993,170257
PF1STMF,5.3,5.4,5.2,5.3,5.2,48,0.438,83326
PHARMAID,528.8,534,523.5,528.8,526.2,293,5.609,10638
PHENIXINS,25.3,25.3,24.9,25.1,25.5,9,0.04,1581
PHOENIXFIN,4.4,4.5,4.2,4.4,4.5,287,6.046,1401942
PHPMF1,3,3,2.9,3,3,15,0.266,88827
PIONEERINS,44.9,45.5,44.5,44.9,44.5,278,4.002,89083
PLFSL,2.4,2.4,2.3,2.4,2.3,40,0.438,183282
POPULAR1MF,3,3,2.9,3,3,43,1.11,373195
POPULARLIF,48.8,50.1,48.6,48.8,49.6,387,7.828,159103
POWERGRID,32,32.2,31.4,32,31.4,502,11.565,361782
PRAGATIINS,51.9,52.4,50.9,51.2,50.7,18,0.197,3856
PRAGATILIF,114.3,117.6,113.6,114.3,115.5,581,6.7,58063
PREMIERBAN,9,9.1,8.9,9,9,69,2.877,319755
PREMIERCEM,46.1,46.4,45.1,46.1,45.1,128,1.529,33261
PREMIERLEA,3.7,3.8,3.5,3.7,3.5,111,0.923,249847
PRIME1ICBA,4.4,4.5,4.4,4.4,4.5,24,0.207,47010
PRIMEBANK,25.2,25.5,25.1,25.2,25.4,89,3.697,146378
PRIMEFIN,4.4,4.5,4.2,4.4,4.2,73,0.86,201652
PRIMEINSUR,32.5,33.3,32.3,32.5,32.4,325,9.524,292553
PRIMELIFE,32.5,34.7,31.7,32.5,31.8,336,4.882,147572
PRIMETEX,14.4,15.3,13.5,14.4,14.9,92,0.72,49314
PROGRESLIF,35.5,35.9,35.2,35.4,35.1,29,0.126,3568
PROVATIINS,35.6,36.5,35.5,35.6,36.3,523,12.897,359400
PTL,46.2,46.5,44.6,46.2,45.4,197,5.232,113858
PUBALIBANK,29.4,29.7,29.3,29.4,29.7,119,4.571,155229
PURABIGEN,19.5,19.8,19.4,19.6,19.6,41,0.843,42794
QUASEMIND,27.8,28.1,27.7,27.8,27.7,178,4.56,163987
QUEENSOUTH,13.6,13.8,13.4,13.6,13.4,516,15.797,1163604
RAHIMAFOOD,80.4,82.7,77,80.4,77.2,504,6.958,86562
RAHIMTEXT,115.4,121.9,114.3,115.4,116.6,134,1.581,13559
RAKCERAMIC,23.2,23.4,22.7,23.2,23,190,3.179,137414
RANFOUNDRY,134.1,137,133.4,134.7,131.4,155,1.719,12708
RDFOOD,22.6,22.6,20.7,22.6,20.6,1099,41.481,1892787
RECKITTBEN,4107.7,4110,4099.1,4107.7,4097.6,59,0.46,112
REGENTTEX,3.8,4,3.8,3.8,3.8,51,0.205,52702
RELIANCE1,21.7,22,21.3,21.7,21.6,378,26.553,1216029
RELIANCINS,57.4,59,57.4,57.4,58.4,184,1.852,31646
RENATA,501.7,504.8,500.2,501.7,500.2,310,6.442,12826
RENWICKJA,642,642,575,578.1,611.5,12,0.018,32
REPUBLIC,27.8,29.3,27.5,27.8,28.4,126,1.633,58650
RINGSHINE,3.8,3.9,3.7,3.8,3.7,99,1.298,339405
ROBI,28.2,28.5,28.2,28.2,28.2,634,24.293,858394
RSRMSTEEL,9.6,9.6,9.2,9.3,9.3,46,0.415,44476
RUNNERAUTO,28.1,28.8,27.8,28.1,28.2,423,14.679,518041
RUPALIBANK,23.4,23.5,22.5,23.4,22.9,509,12.57,548206
RUPALIINS,21.6,21.8,21.5,21.6,21.6,127,1.727,79750
RUPALILIFE,99.8,103.3,98,99.8,102.8,1684,78.862,780491
SAFKOSPINN,9.7,10,9.2,9.7,9.4,92,1.043,107408
SAIFPOWER,12.5,13,12.4,12.5,12.4,1202,35.231,2794908
SAIHAMCOT,14.9,15.1,14.7,14.9,14.7,372,14.423,963764
SAIHAMTEX,14.8,15.1,14.8,14.8,14.8,133,4.345,290842
SALAMCRST,10,10.2,9.7,10,9.7,91,0.654,65447
SALVOCHEM,22.8,23.3,21.1,22.8,21.2,963,19.976,891073
SAMATALETH,43.8,44.8,43.2,43.6,43.7,149,1.485,34113
SAMORITA,56,57.9,55.4,56,57.2,475,7.617,134255
SANDHANINS,20,20.5,20,20,20.1,74,1.078,53509
SAPORTL,22.5,22.8,22.5,22.6,22.5,390,9.802,432916
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,8.7,8.8,8.5,8.6,8.5,324,11.859,1370633
SEAPEARL,31.5,33,30.7,31.5,30.8,736,19.218,605334
SEMLFBSLGF,4.4,4.4,4.3,4.4,4.4,17,0.318,72350
SEMLIBBLSF,5.9,6,5.9,5.9,6.1,26,0.354,59900
SEMLLECMF,6.6,6.7,6.6,6.6,6.6,34,1.427,216208
SHAHJABANK,18.3,18.3,17.9,18.2,18,46,1.365,75057
SHARPIND,25.2,26.9,25,25.2,26.2,985,23.812,928298
SHASHADNIM,18.5,18.9,17.4,18.5,18.7,258,6.87,371400
SHEPHERD,15.6,15.7,15.3,15.5,15.4,322,7.327,470359
SHURWID,8,8.2,8,8,8,82,0.673,83287
SHYAMPSUG,102.2,103.8,101.7,102.3,102.4,98,1.278,12494
SIBL,9,9.1,8.9,9,8.9,139,6.422,716708
SICL,22,22.6,21.7,22,23.4,656,11.56,522769
SILCOPHL,15.9,16.2,15.7,15.9,15.8,185,2.767,173555
SILVAPHL,9.9,9.9,9.6,9.9,9.6,212,2.814,287270
SIMTEX,18.4,18.5,18.2,18.4,18.3,381,21.48,1169126
SINGERBD,101.3,102.2,100.9,101.3,102.1,198,1.741,17132
SINOBANGLA,44.9,45.4,43.6,44.9,43.4,1078,28.411,636769
SIPLC,41.7,41.9,41.5,41.6,41.5,143,2.644,63493
SKTRIMS,13.9,14.1,13.5,13.9,13.6,234,4.508,324946
SONALIANSH,190.8,193.7,190.1,190.8,191.1,1383,21.281,111284
SONALILIFE,43.3,43.7,42.8,43.5,43.1,141,3.015,69486
SONALIPAPR,134.1,135.9,132,134.1,130.8,1500,29.268,217389
SONARBAINS,24,24.4,23.8,24,24,106,0.765,31895
SONARGAON,36.9,38.4,36.5,36.9,38.1,633,17.153,459175
SOUTHEASTB,8.9,9,8.8,9,8.9,99,7.403,825888
SPCERAMICS,11.3,11.5,11.1,11.3,11.3,402,10.96,968724
SPCL,31.9,32,31.5,31.9,31.3,498,10.506,330091
SQUARETEXT,50.4,50.5,49.7,49.8,50.5,92,2.233,44420
SQURPHARMA,216.7,217.9,216.3,216.7,217.4,494,53.841,248497
SSSTEEL,8.8,9,8.3,8.8,8.3,1425,31.907,3629111
STANCERAM,71.6,71.6,71.2,71.2,71.6,34,0.165,2315
STANDARINS,31.4,32,31.4,31.4,31.6,79,1.799,56992
STANDBANKL,6,6.1,5.9,6,6,115,5.775,969161
STYLECRAFT,55.3,58,55.1,55.3,56.7,410,6.169,110187
SUMITPOWER,14.6,14.7,14.5,14.6,14.5,131,2.837,194498
SUNLIFEINS,65.9,67.7,65.5,65.9,67.4,507,22.236,334340
TAKAFULINS,33.3,33.9,33.1,33.3,33,25,0.052,1562
TALLUSPIN,6.3,7,6.2,6.3,6.5,141,2.222,333943
TAMIJTEX,105.4,107,105.4,106.3,105,41,0.416,3906
TECHNODRUG,34.6,35.3,34.4,34.6,34.9,731,19.74,567859
TILIL,38.7,40.6,38.5,38.7,39.8,449,9.069,229381
TITASGAS,19.6,19.6,19.1,19.5,19.2,233,3.623,188927
TOSRIFA,18.1,18.4,17.9,18.1,17.8,152,4.606,253325
TRUSTB1MF,3.5,3.5,3.3,3.4,3.3,27,0.173,51109
TRUSTBANK,22.3,22.4,22.1,22.1,22.3,95,3.149,141829
TUNGHAI,3.2,3.2,3,3.2,3,78,0.886,283129
UCB,8.9,9,8.8,8.9,8.9,134,3.272,368161
UNILEVERCL,2537,2560,2530,2553.8,2555.3,28,0.117,46
UNIONBANK,4.3,4.3,4,4.2,4.2,192,2.419,583031
UNIONCAP,6.1,6.3,6.1,6.1,6,61,0.556,90169
UNIONINS,27.6,27.9,26.7,27.6,26.7,163,2.065,75567
UNIQUEHRL,42.5,42.9,42.4,42.5,42.6,343,4.995,117373
UNITEDFIN,12.3,12.5,12.3,12.3,12.1,165,4.231,341926
UNITEDINS,37.4,37.9,37,37.5,37.4,105,0.621,16586
UPGDCL,121.3,123,121,121.3,122.2,238,2.729,22418
USMANIAGL,34.4,36.5,34.1,34.4,34.4,17,0.047,1351
UTTARABANK,25.1,25.2,25,25.1,24.9,362,37.664,1500440
UTTARAFIN,14.3,14.6,14.1,14.4,14.3,13,0.06,4171
VAMLBDMF1,5.5,5.6,5.5,5.5,5.5,14,0.198,36046
VAMLRBBF,4.7,4.8,4.5,4.5,4.6,36,0.689,152957
