TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
DAFODILCOM,61.2,62.8,61.1,61.3,61.5,10,0.052,848
DBH,34.8,35.6,34.5,34.8,35.2,186,4.415,126096
DBH1STMF,4.3,4.4,4.2,4.2,4.2,43,0.438,103605
DELTALIFE,73,74.7,72.9,73,73.2,130,3.257,44505
DELTASPINN,5.9,5.9,5.5,5.9,5.4,471,5.285,914659
DESCO,26.7,27.4,25.9,26.7,25.6,583,16.687,619643
DESHBANDHU,18.1,18.8,18,18.1,18.3,410,6.439,353389
DGIC,30.4,32.6,28.8,30.4,29.7,2406,63.482,2105691
DHAKABANK,10.2,10.5,10.2,10.3,10.4,113,4.386,423858
DHAKAINS,36.9,37.4,36.2,36.9,37.7,109,1.561,42650
DOMINAGE,10.2,10.4,10.1,10.2,10.1,169,3.268,319790
DOREENPWR,24.2,24.5,22.8,24.2,22.5,1682,31.011,1300050
DSHGARME,67.1,69.7,67.1,67.4,69,57,0.546,8058
DSSL,9.9,10.2,9.9,9.9,9.9,481,13.648,1364953
DULAMIACOT,76.5,76.6,74.7,75.6,75.3,14,0.117,1545
DUTCHBANGL,48.4,48.5,47.5,48.4,48,238,6.64,138619
EASTERNINS,44.8,45.4,44.5,44.6,45.7,56,0.606,13479
EASTLAND,19.2,19.3,18.6,19.2,19.2,182,2.06,108182
EASTRNLUB,2576.6,2660.4,2550,2576.6,2534.8,2236,64.981,24773
EBL,27,27,26.9,27,27,481,45.217,1675793
EBL1STMF,5.2,5.6,5,5.2,5.5,137,0.94,175686
EBLNRBMF,3.5,3.6,3.4,3.5,3.6,28,0.707,202001
ECABLES,122.4,124,115.3,122.4,118.6,548,6.672,55695
EGEN,21.5,22.2,21.4,21.5,22,382,7.686,354236
EHL,73.1,74.5,72.7,73.1,73.5,570,14.486,197122
EIL,53.2,53.8,51.7,53.2,52.7,368,16.549,313784
EMERALDOIL,20.8,21.6,20.5,20.8,21.5,242,1.896,90578
ENVOYTEX,43.7,44.2,43.5,43.7,43.8,217,3.993,91347
EPGL,19.6,20.1,19.4,19.6,19.4,652,11.52,584770
ESQUIRENIT,21.8,22,21.3,21.8,21.4,132,1.574,72454
ETL,8.8,9.2,8.7,8.8,9,472,10.57,1183940
EXIM1STMF,3.4,3.6,3.4,3.4,3.5,54,2.005,586606
EXIMBANK,6,6.2,6,6,6.1,142,1.829,302313
FAMILYTEX,2.5,2.5,2.4,2.4,2.5,60,0.478,196893
FARCHEM,23.4,23.8,23.3,23.4,23.6,133,2.691,114077
FAREASTFIN,3.5,3.6,3.4,3.5,3.5,29,0.094,26997
FAREASTLIF,31.1,32.7,31.1,31.3,31.5,57,0.779,24713
FASFIN,3.5,3.6,3.4,3.5,3.4,32,0.302,86315
FBFIF,3.3,3.4,3.2,3.3,3.3,73,3.148,954014
FEDERALINS,18,18.1,17.9,18,18,244,3.541,196929
FEKDIL,15.7,15.9,15.6,15.7,15.7,351,6.663,422674
FINEFOODS,193.4,194.3,179.1,193.4,188.6,1689,63.86,334187
FIRSTFIN,3.6,3.8,3.4,3.6,3.5,12,0.11,30736
FIRSTSBANK,4.3,4.6,4.3,4.3,4.5,252,4.165,943634
FORTUNE,15.7,16,15.6,15.7,15.8,199,2.006,127589
FUWANGCER,13.4,13.7,13.1,13.4,13.1,892,25.614,1907175
FUWANGFOOD,14.7,15.3,14.6,14.7,14.6,987,24.028,1623582
GBBPOWER,7.3,7.3,7.1,7.2,7.1,36,0.318,44535
GEMINISEA,140.8,145.6,140.3,140.8,144,656,6.478,45687
GENEXIL,21.7,22.7,21.5,21.7,22.3,285,4.72,216160
GENNEXT,3,3,2.9,2.9,3,46,0.971,331487
GHAIL,13,13.4,12.6,13,12.5,774,19.038,1474126
GHCL,21,21.7,20.8,21,20.6,148,2.391,112916
GIB,3.5,3.6,3.5,3.5,3.5,134,1.615,461309
GLDNJMF,7.7,8,7.7,7.7,7.9,220,3.415,439001
GLOBALINS,29.7,29.8,29,29.6,29.3,608,11.942,406675
GOLDENSON,12.7,13,12.6,12.7,12.6,326,6.683,524391
GP,319.5,321.1,319.2,319.5,321.1,601,28.336,88574
GPHISPAT,21,21.1,20.9,21,20.9,373,9.197,438143
GQBALLPEN,154.4,159.8,154.3,154.4,154.7,90,2.916,18602
GRAMEENS2,12.7,13,12.6,12.7,12.9,108,5.283,415093
GREENDELMF,3.8,3.9,3.7,3.8,3.9,35,0.513,134641
GREENDELT,43.1,43.8,43.1,43.1,44.2,117,1.36,31322
GSPFINANCE,5.4,5.6,5.4,5.5,5.5,46,0.322,58581
HAKKANIPUL,57.9,59.3,54,57.9,59.6,774,13.757,236179
HAMI,132.3,138,127.3,132.3,125.5,653,8.602,64705
HEIDELBCEM,269.5,269.5,245,268.1,247.9,1246,28.58,109241
HFL,9.1,9.2,9,9.1,9.3,66,0.574,63325
HRTEX,31.1,32,30.9,31.1,31.4,440,6.03,192660
HWAWELLTEX,40.7,40.7,40,40.3,40.5,9,0.023,570
IBNSINA,291.8,293.5,291.5,291.8,291.9,189,4.172,14285
IBP,10.1,10.3,10,10.1,10,361,6.414,634543
ICB,48.8,49.6,48.6,48.8,49,258,3.035,61841
ICB3RDNRB,4.3,4.4,4.3,4.4,4.5,21,0.359,81699
ICBAGRANI1,6.5,6.5,6.5,6.5,6.6,3,0.003,500
ICBAMCL2ND,6.3,6.4,6.2,6.3,6.3,31,0.39,62003
ICBEPMF1S1,5.1,5.2,4.8,4.9,5,7,0.012,2501
ICBIBANK,3,3,2.9,2.9,2.9,19,0.083,28634
ICBSONALI1,5.2,5.6,5,5.2,5.5,288,7.661,1455326
ICICL,22.1,22.5,21.9,22.1,22.3,245,2.921,131896
IDLC,30.9,31.6,30.8,30.9,31.1,213,3.415,110427
IFADAUTOS,25.6,25.9,24.1,25.6,24.1,1380,32.956,1316241
IFIC,6.6,6.8,6.5,6.6,6.7,376,18.882,2835268
IFIC1STMF,3.6,3.7,3.4,3.6,3.5,125,7.978,2254047
IFILISLMF1,4.2,4.2,4.1,4.1,4.2,31,0.256,61673
ILFSL,3.5,3.5,3.4,3.5,3.5,36,0.254,72684
INDEXAGRO,64.6,67.6,64.4,64.5,64.4,38,0.226,3489
INTECH,19.4,20.2,19.3,19.4,19.9,120,1.267,64767
INTRACO,23.8,24.6,23.7,23.8,23.9,1392,52.939,2197594
IPDC,15.9,16.8,15.8,15.9,16.6,725,21.019,1303564
ISLAMIBANK,39,40.8,38.6,39,40.1,693,11.83,300724
ISLAMICFIN,9.8,10,9.7,9.8,10,208,3.384,343812
ISLAMIINS,35.3,35.7,35,35.2,35.4,35,0.254,7207
ISNLTD,35.8,37.3,35.3,35.8,36.2,98,1.201,33462
ITC,36.8,37.7,36.6,36.8,37.2,379,9.382,253613
JAMUNABANK,19,19.6,18.9,19,19.5,906,36.008,1882526
JAMUNAOIL,174,175.1,173.6,173.9,174.3,164,3.072,17628
JANATAINS,26,26.1,25.6,26,26.2,106,1.176,45395
JHRML,49.2,49.7,49,49.2,49.2,321,5.266,106924
JMISMDL,142.9,144.9,141.3,142.9,142.8,232,3.664,25644
JUTESPINN,219,219.8,212.6,215.2,217.2,30,0.058,270
KARNAPHULI,28.4,29,28.3,28.4,28.6,244,6.805,239157
KAY&amp;QUE,205.5,207.9,202.2,205.5,205.2,259,3.507,17083
KBPPWBIL,121.8,128.3,119.7,121.8,127.9,1630,36.881,295088
KDSALTD,40.3,42.6,39.2,40.3,41.9,616,13.574,331643
KEYACOSMET,4.3,4.4,4.2,4.3,4.3,83,1.145,267031
KOHINOOR,502.6,508.5,500.5,502.6,505.2,487,10.186,20230
KPCL,13.5,14,13.5,13.5,13.9,346,5.596,407637
KPPL,23,25,22.6,23,24.6,896,14.707,623202
KTL,10.7,11.1,10.6,10.7,10.8,566,17.761,1630266
LANKABAFIN,16.7,17,16.6,16.7,16.9,532,13.621,810161
LEGACYFOOT,52.7,53.8,52.1,52.7,53.2,196,2.18,41274
LHB,44.2,44.8,44,44.2,44.2,588,13.049,294669
LIBRAINFU,779.8,785,774.5,779.8,779.8,266,2.652,3407
LINDEBD,892.8,907,891.1,892.8,900.1,783,9.266,10334
LOVELLO,80.1,80.9,79.7,80.1,80.6,1042,43.953,546670
LRBDL,13.8,14,13.7,13.8,14,231,2.143,154402
LRGLOBMF1,3.6,3.8,3.6,3.7,3.7,47,0.806,221048
MAGURAPLEX,71.7,73.8,71.2,71.7,71.2,845,15.882,220793
MAKSONSPIN,6,6.2,6,6,6,81,0.932,154737
MALEKSPIN,25.7,26,25.6,25.7,25.7,420,17.633,684469
MARICO,2470,2497,2466,2470.4,2495,141,2.463,994
MATINSPINN,45,45.4,44.9,45,44.5,233,3.82,84760
MBL1STMF,4.1,4.3,4.1,4.1,4.1,14,0.023,5507
MEGCONMILK,23.8,25,23,23.4,23.5,35,0.032,1375
MEGHNACEM,42.9,44,41,42.9,44.1,40,0.172,4082
MEGHNAINS,25.1,27,24.8,25.1,25.6,467,5.907,231174
MEGHNALIFE,50.4,51.6,50.3,50.4,51,728,20.972,410898
MEGHNAPET,24.5,26,23.8,24.5,24.6,13,0.069,2814
MERCANBANK,9.8,9.9,9.7,9.8,9.8,135,8.158,832507
MERCINS,24.5,24.5,24.5,24.5,24.4,5,0.037,1500
METROSPIN,13.1,13.3,13,13.2,13.1,18,0.191,14484
MHSML,13.3,13.8,13.3,13.3,13.5,189,1.919,142689
MIDASFIN,8.3,8.5,8.2,8.3,8.3,72,0.585,70680
MIDLANDBNK,19.6,20.6,19.2,19.6,19.4,2353,123.199,6271530
MIRACLEIND,27.7,28.1,27.5,27.7,27.7,131,2.015,72596
MIRAKHTER,29.5,30,29,29.5,30,557,12.895,439142
MITHUNKNIT,15.9,15.9,15.5,15.7,15.6,10,0.01,661
MJLBD,94,94.5,93.9,94,94.2,240,7.996,84951
MLDYEING,9,9.1,8.8,9,8.8,82,0.697,77817
MONNOAGML,318.7,322.7,316.1,318.7,320.6,434,5.312,16656
MONNOCERA,84.1,84.9,82.9,84.1,83.5,575,14.118,167513
MONNOFABR,14,14.3,13.9,14,14.1,301,6.764,481064
MONOSPOOL,88.5,90.9,88.1,88.5,89.5,396,6.222,69572
MPETROLEUM,203.6,205.7,202.5,203.1,201.3,158,2.578,12708
MTB,11.7,11.9,11.6,11.7,11.6,99,1.709,145800
NAHEEACP,19.8,20,19.6,19.8,19.8,201,3.174,160539
NATLIFEINS,91.4,92.6,89,91.4,91,305,10.279,113673
NAVANACNG,19.7,20.5,19.7,19.9,20.3,96,0.543,26863
NAVANAPHAR,53.9,54.6,53,53.9,53.7,999,20.916,388166
NBL,3.9,4,3.9,3.9,3.9,43,0.676,172986
NCCBANK,10.3,10.4,10.2,10.4,10.4,54,1.291,124862
NCCBLMF1,5,5.2,5,5,5.1,42,0.548,109422
NEWLINE,7,7.5,6.9,7,7.4,290,3.206,450143
NFML,9.2,9.4,9,9.2,9.2,123,2.152,232012
NHFIL,24.2,25.4,23.9,24.2,24.8,315,4.301,176368
NITOLINS,25.1,25.2,24.7,25,25.2,11,0.144,5768
NORTHERN,106,110,100.1,108.9,109.1,24,0.224,2070
NORTHRNINS,28.6,28.9,28.3,28.6,28.9,10,0.098,3428
NPOLYMER,29.6,30.4,29.2,29.3,29.7,214,2.77,94137
NRBBANK,13.7,13.8,13.4,13.7,13.4,516,42.121,3102592
NRBCBANK,7,7.1,7,7,7.1,102,1.386,197871
NTC,177.9,180.9,172.1,177.9,179.3,84,0.685,3827
NTLTUBES,79.8,82.5,79.5,79.8,81.3,788,17.04,212357
NURANI,3.3,3.5,3.3,3.3,3.4,48,0.919,269970
OAL,7.6,7.7,7.5,7.6,7.6,77,0.541,71465
OIMEX,27,27.6,27,27.3,27,399,11.381,416453
OLYMPIC,151.6,154.5,151.1,151.6,152,290,7.105,46767
ONEBANKPLC,7.9,8.1,7.8,7.8,8,189,13.746,1733863
ORIONINFU,390.8,393.3,389.8,390.8,389.6,1368,43.045,110058
ORIONPHARM,29.8,30.2,29.6,29.8,30.1,431,10.535,351990
PADMALIFE,22.6,22.9,22.5,22.6,22.2,73,0.727,32050
PADMAOIL,181,181.8,180,181.1,180.5,137,5.724,31692
PARAMOUNT,38.1,39.7,37.9,38.1,39.5,340,11.438,298806
PDL,6.7,6.7,6.5,6.6,6.6,68,0.501,76128
PENINSULA,11.1,11.2,11,11.1,11.2,43,0.628,56541
PEOPLESINS,28.5,28.9,28.3,28.7,28.9,104,1.357,47494
PF1STMF,5.3,5.4,5.2,5.3,5.3,22,0.353,67094
PHARMAID,541.3,550,540,541,546.5,328,4.981,9177
PHENIXINS,24.8,25.1,24.6,24.8,25.2,56,0.8,32183
PHOENIXFIN,3.8,3.9,3.7,3.7,3.8,35,0.409,109264
PHPMF1,3.2,3.4,3.2,3.2,3.3,58,1.835,566472
PIONEERINS,39.9,41.5,37.4,39.9,41.5,750,19.962,510796
PLFSL,2.2,2.3,2.2,2.2,2.3,26,0.283,127983
POPULAR1MF,3.3,3.4,3.2,3.3,3.4,85,4.114,1246694
POPULARLIF,49.4,50.7,49,49.4,49.8,240,4.247,85608
POWERGRID,34.8,35.2,33.9,34.8,34.2,356,5.311,154216
PRAGATIINS,52.1,53.7,52,52.1,53.3,70,0.933,17861
PRAGATILIF,105.4,106.9,104.1,105.4,105.9,186,2.996,28437
PREMIERBAN,8.9,9,8.8,8.9,8.9,77,2.248,252601
PREMIERCEM,54.1,63,53.7,54.1,59.6,449,25.446,427560
PREMIERLEA,3.2,3.3,3.2,3.3,3.2,9,0.08,24405
PRIME1ICBA,4.9,4.9,4.6,4.7,4.9,64,1.576,329372
PRIMEBANK,21.5,21.8,21.3,21.5,21.4,124,6.496,301470
PRIMEFIN,4.4,4.5,4.4,4.4,4.6,28,0.238,53226
PRIMEINSUR,31.7,32.7,31.5,31.7,32.3,70,1.624,50532
PRIMELIFE,36.2,38.8,35.2,36.2,36.9,169,1.846,49507
PRIMETEX,13,14.6,13,13.3,13.5,42,0.141,10572
PROGRESLIF,70.6,70.6,64.3,70.6,64.2,269,7.164,102788
PROVATIINS,31.5,32.2,31.3,31.6,32.1,178,2.39,75607
PTL,44.3,45,43.6,44,43.8,135,3.61,81975
PUBALIBANK,27.3,27.4,27.2,27.2,27.3,63,1.777,65153
PURABIGEN,17.4,17.9,17.4,17.4,17.8,63,0.638,36368
QUASEMIND,32.6,32.8,31.1,32.6,30.6,1189,28.751,895524
QUEENSOUTH,11.8,12,11.7,11.8,11.8,123,1.94,164431
RAHIMAFOOD,77,78.5,77,77.3,77,159,1.208,15614
RAHIMTEXT,110.9,111.6,110,111.2,111.2,22,0.221,1983
RAKCERAMIC,21.1,22.6,21,21.1,21.7,324,3.613,170630
RANFOUNDRY,141.4,145.7,140,141.4,143.4,181,1.923,13634
RDFOOD,22.3,22.6,21.5,22.3,21.6,673,14.298,642583
RECKITTBEN,3866.5,3940,3860,3866.5,3920.9,693,20.726,5356
REGENTTEX,3.8,3.9,3.7,3.7,3.7,6,0.007,2001
RELIANCE1,20.8,21.2,20.5,20.8,20.9,408,21.067,1013107
RELIANCINS,54.1,54.7,53.6,53.7,54.2,52,1.604,29773
RENATA,497,498.1,495.6,497,497.4,360,15.523,31248
RENWICKJA,678.5,727.9,675,678.5,702.4,13,0.015,22
REPUBLIC,28.5,28.8,27.6,28.2,28.4,68,1.377,48714
RINGSHINE,3.6,3.7,3.6,3.6,3.6,81,1.098,303410
ROBI,25.5,25.7,25.4,25.5,25.5,620,23.522,922063
RSRMSTEEL,10.2,10.8,10.2,10.2,10.7,115,0.892,84650
RUNNERAUTO,29.4,29.6,28,29.4,28,1107,26.781,922570
RUPALIBANK,20.2,20.6,20.1,20.2,20.6,149,2.086,102568
RUPALIINS,21.6,21.7,21.5,21.6,21.8,77,1.097,50785
RUPALILIFE,82.6,86.6,82.4,82.6,85.1,466,6.43,76412
SAFKOSPINN,10.6,11.3,10.5,10.5,10.6,34,0.313,29646
SAIFPOWER,9.9,10.2,9.8,9.9,10,235,3.976,401382
SAIHAMCOT,13.4,13.5,13.3,13.4,13.3,165,6.377,478367
SAIHAMTEX,13.7,14.2,13.6,13.7,13.6,95,7.449,536078
SALAMCRST,22.7,25.8,22.3,22.7,24.2,1649,35.949,1472287
SALVOCHEM,21.8,22.2,21.8,21.8,22,289,4.858,222305
SAMATALETH,44.1,45.7,44,44.1,44.2,67,1.094,24742
SAMORITA,60.7,61.7,60.4,60.7,61.2,282,4.882,80074
SANDHANINS,19.4,20.3,19.3,19.4,20.1,440,6.799,346670
SAPORTL,22.3,22.5,22,22.3,22.2,164,3.271,147281
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,7.8,8,7.8,7.8,8,173,2.977,377934
SEAPEARL,37.1,38,36.8,37.1,37,343,3.1,83712
SEMLFBSLGF,4.9,5,4.8,4.8,5,28,0.454,93429
SEMLIBBLSF,6.6,6.9,6.6,6.6,6.7,22,0.122,18458
SEMLLECMF,9.4,9.5,8.9,9.4,9,162,8.941,966316
SHAHJABANK,18.6,18.7,18.4,18.6,18.4,123,8.547,460342
SHARPIND,19.4,19.6,18.5,19.4,18.6,589,9.189,479689
SHASHADNIM,17.7,17.8,17.3,17.7,17.5,88,1.346,76552
SHEPHERD,15.5,15.5,15.1,15.2,15.2,70,2.252,147598
SHURWID,7.6,7.8,7.6,7.6,7.8,42,0.384,50224
SHYAMPSUG,131.3,136.9,128.6,131.3,130.8,88,1.334,10111
SIBL,9.8,9.9,9.7,9.8,9.9,59,1.485,152137
SICL,25,25.5,24.1,24.5,25.4,637,12.853,521862
SILCOPHL,15,15.3,13.3,15,14.7,255,1.958,131734
SILVAPHL,10.2,10.3,10.1,10.2,10.2,94,1.396,137000
SIMTEX,16.1,16.9,15.9,16.1,16.7,448,10.546,648571
SINGERBD,112.2,112.5,111.2,111.9,112.1,99,1.338,11983
SINOBANGLA,44.3,44.6,43.8,44.3,43.5,219,5.627,127522
SIPLC,46.1,48.6,45.7,46.1,44.2,1376,34.1,734288
SKTRIMS,12,12.3,12,12,12,95,1.143,95112
SONALIANSH,174.9,184.8,174,174.9,181.2,1340,16.747,94881
SONALILIFE,47.5,50.5,45.4,47.9,47.6,60,0.519,10828
SONALIPAPR,149.4,153.9,148.8,149.4,152.4,933,14.42,95732
SONARBAINS,23.9,24.4,23.8,23.9,24.2,71,1.052,43667
SONARGAON,33.4,35.7,33.1,33.4,34.9,676,10.932,320870
SOUTHEASTB,8.8,8.8,8.7,8.8,8.8,74,1.519,173439
SPCERAMICS,23.3,25.7,22.8,23.3,24.6,3304,103.721,4226291
SPCL,41.2,41.2,38,41.2,37.5,1945,74.058,1839815
SQUARETEXT,49.6,49.8,49.2,49.3,49.9,71,0.877,17782
SQURPHARMA,214.3,216,214.1,214.3,214.4,803,25.695,119682
SSSTEEL,6.6,6.7,6.5,6.6,6.7,244,2.486,377013
STANCERAM,64,70,63.1,64.2,67.1,136,1.01,15503
STANDARINS,36.9,37.5,36.2,36.9,37.3,417,4.594,124475
STANDBANKL,5.4,5.5,5.2,5.4,5.5,152,2.596,485378
STYLECRAFT,53.1,54.3,51.9,52.9,52.8,183,1.643,30968
SUMITPOWER,14.6,14.8,14.5,14.6,14.7,236,3.249,221999
SUNLIFEINS,64.3,67.6,63.8,64.3,66.9,889,23.932,368067
TAKAFULINS,31,34.3,31,31.5,31.6,39,0.358,11319
TALLUSPIN,5.3,5.4,5.1,5.2,5.1,66,0.408,77861
TAMIJTEX,103.3,104.7,103.3,103.4,103.6,32,0.328,3175
TECHNODRUG,29.1,29.8,29,29.1,29.5,354,4.119,140934
TILIL,40.3,41.1,40.2,40.3,40.5,111,1.188,29444
TITASGAS,20.7,20.8,20.6,20.7,20.9,152,2.539,122573
TOSRIFA,19.5,20.3,19.4,19.5,19.6,114,2.954,151236
TRUSTB1MF,3.4,3.5,3.4,3.4,3.4,33,0.509,149262
TRUSTBANK,21.7,21.8,21.6,21.7,21.7,46,1.016,46827
TUNGHAI,2.8,2.9,2.8,2.8,2.8,15,0.125,44800
UCB,10.7,10.9,10.5,10.7,10.9,228,6.195,575051
UNILEVERCL,2346.2,2379.9,2340,2346.2,2396.3,50,0.359,153
UNIONBANK,3.4,3.5,3.3,3.4,3.4,263,1.658,485992
UNIONCAP,5,5.2,4.9,5,5.1,39,0.235,47275
UNIONINS,30.4,31,29.8,30.4,30.5,650,10.941,361759
UNIQUEHRL,39.9,40.8,39.7,39.9,40.1,250,3.867,96347
UNITEDFIN,12,12.5,11.9,12,12.4,169,3.796,312911
UNITEDINS,37.3,37.6,35.8,37.3,36.5,97,0.868,23559
UPGDCL,116.7,119,116.3,116.7,116.9,109,1.239,10611
USMANIAGL,35.3,36.2,34.6,35.2,34.6,16,0.026,746
UTTARABANK,19.9,20.6,19.3,19.9,25.2,1971,83.977,4185403
UTTARAFIN,13.6,13.7,13.6,13.6,13.7,15,0.099,7244
VAMLBDMF1,6.8,7,6.8,6.9,6.8,18,0.067,9806
VAMLRBBF,5.9,5.9,5.8,5.9,5.9,23,0.622,105825
VFSTDL,7.1,7.4,7.1,7.1,7.3,81,0.618,86234
