TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
APEXSPINN,81.2,81.9,80.6,81.2,81.6,51,0.351,4327
APEXTANRY,59.8,61.7,59.4,59.8,62.6,138,0.904,14961
APOLOISPAT,3.4,3.5,3.3,3.4,3.4,101,1.2,349158
ARAMIT,148.2,150,148,148.2,150.8,44,0.403,2719
ARAMITCEM,11.5,12.3,11,11.2,11.8,73,0.81,71465
ARGONDENIM,14.9,15.1,14.6,14.9,15,224,3.124,210017
ASIAINS,23.2,24.8,23.1,23.2,24,70,0.772,33171
ASIAPACINS,27.5,28.5,27.5,27.7,27.7,72,0.319,11557
ASIATICLAB,32.6,33.5,32,32.6,32.6,633,17.186,527353
ATCSLGF,0,0,0,7.5,7.5,0,0,0
ATLASBANG,56.1,62,56.1,56.4,58.7,85,0.288,5092
AZIZPIPES,46.5,48.8,45.2,45.6,44.4,124,0.915,19606
BANGAS,85,85.5,84.4,85,85.5,74,1,11764
BANKASIA,14.8,15.3,14.6,14.6,15.2,296,2.75,185640
BARKAPOWER,11.1,11.3,10.8,11.1,11.1,420,11.236,1020603
BATASHOE,800.2,830,790,800.2,827.6,203,2.362,2915
BATBC,252.9,261,252,252.9,260.3,2957,49.381,194535
BAYLEASING,4.5,4.9,4.5,4.5,4.9,201,1.481,322815
BBS,10,10.4,9.8,10,10.3,415,8.293,829641
BBSCABLES,14.7,15.6,14.5,14.7,15.6,495,10.116,678487
BDAUTOCA,83.1,86.3,81.1,83.3,82.8,84,0.232,2796
BDCOM,21.6,22.3,21.5,21.6,22,173,2.893,132865
BDFINANCE,7.8,8.1,7.8,7.8,8,50,0.359,45644
BDLAMPS,111,112.9,107.2,110.2,109.2,352,2.836,25807
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,11.5,12.2,11.4,11.5,11.8,512,12.486,1063985
BDTHAIFOOD,13.7,14.2,13.5,13.7,13.9,278,5.554,403113
BDWELDING,9.3,9.3,9,9.1,9.2,24,0.364,39960
BEACHHATCH,41.4,44.5,40.5,41.4,43.5,3831,104.556,2482465
BEACONPHAR,105,107.5,104.5,105,107.3,337,6.929,65425
BENGALWTL,17.4,18.7,17,17.4,18.3,565,7.896,445834
BERGERPBL,1730,1798,1663.9,1725,1774.8,346,5.798,3301
BESTHLDNG,14.7,15.4,14.5,14.7,15.2,752,14.304,963693
BEXIMCO,0,0,0,110.1,110.1,0,0,0
BGIC,27.1,28.4,27,27.1,28,123,0.655,23956
BIFC,6,6.2,6,6,6.2,26,0.238,39442
BNICL,34.4,35.8,34,34.4,35.2,113,0.698,20308
BPML,31.7,32.9,31.4,31.7,32.6,810,13.502,421640
BPPL,15.4,16.1,14.9,15.4,15.8,1716,46.598,3030223
BRACBANK,45.9,46.1,45.2,45.9,45.9,731,70,1532375
BSC,85.6,86.9,85,85.6,86.3,954,20.393,238148
BSCPLC,112.5,114.5,110.1,111.1,113.4,210,2.121,19026
BSRMLTD,71.1,71.9,70.7,71.1,71.2,154,1.992,28073
BSRMSTEEL,51.4,51.8,51,51.2,51.5,73,1.427,27823
BXPHARMA,83.9,85.4,83.3,83.9,84.4,472,11.449,135858
CAPITECGBF,6.9,7.2,6.8,6.9,7.1,350,12.277,1759963
CAPMBDBLMF,9.4,9.5,9.2,9.4,9.5,102,2.159,230749
CAPMIBBLMF,8,8.2,7.8,7.9,8.1,107,0.909,114251
CENTRALINS,25.2,27.4,24.8,25.2,25.9,110,1.967,75232
CENTRALPHL,10.3,10.8,10.2,10.3,9.9,911,22.641,2141341
CITYBANK,18.3,18.6,18.2,18.3,18.5,500,10.242,558212
CITYGENINS,40.4,41,39.3,40.4,39.5,750,14.584,364642
CLICL,47.1,47.8,46.5,46.9,47.1,326,6.712,142170
CNATEX,3.4,3.5,3.2,3.3,3.2,254,4.188,1226429
CONFIDCEM,47.7,49.4,47.4,47.7,47.6,267,3.19,66338
CONTININS,21.7,21.7,21.4,21.5,21.6,172,2.561,119438
COPPERTECH,17.7,18.4,17.5,17.7,18,189,2.909,163207
CROWNCEMNT,43.3,44.8,43.3,43.8,44,31,0.106,2417
CRYSTALINS,38.9,39.7,38,38.9,39,692,12.831,332608
CVOPRL,130.8,133.4,130,130.8,132.5,258,3.385,25897
DACCADYE,16,16.7,16,16,16,50,0.754,46766
DAFODILCOM,57.2,58.4,57.2,57.4,58.7,35,0.187,3245
DBH,31,31.2,30.1,31,33.4,223,2.917,94935
DBH1STMF,4.3,4.5,4.2,4.3,4.4,18,0.248,57557
DELTALIFE,62,62.9,61.5,62,62.7,339,7.262,117146
DELTASPINN,5.6,5.9,5.5,5.6,5.4,169,1.647,289050
DESCO,22.4,22.7,21.9,22.2,22.3,73,1,44765
DESHBANDHU,16.3,16.9,16.1,16.3,16.8,845,10.226,623301
DGIC,22.5,23.5,22.1,22.5,23.3,150,2.071,91153
DHAKABANK,9.8,10.4,9.6,9.8,10.1,194,5.215,528863
DHAKAINS,33.7,34.1,32,32.7,33.6,74,0.501,15295
DOMINAGE,10.3,10.6,10.1,10.3,10.6,769,9.881,959967
DOREENPWR,23.2,23.9,22.8,23.2,23.5,427,8.096,348035
DSHGARME,60.2,60.8,59.9,60.2,59.6,94,0.638,10598
DSSL,8.9,9.2,8.7,8.9,9,486,10.714,1205044
DULAMIACOT,65.9,68.4,65.5,65.9,67.6,60,0.333,5060
DUTCHBANGL,37.8,38.4,37.8,38.1,38.3,124,1.416,37167
EASTERNINS,36.6,38.4,36,36.6,39.1,51,0.316,8615
EASTLAND,17.1,17.4,17,17.1,17.4,57,0.201,11659
EASTRNLUB,2246.4,2295,2202.1,2246.4,2227.3,1457,25.775,11487
EBL,22.2,22.4,22,22.1,22.4,239,5.36,241157
EBL1STMF,4.2,4.3,4.1,4.1,4.2,69,0.882,213205
EBLNRBMF,3.7,3.8,3.7,3.8,3.7,41,1.167,312755
ECABLES,104.6,110.9,103.6,104.6,104.2,67,0.59,5567
EGEN,18.5,19.2,18.1,18.5,18.8,286,6.491,351210
EHL,69.4,70.6,69.2,69.4,70.2,221,4.062,58350
EIL,48.3,50.8,47.2,48.3,48.6,425,5.361,110825
EMERALDOIL,19.9,20.9,19.7,19.9,20.2,99,0.937,47003
ENVOYTEX,40.1,40.7,39,40.1,40,113,1.14,28536
EPGL,15.6,16.2,15.3,15.6,15.9,382,7.753,495556
ESQUIRENIT,20.1,21.4,19.5,20.1,21.1,490,13.202,659885
ETL,8.6,8.9,8.5,8.6,8.8,306,7.024,812592
EXIM1STMF,3.7,4,3.7,3.8,3.8,61,2.643,691597
EXIMBANK,5.6,5.8,5.5,5.6,5.5,138,2.675,477447
FAMILYTEX,2.3,2.4,2.2,2.3,2.2,124,2.719,1180968
FARCHEM,19.7,20,19.6,19.7,20,142,1.777,90005
FAREASTFIN,4.3,4.5,4.1,4.3,4.5,255,15.711,3747203
FAREASTLIF,24.2,26,24.2,24.6,25.6,34,0.187,7505
FASFIN,3.1,3.4,3.1,3.1,3.4,142,1.91,609857
FBFIF,3.4,3.6,3.4,3.4,3.5,191,8.167,2349420
FEDERALINS,17.2,17.3,17,17.2,17.2,75,0.873,51094
FEKDIL,14.4,14.8,14.3,14.4,14.6,319,7.748,535848
FINEFOODS,216.2,220,214.5,216.2,216,1022,39.36,181842
FIRSTFIN,3.6,3.8,3.6,3.7,3.9,13,0.235,63910
FIRSTSBANK,4,4.5,3.9,4,4.1,728,17.945,4232653
FORTUNE,14.7,15.1,14.5,14.7,14.7,177,2.937,198992
FUWANGCER,12.6,13.3,12.5,12.6,12.9,874,26.641,2076172
FUWANGFOOD,14.8,15.5,14.5,14.8,14.1,2835,88.451,5889949
GBBPOWER,7.1,7.6,7,7.1,7.4,127,1.823,254681
GEMINISEA,103.1,108.3,103,104.1,108,336,3.382,32086
GENEXIL,20.3,21.3,20.1,20.3,20.7,277,5.34,260599
GENNEXT,2.7,2.9,2.7,2.7,2.7,114,2.133,768206
GHAIL,11.4,11.8,11.1,11.4,11.7,242,3.034,267034
GHCL,18.3,19.7,17.9,18.3,19.1,226,2.698,148683
GIB,3.2,3.7,3.1,3.2,3.4,408,5.354,1598534
GLDNJMF,7.6,7.8,7.5,7.6,7.7,238,3.64,479468
GLOBALINS,27.9,28.3,27.4,27.9,28.1,308,18.767,671150
GOLDENSON,10.5,10.9,10.3,10.5,10.7,498,10.734,1012157
GP,273.2,274.7,272.2,273.2,273.6,482,7.618,27890
GPHISPAT,17.1,18,17,17.1,17.4,515,8.312,477034
GQBALLPEN,159.6,161,156,159.6,159.3,124,5.497,34538
GRAMEENS2,12.2,12.2,12,12.1,12.2,71,1.502,124274
GREENDELMF,3.8,4.1,3.8,3.8,4,38,1.565,404090
GREENDELT,37.3,38.9,37.3,37.4,38.1,48,0.358,9513
GSPFINANCE,4.4,4.6,4.3,4.4,4.6,102,0.987,220547
HAKKANIPUL,56.2,57.2,55.7,56.2,56.7,272,4.531,80711
HAMI,102,108.8,95.6,99.9,104.5,153,0.952,9405
HEIDELBCEM,224.2,224.2,206.1,224.2,206.2,452,7.7,35254
HFL,7.9,8.1,7.9,8,7.9,19,0.08,10080
HRTEX,24.4,25.6,23.9,24.4,25.2,728,10.84,442160
HWAWELLTEX,39.5,39.6,38.6,39.4,39.8,3,0.005,115
IBNSINA,280,281,280,280,280.9,168,3.282,11715
IBP,9.3,9.7,9.1,9.3,9.2,443,9.537,1018934
ICB,43.1,48,41.7,43.1,45.8,1066,21.23,473546
ICB3RDNRB,4.6,4.8,4.6,4.7,4.7,34,1.031,219602
ICBAGRANI1,6.6,6.7,6.6,6.6,6.7,22,0.261,39500
ICBAMCL2ND,6.1,6.3,5.9,6.1,6,32,0.141,23173
ICBEPMF1S1,5,5.1,4.9,5,5.1,24,0.218,43532
ICBIBANK,2.7,3,2.7,2.7,2.9,58,1.185,423636
ICBSONALI1,5.5,5.8,5.5,5.5,5.6,223,6.148,1110336
ICICL,19.6,20,19.5,19.6,19.9,113,0.876,44472
IDLC,26,26.9,25.9,26,26.4,235,3.59,137378
IFADAUTOS,21.8,22.6,21.6,21.8,22.3,259,4.949,225590
IFIC,5.7,6,5.6,5.7,5.9,522,17.21,2975188
IFIC1STMF,3.7,3.8,3.6,3.7,3.7,90,3.453,934946
IFILISLMF1,4.3,4.3,4.2,4.2,4.2,40,0.852,202608
ILFSL,3.2,3.4,3,3.1,3.1,92,1.013,327671
INDEXAGRO,59.3,59.6,59.3,59.5,60.2,36,0.148,2490
INTECH,17.4,18.4,17.1,17.4,17.8,456,0.727,41677
INTRACO,20.9,21.7,20.6,20.9,21.4,672,20.289,963824
IPDC,13.7,14,13.5,13.6,14.4,438,8.498,619358
ISLAMIBANK,33.1,34.1,33,33.1,34,397,6.738,201276
ISLAMICFIN,8.1,8.6,7.9,7.9,8.7,384,5.975,740352
ISLAMIINS,36.4,37.6,36.3,36.4,37,11,0.194,5340
ISNLTD,39.5,41.3,39,39.5,40,129,1.675,42203
ITC,34,34.6,33.8,34,34.4,283,4.546,133383
JAMUNABANK,15.9,16.3,15.9,15.9,16.2,455,8.697,542124
JAMUNAOIL,170.2,171,170.1,170.2,170.6,185,3.057,17939
JANATAINS,21.5,22.2,21.5,21.5,22,58,0.305,14088
JHRML,44.9,45.8,44.4,44.9,45.1,200,2.156,47973
JMISMDL,119,119.4,117.5,118.7,122,32,0.206,1732
JUTESPINN,202.8,202.8,191.4,196,192,4,0.009,45
KARNAPHULI,0,0,0,24.2,24.2,0,0,0
KAY&amp;QUE,185,191.6,185,186.5,189.2,188,0.986,5258
KBPPWBIL,117,118.8,112.5,117,117.9,980,53.622,458558
KDSALTD,39.6,41.2,39.3,39.6,40.5,440,8.305,208759
KEYACOSMET,4.7,4.8,4.6,4.6,4.7,89,1.662,356806
KOHINOOR,466.8,477.9,465,467.1,473.6,214,2.156,4608
KPCL,9.5,9.8,9.5,9.5,9.6,134,1.243,129246
KPPL,17.4,18.5,16.9,17.4,18,702,8.623,492058
KTL,10.8,11.3,10.6,10.8,11.1,435,9.23,847596
LANKABAFIN,14.8,15,14.7,14.8,15,353,8.961,604472
LEGACYFOOT,45.8,47.7,45.3,45.8,46.8,411,5.186,111943
LHB,43.1,43.7,42.5,43.1,43.7,495,9.725,225271
LIBRAINFU,769.3,780,763,769.3,760.3,834,6.481,8438
LINDEBD,788.6,814.4,780,788.6,810.8,959,10.805,13695
LOVELLO,79.3,79.9,78.1,79.3,79.2,673,28.388,358271
LRBDL,13.3,13.6,13.2,13.3,13.6,152,0.997,74771
LRGLOBMF1,3.7,3.8,3.6,3.7,3.7,20,0.465,125950
MAGURAPLEX,74.6,76.6,73.8,74.6,74.9,799,12.971,174155
MAKSONSPIN,5.4,5.7,5.4,5.5,5.7,88,0.976,177264
MALEKSPIN,22,22.8,21.9,22,22.5,461,8.083,365350
MARICO,2281,2290,2230.9,2281,2348.3,700,27.758,12254
MATINSPINN,42.2,42.8,42,42.2,42.7,138,1.371,32386
MBL1STMF,4.2,4.4,4.2,4.2,4.3,10,0.064,15095
MEGCONMILK,18.2,19.1,18,18.2,18.3,69,0.224,12230
MEGHNACEM,37,38.6,35.2,36.8,36.3,101,0.477,13234
MEGHNAINS,0,0,0,21.8,21.8,0,0,0
MEGHNALIFE,44.2,45.4,44,44.2,44.9,318,4.247,95314
MEGHNAPET,20,20.7,19.5,20,20.1,47,0.641,32144
MERCANBANK,8.3,9.1,8.1,8.2,9,677,19.213,2258567
MERCINS,24,24.8,22.7,23.1,23.7,5,0.016,704
METROSPIN,10.7,11.4,10.2,10.8,10.7,112,2.143,202949
MHSML,13.4,13.9,13.2,13.4,13.5,344,5.936,437788
MIDASFIN,6.6,7,6.6,6.7,7,47,0.256,38226
MIDLANDBNK,26.8,27.5,26.4,26.8,27.1,720,57.985,2152815
MIRACLEIND,23.9,24.7,23,23.8,23.8,168,1.525,64036
MIRAKHTER,24.8,25.8,24.6,24.8,25.6,397,14.078,561144
MITHUNKNIT,14.9,15,14.8,14.9,15,22,0.137,9169
MJLBD,89.4,89.5,88,88.5,88.8,108,1.234,13981
MLDYEING,8,8.2,8,8,8.1,66,0.875,108726
MONNOAGML,271.8,281.3,271,271.8,281.3,144,1.294,4722
MONNOCERA,73.6,75.5,72.9,73.6,74.6,161,3.536,47973
MONNOFABR,12.8,13.4,12.8,12.9,13.2,441,9.99,764168
MONOSPOOL,75.4,78,75.1,75.4,77.4,278,2.507,32845
MPETROLEUM,198.4,199.2,198,198.4,199.2,65,1.163,5864
MTB,10.6,10.6,10.4,10.6,10.5,97,2.22,211506
NAHEEACP,21.1,21.7,20.7,21.1,21.7,969,29.758,1405168
NATLIFEINS,87.7,90,84.3,87.7,89.4,139,2.172,24946
NAVANACNG,18.7,19.2,18.5,18.8,18.5,52,0.603,32179
NAVANAPHAR,47.1,48.6,46.6,47.1,48.2,495,7.291,153282
NBL,3.7,4.1,3.7,3.7,3.8,187,2.16,556144
NCCBANK,9.8,10.3,9.6,9.8,10.3,270,10.612,1063028
NCCBLMF1,5.1,5.2,5,5.1,5.1,15,0.118,23209
NEWLINE,6.6,7,6.5,6.5,6.5,115,1.517,229238
NFML,11,11.3,10.9,11,11,186,2.04,185908
NHFIL,20.4,21.1,20.2,20.4,21.2,162,2.11,102793
NITOLINS,22.8,25.3,22.7,23.2,23,37,0.772,30910
NORTHERN,85.5,94.8,83.1,83.8,91.5,52,0.246,2839
NORTHRNINS,24.3,25,23.8,24.3,24.9,9,0.029,1210
NPOLYMER,26.2,26.9,26.1,26.2,26.8,124,1.609,60941
NRBBANK,9.2,10.4,9.2,9.2,10.2,2180,61.729,6503011
NRBCBANK,6.5,7.2,6.4,6.5,7.1,529,10.092,1508481
NTC,149.9,152.5,137.7,141.4,150.7,90,0.371,2563
NTLTUBES,69.8,71.1,69.5,69.8,70.6,245,3.091,44156
NURANI,3.1,3.2,3,3.1,3.2,28,0.208,66540
OAL,7,7.2,6.9,7,6.9,108,1.293,182700
OIMEX,25.5,26.4,25.2,25.5,25.9,298,6.642,260573
OLYMPIC,143.4,144.4,142,142.4,143.8,135,3.826,26809
ONEBANKPLC,6.8,7.1,6.7,6.8,7,201,9.553,1380887
ORIONINFU,330.5,353,329.3,330.5,343.9,2632,75.336,224437
ORIONPHARM,25.9,26.9,25.6,25.9,26.2,398,5.463,209453
PADMALIFE,19.6,20.7,19.3,19.5,19.3,16,0.198,10161
PADMAOIL,174.5,175.1,174.5,174.7,174.9,143,2.324,13301
PARAMOUNT,33.8,34.5,33.7,33.9,34.2,117,1.391,40906
PDL,5.9,6,5.8,5.9,5.9,57,0.934,159149
PENINSULA,10.7,10.9,10.6,10.7,10.6,63,0.581,54387
PEOPLESINS,24.6,26.1,24.4,24.9,25.3,201,3.354,135127
PF1STMF,5.3,5.4,5.2,5.2,5.4,74,2.201,417518
PHARMAID,458.5,470,457.1,458.5,456.4,161,2.411,5230
PHENIXINS,23.8,24.2,23.3,23.8,24,31,1.246,52518
PHOENIXFIN,3.4,3.5,3.3,3.3,3.6,104,3.333,1002917
PHPMF1,3.4,3.5,3.3,3.4,3.4,90,2.465,728946
PIONEERINS,35.4,35.7,35.1,35.2,35.5,93,1.091,30799
PLFSL,2,2,1.9,2,2.1,353,3.332,1741285
POPULAR1MF,3.4,3.6,3.4,3.5,3.5,46,1.242,354906
POPULARLIF,43.4,45.6,43,43.4,43.7,349,4.676,106351
POWERGRID,30.7,30.9,30.6,30.7,30.8,67,1.687,54828
PRAGATIINS,45.5,47,44,44.7,45.2,42,0.167,3735
PRAGATILIF,78,83,77,78.2,81.1,173,2.523,31341
PREMIERBAN,7.2,7.6,6.9,7.1,7.6,248,5.321,744387
PREMIERCEM,45.1,46.8,44.4,45.1,46,352,3.758,82323
PREMIERLEA,2.9,3,2.8,2.9,3.1,47,0.355,123802
PRIME1ICBA,5.1,5.3,4.9,5.1,5.1,75,0.579,114804
PRIMEBANK,21.7,22,21.6,21.7,21.8,78,0.863,39808
PRIMEFIN,4,4.4,4,4,4.4,102,1.066,261183
PRIMEINSUR,25.4,27,25.1,25.4,26.4,46,0.34,13333
PRIMELIFE,31.5,31.8,31.2,31.5,31.3,70,0.854,27244
PRIMETEX,11.8,12.1,10.7,11.8,11.8,107,0.257,22117
PROGRESLIF,50.1,54.4,49.5,50.1,50.8,103,0.958,19220
PROVATIINS,0,0,0,27.3,27.3,0,0,0
PTL,43.3,44.1,41.1,42.3,43.6,183,3.387,78662
PUBALIBANK,24.1,24.3,24,24.1,24.4,174,1.211,50082
PURABIGEN,15.8,16.4,15.7,15.8,16.4,73,0.654,41208
QUASEMIND,30.9,31.9,30.1,30.9,31.7,394,7.225,233500
QUEENSOUTH,10.9,11.3,10.8,10.9,11.2,243,3.808,346968
RAHIMAFOOD,65.9,66.9,64.6,64.9,67.7,136,1.11,16841
RAHIMTEXT,100.5,103.5,99,102,101.2,26,0.144,1418
RAKCERAMIC,18,18.6,17.8,18,18.2,94,0.996,55399
RANFOUNDRY,129.1,130,129,129.1,130.6,27,0.218,1684
RDFOOD,21.6,22.4,21.3,21.6,22.2,554,14.112,647452
RECKITTBEN,3281.9,3305,3275,3281.9,3281.9,184,2.521,766
REGENTTEX,3.1,3.2,3.1,3.2,3.2,26,0.061,19046
RELIANCE1,18.3,18.7,18.1,18.3,18.3,928,26.62,1461029
RELIANCINS,48.4,50.3,47.7,48.1,48.7,87,1.047,21636
RENATA,471,484,470.1,471,479.3,316,3.003,6333
RENWICKJA,671.5,699,608,670.2,656,104,0.668,1028
REPUBLIC,24.2,25.5,24,24,24.5,65,0.521,21650
RINGSHINE,3.3,3.5,3.2,3.3,3.2,120,1.874,558741
ROBI,22.9,23.3,22.6,22.9,23.1,806,22.96,1002052
RSRMSTEEL,9.7,9.9,9.3,9.4,9.8,53,0.829,87025
RUNNERAUTO,24.9,25.7,24.5,24.9,25.5,296,4.112,164905
RUPALIBANK,17.2,18,17,17.2,18,285,3.766,217269
RUPALIINS,19.5,20,19.3,19.5,19.7,49,0.516,26296
RUPALILIFE,69.9,72,69,69.9,70.8,298,5.969,85275
SAFKOSPINN,9.5,9.7,9.5,9.5,9.7,18,0.17,17927
SAIFPOWER,7.6,7.8,7.5,7.6,7.6,155,2.221,291364
SAIHAMCOT,12.2,12.6,12.1,12.2,12.4,211,2.96,241614
SAIHAMTEX,12.2,12.7,12.2,12.3,12.5,127,1.453,118240
SALAMCRST,21,22,19.9,21,21.6,1411,35.969,1703382
SALVOCHEM,19.5,20.3,19.3,19.5,19.5,480,12.269,621473
SAMATALETH,53.6,55,52,53.6,54,432,3.408,63962
SAMORITA,53.7,54.6,53.6,53.7,53.6,116,2.199,40931
SANDHANINS,17.2,17.6,17.1,17.2,17.5,99,1.579,91597
SAPORTL,20.8,21.2,20.7,20.8,21,228,3.704,177204
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,6.8,7.4,6.6,6.7,7.3,681,15.573,2291248
SEAPEARL,45,47.1,42.3,45,46.8,876,40.804,886555
SEMLFBSLGF,5.3,5.4,5.3,5.3,5.4,40,0.803,151370
SEMLIBBLSF,6.7,6.8,6.6,6.7,6.7,13,0.079,11952
SEMLLECMF,9.6,10.7,9.6,9.6,10.6,282,8.577,882003
SHAHJABANK,16.7,16.8,16.6,16.7,16.6,40,0.353,21156
SHARPIND,16.8,17.4,16.7,16.8,17.2,117,1.443,85195
SHASHADNIM,17.1,17.2,16.7,17,17.3,52,0.821,48542
SHEPHERD,16.5,17,16.3,16.5,16.8,125,3.619,219045
SHURWID,6.7,7,6.7,6.7,6.4,189,1.66,241661
SHYAMPSUG,135,135,130,130.7,132.5,98,1.212,9240
SIBL,8.6,9,8.4,8.6,8.9,105,1.584,183411
SICL,19.5,20.4,19.2,19.5,19.9,129,1.344,68914
SILCOPHL,13.1,13.6,13,13.1,13.4,181,2.194,166627
SILVAPHL,9.5,10.1,9.4,9.5,9.8,52,0.755,78721
SIMTEX,14.9,15.3,14.8,14.9,14.9,382,5.967,399746
SINGERBD,102.8,103.9,100.3,101.9,101.5,61,0.345,3386
SINOBANGLA,38.1,39.3,38,38.1,38.9,228,3.405,88690
SIPLC,41.2,42.5,40,41.2,41.8,183,3.299,79894
SKTRIMS,9.3,9.6,8.9,9,9.4,87,0.834,92097
SONALIANSH,138.8,145.8,135,138.8,144.1,609,7.847,55753
SONALILIFE,47.9,48.8,46.2,47.9,44.9,502,3.911,81795
SONALIPAPR,131.2,133.9,129,131.2,131.8,757,9.962,76129
SONARBAINS,20.8,22.5,20.6,20.8,20.8,26,0.372,17140
SONARGAON,35.6,39,34.8,35.6,38.6,1960,49.462,1372541
SOUTHEASTB,7.6,8,7.5,7.6,7.8,99,1.03,133837
SPCERAMICS,21.7,22.5,20.6,21.7,21.5,2011,54.864,2549645
SPCL,36.4,36.7,35.7,36.4,36.1,556,13.73,379876
SQUARETEXT,46.3,47.4,46.2,46.5,46.6,149,2.281,49056
SQURPHARMA,200.5,202,198.9,200.5,200.3,1664,57.231,285994
SSSTEEL,5.4,5.8,5.3,5.4,5.6,238,4.014,734345
STANCERAM,58.5,60.7,57.7,58.6,57.7,58,0.413,6983
STANDARINS,35,36.5,34,35,35.6,302,15.408,435152
STANDBANKL,4.8,5,4.7,4.8,5,75,0.975,200209
STYLECRAFT,47.4,48.3,46.9,47.4,48.1,215,1.604,33856
SUMITPOWER,13.3,13.7,13.2,13.3,13.5,244,2.906,218407
SUNLIFEINS,59.7,62.3,58.2,59.7,62.2,779,19.886,331003
TAKAFULINS,31.3,32.8,31.2,31.3,31.7,24,0.076,2412
TALLUSPIN,5,5.1,4.8,5,4.9,66,0.343,69212
TAMIJTEX,96.1,98,95,96.1,98,40,0.163,1697
TECHNODRUG,26.3,27.1,26,26.3,26.8,310,5.324,201874
TILIL,36.4,37,35.8,36.4,36.4,91,0.352,9706
TITASGAS,17.2,17.6,17,17.1,17.4,78,0.985,57339
TOSRIFA,18,18.8,17.7,18,18.5,218,5.576,307991
TRUSTB1MF,3.6,3.8,3.6,3.6,3.7,46,0.79,216608
TRUSTBANK,19.4,19.6,18.9,19.4,19.2,205,3.581,186526
TUNGHAI,2.7,2.9,2.6,2.7,2.8,16,0.085,32019
UCB,10,10.1,9.8,10,10,324,8.106,816427
UNILEVERCL,2127.2,2159.8,2127.2,2129.1,2127.2,21,0.158,74
UNIONBANK,3.1,3.6,3,3.1,3.3,278,3.665,1128268
UNIONCAP,4.1,4.4,3.8,4.1,4.2,94,1.533,371234
UNIONINS,25,26.5,24.2,25,25.4,170,2.095,81831
UNIQUEHRL,32,32.8,31.6,32,32.5,236,3.391,105643
UNITEDFIN,11.2,11.7,11.1,11.2,11.3,143,1.863,166172
UNITEDINS,33.5,34.4,33.5,33.5,33.9,36,0.15,4457
UPGDCL,116.9,117,116.1,116.3,117,96,1.038,8911
USMANIAGL,32.5,33,32,32.1,32.6,7,0.04,1251
UTTARABANK,20,20.4,19.8,20,20.3,463,24.386,1212111
UTTARAFIN,11.4,12.8,11.4,11.5,12.4,70,0.343,29275
VAMLBDMF1,6.3,6.5,6.3,6.3,6.3,3,0.004,704
VAMLRBBF,5.6,6,5.6,5.6,5.8,44,0.419,72805
VFSTDL,6.7,6.9,6.6,6.7,6.7,9,0.018,2615
WALTONHIL,380.8,395.1,380,380.8,392.9,680,5.349,13978
WATACHEM,100,100,97.6,98.5,97.7,88,1.285,12954
