TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
DELTASPINN,5,5.2,4.9,5,5,90,1.586,312468
DESCO,20.8,21.2,20.7,20.8,20.8,41,0.247,11885
DESHBANDHU,16.4,17.6,16.2,16.4,16.8,823,17.707,1044996
DGIC,20,20.6,20,20,20.1,129,2.355,116559
DHAKABANK,11.3,11.4,11.2,11.3,11.3,173,7.813,692464
DHAKAINS,34.9,35.7,34.3,34.9,34.3,98,1.655,47035
DOMINAGE,24.9,27.2,24.6,24.9,24.8,1162,97.426,3927961
DOREENPWR,30.6,31.9,30.5,30.6,31.4,1211,30.814,990718
DSHGARME,108,114,106.7,108,111.8,1261,17.893,161810
DSSL,9,9.3,8.7,9,8.6,1312,29.627,3282390
DULAMIACOT,130.5,135,130.2,130.5,131.4,35,0.304,2330
DUTCHBANGL,38.6,39.4,38.6,38.7,38.8,136,3.859,99609
EASTERNINS,48,48.9,46.5,47.9,47.9,77,1.803,37568
EASTLAND,18.1,18.7,18,18.1,18.2,69,0.632,34644
EASTRNLUB,2507.6,2559,2498.1,2507.6,2526.2,1628,25.491,10092
EBL,22.8,22.9,22.8,22.8,22.8,244,10.614,465104
EBL1STMF,3.7,3.9,3.7,3.8,3.7,46,0.416,109969
EBLNRBMF,2.5,2.7,2.5,2.5,2.5,87,1.328,513681
ECABLES,111,113.2,111,111,111.6,82,1.107,9913
EGEN,0,0,0,20.1,20.1,0,0,0
EHL,71.5,73.8,71.1,71.5,73.2,775,11.133,154058
EIL,26.5,27.4,26.3,26.5,26.9,447,9.579,357506
EMERALDOIL,16.6,17.7,15.8,16.3,16.2,647,7.86,463915
ENVOYTEX,47.6,48.6,46.2,47.5,48.1,420,14.463,302463
EPGL,16,16.6,16,16,16.3,382,5.566,342401
ESQUIRENIT,21.5,21.8,21.1,21.5,21.9,240,5.162,241305
ETL,10.3,10.7,9.8,10.3,10,1686,54.11,5198225
EXIM1STMF,2.8,2.9,2.8,2.8,2.9,10,0.141,50150
EXIMBANK,0,0,0,3,3,0,0,0
FAMILYTEX,1.2,1.3,1.1,1.2,1.2,326,1.724,1528389
FARCHEM,15.3,15.9,15.2,15.3,15,230,2.906,187438
FAREASTFIN,0.66,0.66,0.66,0.66,0.73,78,0.378,572500
FAREASTLIF,19.5,20.4,19.5,19.5,19.7,138,1.233,62762
FASFIN,1,1,1,1,1.1,25,0.189,188697
FBFIF,2.8,2.9,2.7,2.8,2.8,41,0.216,77796
FEDERALINS,20.1,20.1,18,20.1,19.3,192,13.493,677418
FEKDIL,14.6,14.9,14.5,14.6,14.5,921,18.842,1279254
FINEFOODS,317.1,319.7,315.2,317,317.8,755,47.924,150859
FIRSTFIN,2.4,2.4,2.2,2.4,2.4,142,0.722,321676
FIRSTSBANK,0,0,0,1.9,1.9,0,0,0
FORTUNE,14.5,15.5,14.4,14.5,15.2,854,11.034,742927
FUWANGCER,11.9,12.4,11.8,11.9,12.1,701,18.21,1504589
FUWANGFOOD,11.9,12.9,11.8,11.9,12.3,856,16.936,1371347
GBBPOWER,6.3,6.4,6.1,6.3,6.2,43,0.191,30500
GEMINISEA,141.5,147.7,140.1,141.1,144.1,320,3.718,26212
GENEXIL,25.2,26.9,24.6,25.2,26.7,1133,23.918,923322
GENNEXT,2.3,2.5,2.2,2.3,2.4,96,0.853,365624
GHAIL,11.9,12.5,11.8,11.9,12.2,639,15.558,1279818
GHCL,22.7,23.8,22.3,22.7,22.9,231,3.669,159836
GIB,0,0,0,1.7,1.7,0,0,0
GLDNJMF,6.3,6.4,6.2,6.3,6.3,64,0.832,131543
GLOBALINS,25.1,25.8,25.1,25.1,25.4,67,0.947,37581
GOLDENSON,10.8,11.7,10.8,10.8,11.3,1175,23.731,2109608
GP,280.5,282,280,280.1,279.7,310,5.681,20249
GPHISPAT,17.1,17.5,17,17.1,17.1,377,4.073,236103
GQBALLPEN,402.2,420.5,397.9,402.2,410.8,379,5.56,13643
GRAMEENS2,10.9,11.2,10.9,10.9,11,69,0.702,63798
GREENDELMF,2.9,3,2.9,3,3,9,0.066,22080
GREENDELT,52.5,53.8,51.6,52.5,52.7,101,3.078,58747
GSPFINANCE,1.7,1.7,1.7,1.7,1.8,15,0.034,20180
HAKKANIPUL,69.3,72.8,68.8,69.3,71.5,1283,22.13,314033
HAMI,112.6,113,110,112.6,108.9,179,1.753,15764
HEIDELBCEM,216.5,223.6,216,216.3,218.1,79,0.466,2143
HFL,6.4,6.5,6.2,6.4,6.2,122,1.077,168986
HRTEX,16.6,17.2,16.5,16.8,16.5,73,0.734,43459
HWAWELLTEX,40.4,41,40.3,40.4,40.7,56,0.798,19727
IBNSINA,308,314.9,308,308.6,308.8,250,6.501,21020
IBP,12.1,12.8,12,12.1,12.5,434,10.063,819987
ICB,37.7,38,37.6,37.7,37.3,109,1.921,50895
ICB3RDNRB,4,4,4,4,4,7,0.03,7399
ICBAGRANI1,6.4,6.6,6.4,6.5,6.4,6,0.045,7001
ICBAMCL2ND,5.6,5.8,5.5,5.6,5.8,13,0.05,8988
ICBEPMF1S1,3.7,3.8,3.7,3.7,3.7,29,0.301,81354
ICBIBANK,2.6,2.8,2.6,2.6,2.7,11,0.111,42514
ICBSONALI1,4.3,4.4,4.2,4.2,4.2,57,1.145,266586
ICICL,22.8,23.7,22.8,22.8,23.2,255,6.429,277268
IDLC,36.5,37.1,36.4,36.5,36.9,187,2.804,76437
IFADAUTOS,22,22.9,21.9,22,22.3,360,6.719,298763
IFIC,4.6,4.9,4.6,4.6,4.8,422,12.2,2589980
IFIC1STMF,2.7,2.8,2.7,2.7,2.7,20,0.371,137100
IFILISLMF1,3.4,3.5,3.4,3.4,3.5,24,0.32,92790
ILFSL,0.73,0.73,0.73,0.73,0.81,31,0.039,52978
INDEXAGRO,65.4,66.2,65.3,65.4,65.5,207,0.947,14440
INTECH,29.3,31.4,28.6,29.3,30.3,1749,51.26,1699341
INTRACO,21.6,22.3,21.5,21.6,21.9,535,13.094,600059
IPDC,19.3,19.9,19.2,19.3,19.7,581,21.153,1081757
ISLAMIBANK,36.4,37,36.3,36.4,36.6,242,4.143,113756
ISLAMICFIN,8.6,9.1,8.5,8.6,8.9,320,4.32,493257
ISLAMIINS,36.7,38.4,36.6,36.9,37.4,58,0.644,17383
ISNLTD,82.4,85.4,81.6,82.4,83.8,593,8.011,96626
ITC,39.5,40.8,39.3,39.5,40.2,891,23.657,590370
JAMUNABANK,21,21.1,20.9,21,20.9,87,10.161,483911
JAMUNAOIL,190.6,191.1,190.3,190.4,190.4,374,6.414,33644
JANATAINS,23.9,24.6,23.9,24.2,24.1,75,1.687,69247
JHRML,43.7,44.9,43.6,43.7,44.2,181,1.737,39287
JMISMDL,120,123.4,120,120.2,121.2,55,0.845,6973
JUTESPINN,185.4,194.6,185,186.1,191,25,0.284,1526
KARNAPHULI,27.9,28.4,27.7,27.9,28,268,3.61,128631
KAY&amp;QUE,369.3,384.4,365,369.3,378.9,1126,25.121,67011
KBPPWBIL,60.8,64.3,60.3,60.8,63.1,5760,159.297,2551678
KDSALTD,41.9,44.9,41.7,41.9,42.1,1213,34.504,810438
KEYACOSMET,4.2,4.4,4.1,4.2,4.3,147,1.171,276743
KOHINOOR,503.5,508.5,503.1,503.5,505.6,115,1.125,2233
KPCL,10.7,11,10.6,10.7,10.8,135,1.84,170508
KPPL,20,20.5,18.1,20,18.7,1878,40.222,2032833
KTL,11.5,11.5,10.7,11.5,10.5,1368,37.527,3279455
LANKABAFIN,12.8,13,12.7,12.8,12.8,293,5.528,429660
LEGACYFOOT,56.2,59,55.1,56.2,57.7,417,5.506,96362
LHB,49.6,50.4,49.4,49.6,50,281,5.491,110149
LIBRAINFU,651.8,669.8,650,651.8,663.7,206,2.183,3326
LINDEBD,753.3,759.9,751.5,753.3,754.4,159,1.111,1472
LOVELLO,73.1,75.5,71.5,73.1,73,2559,103.039,1391199
LRBDL,10.5,11.1,10.5,10.5,10.7,324,4.289,397468
LRGLOBMF1,2.9,3,2.8,2.9,2.9,11,0.024,8534
MAGURAPLEX,84.8,87.8,84.2,84.8,86.6,652,12.093,140381
MAKSONSPIN,5.7,5.9,5.5,5.7,5.6,64,0.442,77851
MALEKSPIN,27.8,28.6,27.6,27.8,28.1,399,10.442,371511
MARICO,2727,2739.5,2727,2733.1,2735.8,198,10.779,3944
MATINSPINN,45.2,46.3,44.8,45.2,45.6,246,3.603,79727
MBL1STMF,3.7,3.7,3.5,3.6,3.5,97,0.247,68815
MEGCONMILK,14.2,14.8,13,14.2,13.8,140,0.488,34002
MEGHNACEM,30.2,30.8,29.1,29.6,30,6,0.01,338
MEGHNAINS,25.8,26.6,25.6,25.8,25.9,553,9.367,360531
MEGHNALIFE,47.7,50,47.4,47.8,48.3,276,4.544,93829
MEGHNAPET,20.7,21.3,20.1,20.8,19.7,125,0.121,5775
MERCANBANK,7.9,8.1,7.9,7.9,8,59,0.298,37470
MERCINS,24.6,24.7,24.5,24.6,24.6,21,0.137,5550
METROSPIN,0,0,0,8.7,8.7,0,0,0
MHSML,14,14.6,13.9,14,13.9,627,19.696,1383138
MIDASFIN,4.4,4.5,4,4,4.4,74,0.417,99218
MIDLANDBNK,17.7,18.3,17.6,17.7,17.9,912,41.564,2315586
MIRACLEIND,29.2,30.6,29.1,29.2,29.8,212,2.946,98631
MIRAKHTER,27.5,28.5,27.4,27.5,27.9,389,7.51,268913
MITHUNKNIT,14.4,14.4,13.9,14.3,13.8,70,0.373,26370
MJLBD,88.4,89.2,88.3,88.4,89.1,171,2.475,27969
MLDYEING,9,9.1,8.3,9,8.3,991,20.863,2321535
MONNOAGML,309.4,318.5,308,309.4,315,259,2.874,9232
MONNOCERA,77.7,81.3,77.2,77.7,79.9,1166,27.772,351577
MONNOFABR,20.9,21.7,20.6,20.9,20.9,2027,86.697,4083080
MONOSPOOL,100,103.8,99.7,100,102.2,1717,29.573,292492
MPETROLEUM,213.9,215.3,213.6,213.9,214,523,19.082,89094
MTB,11.9,12,11.9,11.9,11.9,20,0.035,2927
NAHEEACP,18,19,17.8,18,18.4,389,6.548,354764
NATLIFEINS,86.7,90,86.6,86.7,89,505,9.67,110225
NAVANACNG,21.5,22.4,21.5,21.6,22.1,236,2.978,135946
NAVANAPHAR,51,52.5,50.7,51,52,543,10.573,205399
NBL,3.2,3.3,3.1,3.1,3.2,167,1.162,367259
NCCBANK,11.7,11.8,11.6,11.7,11.6,163,4.344,371295
NCCBLMF1,4.2,4.4,4,4,4.1,25,0.253,62053
NEWLINE,4.4,4.4,4.1,4.4,4,263,2.328,531935
NFML,12.7,13.4,12.6,12.7,13.2,283,3.695,286087
NHFIL,23.6,24,23.4,23.6,23.6,282,5.601,236653
NITOLINS,26.2,26.9,25.6,26.2,26.3,125,0.642,24510
NORTHERN,86.1,89.9,84.3,86.1,83.6,93,0.321,3725
NORTHRNINS,28.7,29.6,28.1,28.6,28.7,54,0.558,19304
NPOLYMER,26.9,27.6,26.7,26.9,27.2,105,1.525,55823
NRBBANK,6.2,6.4,6.1,6.2,6.2,96,1.198,192735
NRBCBANK,5.4,5.4,5.3,5.3,5.3,50,0.409,76769
NTC,165,168.9,164,165.6,165.8,18,0.118,715
NTLTUBES,62.8,65,62.5,62.8,64,221,1.696,26783
NURANI,2.2,2.3,2.1,2.2,2.2,47,0.191,86399
OAL,6,6.4,6,6,5.9,281,3.258,525663
OIMEX,15.4,16.3,15.2,15.4,15.8,644,13.355,847443
OLYMPIC,139.8,141.4,139.5,139.8,140,173,2.796,19989
ONEBANKPLC,6.9,7,6.9,6.9,6.9,102,3.856,558512
ORIONINFU,379.6,382.7,361.1,379.6,370.1,1678,95.568,252694
ORIONPHARM,28.6,29.1,28.2,28.6,28,424,8.416,294528
PADMALIFE,16.6,17,16.5,16.6,16.6,41,0.334,19901
PADMAOIL,178.1,179.5,177.9,178.1,178.4,771,17.355,97392
PARAMOUNT,40.4,41.9,40.2,40.6,40.7,213,5.392,131190
PDL,4.6,4.8,4.5,4.6,4.6,149,0.842,178738
PENINSULA,17.5,18.1,17.4,17.5,17.9,382,7.446,420815
PEOPLESINS,34.3,35.6,34,34.3,34.6,321,7.369,211042
PF1STMF,5.1,5.3,5,5.1,5.2,73,2.539,496578
PHARMAID,516,520,513.3,516,518.9,405,5.998,11597
PHENIXINS,25.7,26.5,25.3,25.7,25.4,75,1.373,52354
PHOENIXFIN,2.5,2.6,2.3,2.4,2.4,67,1.131,450127
PHPMF1,2.6,2.8,2.6,2.7,2.7,28,0.055,20566
PIONEERINS,47.3,48.6,47.3,47.6,47.1,353,8.659,180344
PLFSL,0.61,0.67,0.6,0.6,0.67,564,3.887,6415604
POPULAR1MF,2.7,2.8,2.6,2.6,2.7,39,0.289,107805
POPULARLIF,41.3,42.3,41.3,41.5,41.4,294,3.238,77260
POWERGRID,28.3,29,28.2,28.3,28.3,107,1.539,54045
PRAGATIINS,71.6,74.5,71.2,71.6,71.4,2247,79.476,1095692
PRAGATILIF,154.4,163,153.2,154.4,158.2,1041,22.824,144363
PREMIERBAN,4.6,5,4.5,4.6,4.8,196,7.808,1679654
PREMIERCEM,41.3,43.3,41.2,41.3,41.5,87,1.074,25355
PREMIERLEA,0.69,0.7,0.69,0.69,0.77,56,0.207,297614
PRIME1ICBA,4.3,4.3,4.2,4.3,4.3,47,0.068,16138
PRIMEBANK,28.6,28.7,28.3,28.6,28.6,179,13.156,460164
PRIMEFIN,1.4,1.4,1.4,1.4,1.5,13,0.061,43714
PRIMEINSUR,29.8,30.9,29.6,29.6,29.9,127,0.923,30539
PRIMELIFE,33,33.7,32.8,33,33.1,120,1.398,42186
PRIMETEX,12.9,13.1,12.7,12.9,12.4,60,0.354,27478
PROGRESLIF,44.2,44.5,42,43.8,43,26,0.207,4735
PROVATIINS,27.5,28,27.1,27.5,27.6,136,1.651,59459
PTL,50.4,53.2,49.8,50.4,50.9,600,27.056,522643
PUBALIBANK,29.1,29.3,29,29.1,29.1,141,5.017,172812
PURABIGEN,19,19.5,18.9,19,19.1,103,1.486,78009
QUASEMIND,40.7,42.6,40.5,40.7,41.6,591,12.972,312299
QUEENSOUTH,11,11.7,10.9,11,10.8,517,9.389,832308
RAHIMAFOOD,135.6,141.7,135.1,135.6,137.4,1695,43.041,311445
RAHIMTEXT,177.5,184.4,175.6,177.5,180.5,601,14.756,82232
RAKCERAMIC,22.8,23.2,22.7,22.8,22.8,84,0.903,39361
RANFOUNDRY,153.7,156.3,150,151.8,154.3,100,0.198,1299
RDFOOD,19.9,20.6,19.5,19.9,19.4,758,13.965,698723
RECKITTBEN,3385.4,3398,3370,3385.4,3395.4,29,0.454,134
REGENTTEX,2.7,2.8,2.6,2.6,2.6,65,0.303,111432
RELIANCE1,13.8,13.8,13.6,13.8,13.7,258,2.872,209130
RELIANCINS,66,67.8,64.7,65,65.5,100,1.647,25297
RENATA,398.4,404,397.9,398.4,400.6,398,5.366,13417
RENWICKJA,534.5,549.8,530.1,537.6,536.4,78,0.304,566
REPUBLIC,26.6,27.4,26.6,26.6,26.9,124,1.304,48507
RINGSHINE,3.3,3.5,3,3.3,3.3,352,7.336,2237799
ROBI,28,28.3,27.9,28,28.1,576,29.203,1041537
RSRMSTEEL,6.7,7,6.6,6.7,6.8,43,0.185,27562
RUNNERAUTO,38.5,41.1,38,38.5,40.8,2045,47.631,1208295
RUPALIBANK,17.1,17.6,17,17.1,17.3,133,1.878,109163
RUPALIINS,21.8,22.5,21.7,21.8,21.8,131,2.457,111223
RUPALILIFE,77.5,80.6,77.1,77.5,78.9,1515,34.15,432408
SAFKOSPINN,13.9,14.1,13.6,14,13.8,31,0.273,19524
SAIFPOWER,5,5.2,4.9,5,5,174,1.622,318891
SAIHAMCOT,18,18.3,17.9,18,17.8,834,62.987,3481303
SAIHAMTEX,14.8,15.3,14.8,14.8,14.9,240,5.186,343822
SALAMCRST,16,17,15.9,16,16.4,757,16.64,1013341
SALVO,29.9,30.9,29.7,29.9,0,609,18.282,603409
SALVOCHEM,0,0,0,0,30.4,0,0,0
SAMATALETH,81.9,84.3,81.3,81.9,83.2,272,3.134,37989
SAMORITA,70.5,71.7,70.3,70.5,70.8,85,2.88,40740
SANDHANINS,19.7,20.2,19.6,19.7,19.7,147,1.978,99857
SAPORTL,42.3,43.7,42,42.3,43.7,751,42.746,1000997
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,5.9,6.2,5.9,5.9,6,113,0.569,95155
SEAPEARL,34,34.8,33.7,34,34,986,23.49,684127
SEMLFBSLGF,4.7,4.8,4.7,4.7,4.6,6,0.1,21302
SEMLIBBLSF,5.9,6,5.9,5.9,5.8,20,0.085,14305
SEMLLECMF,0,0,0,7.4,7.4,0,0,0
SHAHJABANK,16.5,16.7,16.4,16.4,16.5,80,2.467,149880
SHARPIND,13.2,13.8,13.1,13.2,12.9,342,3.703,275726
SHASHADNIM,16.1,16.9,16.1,16.1,16.2,138,1.626,98849
SHEPHERD,12.4,12.7,11.8,12.4,11.7,660,14.147,1137834
SHURWID,4.6,4.8,4.4,4.6,4.7,27,0.085,18988
SHYAMPSUG,180.6,192.9,180.1,180.6,180.2,95,1.481,8120
SIBL,0,0,0,3,3,0,0,0
SICL,18.7,19.3,18.3,18.7,19,201,3.801,203941
SILCOPHL,13.9,14.4,13.8,13.9,14.1,247,4.928,350027
SILVAPHL,9.9,10.2,9.8,9.9,9.8,220,3.633,362915
SIMTEX,25,27.9,25,25,27.7,5125,219.593,8515393
SINGERBD,89.8,90,87.7,88.4,87.8,124,1.602,18169
SINOBANGLA,43.8,45.4,43.6,43.8,44.7,749,16.907,378127
SIPLC,51.1,53.7,50.8,51.1,52.1,607,13.597,259748
SKTRIMS,7.7,7.9,7.6,7.7,7.5,78,0.347,44736
SONALIANSH,195.1,202,194.2,195.1,199.8,1584,28.408,143622
SONALILIFE,60,62.1,58,59.7,60.2,345,2.667,44703
SONALIPAPR,225.2,236.5,224,225.2,228.4,1444,32.968,144103
SONARBAINS,24.7,25.9,24.7,24.8,25.2,66,0.824,32746
SONARGAON,26.7,27.5,26.2,26.7,26,476,8.888,330237
SOUTHEASTB,9,9.1,8.9,9,8.9,156,3.557,395560
SPCERAMICS,15.5,16.2,15.4,15.5,15.7,711,13.151,830050
SPCL,0,0,0,52.7,52.7,0,0,0
SQUARETEXT,49.7,49.9,49.2,49.5,49.8,113,1.337,27058
SQURPHARMA,203.6,204.9,203.4,203.6,204.1,1256,23.675,116126
SSSTEEL,4.1,4.3,4,4.1,4.2,182,1.492,361533
STANCERAM,64.9,64.9,60.9,64.9,59,94,1.396,21712
STANDARINS,35.4,37,34.9,35.4,36.1,114,2.313,64881
STANDBANKL,4.9,5,4.8,4.9,4.9,114,1.895,387158
STYLECRAFT,48.6,50.4,48.3,48.6,48.7,100,0.684,13972
SUMITPOWER,13.3,13.6,13.3,13.3,13.4,278,4.116,308176
SUNLIFEINS,51,53.4,50.9,51,52.5,474,15.831,303449
TAKAFULINS,34.4,34.7,33.6,34,34.2,48,0.131,3868
TALLUSPIN,5.6,5.6,5.1,5.6,5.1,240,2.863,516844
TAMIJTEX,0,0,0,135,135,0,0,0
TECHNODRUG,29.8,30.8,29.7,29.8,30.4,624,12.154,402475
TILIL,40.3,41.9,40.1,40.3,40.9,785,15.107,368823
TITASGAS,16.7,17.2,16.7,16.7,16.9,106,1.194,70919
TOSRIFA,16.8,17.3,16.4,16.8,16.5,311,5.479,322479
TRUSTB1MF,2.6,2.7,2.6,2.6,2.7,23,0.276,106108
TRUSTBANK,16.8,17.5,16.7,16.8,17.1,282,6.786,401645
TUNGHAI,1.6,1.7,1.5,1.6,1.6,63,0.508,332260
UCB,10,10.2,10,10,10.1,61,1.842,184193
UNILEVERCL,2225.9,2252,2220,2225.9,2259.6,70,0.843,376
UNIONBANK,0,0,0,1.5,1.5,0,0,0
UNIONCAP,3.1,3.1,3.1,3.1,2.9,23,0.149,48037
UNIONINS,30.5,31.7,29.7,30.5,30.8,324,4.421,144155
UNIQUEHRL,38.6,40.5,38.4,38.6,38.5,335,4.818,124620
UNITEDFIN,11.8,12.2,11.8,11.8,12.1,103,2.905,242076
UNITEDINS,39.9,41.3,39.8,40.1,40.7,59,1.05,26106
UPGDCL,119.5,122.9,118,119.5,120.3,358,4.169,34905
USMANIAGL,29.6,31.1,28.8,29.2,31.1,163,0.747,25295
UTTARABANK,21.4,21.5,21.2,21.4,21.3,189,8.37,392243
UTTARAFIN,10.9,10.9,10.2,10.6,10.2,77,0.153,14502
VAMLBDMF1,7.2,7.2,7.1,7.2,7.1,17,1.862,258745
VAMLRBBF,5.2,5.4,5.2,5.3,5.4,14,0.089,16715
VFSTDL,11.1,11.7,10.9,11,11.2,291,7.829,692076
