TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
EASTERNINS,44.8,45.7,44.4,44.8,45,66,0.432,9629
EASTLAND,18.5,18.7,18.4,18.5,18.5,44,0.933,50291
EASTRNLUB,1337.6,1344,1336.7,1337.6,1339,334,4.071,3042
EBL,26,26.1,25.9,26,26,108,5.257,202104
EBL1STMF,5,5.2,4.8,5,4.8,199,5.083,992503
EBLNRBMF,3.4,3.5,3.3,3.4,3.3,50,1.309,386356
ECABLES,102.7,103.9,100.7,102.7,100.5,169,1.656,16247
EGEN,25,25.2,24.5,25,24.6,861,35.917,1444726
EHL,72.9,73.9,72.5,72.9,73.1,500,11.357,155360
EIL,49,49.7,48.8,49,48.8,327,10.216,207495
EMERALDOIL,24.5,25,24,24.5,24.6,333,6.044,246579
ENVOYTEX,44.5,44.6,43.1,44.2,43.9,184,5.188,117186
EPGL,20.7,21.4,20.2,20.7,20.5,719,17.343,833355
ESQUIRENIT,23.6,24,23.3,23.4,23.3,208,3.01,127924
ETL,10.5,10.9,10.4,10.5,10.4,1109,30.892,2898320
EXIM1STMF,3.4,3.5,3.3,3.3,3.4,112,3.991,1186647
EXIMBANK,6.8,6.8,6.6,6.8,6.8,115,2.021,300269
FAMILYTEX,2.9,2.9,2.7,2.9,2.8,122,1.091,387328
FARCHEM,24.1,24.4,24,24.1,24,350,9.515,393986
FAREASTFIN,3.3,3.3,3.2,3.3,3.2,23,0.046,14225
FAREASTLIF,30.5,30.5,30.3,30.5,30.3,82,1.259,41346
FASFIN,3.7,3.8,3.6,3.7,3.7,29,0.132,35875
FBFIF,3.1,3.2,3.1,3.1,3.1,29,0.563,181453
FEDERALINS,17.8,18.1,17.7,17.9,17.9,45,0.523,29277
FEKDIL,18.4,18.5,18.2,18.4,18.2,628,26.76,1458709
FINEFOODS,192.8,194,190,192.8,190.1,692,25.206,131076
FIRSTFIN,3.3,3.6,3.3,3.4,3.4,12,0.189,56167
FIRSTSBANK,5.1,5.2,5,5.1,5.2,270,12.264,2409722
FORTUNE,18.3,18.5,17.8,18.3,17.7,773,15.295,837534
FUWANGCER,14.6,15.2,14.5,14.6,15,1128,34.723,2341759
FUWANGFOOD,17,17.7,16.8,17,17.4,2445,67.526,3932813
GBBPOWER,8.2,8.4,8.1,8.2,8.3,105,1.005,122177
GEMINISEA,146.1,147.5,142.9,146.1,142.8,771,11.576,79908
GENEXIL,26.9,27.4,26.4,26.9,26.4,960,23.023,854574
GENNEXT,3.3,3.4,3.3,3.3,3.3,91,2.949,884015
