TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
LINDEBD,1230.5,1254,1230.5,1231.9,1244.4,92,0.828,669
LOVELLO,46.9,48.4,46.6,46.9,48.1,2107,96.938,2049709
LRBDL,24.6,25.3,24.5,24.6,25.2,636,12.396,499314
LRGLOBMF1,5.1,5.3,5.1,5.1,5.3,72,1.119,216567
MAKSONSPIN,13.6,14.1,13.5,13.6,13.9,383,10.189,742868
MALEKSPIN,35.5,37.2,35.2,35.5,36.4,2207,100.252,2766586
MARICO,2530,2530,2512,2517.6,2515.9,106,2.398,954
MATINSPINN,51.1,52.5,50.7,51,52.1,163,3.742,73085
MBL1STMF,5.9,6.1,5.9,5.9,6,31,0.405,68051
MEGCONMILK,27.8,28.6,27.4,27.5,27.8,67,0.706,25361
MEGHNACEM,78.4,80,78,78.4,78.5,200,12.084,152768
MEGHNAINS,35.7,36.5,34.5,35.3,36.2,213,5.754,163552
MEGHNALIFE,80.7,83.5,80.2,80.7,83,578,16.323,200023
MEGHNAPET,35.1,35.8,34.7,35.1,35.1,91,1.04,29630
MERCANBANK,12.4,12.5,12.4,12.4,12.5,93,2.641,212654
MERCINS,35,35.5,35,35,35.1,45,2.153,61440
METROSPIN,20,21,19.7,20,20.5,239,4.446,219267
MHSML,20.2,21.2,20.2,20.2,20.7,93,2.44,119732
MIDASFIN,11.4,11.4,11.2,11.3,11.3,64,0.611,53992
MIDLANDBNK,12.8,13.2,12.6,12.8,13.1,265,9.289,719726
MIRACLEIND,44.1,46,43.9,44.1,43.7,985,29.021,648232
MIRAKHTER,45.1,46.9,45.1,45.1,45.7,77,0.617,13643
MITHUNKNIT,19.4,20.5,19.1,19.4,19.5,223,2.364,120090
MJLBD,83.1,84,82.1,82.9,84,171,2.388,28857
MLDYEING,15.5,16.2,15.4,15.5,16,239,3.62,231163
MONNOAGML,521.7,532,521,521.7,529.2,826,14.248,27216
MONNOCERA,87,87.8,86.5,86.9,87,349,6.773,77894
MONNOFABR,27.7,30.8,27.4,27.7,30.4,4706,165.869,5713340
MONOSPOOL,208.3,213.5,207,208.2,210.3,338,4.724,22555
MPETROLEUM,198.6,198.6,198.6,198.6,198.6,8,0.185,933
MTB,14.8,15.1,14.7,14.8,14.7,94,6.812,460091
NAHEEACP,44.2,45.8,44.1,44.2,45.2,624,21.881,488830
NATLIFEINS,125,129,124.3,125,127.6,157,2.472,19750
NAVANACNG,31.1,32.9,30.9,31.1,32.3,678,19.297,609389
NAVANAPHAR,90,93.2,89.1,90,92.6,337,6.264,68751
NBL,7.2,7.4,7.2,7.3,7.3,163,3.994,549775
NCCBANK,11.8,12,11.8,11.8,12,85,3.62,306176
NCCBLMF1,6.9,6.9,6.8,6.9,6.9,108,1.331,194356
NEWLINE,43.1,43.6,40.3,43.1,44.7,61,0.178,4101
NFML,16.1,16.7,16,16.1,16.4,279,4.393,271005
NHFIL,36.1,37.5,35.9,36.1,37.6,307,6.688,181567
NITOLINS,38.5,39.4,38.5,38.6,39.2,33,0.294,7597
NORTHERN,156.7,161.9,155,156.7,163,80,0.411,2604
NORTHRNINS,44.1,45.5,44,44.2,45.4,22,0.228,5165
NPOLYMER,50.1,51,50,50.1,50.7,442,10.061,199585
NRBBANK,11.1,11.4,11,11.1,11.3,1525,58.604,5253263
NRBCBANK,12.7,13,12.7,12.7,12.8,145,4.11,321867
NTC,468,481,468,474.6,466.7,77,0.909,1901
NTLTUBES,72.2,73.8,72,72.2,73.8,175,1.98,27235
NURANI,5.5,5.5,5.2,5.3,5.5,62,0.492,91614
OAL,17.2,18.5,17,17.2,18.3,3258,93.503,5306441
OIMEX,22.7,23.3,22.5,22.7,23.2,200,2.855,125374
OLYMPIC,150,150.6,148.6,150,149.9,891,42.335,282372
ONEBANKPLC,9.8,10,9.6,9.8,10,141,2.448,248109
ORIONINFU,650.1,674.8,645.1,650.1,666.9,2275,100.18,152315
ORIONPHARM,75.2,78,74.8,75.2,77.3,2142,65.237,856559
PADMALIFE,32.5,33.5,32.2,32.3,32.7,74,0.669,20590
PADMAOIL,192,193,189.9,192,191.1,47,2.28,11968
PAPERPROC,162.8,168.6,162.1,162.8,167.5,361,7.584,46117
PARAMOUNT,58.3,61.6,58.1,58.3,58.8,1243,37.462,619948
PDL,14.4,15.2,14.3,14.4,15,1164,31.542,2155861
PENINSULA,23.2,23.8,23,23.1,23.7,162,2.122,90716
PEOPLESINS,44,44.7,43.6,43.9,43.8,262,5.285,120070
PF1STMF,7.4,7.4,7.3,7.4,7.4,40,1.28,173875
PHARMAID,676.9,695,675,676.9,688.9,304,4.522,6628
PHENIXINS,39.1,40.7,38.7,39.1,39,94,1.627,41549
PHOENIXFIN,10,10,9.7,9.8,9.9,139,3.437,350544
PHPMF1,4.5,4.6,4.4,4.5,4.5,33,1.183,264473
PIONEERINS,67,68.3,65.8,66.6,66,78,2.62,39529
PLFSL,0,0,0,3,3,0,0,0
POPULAR1MF,4.6,4.7,4.5,4.6,4.6,42,0.399,87561
POPULARLIF,67.9,69.9,67.8,67.9,68.8,70,3.666,53776
POWERGRID,47,47.5,47,47.1,47.3,111,2.37,50282
PRAGATIINS,59.8,60,59.3,59.8,59.9,16,0.16,2674
PRAGATILIF,105.4,106.4,105.4,105.8,106,68,2.112,19930
PREMIERBAN,13.6,13.7,13.5,13.6,13.6,157,13.104,963185
PREMIERCEM,57.9,58.2,57.1,57.9,58,267,19.26,333412
PREMIERLEA,5.7,5.7,5.5,5.7,5.6,25,0.42,74306
PRIME1ICBA,6.7,7,6.6,6.7,6.9,53,1.483,221457
PRIMEBANK,22.2,22.5,22.2,22.3,22.5,72,9.496,424168
PRIMEFIN,8.5,8.8,8.3,8.5,8.6,64,0.839,98683
PRIMEINSUR,49.9,51.6,49.7,49.9,51,489,9.413,186942
PRIMELIFE,49.1,49.4,49.1,49.1,49.4,38,0.383,7779
PRIMETEX,21.1,22.3,21,21.1,21.8,184,2.698,127010
PROGRESLIF,54.3,56.2,54.1,54.3,55.5,46,0.316,5724
PROVATIINS,48.7,50.1,48.5,48.7,49.7,240,6.193,125669
PTL,74.4,75.5,73,74.4,73.3,1537,62.034,831301
PUBALIBANK,31.3,31.4,30.9,31.1,31.3,195,3.882,125006
PURABIGEN,27.1,27.6,27,27.1,27.3,84,1.363,50272
QUASEMIND,43.2,44.8,42.8,43.2,44.3,344,8.928,204293
QUEENSOUTH,18.5,19.4,18.4,18.5,19.3,454,9.543,508187
RAHIMAFOOD,166.4,170.7,165.6,166.4,169.3,193,4.057,24254
RAHIMTEXT,131.3,131.3,129,129,131.9,43,0.487,3768
RAKCERAMIC,35.3,36,35.2,35.3,35.7,184,3.197,89835
RANFOUNDRY,158.1,161,158.1,158.1,161.4,35,0.276,1736
RDFOOD,36.6,38.2,36.3,36.6,37.9,702,24.007,645207
RECKITTBEN,4876,4964,4850,4904.5,4937.8,28,0.636,129
REGENTTEX,6.2,6.3,6.1,6.1,6.1,26,0.095,15498
RELIANCE1,16.1,16.4,15.6,16.1,15.8,301,32.694,2070165
RELIANCINS,65.4,67,62.5,65.5,67.8,118,3.083,46768
RENATA,923.5,939.9,922.1,923.5,933.6,511,14.665,15798
RENWICKJA,672,687,672,683.1,677,9,0.057,84
REPUBLIC,41.4,42.3,41.3,41.4,42.1,155,2.705,64911
RINGSHINE,5.5,5.7,5.4,5.5,5.6,169,4.814,877504
RNSPIN,15.1,15.8,14.9,15.1,15.9,121,1.406,91651
ROBI,30,30,30,30,30,40,0.326,10870
RSRMSTEEL,19.4,20,19.3,19.5,19.8,63,0.494,25406
RUNNERAUTO,36,37.1,36,36.1,37.3,79,1.137,31152
RUPALIBANK,33.7,35.3,33.1,33.7,35.1,593,23.923,702966
RUPALIINS,34.1,35,34,34.1,34.8,261,8.014,233250
RUPALILIFE,125.4,128.2,125.1,126,127,261,10.57,83597
SAFKOSPINN,15.1,15.9,15,15.1,15.7,104,1.371,89920
SAIFPOWER,23.3,23.8,23.1,23.3,23.6,479,11.55,493016
SAIHAMCOT,16.3,16.9,16.2,16.3,16.7,344,7.242,437454
SAIHAMTEX,17.1,17.7,17,17.1,17.6,286,6.633,383163
SALAMCRST,27.3,27.9,26.4,26.7,27.6,168,1.815,66923
SALVOCHEM,52.7,54.4,52.3,52.7,54,874,30.095,566066
SAMATALETH,57.7,58.5,57.5,57.7,58.2,91,1.058,18254
SAMORITA,76.2,77.8,76,76.2,77.1,297,6.369,83010
SANDHANINS,29.2,30.1,29,29.2,30,414,11.106,376272
SAPORTL,28.7,29.4,28.6,28.7,29.1,651,20.162,697667
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,10.6,11,10.4,10.6,10.9,404,9.412,876991
SEAPEARL,96.8,99.3,96.2,96.8,98.1,906,23.906,245949
SEMLFBSLGF,6.9,7.1,6.9,6.9,7.1,58,1.132,162365
SEMLIBBLSF,7.9,8.2,7.8,7.9,8,35,1.899,240224
SEMLLECMF,7.8,8.5,7.7,7.8,8.3,186,5.768,727271
SHAHJABANK,18.9,19,18.5,18.9,18.8,43,1.965,104295
SHASHADNIM,23.9,24.7,23.8,23.9,24.4,354,9.637,396200
SHEPHERD,16.9,17.5,16.8,16.9,17.2,48,0.602,35288
SHURWID,13.8,14.1,13.5,13.6,13.9,72,0.826,60280
SHYAMPSUG,195,199.8,194,195,195.9,155,2.261,11561
SIBL,10,10.1,9.9,10,10.1,88,2.13,213940
SICL,44.2,46.4,43.2,44.2,43.1,4055,62.726,1401940
SILCOPHL,20.9,21.2,20.6,20.9,20.9,181,3.172,151953
SILVAPHL,17.3,17.8,17.2,17.3,17.7,256,6.158,352131
SIMTEX,22,22.5,21.7,22,22.3,177,5.355,243184
SINGERBD,146.9,147,146,146.3,146.7,47,0.938,6412
SINOBANGLA,46.2,47.4,46.1,46.2,46.7,142,3.901,83786
SKICL,55,56.7,54.7,54.9,55.9,302,5.441,97951
SKTRIMS,30.2,31.3,30,30.2,30.9,460,10.9,356091
SONALIANSH,622.6,638.5,622,622.6,626.9,453,8.213,13169
SONALILIFE,75,78.6,75,75.9,77.6,72,0.441,5796
SONALIPAPR,571.1,582,563,571.1,581,449,11.061,19356
SONARBAINS,40.4,41.9,40.3,40.4,40.9,50,0.341,8422
SONARGAON,27,27.7,26.6,26.8,27.3,230,4.09,151715
SOUTHEASTB,11.5,11.7,11.4,11.5,11.6,122,4.676,405173
SPCERAMICS,37.5,39,37.3,37.5,38.5,647,19.046,500814
SPCL,65.5,65.5,65.5,65.5,65.5,1,0,1
SQUARETEXT,53.4,54.1,53.3,53.4,54,261,12.324,230538
SQURPHARMA,215.4,216,215,215.4,215.5,648,102.429,474801
SSSTEEL,12.9,13.3,12.8,12.9,13.2,740,16.74,1288731
STANCERAM,97.9,103,97.5,97.9,97.9,102,0.531,5284
STANDARINS,53.1,54.5,52.2,53.1,53.7,330,7.171,133863
STANDBANKL,8,8.1,7.8,8,7.8,65,1.41,177027
STYLECRAFT,71.5,73.3,71,71.3,72.2,171,1.586,22071
SUMITPOWER,25,26.2,24.7,25,26,618,20.666,810968
SUNLIFEINS,58.3,58.5,55.7,58.3,57.8,1330,79.949,1390533
TAKAFULINS,40.8,41.4,40.8,41.2,41.3,15,0.117,2848
TALLUSPIN,7.4,7.5,7.3,7.4,7.4,29,0.26,35154
TAMIJTEX,133.1,137.8,128.5,133.1,135.8,138,1.627,12146
TILIL,49.6,49.9,48.9,49.6,49.3,198,2.66,53599
TITASGAS,27,28,26.9,27,27.8,679,16.865,622143
TOSRIFA,23.7,24.3,23.6,23.7,24,354,15.715,655635
TRUSTB1MF,4.7,4.9,4.7,4.8,4.8,38,0.446,92998
TRUSTBANK,28.5,29,28.4,28.5,29.3,111,2.713,94783
TUNGHAI,4.6,4.8,4.6,4.6,4.7,29,0.102,22096
UCB,12.7,13.5,12.6,12.7,12.9,92,3.526,278733
UNILEVERCL,2219,2265,2185.5,2219,2213,421,9.243,4167
UNIONBANK,8.1,8.3,8.1,8.1,8.2,253,4.906,601897
UNIONCAP,9.5,10,9.4,9.5,9.9,241,5.054,528078
UNIONINS,52.2,54.2,51.6,52.2,53.3,425,9.344,176533
UNIQUEHRL,59.7,61.8,59.5,59.7,60.3,425,16.28,271807
UNITEDFIN,13.2,13.5,13,13.1,13.4,112,1.288,97842
UNITEDINS,42.2,43,42,42.1,42.9,55,0.708,16750
UPGDCL,160.7,162.5,159.1,159.6,159.7,169,4.263,26731
USMANIAGL,45.8,47.6,45.8,46,46.2,62,0.369,8007
UTTARABANK,25.9,26.4,25.7,25.9,26.2,472,32.924,1260097
UTTARAFIN,24.9,24.9,24,24.4,24.6,33,0.243,9963
VAMLBDMF1,6.3,6.5,6.3,6.3,6.3,10,0.122,19310
VAMLRBBF,6.2,6.3,5.8,6.1,6.3,36,0.338,55230
VFSTDL,18,18.7,17.8,17.9,18.5,388,7.843,433819
WALTONHIL,727.8,741,725,727.8,728.8,250,3.517,4828
WATACHEM,157,158.5,155.1,156.5,157.5,61,0.535,3412
WMSHIPYARD,13.1,13.8,12.9,13.1,13.6,1215,30.784,2305542
YPL,24.1,25,23.8,24.1,23.6,1139,22.211,908273
