TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
BANGAS,124.1,127,119,124.1,122.7,1179,24.025,196472
BANKASIA,18.1,18.2,17.9,18,18.1,120,10.642,591406
BARKAPOWER,6.7,7.1,6.5,6.7,6.9,218,1.819,269398
BATASHOE,804.6,812.9,801.6,804.6,808.5,22,0.142,176
BATBC,248.2,251.3,247.6,248.2,250.3,752,14.685,58963
BAYLEASING,2.9,3.1,2.9,2.9,3,40,0.151,51545
BBS,9.1,9.5,9.1,9.1,9.2,267,5.993,642670
BBSCABLES,14.9,15.5,14.8,14.9,15.1,329,5.854,387112
BDAUTOCA,126.2,131.6,125,126.2,127,600,9.385,72739
BDCOM,24.8,25.8,24.6,24.8,25.3,519,12.124,483646
BDFINANCE,12.8,13.4,12.7,12.8,12.9,129,2.271,177586
BDLAMPS,128.8,135,128.2,128.8,132.7,150,0.725,5556
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,11.3,11.6,11.1,11.3,11.1,721,15.775,1394229
BDTHAIFOOD,13.6,15.1,13.4,13.6,14.7,2464,62.513,4388399
BDWELDING,13.6,14.1,13.4,13.5,13.5,357,2.871,207500
BEACHHATCH,48,49.8,47.8,48,49,885,15.843,325690
BEACONPHAR,103.8,104.2,102.1,103.8,102.8,644,12.266,118466
BENGALWTL,17.2,17.6,17.2,17.3,17.3,95,1.1,63517
BERGERPBL,1403,1410,1403,1403.8,1401.8,58,1.038,739
BESTHLDNG,13.7,13.9,13.6,13.7,13.8,310,3.379,245260
BEXIMCO,0,0,0,110.1,110.1,0,0,0
BGIC,31.4,32.3,30.5,30.9,31.7,150,0.749,23770
BIFC,1.7,1.9,1.7,1.7,1.8,18,0.099,56805
BNICL,44.6,46.2,44.3,44.6,45.1,167,3.37,74415
BPML,25,26.4,25,25,25.3,79,0.249,9895
BPPL,14.2,14.6,14.1,14.2,14.4,681,19.988,1394690
BRACBANK,64.2,65.3,64,64.2,64.7,535,16.469,255740
BSC,103.8,106,103.4,103.8,104.6,872,30.445,292193
BSCPLC,127,128,126.1,127,127,124,3.322,26157
BSRMLTD,76.3,77,76,76.3,76.6,77,1.167,15291
BSRMSTEEL,62.8,63.5,62.5,62.8,63.1,143,2.176,34492
BXPHARMA,109,110.6,107.6,109,109.9,450,8.326,76124
CAPITECGBF,7,7.1,6.9,7,7,211,3.789,540769
CAPMBDBLMF,11.2,11.3,10.9,11.2,11.2,487,15.72,1406369
CAPMIBBLMF,7.6,7.7,7.2,7.6,7.4,276,5.86,786656
CENTRALINS,38.3,40.5,37.8,38,39.7,282,4.34,112220
CENTRALPHL,8.7,9.1,8.6,8.7,8.9,232,2.818,320271
CITYBANK,24,24.2,23.8,24,24.1,812,58.469,2441152
CITYGENINS,79.5,79.9,79.2,79.5,79.3,407,97.192,1222794
CLICL,49.7,51.5,45.2,49.7,50.1,245,5.307,107443
CNATEX,2.2,2.4,2.2,2.2,2.3,37,0.212,93456
CONFIDCEM,49.1,50.2,48.5,49.1,49.7,234,3.74,75732
CONTININS,24.2,25.4,24,24.2,24.8,150,3.017,123074
COPPERTECH,18.8,19.7,18.7,18.8,19.3,185,2.494,130761
CROWNCEMNT,46.5,48.1,46.5,46.5,46.9,37,0.201,4315
CRYSTALINS,50.9,53.2,50.6,50.9,52.3,714,14.206,273423
CVOPRL,0,0,0,165.3,165.3,0,0,0
DACCADYE,18.8,19.2,18.7,18.8,19,216,3.49,184512
DAFODILCOM,35.6,37.6,35.5,35.6,37.2,241,1.669,46218
DBH,34.2,34.6,34.1,34.2,34.3,72,1.222,35698
DBH1STMF,6.5,6.8,6.1,6.5,6.7,266,5.921,892815
DELTALIFE,66.7,67.9,66.2,66.7,67.6,166,1.301,19463
DELTASPINN,4.7,4.8,4.6,4.6,4.7,47,0.681,146418
DESCO,20.2,20.7,20,20.1,20.3,32,0.362,17960
DESHBANDHU,17.1,17.9,16.8,17.1,16.8,985,17.585,1014544
DGIC,20.2,20.8,20,20.1,20.7,100,1.377,67780
DHAKABANK,11,11.3,11,11.1,11.1,128,3.197,287405
DHAKAINS,34.9,36.2,34.6,34.9,35.9,145,1.706,48120
DOMINAGE,29.3,29.5,27.8,29.3,27.7,2143,275.794,9481122
DOREENPWR,26.8,28.5,26.6,26.8,28,995,18.565,677301
DSHGARME,109.2,113,106.6,109.2,112.1,458,6.743,61359
DSSL,8.5,8.9,8.4,8.5,8.7,462,7.912,921087
DULAMIACOT,132.1,135,131.6,132.1,133,83,1.173,8882
DUTCHBANGL,38.3,38.9,38.3,38.5,38.8,158,5.256,136529
EASTERNINS,50.3,51.1,48,48.2,50.4,119,1.344,26966
EASTLAND,18.6,19.2,18.6,18.7,18.8,63,0.815,43606
EASTRNLUB,2549,2585,2545.2,2549,2560.7,1646,27.755,10844
EBL,23.2,23.3,23,23.2,23.1,190,11.082,479328
EBL1STMF,3.6,3.8,3.6,3.6,3.7,27,0.239,65605
EBLNRBMF,2.5,2.7,2.5,2.5,2.5,101,2.285,898857
ECABLES,112.2,118.7,112,112.2,114.9,54,0.534,4728
EGEN,19.8,20.6,19.7,19.8,20.2,575,12.3,608834
EHL,71,72.3,70.6,71,72,496,7.943,111336
EIL,27.8,29.3,27.6,27.8,28.9,982,16.664,586305
EMERALDOIL,14.4,14.9,14.3,14.4,14.5,152,1.653,114256
ENVOYTEX,47,48.3,46.6,47,48,391,14.284,301969
EPGL,15.6,16.6,15.5,15.6,16,298,2.707,171436
ESQUIRENIT,21.3,22.5,21.1,21.3,22,174,2.006,92408
ETL,10,10.4,9.9,10,10.2,711,24.13,2393568
EXIM1STMF,3,3,2.9,3,3,17,0.779,260227
EXIMBANK,0,0,0,3,3,0,0,0
FAMILYTEX,1.2,1.3,1.1,1.1,1.2,127,1.251,1084300
FARCHEM,14.4,15.5,14.4,14.6,15.2,132,1.668,111460
FAREASTFIN,0.64,0.7,0.62,0.64,0.67,38,0.058,89483
FAREASTLIF,20.6,21,20.5,20.6,20.1,102,0.44,21316
FASFIN,0.71,0.72,0.68,0.68,0.7,61,0.171,244460
FBFIF,2.7,2.8,2.7,2.7,2.8,40,0.255,94457
FEDERALINS,19,19.8,19,19,19.1,87,0.981,50925
FEKDIL,14.2,14.6,14.2,14.2,14.3,444,6.047,422544
FINEFOODS,377.8,381,372,377.8,372,1449,79.085,209293
FIRSTFIN,2.9,3,2.8,2.9,3,25,0.103,35502
FIRSTSBANK,0,0,0,1.9,1.9,0,0,0
FORTUNE,13.6,14.6,13.5,13.6,14.6,543,7.14,511026
FUWANGCER,11.4,11.8,11.3,11.4,11.6,272,6.974,605256
FUWANGFOOD,11.3,11.9,11.2,11.3,11.6,237,3.286,288292
GBBPOWER,6.1,6.3,6,6.1,6.1,36,0.349,56871
GEMINISEA,134.5,140.5,133.7,134.5,140.3,602,6.541,47815
GENEXIL,25.1,25.6,24.5,25.1,24.2,1262,35.118,1391692
GENNEXT,2.3,2.3,2.2,2.3,2.3,34,0.372,162174
GHAIL,10.7,11.5,10.5,10.7,11.2,630,12.543,1146100
GHCL,19.9,20.8,19.8,19.9,20.1,213,1.4,69468
GIB,0,0,0,1.7,1.7,0,0,0
GLDNJMF,6.2,6.4,6.1,6.2,6.3,73,1.745,280535
GLOBALINS,25.9,26.7,25.5,25.7,25.9,88,0.958,37153
GOLDENSON,10.1,10.6,10,10.1,10.6,684,10.861,1055391
GP,260.3,262,257.2,260.3,257.4,945,17.581,67914
GPHISPAT,16.6,17,16.6,16.6,16.9,360,4.6,274474
GQBALLPEN,434.2,448.8,432.2,434.2,440.2,409,5.339,12186
GRAMEENS2,10.8,10.9,10.8,10.8,10.8,55,0.677,62556
GREENDELMF,3,3,3,3,3,10,0.056,18580
GREENDELT,51.8,54,51.8,52.4,53,161,6.214,117791
GSPFINANCE,1.5,1.6,1.5,1.6,1.5,47,0.137,86755
HAKKANIPUL,66.4,68.9,66,66.4,67.7,706,11.192,167181
HAMI,107.3,112,107.1,107.3,108.7,201,1.661,15436
HEIDELBCEM,215.9,218.8,214.1,215,216.1,39,0.475,2206
HFL,6.1,6.4,6.1,6.1,6.3,45,0.146,23916
HRTEX,17.5,18.1,17,17.3,17.8,145,0.96,54993
HWAWELLTEX,40.1,40.4,39.9,40.1,40.2,71,1.431,35689
IBNSINA,314.5,317,314.2,314.5,316.3,109,3.198,10137
IBP,11.6,12.1,11.5,11.6,11.8,280,5.156,440811
ICB,36.7,37.4,36.3,36.7,37,106,1.405,38101
ICB3RDNRB,4.1,4.1,4.1,4.1,4,12,0.34,82960
ICBAGRANI1,6.3,6.4,6.3,6.3,6.4,9,0.027,4299
ICBAMCL2ND,5.3,5.5,5.3,5.3,5.6,43,0.228,42619
ICBEPMF1S1,3.7,3.7,3.6,3.7,3.7,7,0.044,12052
ICBIBANK,2.6,2.7,2.5,2.6,2.6,11,0.164,63160
ICBSONALI1,4.2,4.3,4.2,4.2,4.3,27,0.565,132489
ICICL,22.8,23.3,22.7,22.8,23,130,1.965,85824
IDLC,35.3,36.2,35.2,35.3,35.5,119,4.451,125950
IFADAUTOS,22,22.3,21.9,22,22.2,229,4.577,207438
IFIC,4.5,4.7,4.5,4.5,4.7,268,6.183,1355632
IFIC1STMF,2.7,2.9,2.7,2.7,2.8,21,0.096,35100
IFILISLMF1,3.5,3.5,3.4,3.4,3.5,11,0.091,26672
ILFSL,0.68,0.76,0.66,0.7,0.69,68,0.169,239179
INDEXAGRO,65.5,68.7,65.4,65.5,65.7,72,0.425,6463
INTECH,32.5,34.2,32.2,32.5,32.6,1813,46.782,1408583
INTRACO,21,21.8,20.8,21,21.3,336,6.059,285554
IPDC,18.7,19.2,18.6,18.7,19,402,8.803,467353
ISLAMIBANK,33.3,35.3,33.1,33.3,34.6,744,18.93,558917
ISLAMICFIN,8.3,8.5,8.2,8.2,8.3,82,1.516,181461
ISLAMIINS,36.7,37.4,36.6,36.7,37.2,51,0.355,9654
ISNLTD,72.8,78.8,72.1,72.8,76.5,752,17.941,239175
ITC,37.9,38.7,37.8,37.9,38.2,440,12.203,319777
JAMUNABANK,21.1,21.2,21,21.1,21.1,94,11.032,523135
JAMUNAOIL,183.5,184,182.5,182.8,183.2,563,10.322,56362
JANATAINS,23.9,24.9,23.9,24,24.4,44,1.476,61341
JHRML,42.6,43.7,42.5,42.6,43.2,166,1.928,44955
JMISMDL,117.4,121.4,117.1,117.8,118.9,85,0.657,5554
JUTESPINN,200.9,206,193.2,193.9,206,46,0.326,1667
KARNAPHULI,28.5,29.3,28.5,28.5,28.9,329,6.478,224333
KAY&amp;QUE,373.8,390,371.1,373.8,389.9,2041,44.465,116614
KBPPWBIL,47.9,53.2,47,47.9,52.1,4577,102.173,2058877
KDSALTD,40.4,41.3,40.3,40.4,40.9,355,7.858,193244
KEYACOSMET,4.1,4.2,4,4.1,4.1,158,2.209,538090
KOHINOOR,505.2,515.6,502.5,505.2,501,98,0.778,1543
KPCL,10.1,10.5,10,10.2,10.3,176,2.328,228899
KPPL,15.8,17.2,15.6,15.8,16.5,641,12.054,743513
KTL,11.6,12.4,11.5,11.6,12.2,841,20.56,1726672
LANKABAFIN,12.5,12.8,12.4,12.5,12.7,255,5.055,402464
LEGACYFOOT,54.5,56.3,54.1,54.5,55.3,379,6.043,109836
LHB,48.4,48.9,48.3,48.4,48.6,339,4.725,97624
LIBRAINFU,642.1,649.9,639,642.1,641,85,1.911,2976
LINDEBD,747.4,750.5,746,747.4,750.3,238,1.855,2477
LOVELLO,66.7,70.5,65.8,66.7,70.5,2655,76.685,1129241
LRBDL,10,10.9,9.9,10,10.2,215,2.88,281745
LRGLOBMF1,2.8,3,2.8,2.9,2.9,15,0.033,11420
MAGURAPLEX,81.6,83.9,81.4,81.6,82.8,386,5.072,61688
MAKSONSPIN,5.3,5.4,5.1,5.1,5.3,72,0.862,166023
MALEKSPIN,27.1,28.6,26.8,27.1,27.8,484,21.588,791753
MARICO,2691.7,2715,2690,2691.7,2714.3,153,4.738,1753
MATINSPINN,45.1,46.4,45,45.1,45.3,63,1.117,24758
MBL1STMF,3.8,3.9,3.6,3.8,3.8,30,1.308,344203
MEGCONMILK,14.2,14.7,14,14.2,14,11,0.031,2218
MEGHNACEM,29.4,31.2,29.2,29.4,30.5,42,0.1,3403
MEGHNAINS,27.6,28.8,27.4,27.6,28.1,721,18.543,661196
MEGHNALIFE,48.3,50,48,48.3,49.3,183,2.04,41834
MEGHNAPET,21.4,23,20.6,21.4,21.6,65,0.213,10078
MERCANBANK,7.6,7.7,7.5,7.6,7.6,141,1.989,263229
MERCINS,24.6,26.5,24.5,24.7,24.6,38,0.76,29116
METROSPIN,8.5,8.9,8.5,8.7,8.6,19,0.088,10110
MHSML,13.6,14.3,13.5,13.6,14.1,335,6.662,481963
MIDASFIN,4.3,4.7,4.2,4.3,4.5,12,0.025,5740
MIDLANDBNK,17,17.4,16.9,17,17.2,549,13.952,815964
MIRACLEIND,28.7,30,28.6,28.7,29.2,163,1.923,66408
MIRAKHTER,27.4,28.1,27.4,27.4,28,257,2.847,103140
MITHUNKNIT,13.8,14.3,13.7,13.8,14,36,0.334,24169
MJLBD,87.7,88.4,87.5,87.9,87.5,165,3.321,37807
MLDYEING,8.6,9,8.5,8.6,8.8,211,3.728,429325
MONNOAGML,344.1,358.5,339,344.1,340.8,1245,26.792,77173
MONNOCERA,81.9,84.5,80.5,81.9,80.3,1881,47.264,572760
MONNOFABR,22,22.6,21.8,22,21.9,1731,61.314,2767748
MONOSPOOL,94.5,97.8,94.3,94.5,96.5,1177,24.402,255380
MPETROLEUM,189.3,190.6,189,189.3,190.3,450,8.691,45848
MTB,12,12.2,12,12,12.1,62,3.386,280825
NAHEEACP,17.1,17.7,16.8,17.1,17.3,273,2.899,169017
NATLIFEINS,85.1,86.2,84.9,85.1,86,285,4.989,58364
NAVANACNG,21.4,21.8,21.3,21.4,21.4,112,0.923,43136
NAVANAPHAR,49.2,50.3,49.1,49.2,49.8,353,5.448,110273
NBL,3.2,3.4,3.2,3.2,3.3,75,0.745,231198
NCCBANK,11.7,11.8,11.7,11.7,11.7,56,0.908,77358
NCCBLMF1,3.9,4.2,3.9,3.9,4,8,0.025,6352
NEWLINE,4.2,4.3,4.1,4.2,4.1,39,0.233,56439
NFML,13.9,14.2,13.3,13.9,13.4,510,18.522,1350964
NHFIL,22.7,23.7,22.5,22.7,23.3,160,3.374,147082
NITOLINS,27.3,27.9,26.5,27.7,27.5,231,1.122,40779
NORTHERN,96.5,101.8,95.2,96.5,99.2,83,0.664,6866
NORTHRNINS,28.5,29.2,28.4,28.5,29.1,18,0.177,6217
NPOLYMER,26.3,26.8,26.1,26.4,26.8,84,0.597,22588
NRBBANK,6,6.2,5.9,6,6,111,2.214,366144
NRBCBANK,5.3,5.4,5.3,5.3,5.3,52,0.795,149993
NTC,173.9,178.8,173.7,173.9,172.6,80,1.541,8686
NTLTUBES,61.4,63.8,61.1,61.4,62.5,172,1.654,26715
NURANI,2,2.1,2,2,2.1,22,0.062,30929
OAL,5.5,5.9,5.5,5.5,5.6,51,0.271,48858
OIMEX,15.9,17.2,15.8,15.9,16.3,431,6.77,420422
OLYMPIC,137.5,139.9,137.1,137.5,138.1,210,9.405,68196
ONEBANKPLC,6.8,7,6.8,6.8,6.8,77,2.121,311637
ORIONINFU,355.2,366.1,348,355.2,367.4,1970,63.056,175113
ORIONPHARM,28.3,29.2,28.1,28.3,28.8,92,1.575,55302
PADMALIFE,16.5,17,16.4,17,16.4,33,0.26,15355
PADMAOIL,169.5,171.9,169.1,169.5,169.3,408,4.721,27820
PARAMOUNT,41.6,43,41.3,41.6,42.6,134,2.607,61606
PDL,4.4,4.8,4.4,4.5,4.5,89,0.436,94438
PENINSULA,16.9,17.3,16.4,16.6,17,308,5.631,334886
PEOPLESINS,36,37.7,36,36.1,36.6,708,21.989,597378
PF1STMF,5,5.3,5,5.1,5.2,46,1.017,199042
PHARMAID,505.3,511.5,503.1,505.3,511.3,149,1.012,1994
PHENIXINS,27.2,27.8,26.9,27.2,26.8,471,7.644,279513
PHOENIXFIN,2.7,2.8,2.6,2.7,2.7,23,0.051,18886
PHPMF1,2.7,2.7,2.6,2.6,2.7,15,0.187,71744
PIONEERINS,46.9,48.5,46.7,46.9,47.6,299,6.548,138493
PLFSL,0.53,0.59,0.53,0.53,0.57,122,0.336,619442
POPULAR1MF,2.7,2.7,2.6,2.7,2.7,10,0.059,21707
POPULARLIF,42,42.9,41.8,42,42.4,84,1.079,25632
POWERGRID,27.5,28,27.4,27.5,27.6,101,0.407,14773
PRAGATIINS,69.5,72.9,68.3,69.5,72,1297,35.557,502575
PRAGATILIF,153.6,158.1,150,153.6,154.4,783,14.682,94831
PREMIERBAN,4,4.2,4,4,4,164,2.245,558369
PREMIERCEM,40.5,41.1,40.5,40.5,40.6,45,0.137,3387
PREMIERLEA,0.63,0.66,0.6,0.6,0.61,33,0.079,129868
PRIME1ICBA,4.3,4.3,4.2,4.3,4.3,21,1.901,442059
PRIMEBANK,29.4,29.6,29.2,29.4,29.6,121,12.154,412637
PRIMEFIN,1.1,1.3,1.1,1.1,1.2,63,0.717,628713
PRIMEINSUR,30.7,32.5,30.6,30.7,31.6,56,0.577,18529
PRIMELIFE,33,34.9,32.8,33,33.8,65,0.438,13063
PRIMETEX,13.2,13.8,13,13.2,12.7,193,1.114,82291
PROGRESLIF,44,44,41.9,44,40,155,2.403,54757
PROVATIINS,27.8,28.9,27.8,27.9,28.5,146,2.205,77641
PTL,50.1,52.4,50,50.1,51.5,223,3.387,67160
PUBALIBANK,29.9,30,29.6,30,30,63,2.71,90421
PURABIGEN,19.2,19.8,19,19.2,19.6,90,1.202,62039
QUASEMIND,40.9,42.4,40.6,40.9,41.2,592,18.217,440881
QUEENSOUTH,12.1,12.5,12,12.1,12.2,599,10.591,867441
RAHIMAFOOD,139.2,145.7,138.5,139.2,144.8,1905,55.124,387469
RAHIMTEXT,188.7,191.9,183,188.7,183.7,821,22.937,121797
RAKCERAMIC,22,23.4,21.9,22,22.3,196,1.731,78000
RANFOUNDRY,149.4,154.7,149,149.4,150.9,150,0.59,3906
RDFOOD,20.5,20.8,20,20.5,20.2,331,6.834,336683
RECKITTBEN,3409,3414.8,3402,3406.1,3405.8,61,0.63,185
REGENTTEX,3.1,3.3,3.1,3.1,3.1,61,0.358,113754
RELIANCE1,15.1,16,14.9,15.1,16,627,25.726,1675082
RELIANCINS,63.3,65.3,63,63.3,64.4,124,4.29,67441
RENATA,399.7,403,398,399.7,399.6,403,7.592,18988
RENWICKJA,570,578.8,544,554.2,540.8,36,0.212,378
REPUBLIC,27.1,28.2,27.1,27.2,27.9,101,1.042,38199
RINGSHINE,3.1,3.3,3.1,3.1,3.2,68,1.888,595539
ROBI,28,28.3,27.9,28,28.1,616,25.267,902716
RSRMSTEEL,6.3,6.8,5.8,5.9,6.4,76,0.732,120483
RUNNERAUTO,35,36.7,34.8,35,36.2,632,12.675,357405
RUPALIBANK,16.7,17.1,16.6,16.7,16.9,144,1.01,60229
RUPALIINS,21.3,21.9,21.2,21.3,21.8,123,1.02,47178
RUPALILIFE,77.7,80.1,77.4,77.7,79.1,770,15.943,202730
SAFKOSPINN,13.8,14,13.7,13.8,13.5,54,0.63,45572
SAIFPOWER,4.9,5,4.9,4.9,4.9,76,0.703,142541
SAIHAMCOT,19.3,19.5,18.8,19.3,18.7,1518,119.51,6247693
SAIHAMTEX,15.9,16.2,15,15.9,15.3,705,25.724,1649449
SALAMCRST,14.8,15.6,14.7,14.8,15.3,367,7.879,524410
SALVO,30.7,31.3,30.5,30.7,31.1,866,32.549,1054623
SAMATALETH,78.3,81.6,77.2,78.3,79.1,260,2.581,32775
SAMORITA,70.8,72.5,70.5,70.8,71.9,152,2.669,37663
SANDHANINS,19,19.7,18.8,19,19.4,218,2.255,117894
SAPORTL,40.4,41.3,40.2,40.4,40.7,573,36.315,892266
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,5.9,6.1,5.9,5.9,5.9,66,0.559,93841
SEAPEARL,32.4,33.7,32.1,32.4,33.3,741,16.893,513214
SEMLFBSLGF,4.8,4.9,4.8,4.8,4.8,20,0.979,204010
SEMLIBBLSF,5.7,5.9,5.7,5.8,5.8,19,0.141,24342
SEMLLECMF,0,0,0,7.4,7.4,0,0,0
SHAHJABANK,16.4,16.5,16.3,16.4,16.5,73,1.162,70775
SHARPIND,12.9,13.3,12.9,12.9,13.1,106,0.8,61725
SHASHADNIM,16,16.4,15.9,16,16.3,97,1.256,78011
SHEPHERD,13.2,13.8,13.1,13.2,13.6,300,6.77,507696
SHURWID,4.7,4.8,4.5,4.7,4.8,48,0.14,29697
SHYAMPSUG,170.9,184.5,168.6,170.9,179.9,449,3.371,19002
SIBL,0,0,0,3,3,0,0,0
SICL,18.6,19.6,18.5,18.6,18.9,105,1.005,53368
SILCOPHL,13.3,13.6,13.2,13.3,13.6,210,2.865,214428
SILVAPHL,9.4,9.7,9.3,9.4,9.5,90,1.04,109628
SIMTEX,20.5,22.1,20.3,20.5,21.6,2634,83.638,3955301
SINGERBD,86,87.5,85.8,86,87.3,176,1.21,14031
SINOBANGLA,43.3,44.6,43,43.3,44.1,544,10.741,245213
SIPLC,52.1,54,51.3,52.1,53,364,6.299,119274
SKTRIMS,8,8.6,8,8,8.2,38,0.192,24002
SONALIANSH,187.8,193.5,187.1,187.8,191,885,14.388,75744
SONALILIFE,60.1,61.2,60,60.1,60.9,61,0.472,7842
SONALIPAPR,212.5,220,210,212.5,217.9,1374,24.581,114345
SONARBAINS,25.4,26.7,25.3,25.4,25.4,72,1.124,43917
SONARGAON,29.7,31.6,29.4,29.7,30.7,612,9.903,327319
SOUTHEASTB,8.7,8.9,8.7,8.7,8.8,55,0.883,101343
SPCERAMICS,14.9,15.5,14.8,14.9,15.3,375,7.135,474565
SPCL,44.2,46.6,43.7,44.2,46.1,1287,42.051,927380
SQUARETEXT,48.9,49.6,48.5,48.7,49.1,126,3.581,73312
SQURPHARMA,199.1,201.9,198.3,199.1,200.2,2812,72.639,363736
SSSTEEL,3.9,4.1,3.9,3.9,4,133,1.174,297876
STANCERAM,77,80,74,74.1,74.3,38,0.393,5085
STANDARINS,40.8,43,40.4,40.8,42.7,491,11.119,266505
STANDBANKL,4.7,4.8,4.7,4.7,4.8,84,1.271,269298
STYLECRAFT,46.9,48.5,46.9,47.1,48.8,69,0.513,10817
SUMITPOWER,12.5,12.9,12.4,12.5,12.7,360,3.983,316381
SUNLIFEINS,52.7,53.9,52.6,52.7,53.5,412,5.876,110598
TAKAFULINS,33.5,34.9,33.5,33.5,34.7,61,0.84,25048
TALLUSPIN,5.5,5.7,5.4,5.5,5.6,101,0.753,136658
TAMIJTEX,116.2,120.9,116.1,116.2,119.6,302,3.32,28264
TECHNODRUG,29.1,30.2,29,29.1,29.9,586,12.432,421374
TILIL,42,44.6,41.7,42,43.9,994,19.352,449733
TITASGAS,15.6,16,15.3,15.6,15.7,217,3.14,200475
TOSRIFA,17,17.5,16.9,17,17.2,168,2.838,166233
TRUSTB1MF,2.6,2.7,2.6,2.6,2.6,26,0.179,67452
TRUSTBANK,16.6,16.9,16.6,16.6,16.8,207,2.539,152055
TUNGHAI,1.6,1.6,1.5,1.5,1.6,9,0.018,11592
UCB,10.1,10.2,10,10.1,10,300,11.092,1101827
UNILEVERCL,2172.4,2217.5,2160,2172.4,2183,56,0.643,295
UNIONBANK,0,0,0,1.5,1.5,0,0,0
UNIONCAP,3.1,3.1,2.9,3,3,30,0.203,67361
UNIONINS,35.9,38.9,35.2,35.9,37,1484,58.625,1555014
UNIQUEHRL,37.4,38.1,37.3,37.4,38,310,4.315,114872
UNITEDFIN,11.5,11.7,11.5,11.5,11.7,93,1.394,120872
UNITEDINS,40.5,42.5,40.2,40.5,42.2,101,1.618,39140
UPGDCL,116.4,117.8,115.6,116.4,117.3,215,1.938,16563
USMANIAGL,32.3,35,32.1,32.3,33,96,0.389,11913
UTTARABANK,21.5,21.6,21.3,21.5,21.4,234,19.882,927096
UTTARAFIN,10.1,10.9,10,10.1,10.4,101,0.474,46520
VAMLBDMF1,7.3,7.4,7.3,7.3,7.4,35,0.521,71181
VAMLRBBF,5.2,5.3,5.2,5.2,5.4,11,0.144,27590
VFSTDL,12.5,12.9,12.4,12.5,12.8,510,37.782,3010650
WALTONHIL,370.3,376.9,368,370.3,373.3,340,2.82,7575
WATACHEM,128.2,133.9,126.1,128.2,133.3,542,8.169,62577
