TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
APEXFOODS,218.4,221.7,210,218.4,210.5,271,3.851,17733
APEXFOOT,207.7,210,206,207.7,204.2,565,11.185,53706
APEXSPINN,106.1,106.6,102.5,106.1,103.3,531,7.86,74637
APEXTANRY,75,75.9,71.2,75,70.4,111,1.275,17017
APOLOISPAT,3.9,4,3.9,3.9,3.9,108,1.53,386293
ARAMIT,172.4,175,165.5,172.4,171.2,135,1.296,7460
ARAMITCEM,13.2,13.2,12.2,13.2,12,111,0.832,63308
ARGONDENIM,16.9,17.4,16.8,16.9,16.9,337,7.038,411792
ASIAINS,27.4,27.5,26.5,27.2,26.1,276,4.713,173898
ASIAPACINS,34.3,34.5,32.6,34.1,32.6,165,2.135,62788
ASIATICLAB,34.5,36.1,34.3,34.5,35.1,2885,144.121,4089281
ATCSLGF,6.7,6.8,6.6,6.7,6.8,291,5.191,773854
ATLASBANG,54.3,54.6,52,53.8,50,27,0.111,2076
AZIZPIPES,56.6,56.7,52.7,56.2,51.8,164,0.932,16806
BANGAS,100.6,102.9,96,100.6,97.3,400,5.663,56400
BANKASIA,17.1,17.3,17,17.1,17.1,138,3.697,215283
BARKAPOWER,11.1,11.4,11,11.1,11.1,518,12.296,1096682
BATASHOE,928.7,940,915,919.8,916.5,94,1.259,1369
BATBC,370.1,376.9,369,370.1,371.9,2328,58.892,157986
BAYLEASING,8.2,8.4,8.1,8.3,8.2,197,2.688,324356
BBS,11.5,11.7,11.2,11.5,10.9,759,17.414,1517307
BBSCABLES,18.7,19.4,18,18.7,17.9,661,9.092,481862
BDAUTOCA,89.2,93,86.6,89.2,87.3,137,1.102,12327
BDCOM,24.2,25.1,24.1,24.2,24.4,632,12.371,502470
BDFINANCE,14.1,14.1,13.5,14.1,12.9,610,21.391,1521804
BDLAMPS,117.7,118.5,114,117.7,114.4,146,1.936,16489
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,10.7,10.7,9.8,10.7,9.8,546,11.252,1081357
BDTHAIFOOD,16.8,16.8,15.6,16.8,15.3,276,4.535,273457
BDWELDING,12,12.6,12,12.1,12,95,0.529,43296
BEACHHATCH,87.9,89.3,85.4,87.9,84.4,857,31.716,360370
BEACONPHAR,127.5,131.7,121.8,127.5,120.6,1949,72.792,578478
BENGALWTL,16.9,17.5,16.8,16.9,16.5,359,4.392,257610
BERGERPBL,1789,1797.6,1778,1783.4,1780,79,1.726,965
BESTHLDNG,23.2,23.2,21.6,23.2,21.1,2438,131.306,5765180
BEXIMCO,115.6,115.6,115.6,115.6,115.6,2,0.002,21
BGIC,33.6,34.7,33.3,33.6,32.5,94,0.97,28736
BIFC,10,10.7,9.9,10,10.3,140,1.306,129439
BNICL,43.3,44.7,42.6,43.3,42.2,487,8.902,203357
BPML,33.8,34.7,31.4,33.8,31.6,874,12.958,387752
BPPL,11.9,12.1,11.8,11.9,11.7,354,5.77,483623
BRACBANK,52.2,52.8,51.4,52.2,51.5,2170,188.89,3620539
BSC,91.1,97.5,90.1,91.1,88.9,5031,208.948,2222531
BSCPLC,126,129.8,122,126,123.6,832,17.673,138938
BSRMLTD,74.9,76.3,72.8,74.9,71.9,688,25.401,339146
BSRMSTEEL,55.2,55.6,53.7,54.7,53.3,595,18.515,337470
BXPHARMA,76.1,77.8,74.2,76.1,74.1,1550,80.824,1059692
CAPITECGBF,9.3,9.6,9.2,9.3,9.4,570,17.42,1846995
CAPMBDBLMF,6.2,6.4,6.2,6.2,6,21,0.424,68400
CAPMIBBLMF,8.2,8.5,8.1,8.2,8,133,1.979,238857
CENTRALINS,48.5,48.7,45.1,48.4,46,421,12.623,263824
CENTRALPHL,9,9.3,8.5,9,8.7,1080,23.073,2566349
CITYBANK,22.3,22.4,21.7,22.3,21.7,727,36.228,1640760
CITYGENINS,48.5,50.9,48.5,48.9,47.7,259,3.722,75591
CLICL,32.6,33.6,31.3,32.6,31.3,591,7.851,239191
CNATEX,5.1,5.2,4.9,5.1,4.9,646,17.245,3403512
CONFIDCEM,51,53.5,50.6,51,52.4,1008,29.055,555637
CONTININS,25.5,25.7,24.4,25.5,23.9,507,14.599,578198
COPPERTECH,19.8,21,19.6,19.8,20.2,792,16.609,821675
CROWNCEMNT,54.8,58,54,54.8,54.1,155,2.068,37423
CRYSTALINS,53.4,53.5,49.6,53.4,48.7,1839,74.405,1430269
CVOPRL,114.1,115.9,111,114.1,109.5,760,10.723,93952
DACCADYE,12,12.9,11.9,12,12,118,1.421,116442
DAFODILCOM,74.5,77,67,75.8,74.4,177,4.957,65378
DBH,39.9,41.5,39.5,39.9,40,1045,35.753,882855
DBH1STMF,4.5,4.6,4.3,4.5,4.3,55,0.529,118816
DELTALIFE,86.9,89.7,83.4,86.9,82.9,467,9.697,111817
DELTASPINN,4.7,4.9,4.6,4.7,4.7,115,1.359,283315
DESCO,21.4,21.7,20.7,21.2,20.5,115,1.482,70235
DESHBANDHU,18.6,19.4,18.5,18.6,18.5,680,14.298,756311
DGIC,22.2,23.2,21.5,22.2,21.5,183,3.914,174357
DHAKABANK,11.9,12,11.6,11.9,11.7,432,22.024,1868621
DHAKAINS,39.9,40.7,38.7,39.9,38,192,3.293,82671
DOMINAGE,11.7,12.5,11.5,11.7,11.9,436,12.126,1005553
DOREENPWR,22,23.3,21.4,22,22.3,342,6.207,278091
DSHGARME,73.2,74.4,72.5,73.2,72.4,136,0.882,12055
DSSL,8.9,8.9,8.4,8.9,8.1,521,13.381,1507842
DULAMIACOT,68.5,69.8,67.5,68.1,68.7,7,0.009,138
DUTCHBANGL,47.7,48.6,47,47.7,47.6,494,10.395,218504
EASTERNINS,48.3,49.2,47.9,48.3,47.2,376,8.189,168824
EASTLAND,20.2,20.5,19,20.2,18.9,274,6.425,319188
EASTRNLUB,1450.2,1472.7,1446.4,1451.1,1446.2,721,15.02,10305
EBL,24.9,25.1,24.8,24.9,24.9,245,25.08,1007377
EBL1STMF,4,4.1,3.8,3.9,3.9,58,0.609,153600
EBLNRBMF,3.7,3.8,3.7,3.7,3.7,49,0.572,153666
ECABLES,122.8,122.8,111,119.4,112.5,216,2.297,19592
EGEN,26.7,27.8,26.5,26.7,27,1632,52.028,1910330
EHL,65.7,69.3,65.1,65.7,66.3,1700,40.444,604932
EIL,56.4,59.6,54.9,56.4,54.8,1109,56.251,978944
EMERALDOIL,27,28,26.5,27,26.6,1335,30.245,1113370
ENVOYTEX,41.1,42.5,40.7,41.1,40.9,162,4.141,100507
EPGL,15.5,16,14.9,15.5,15,303,4.46,289494
ESQUIRENIT,22.6,24.5,22.1,22.7,22.8,433,6.936,296433
ETL,10.3,10.6,10.2,10.3,10.3,621,18.791,1793111
EXIM1STMF,3.6,3.7,3.5,3.6,3.5,96,3.198,887974
EXIMBANK,7.4,7.5,7.1,7.4,7.2,175,6.268,856592
FAMILYTEX,3,3.1,2.9,3,2.9,135,2.009,669856
FARCHEM,16.2,16.8,15.7,16.2,15.7,202,2.135,130172
FAREASTFIN,4.1,4.4,3.9,4.1,4,39,0.993,249711
FAREASTLIF,35.3,36,34.8,35.8,34.2,155,1.446,40773
FASFIN,3.3,3.7,3.3,3.5,3.4,102,1.499,429320
FBFIF,3.6,3.7,3.5,3.6,3.5,236,4.574,1270858
FEDERALINS,18.3,18.5,17.4,18.3,17.3,418,7.555,419298
FEKDIL,20.2,20.8,20,20.2,20.4,2602,133.267,6539131
FINEFOODS,167.4,171.9,163.5,168.7,161.1,491,9.74,58058
FIRSTFIN,4.1,4.2,3.9,4.1,4,71,0.858,212461
FIRSTSBANK,6.7,6.8,6.3,6.7,6.3,1122,49.962,7593100
FORTUNE,16.8,17.5,16.5,16.8,16.2,845,14.3,840375
FUWANGCER,13.8,14,13.1,13.8,12.9,1354,35.999,2624538
FUWANGFOOD,14.3,14.3,13.2,14.3,13,961,27.368,1939099
GBBPOWER,7.3,7.5,7.1,7.3,7.1,131,0.749,103554
GEMINISEA,208.2,215.8,205,208.2,199.8,1820,38.538,183082
GENEXIL,29.9,31.4,29.6,29.9,29.7,2916,92.67,3041480
GENNEXT,4.4,4.5,4.1,4.4,4.4,1139,35.231,8186202
GHAIL,11.2,11.8,10.9,11.2,10.8,274,6.152,553026
GHCL,24.3,24.3,23.5,24.3,22.1,547,16.61,686951
GIB,5.9,6,5.6,5.9,5.6,1103,33.466,5749404
GLDNJMF,8.7,9,8.6,8.7,8.7,511,11.885,1351440
GLOBALINS,23.2,23.5,22.3,23.2,22.2,233,5.131,221690
GOLDENSON,13.1,13.9,13,13.1,13.3,1219,28.259,2109557
GP,316.1,319.5,312.6,316.1,314.8,2249,102.625,324123
GPHISPAT,25,25.6,24.3,25,24.2,1241,47.866,1923617
GQBALLPEN,138.3,142,134.2,138.3,136.1,564,20.08,144907
GRAMEENS2,13.6,14,13.4,13.6,13.6,408,15.288,1117665
GREENDELMF,3.8,3.9,3.5,3.9,3.7,86,2.837,743073
GREENDELT,47.6,48,45.5,47.6,45,281,5.075,107433
GSPFINANCE,7.4,7.7,7.3,7.4,7.3,192,3.845,511938
HAKKANIPUL,44,45.8,43.2,44,43.7,304,4.509,101431
HAMI,79.9,82.5,78.1,80.1,78.1,213,2.864,35967
HEIDELBCEM,242.5,245,235.3,241.2,233.2,184,3.669,15162
HFL,10,10.2,9.5,10,9.4,251,3.238,326350
HRTEX,27.6,28,26.8,27.4,26.5,239,3.005,109532
HWAWELLTEX,42.3,42.5,41.3,42.3,40.8,58,0.495,11786
IBNSINA,316.4,324.4,313.5,316.4,315.8,1551,59.962,188265
IBP,9.1,9.2,8.2,9.1,8.6,205,1.995,222720
ICB,66.7,70.6,65.5,66.7,68,1200,28.294,414674
ICB3RDNRB,5,5.1,4.8,5,4.9,107,1.268,256087
ICBAGRANI1,7.1,7.6,6.9,7.1,7.1,217,4.222,583972
ICBAMCL2ND,6.8,6.9,6.8,6.8,6.7,37,0.303,44553
ICBEPMF1S1,5.6,5.7,5.5,5.7,5.6,54,0.773,136583
ICBIBANK,3.4,3.5,3.3,3.4,3.4,54,0.494,145296
ICBSONALI1,6.2,6.4,6.1,6.2,6.2,256,9.985,1599907
ICICL,23,23.1,20.9,23,21,323,6.681,294787
IDLC,35.5,36.7,35.2,35.5,35.1,553,18.71,520155
IFADAUTOS,23.5,24.3,23.3,23.5,23.6,669,15.6,658365
IFIC,7.9,8,7.5,7.9,7.5,1179,53.771,6903243
IFIC1STMF,3.7,3.8,3.6,3.7,3.7,145,4.639,1247497
IFILISLMF1,5,5.1,4.8,4.9,4.7,56,0.666,135786
ILFSL,4.3,4.3,4.1,4.3,4.1,86,0.811,191070
INDEXAGRO,70.2,72,68.2,71,68,434,7.435,104956
INTECH,18.2,18.9,17.5,18.2,17.9,229,2.274,125032
INTRACO,17.9,18.7,17.6,17.9,17.4,1266,25.216,1395860
IPDC,21,21.7,20.8,21,21.1,697,24.3,1133732
ISLAMIBANK,58.8,58.8,53.6,58.8,53.5,3293,193.828,3428503
ISLAMICFIN,13,13.3,12.3,13,12.2,801,17.77,1392342
ISLAMIINS,40.4,40.8,39.8,40.4,39.7,313,5.788,143477
ISNLTD,34,34,32.7,33.5,32.3,257,7.169,215817
ITC,36.9,38.3,36.5,36.9,36.9,1220,41.333,1098566
JAMUNABANK,17.8,18.1,17.6,17.8,17.6,790,84.964,4774863
JAMUNAOIL,183.5,184.8,181.5,183.5,182.9,412,14.476,78795
JANATAINS,27.3,27.8,26,27,25.3,288,3.776,139571
JHRML,58.7,59.9,57.3,58.7,57.8,873,15.253,260212
JMISMDL,140.2,142,135,140.2,134.6,500,6.933,49499
JUTESPINN,201,202,193.1,196.3,194.9,34,0.11,563
KARNAPHULI,28.8,29.5,28.2,28.8,27.8,719,16.22,563343
KAY&amp;QUE,238.3,245.9,234,238.3,237.4,914,19.194,79771
KBPPWBIL,151.6,154.9,146.2,151.6,152.9,1524,78.307,516928
KDSALTD,34.6,35.5,34.1,34.6,34.7,751,15.629,447963
KEYACOSMET,6,6.2,5.9,6,5.8,471,10.822,1799132
KOHINOOR,541.2,560,539.9,541.2,549.6,1680,29.803,54720
KPCL,12.1,12.4,12,12.1,11.8,503,11.192,922887
KPPL,9.3,9.7,9,9.3,8.9,258,2.772,295733
KTL,9.9,10.4,9.8,9.9,9.8,694,14.853,1476070
LANKABAFIN,20.1,21.3,19.9,20.1,20.2,2456,113.771,5533862
LEGACYFOOT,45.2,47,44.8,45.2,44.7,360,4.9,107028
LHB,56.3,57.1,55.6,56.3,55.7,825,44.869,797170
LIBRAINFU,883.7,883.7,834,883.7,822.1,763,19.774,22660
LINDEBD,1085.4,1143.4,1080,1085.4,1076.2,6324,219.736,196915
LOVELLO,88.8,95.5,86,88.8,93.6,4122,133.783,1460647
LRBDL,13.2,13.7,12.9,13.2,12.8,333,4.039,303416
LRGLOBMF1,3.9,4,3.8,3.8,3.7,68,1.826,474434
MAKSONSPIN,8.5,8.7,8.3,8.5,8.2,364,5.555,653281
MALEKSPIN,28.5,29.7,28.5,28.5,28.9,2203,86.942,3005707
MARICO,2336.6,2345,2300,2336.6,2326.9,230,5.155,2207
MATINSPINN,52.2,57.4,51.8,52.2,52.4,1225,32.256,606566
MBL1STMF,4.4,4.4,4.3,4.3,4.2,24,0.314,73035
MEGCONMILK,27.7,28,27.4,27.5,27.8,44,0.23,8305
MEGHNACEM,51.7,52.9,48.6,51.7,49.7,60,0.59,11693
MEGHNAINS,22.7,23.2,21.9,22.7,21.6,279,3.739,165131
MEGHNALIFE,56,57.3,53.5,56,52.9,982,24.818,444835
MEGHNAPET,30.5,32.3,29.6,30.4,30.1,210,1.844,59953
MERCANBANK,10.2,10.3,9.8,10.2,9.8,690,33.793,3361557
MERCINS,24.5,24.5,23.1,24.3,23.3,35,0.317,13140
METROSPIN,10.3,10.8,10.2,10.3,10.7,144,1.289,123754
MHSML,14.4,14.7,14.1,14.4,14.4,197,3.541,244709
MIDASFIN,8.9,9.3,8.8,8.9,8.7,162,1.365,151394
MIDLANDBNK,33,33.1,31,33,30.5,1058,155.806,4884576
MIRACLEIND,19.3,20.4,19,19.3,18.7,202,1.834,94747
MIRAKHTER,36.3,37.4,35.8,36.3,35.7,232,2.776,76153
MITHUNKNIT,12.8,13.1,12.5,12.8,12.5,107,1.378,108090
MJLBD,94,95.2,91.5,94,91.9,1621,113.67,1206737
MLDYEING,9,9.2,8.4,8.9,8.4,186,1.978,221154
MONNOAGML,434.5,452,430.3,434.5,425.3,783,11.537,26266
MONNOCERA,72.2,75.5,70.1,72.2,73,425,5.877,80317
MONNOFABR,16.2,17.1,15.1,16.2,16.5,814,17.661,1070463
MONOSPOOL,147.9,150.7,145,147.9,137,776,19.131,128091
MPETROLEUM,212.7,214.8,211.6,212.7,212,421,24.198,112967
MTB,11.9,12.1,11.7,11.9,11.7,201,6.501,542757
NAHEEACP,22.2,23.4,22,22.2,22.2,652,10.855,480538
NATLIFEINS,124.7,124.7,114.5,124.7,113.4,377,18.516,152512
NAVANACNG,23.5,24.3,23.1,23.5,23.6,300,4.957,208279
NAVANAPHAR,49.7,52.3,49,49.7,50.6,1422,35.87,701720
NBL,5.6,5.7,5.5,5.6,5.6,147,21.329,3808636
NCCBANK,11.7,11.8,11.4,11.7,11.3,183,4.112,352082
NCCBLMF1,5.4,5.7,5.4,5.5,5.4,26,0.332,60207
NEWLINE,17.3,18.5,16.1,16.5,16.9,133,1.339,76256
NFML,9.1,9.5,9,9.1,9.1,210,2.606,282203
NHFIL,27.7,28.5,27.3,27.7,27.4,298,6.95,249447
NITOLINS,24.8,25.9,24.4,24.8,23.8,80,1.275,50751
NORTHERN,125.3,129.7,124.1,125.3,127.9,5,0.011,85
NORTHRNINS,29.4,29.9,29,29.2,28.1,55,0.39,13340
NPOLYMER,35.4,35.7,34,35.4,34.5,1120,27.451,790585
NRBBANK,12.8,13,12.5,12.8,12.7,1453,123.749,9693710
NRBCBANK,9.4,9.5,9,9.4,9,318,8.369,898543
NTC,230.4,234.6,221.5,230.4,215.8,727,12.988,55592
NTLTUBES,73.3,76,73,73.3,74.9,512,7.918,106162
NURANI,4.2,4.3,4,4.2,4.1,64,0.977,237774
OAL,8,8.2,7.8,8,7.7,237,2.982,371963
OIMEX,25,26.4,24.8,25,25.5,2051,83.473,3267107
OLYMPIC,155.6,163.4,154.6,155.6,157,1147,30.746,193373
ONEBANKPLC,9.1,9.2,8.6,9.1,8.6,684,37.209,4146974
ORIONINFU,300,319.4,293,300,310.8,3556,87.777,284387
ORIONPHARM,41.7,44.1,41.3,41.7,41.6,3954,173.439,4069492
PADMALIFE,17.4,17.5,16.3,17.4,16,86,0.843,49211
PADMAOIL,206.1,206.9,200.5,205.9,205.1,321,9.929,48408
PAPERPROC,126.9,134.8,126.1,126.9,123,1204,23.438,179777
PARAMOUNT,37.9,39.3,37.6,37.9,37,446,7.462,194443
PDL,7.4,7.5,7.2,7.4,7.1,149,2.832,385407
PENINSULA,10.9,12,10.7,10.9,11.4,217,2.509,226070
PEOPLESINS,31.3,33.8,30.7,31.8,30.9,183,5.253,163053
PF1STMF,6,6.2,5.9,6,5.8,82,1.422,239066
PHARMAID,686,715,684,686,704.6,2737,74.903,107943
PHENIXINS,25.3,26.9,24.4,25.3,24.7,109,1.79,70569
PHOENIXFIN,5.3,5.3,5.1,5.3,4.9,97,1.271,245442
PHPMF1,3.6,3.6,3.4,3.5,3.4,60,0.992,283406
PIONEERINS,49.2,49.8,47.9,49.2,47.5,178,4.488,91736
PLFSL,2.9,3,2.8,2.9,3,120,3.033,1034249
POPULAR1MF,3.4,3.6,3.4,3.5,3.4,68,1.549,445782
POPULARLIF,53.9,54.4,52,53.9,51.3,439,11.992,224410
POWERGRID,38.4,39.5,37.5,38.3,37.6,237,4.049,106276
PRAGATIINS,52.7,55.9,51.1,53.2,52.2,101,1.594,29505
PRAGATILIF,156.3,164.7,152.2,156.3,150.6,1172,28.543,180067
PREMIERBAN,9.6,9.6,9.3,9.6,9.3,130,5.234,551360
PREMIERCEM,64.4,66.4,63.7,64.4,63.7,767,25.344,391189
PREMIERLEA,4.1,4.1,3.9,4,3.9,43,0.836,208119
PRIME1ICBA,5.2,5.2,5,5.1,4.9,50,0.87,172703
PRIMEBANK,23,23,22.6,22.8,22.6,217,20.299,893441
PRIMEFIN,5.5,5.8,5.5,5.6,5.6,55,0.519,92669
PRIMEINSUR,38.2,38.2,36.4,37.8,35.9,144,2.522,67322
PRIMELIFE,31.9,34.8,31.5,31.9,31.7,122,1.657,50340
PRIMETEX,13,13.2,12.6,13,12.6,107,0.871,67330
PROGRESLIF,38.7,40.5,38,39.3,37.7,28,0.216,5484
PROVATIINS,29.6,30.3,28.5,29.6,28.3,364,5.428,183738
PTL,52,53.7,51.2,52,50.8,572,9.206,174266
PUBALIBANK,27.1,27.3,26.7,27.1,26.6,246,8.906,328284
PURABIGEN,20.1,20.7,19.8,20.1,19.5,259,3.507,172669
QUASEMIND,27,27.8,26.1,27,26.4,559,11.818,438712
QUEENSOUTH,12.6,13,12.5,12.6,12.7,394,7.732,608551
RAHIMAFOOD,98.2,104.6,97,98.2,96.2,879,14.991,148488
RAHIMTEXT,121.4,128.9,120.2,121.4,124.7,256,3.668,29613
RAKCERAMIC,23.6,23.8,22.4,23.6,22.1,297,3.479,149308
RANFOUNDRY,149.5,150,144.3,149.5,146.4,111,1.183,8022
RDFOOD,21.3,22,21.1,21.3,21,892,24.487,1138804
RECKITTBEN,4590,4685,4590,4618.2,4600,57,0.885,192
REGENTTEX,4.3,4.5,4.2,4.3,4.1,28,0.18,42363
RELIANCE1,18.9,19.1,16.9,18.9,18.6,269,23.833,1266242
RELIANCINS,59.9,60.5,58.8,59.9,58,188,3.93,65615
RENATA,682.3,685,661.6,682.3,661.6,650,21.655,32286
RENWICKJA,597,624.9,591.2,594.4,599,14,0.122,206
REPUBLIC,29.4,30.3,27.9,29.5,27.7,182,4.548,153924
RINGSHINE,4,4,3.7,4,3.7,224,4.321,1095715
ROBI,27.2,28,27,27.2,27.3,1836,81.129,2953075
RSRMSTEEL,10.2,11,10,10.2,10,132,0.762,72897
RUNNERAUTO,31.1,31.6,29.7,31.1,30.3,435,10.022,328546
RUPALIBANK,23.7,24.2,22.9,23.7,22.8,687,20.501,867337
RUPALIINS,22.7,23,22.1,22.7,21.8,263,4.092,179876
RUPALILIFE,92.6,92.6,84.4,92.6,84.2,908,18.676,208781
SAFKOSPINN,9.1,9.2,8.9,9.1,8.4,43,0.307,33894
SAIFPOWER,13.1,13.2,12.3,13.1,12,1261,44.677,3460428
SAIHAMCOT,15.3,15.9,15.2,15.3,15.4,916,34.677,2232310
SAIHAMTEX,15.5,16,15.4,15.5,15.5,355,10.323,660451
SALAMCRST,11.6,12,11.2,11.6,11.2,214,2.942,252757
SALVOCHEM,26.3,27.4,25.8,26.3,26.5,1452,42.25,1567993
SAMATALETH,43.5,43.7,41.2,43.4,41.1,113,1.135,26651
SAMORITA,56.3,57.7,55.5,56.3,55,603,9.657,170642
SANDHANINS,19.6,20.4,18.7,19.6,19.1,262,3.711,187815
SAPORTL,22.1,22.8,21.9,22.1,21.9,1093,38.106,1705678
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,8.3,8.6,7.9,8.3,8,391,10.307,1233952
SEAPEARL,37.7,39.2,37.4,37.7,37.5,3562,108.88,2836689
SEMLFBSLGF,5.1,5.3,5.1,5.1,5.2,90,1.229,237572
SEMLIBBLSF,6.9,7,6.8,6.8,6.7,44,0.497,72611
SEMLLECMF,6.4,6.6,6.4,6.4,6.5,155,7.24,1115600
SHAHJABANK,17.8,17.9,17.7,17.8,17.8,234,8.534,479497
SHARPIND,16.8,17,15.2,16.8,15.5,228,2.538,154553
SHASHADNIM,20.8,21.9,20.6,20.8,20.9,371,6.842,320787
SHEPHERD,13.8,14,13.6,13.8,13.6,51,1.112,80342
SHURWID,7.7,7.7,7,7.7,7,97,1.43,188334
SHYAMPSUG,93.2,99,93,93.2,94.6,302,2.782,29481
SIBL,9.3,9.3,8.5,9.3,8.5,1036,63.198,6944830
SICL,22.8,23.5,21.7,22.8,21.5,560,12.43,549579
SILCOPHL,17.5,18.1,17.1,17.5,17.2,488,11.297,636201
SILVAPHL,11.5,11.6,10,11.5,10.6,344,7.503,666323
SIMTEX,18.9,19.6,18.6,18.9,18.8,633,27.865,1470733
SINGERBD,120,121.3,117,120,118.2,165,3.612,30204
SINOBANGLA,35.9,36.7,35.4,35.9,35,624,14.986,413937
SIPLC,42.9,43.4,42.1,42.9,42,195,3.738,87368
SKTRIMS,14.2,15.1,13.9,14.2,14.2,199,2.704,184157
SONALIANSH,334.4,339.9,331,334.4,335.3,2092,57.172,170711
SONALILIFE,49,49.9,45.2,49,45.4,401,11.1,225079
SONALIPAPR,154.5,162.7,153.1,154.5,158.6,2496,53.177,336929
SONARBAINS,28,28,26.2,27.6,25.9,213,2.853,104657
SONARGAON,22.2,22.5,21.6,22.2,21.5,260,4.357,197390
SOUTHEASTB,9.2,9.3,9,9.1,8.9,110,2.492,273133
SPCERAMICS,13.2,14,13,13.2,12.8,1179,32.902,2433986
SPCL,36.6,38.4,36,36.6,36.7,1180,29.361,785124
SQUARETEXT,52.9,54,52,52.9,51.9,619,9.854,185071
SQURPHARMA,221.8,223,219.8,221.8,219.7,1417,332.24,1497000
SSSTEEL,8.3,8.6,8.1,8.3,8,590,11.455,1364665
STANCERAM,80.5,83,77,80.5,77.8,130,0.722,9003
STANDARINS,33,33.4,31.9,33,31.2,447,14.662,449492
STANDBANKL,7,7.2,6.8,7,6.8,246,11.958,1714905
STYLECRAFT,46.7,47.6,44.5,46.7,44.5,101,0.599,12734
SUMITPOWER,16.3,16.6,15.6,16.3,15.7,588,10.588,656410
SUNLIFEINS,59.6,61.4,59.4,59.6,60.7,624,15.365,255374
TAKAFULINS,36.7,37.9,36.6,37.2,36.6,35,0.289,7777
TALLUSPIN,5.7,5.7,5.6,5.7,5.6,23,0.204,35797
TAMIJTEX,130,139.5,129.7,130,129.8,210,2.77,20882
TECHNODRUG,39.9,42.4,39.6,39.9,40.5,2659,105.488,2577434
TILIL,31.4,31.5,29.3,31.4,29.3,240,3.518,114671
TITASGAS,22.6,22.8,21.8,22.6,21.6,219,3.494,155923
TOSRIFA,21.6,21.7,19.8,21.6,19.8,305,7.282,346087
TRUSTB1MF,3.8,3.9,3.7,3.8,3.8,108,2.175,572021
TRUSTBANK,23.4,23.7,23.2,23.3,23.1,115,3.847,163738
TUNGHAI,3.4,3.6,3.3,3.3,3.4,92,1.099,323435
UCB,11.2,11.3,10.8,11.2,10.8,347,16.352,1474556
UNILEVERCL,2700,2760,2693,2696.4,2707,27,0.343,127
UNIONBANK,5.4,5.5,5.1,5.4,5.2,355,9.632,1799096
UNIONCAP,7.1,7.3,7.1,7.1,7.2,77,0.83,116240
UNIONINS,28.2,29.3,27.4,28.4,26.7,607,17.231,599398
UNIQUEHRL,52,52.8,49,52,50.1,1551,127.481,2490023
UNITEDFIN,15.5,16.7,15.1,15.3,16.1,885,30.975,1928243
UNITEDINS,40.2,40.6,38.5,40.2,39,221,4.842,120753
UPGDCL,131.4,134.6,127.2,131.4,126,389,5.84,44705
USMANIAGL,34.3,34.9,33.1,34.5,32.8,37,0.151,4443
UTTARABANK,22.4,22.8,22.2,22.4,22.1,476,33.006,1470561
UTTARAFIN,18.8,18.9,17.4,18.8,17.6,90,0.725,39361
VAMLBDMF1,5.7,5.7,5.5,5.7,5.5,32,0.294,52022
