TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
MERCINS,33.7,34.9,33.1,33.7,33.7,41,0.768,22724
METROSPIN,17.7,18.5,17.2,17.7,18.1,217,2.054,116885
MHSML,18.3,18.6,17.9,18.3,18.4,115,1.639,89870
MIDASFIN,9.9,10.1,9.6,9.8,10,43,0.4,41028
MIDLANDBNK,13.6,13.7,13.3,13.6,13.4,163,6.611,488999
MIRACLEIND,39,40.8,38,39,39.7,258,6.383,163992
MIRAKHTER,39.6,41.3,38.7,39.6,39.9,161,0.583,14876
MITHUNKNIT,18.4,18.8,17.5,17.6,18.3,148,1.062,59552
MJLBD,82.9,84.2,82.6,82.9,82.6,140,6.786,81826
MLDYEING,13.6,14.5,13.2,13.6,13.5,87,1.5,111498
MONNOAGML,481,490,470,481,486.2,315,2.876,6002
MONNOCERA,81.4,82.3,79.2,81.4,81.6,227,4.193,51407
MONNOFABR,23.9,24.7,23.5,23.9,24.7,1153,35.512,1477866
MONOSPOOL,175,180.6,174,177.5,178.5,303,5.497,31106
MPETROLEUM,198.6,198.6,198.6,198.6,198.6,34,2.202,11086
MTB,15.3,15.3,14.8,15.2,15,50,0.782,51547
NAHEEACP,35.8,37,35.6,35.8,36.8,482,16.87,469213
NATLIFEINS,101.9,108,99.8,101.9,105.3,583,18.097,180583
NAVANACNG,25,25,24.2,24.6,25,129,1.854,75655
NAVANAPHAR,0,0,0,87.1,87.1,0,0,0
NBL,7.1,7.2,7.1,7.1,7.1,62,2.103,296142
NCCBANK,12,12,11.8,11.9,11.9,42,1.175,98743
NCCBLMF1,5.6,5.7,5.6,5.6,5.7,25,0.187,33256
NEWLINE,42.6,42.9,42.6,42.6,42.9,27,0.162,3801
NFML,15,15.3,14.2,15,15,245,1.998,136235
NHFIL,33.5,33.5,32,32.7,33.4,116,2.274,69605
NITOLINS,36.6,36.6,36.6,36.6,36.7,1,0,1
NORTHERN,145.3,148.8,145,145.6,148.8,41,0.422,2893
NORTHRNINS,40.2,41.9,40.2,41.2,42,12,0.494,11980
NPOLYMER,46.8,47.5,46.5,46.8,47.4,222,5.207,110828
NRBBANK,10,10.1,9.9,10,10,182,7.936,794171
NRBCBANK,10.5,10.6,10.2,10.5,10.5,144,7.348,706076
NTC,438.6,439,415.2,434,423.7,4,0.002,5
NTLTUBES,64.1,64.8,63.4,63.7,64.6,44,0.529,8303
NURANI,4.7,5,4.7,4.7,4.8,23,0.117,24691
OAL,14.2,14.7,13.8,14.2,14.5,906,17.165,1217051
OIMEX,23.4,24,23,23.4,24.1,499,18.435,787559
OLYMPIC,153.5,154,150.3,153.5,152.9,451,14.44,94436
ONEBANKPLC,8,8,7.8,7.9,7.9,98,1.493,189423
ORIONINFU,487.6,497.9,478,487.6,497,1338,42.024,86273
ORIONPHARM,67.5,68.9,66.8,67.5,68.6,1226,31.388,466029
PADMALIFE,26.4,28,25.8,26.4,27.5,164,2.039,77745
PADMAOIL,192.1,192.2,191.5,191.7,192.1,37,1.595,8323
PAPERPROC,144.5,148.4,143.8,144.5,148.5,234,2.905,20055
PARAMOUNT,54.6,54.9,49.6,54.6,53.3,103,7.034,129138
PDL,12.1,12.3,11.9,12.1,12.2,681,11.818,979526
PENINSULA,20.7,20.8,20,20.2,20.9,178,2.224,109563
PEOPLESINS,41,41.5,39.5,41,40.1,170,9.617,235866
PF1STMF,6.7,6.7,6.5,6.7,6.8,26,0.901,135041
PHARMAID,608.2,637.9,605,608.2,621.9,171,3.402,5574
PHENIXINS,34.2,35.2,34.1,34.2,34.8,54,0.543,15812
PHOENIXFIN,8.4,8.5,8.4,8.4,8.6,90,0.444,52619
PHPMF1,4,4.1,4,4,4.1,42,0.483,118633
PIONEERINS,58.9,59,58.2,58.5,59.7,17,0.258,4406
PLFSL,4.5,4.6,4.3,4.5,4.6,190,2.641,597828
POPULAR1MF,4.2,4.2,4,4.1,4.2,15,0.085,20648
POPULARLIF,63,63.9,62.1,63,64.2,41,1.387,22026
POWERGRID,43.9,44.3,43.5,43.9,44.3,106,2.142,48857
PRAGATIINS,58.5,58.5,55.9,57.3,56.1,4,0.038,665
PRAGATILIF,104.9,112,104,104.9,107.3,189,6.79,62366
PREMIERBAN,13.6,13.6,13.5,13.6,13.5,124,13.526,999783
PREMIERCEM,60.7,61,59.4,60.7,60.3,250,6.781,112619
PREMIERLEA,4.9,5.3,4.5,4.6,4.9,36,0.192,41455
PRIME1ICBA,6,6.1,5.8,5.8,6.1,10,0.044,7523
PRIMEBANK,21.7,21.9,21.4,21.5,21.7,26,0.955,44305
PRIMEFIN,7.7,7.9,7.7,7.7,7.9,22,0.192,24821
PRIMEINSUR,41.1,41.5,40.5,41.1,41.7,89,1.225,29886
PRIMELIFE,42.1,43.6,41.6,42.1,43.6,34,0.276,6555
PRIMETEX,18.1,18.8,17.6,17.7,17.9,93,0.472,26687
PROGRESLIF,46.9,50.8,46.7,46.9,46.7,50,0.839,17725
PROVATIINS,39.5,40.8,38.5,39.3,39.9,144,2.039,52201
PTL,73.6,75.6,72.7,73.6,75.1,1075,49.488,668020
PUBALIBANK,29.7,29.7,29,29.3,29.3,12,0.192,6577
PURABIGEN,25.3,26.5,25.3,25.4,25.6,91,1.587,62459
QUASEMIND,37,37.8,36.8,37,37.2,177,2.951,79643
QUEENSOUTH,15.8,15.9,15.1,15.7,15.9,233,3.151,204162
RAHIMAFOOD,144.7,146,141,144.7,146.3,196,3.113,21633
RAHIMTEXT,116.8,127.4,113,118.1,116.3,23,0.109,912
RAKCERAMIC,32.2,32.5,31.5,32.1,32.4,234,2.639,82988
RANFOUNDRY,152,152,148.4,150.1,150.3,10,0.141,938
RDFOOD,33.1,33.3,32,32.9,32.6,279,5.489,169178
RECKITTBEN,4660,4728.9,4650,4679.1,4718.8,48,0.499,107
REGENTTEX,5.4,5.5,5.3,5.4,5.5,27,0.228,42408
RELIANCE1,15.6,15.7,15.2,15.3,15.6,45,0.719,46950
RELIANCINS,58,58.8,56.3,56.6,58.3,81,1.734,30746
RENATA,764.3,775,730,764.3,748.7,750,10.577,14197
RENWICKJA,631,636,631,633.5,654.5,2,0.001,2
REPUBLIC,34.8,35.5,34.3,34.8,35.3,58,0.785,22538
RINGSHINE,4.8,4.9,4.6,4.7,4.9,335,2.63,559902
RNSPIN,15.8,16.4,15.6,16,15.7,89,0.926,57982
ROBI,27,27.2,26.3,27,26.7,1486,61.611,2302593
RSRMSTEEL,17.1,18.7,16.4,17.1,18.2,135,2.215,127835
RUNNERAUTO,32.1,33,31.7,32.1,32.5,23,0.353,10977
RUPALIBANK,31.5,32.3,30.7,31.5,31.6,208,3.723,119337
RUPALIINS,28.4,29.1,28.2,28.4,29.2,110,1.527,53518
RUPALILIFE,134.2,140.7,129.9,134.2,139.5,934,24.574,180262
SAFKOSPINN,13.6,15.5,13.5,13.7,14.2,127,1.268,92409
SAIFPOWER,20.3,20.9,20.1,20.3,20.8,391,14.92,732760
SAIHAMCOT,15.4,15.4,15.1,15.2,15.4,161,3.978,261564
SAIHAMTEX,15.4,15.6,14.9,15.1,15.4,75,1.995,131187
SALAMCRST,24.4,25,23.4,23.6,23.5,167,1.644,68171
SALVOCHEM,46.6,47,45,45.8,46.6,182,7.137,155683
SAMATALETH,53.9,54.5,53.5,53.9,54.4,14,0.191,3552
SAMORITA,69.6,73,69.1,69.4,71.3,285,5.528,79183
SANDHANINS,26.4,26.6,26.2,26.4,26.5,236,2.305,87597
SAPORTL,26.3,26.7,26.2,26.3,26.5,207,4.219,159624
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,8.9,9,8.7,8.9,8.9,144,2.329,263378
SEAPEARL,84.1,86.7,82.6,84.1,87.6,889,21.682,257031
SEMLFBSLGF,6.2,6.4,5.9,6.2,6.4,68,0.643,103020
SEMLIBBLSF,7.3,7.4,7.2,7.3,7.5,10,0.042,5743
SEMLLECMF,7.4,7.4,7.1,7.3,7.4,27,0.553,76334
SHAHJABANK,20.5,20.5,20.1,20.4,20.4,111,10.224,504380
SHASHADNIM,22.5,22.5,21.7,22.3,21.9,135,2.826,127486
SHEPHERD,13.7,14.1,13.7,13.8,14.1,85,0.863,62053
SHURWID,12.1,12.4,11.8,12.1,12,33,0.381,31485
SHYAMPSUG,184.8,186,183,184.8,183.6,35,0.319,1725
SIBL,9.1,9.2,9.1,9.1,9.2,85,2.881,316249
SICL,33.8,34.3,33.1,33.8,34,426,5.715,169561
SILCOPHL,17.6,19,17,17.6,18.3,144,2.251,127015
SILVAPHL,14.5,14.7,14.3,14.5,14.7,81,0.978,67495
SIMTEX,21,21.5,20,21,21.3,445,14.486,692819
SINGERBD,144.8,145.6,137.3,142.2,144.3,130,1.221,8670
SINOBANGLA,37.8,38.4,37.4,37.8,38.4,197,1.967,51797
SKICL,48.5,49.7,47.9,48.5,48.7,138,1.8,37309
SKTRIMS,26.7,27.3,26.2,26.7,27,230,3.359,126186
SONALIANSH,593,593.9,571.6,589.9,587.7,411,6.008,10373
SONALILIFE,72.6,72.9,71.6,72.6,73.2,72,0.656,9068
SONALIPAPR,451.2,470.1,445,451.2,469.5,590,10.546,23285
SONARBAINS,35.7,37,35,35.3,35.8,24,0.153,4338
SONARGAON,23.3,24,22.4,23.3,23.2,109,1.657,72080
SOUTHEASTB,11.1,11.1,10.9,11.1,11.1,71,1.074,97402
SPCERAMICS,43.3,45,42.7,43.3,44.7,3058,165.627,3790390
SPCL,65.5,65.5,65.5,65.5,65.5,1,0.026,400
SQUARETEXT,50.6,51,50.1,50.8,50.5,79,1.191,23655
SQURPHARMA,217.9,218.8,217.6,217.9,218,754,80.794,370897
SSSTEEL,13.3,13.4,13,13.3,13.3,902,29.523,2238175
STANCERAM,103.1,106.5,101.7,103.1,104.1,149,1.472,14267
STANDARINS,45.9,46.8,44.7,45,46.4,67,1.648,36654
STANDBANKL,7.1,7.2,7,7.1,7.2,51,0.748,104781
STYLECRAFT,54.3,56.2,53.5,54.2,56.5,412,1.738,31975
SUMITPOWER,23.5,23.8,23.1,23.3,23.3,162,1.828,78555
SUNLIFEINS,49.9,49.9,48.1,49.9,48.7,207,9.78,197606
TAKAFULINS,37.4,37.5,35,35.9,38,20,0.12,3353
TALLUSPIN,6.4,6.8,6.2,6.4,6.5,74,0.742,115881
TAMIJTEX,115.4,120,111.3,115.4,114.7,26,0.227,1965
TILIL,46,47,43.6,45.2,45.2,147,2.601,59126
TITASGAS,25.6,27,25.4,25.6,26,250,3.004,116695
TOSRIFA,21.4,21.8,20.5,21.4,21.2,157,1.784,84684
TRUSTB1MF,4.4,4.5,4.3,4.4,4.5,30,0.279,63514
TRUSTBANK,26.6,26.9,26,26.5,27,21,0.186,7015
TUNGHAI,4.4,4.4,4.2,4.3,4.4,13,0.02,4780
UCB,11.6,11.7,11.4,11.6,11.7,71,1.471,126751
UNILEVERCL,0,0,0,2005.8,2005.8,0,0,0
UNIONBANK,7.7,7.8,7.5,7.7,7.6,302,8.7,1136684
UNIONCAP,8.9,9.1,8.5,8.9,8.8,133,1.977,226624
UNIONINS,39.7,41.3,39.1,40,41.2,207,3.031,76090
UNIQUEHRL,57,58.4,56.5,57,58.4,160,3.664,64468
UNITEDFIN,11.7,12,11.7,11.9,11.9,54,0.512,43410
UNITEDINS,35.9,37.6,35.5,35.9,37,40,0.279,7762
UPGDCL,145.4,145.5,143.8,145.3,145.3,81,1.03,7103
USMANIAGL,39.9,42.9,38,39.4,40.3,14,0.057,1446
UTTARABANK,24.9,25,24.7,24.9,24.9,269,12.004,483825
UTTARAFIN,24.9,24.9,24.9,24.9,23.7,2,0,18
VAMLBDMF1,5.6,5.7,5.4,5.5,5.6,20,0.165,30115
VAMLRBBF,5.3,5.3,5.1,5.1,5.2,26,0.047,9151
VFSTDL,15.7,15.7,15,15.5,15.7,157,2.628,172095
WALTONHIL,672.1,692,641.1,672.1,649.8,345,6.475,9754
WATACHEM,140.7,142,137.2,139,138.1,37,0.363,2622
WMSHIPYARD,12.2,12.4,11.9,12.2,12.3,454,10.279,847129
YPL,18.8,20.8,18.4,18.6,19.5,248,2.973,159613
ZAHEENSPIN,7.9,8.1,7.9,7.9,8.1,84,1.165,146725
ZAHINTEX,6.5,6.8,6,6.4,6.5,38,0.2,31142
