TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
APEXTANRY,94.2,94.3,94.2,94.2,93.6,8,0.11,1165
APOLOISPAT,5.1,5.2,5,5.1,5,104,1.424,282271
ARAMIT,267.4,282.2,263,267.4,279.1,352,9.342,34204
ARAMITCEM,25.8,26.7,24,25,25.1,221,2.234,90016
ARGONDENIM,18.3,18.4,18,18.1,18,106,2.973,163711
ASIAINS,46.3,47.8,46.2,46.3,46.2,106,2.16,46270
ASIAPACINS,47.2,48.9,47.2,47.2,46.8,50,1.342,28282
ASIATICLAB,38.8,38.8,38.8,38.8,35.3,575,1.764,45455
ATCSLGF,7.6,7.8,7.5,7.6,7.7,110,0.987,129487
ATLASBANG,74.6,74.6,73,73.1,73,24,0.161,2208
AZIZPIPES,90.1,92.7,90,90.1,90.8,130,1.117,12343
BANGAS,119,122,117.8,119,119,415,9.133,76391
BANKASIA,18,19,18,18,18,44,1.449,80255
BARKAPOWER,16.1,16.3,15.7,16.1,15.6,113,1.532,95858
BATASHOE,985,989.9,985,989.2,990,24,0.624,631
BATBC,430,435,429.4,430,433.5,2196,90.282,209819
BAYLEASING,13.3,13.3,12.9,13.3,13,231,4.129,314544
BBS,19.5,19.6,18,19.5,17.9,3241,128.503,6681804
BBSCABLES,39.2,40.4,38.5,39.2,38.2,1056,29.889,758068
BDAUTOCA,123.1,129,121.2,123.1,124.1,337,4.799,38939
BDCOM,34,34.3,33.7,34,33.7,306,6.224,182945
BDFINANCE,24.7,25.9,23.9,24.7,25.2,359,7.172,288164
BDLAMPS,155.3,157.5,154.2,156.2,154.5,50,1.109,7116
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,26.1,27.7,25.9,26.1,27.1,1544,54.882,2060971
BDTHAIFOOD,32.7,33.2,32,32.7,32,804,21.339,652878
BDWELDING,18.6,20,18.2,18.6,18.8,30,0.149,8012
BEACHHATCH,64.1,64.9,63.1,64.1,63.7,834,23.953,374042
BEACONPHAR,224.4,231.9,223.6,224.4,227,811,19.772,87637
BENGALWTL,24.1,24.2,23.6,24.1,23.6,139,2.411,100618
BERGERPBL,1810,1825,1795,1805.6,1799.9,45,0.777,431
BESTHLDNG,37.8,38.3,37.6,37.8,37.9,1980,98.045,2585694
BEXIMCO,115.6,115.6,115.6,115.6,115.6,1,0,1
BGIC,49,49.8,47.7,49.1,48.2,56,0.181,3688
BIFC,7,7.2,6.9,6.9,6.7,3,0.007,1003
BNICL,50.6,51.6,50.2,50.6,50,112,1.261,24856
BPML,65.9,68,65.7,65.9,66.2,377,8.155,122634
BPPL,18.5,18.9,18.1,18.5,18.2,212,3.911,211707
BRACBANK,41.1,42.3,40.4,41.1,41.3,342,27.834,679730
BSC,114.6,116.9,114.1,114.6,115.9,416,10.355,89737
BSCCL,142.3,143.8,141.9,142.3,141.9,323,6.785,47572
BSRMLTD,0,0,0,90,90,0,0,0
BSRMSTEEL,58.3,59,58.2,58.3,57.8,57,0.692,11860
BXPHARMA,120,123.7,119.5,119.8,121.1,436,10.491,87470
CAPITECGBF,10.2,10.6,10.1,10.2,10.3,94,1.131,110330
CAPMBDBLMF,8.4,8.5,8.3,8.4,8.4,17,0.251,30015
CAPMIBBLMF,11.1,11.5,10.9,11,11.2,50,0.649,58731
CENTRALINS,57.5,60.4,56.7,57.5,57.9,611,20.855,356289
CENTRALPHL,26,27.7,25.7,26,27,2880,99.217,3714303
CITYBANK,21,21.1,20.8,21,21,97,6.816,324586
CITYGENINS,74.6,75.3,73,74.6,73.4,278,15.689,213046
CLICL,52.7,54.4,50.5,52.7,52.3,37,0.137,2614
CNATEX,8,8.2,8,8,8,277,5.877,727524
CONFIDCEM,76.8,80.1,76.7,76.8,76.9,78,1.816,23605
CONTININS,38.4,39.6,38.1,38.4,38.1,240,8.123,208615
COPPERTECH,31.9,32.7,30.3,31.9,30.3,695,15.879,501520
CROWNCEMNT,69.3,73,69.3,70,70,34,0.196,2800
CRYSTALINS,103,107.3,100,103,97.6,897,38.84,366149
CVOPRL,155.7,159.9,155.1,155.4,158.2,681,7.201,45905
DACCADYE,11.1,11.6,11,11,11.2,132,1.197,108258
DAFODILCOM,82.9,83.9,81,82.6,80.8,220,8.143,97849
DBH,42,42.8,41.9,42,42.3,206,3.616,85707
DBH1STMF,5.8,6,5.8,5.8,5.9,10,0.049,8375
DELTALIFE,105,105.9,103.7,104,104.3,169,3.35,32014
DELTASPINN,6.3,6.5,6.2,6.3,6.2,36,0.291,46178
DESCO,25.7,26.2,25.7,25.8,25.7,33,0.184,7134
DESHBANDHU,37.8,39.4,37.3,37.8,38.2,965,26.099,682539
DGIC,32.9,33.3,32.8,32.9,32.8,181,2.021,61166
DHAKABANK,11.8,11.9,11.7,11.8,11.7,31,0.677,57345
DHAKAINS,48.7,50.9,48.5,49.1,48.7,51,1.493,30452
DOMINAGE,17.6,18,16.6,17.6,16.5,2379,86.92,4939470
DOREENPWR,38.4,39.4,38.1,38.4,38.3,163,2.06,53369
DSHGARME,92.5,95.4,92.5,92.6,91.9,5,0.022,240
DSSL,12.9,13.2,12.8,12.9,13,312,7.429,571826
DULAMIACOT,67.7,70.2,67.2,67.8,68.7,13,0.108,1592
DUTCHBANGL,55.6,56,55,55.4,55.2,68,1.117,20167
EASTERNINS,60.2,62.2,59.3,60,60.6,263,4.721,77454
EASTLAND,26.3,26.9,26.1,26.3,26,134,1.65,62520
EASTRNLUB,1486,1519.9,1481.2,1490.7,1480.3,114,1.456,976
EBL,31.5,31.6,31.4,31.5,31.6,157,21.999,697430
EBL1STMF,5.3,5.4,5.2,5.3,5.3,34,0.154,29100
EBLNRBMF,4.8,4.9,4.7,4.8,4.8,55,0.547,114032
ECABLES,157.9,160.5,155,157.9,157.8,105,1.887,11938
EGEN,34.5,35.1,33,34.5,33.9,409,6.407,185234
EHL,84.7,85.9,84.5,84.7,84.4,223,4.274,50376
EIL,40.4,42.5,39.5,40.4,40.6,348,12.229,300540
EMERALDOIL,70.4,75,69.7,70.4,73.2,1817,58.7,814281
ENVOYTEX,37,37.4,34.9,36.7,36.7,24,0.23,6272
EPGL,26.7,27.3,25.8,26.7,25.7,402,9.459,354065
ESQUIRENIT,25.7,28.1,25.5,25.7,25.8,92,0.828,32069
ETL,15.4,15.9,15.3,15.4,15.6,714,24.678,1578786
EXIM1STMF,4.6,4.7,4.5,4.6,4.6,24,0.312,67552
EXIMBANK,10,10,9.9,10,9.9,134,11.686,1173519
FAMILYTEX,4,4.3,4,4,4.1,170,1.123,277385
FARCHEM,23,23.5,22.8,23.1,22.7,129,1.155,49842
FAREASTFIN,4.8,4.9,4.6,4.8,4.6,12,0.048,10043
FAREASTLIF,45.2,46.9,44.7,45.2,45.9,105,2.365,51819
FASFIN,5,5,4.8,5,4.9,63,1.134,228350
FBFIF,4.6,4.6,4.5,4.6,4.6,70,0.782,173150
FEDERALINS,24.8,25.1,24.7,24.8,24.6,52,0.34,13672
FEKDIL,14.8,15,14.5,14.7,14.6,160,3.076,210047
FINEFOODS,184.6,190,174.4,184.6,176.7,1301,41.906,229350
FIRSTFIN,4.9,5.2,4.7,4.7,4.9,15,0.113,24006
FIRSTSBANK,7.7,7.9,7.7,7.7,7.8,126,2.601,335955
FORTUNE,49.4,52.1,48.9,49.4,50.9,3316,101.427,2016791
FUWANGCER,25.4,27.4,25.1,25.4,26.8,4482,172.222,6545184
FUWANGFOOD,28.6,29.5,28.5,28.6,28.6,1208,34.369,1190103
GBBPOWER,12.6,12.9,12.3,12.6,12.4,131,0.906,72394
GEMINISEA,336.6,356.8,332.1,336.6,351.1,1988,36.458,105875
GENEXIL,65.5,66,65.2,65.5,65.3,307,7.756,118380
GENNEXT,6.2,6.3,6.1,6.2,6.1,316,7.979,1287207
GHAIL,19.2,19.2,17.7,19.2,17.5,2423,136.464,7203320
GHCL,27,27.5,25.1,26.9,25.7,66,0.214,7928
GIB,7.8,8,7.8,7.8,7.9,455,11.902,1520182
GLDNJMF,11.8,12.2,11.6,11.6,12,287,12.792,1096144
GLOBALINS,33.9,34,33,33.6,32.5,116,2.343,69881
GOLDENSON,23.2,24.7,22.5,23.2,22.8,4940,278.743,11833345
GP,245,245,240.5,243.3,241.2,761,40.574,167435
GPHISPAT,31.3,31.9,29.9,31.3,29.8,904,20.44,658638
GQBALLPEN,132.7,136.9,130.6,132.7,131,1419,48.842,365908
GRAMEENS2,13.9,13.9,13.6,13.9,13.7,23,0.806,58052
GREENDELMF,5.4,5.5,5.2,5.4,5.3,17,0.119,22056
GREENDELT,63.2,64.9,63,63,62.9,35,0.403,6391
GSPFINANCE,15.1,15.3,14.8,14.9,14.8,254,5.657,376957
HAKKANIPUL,60.2,61.5,60,60.2,60.7,290,3.947,65303
HEIDELBCEM,219.5,226.1,219.1,219.8,223.1,181,2.707,12183
HFL,16.3,16.6,16.1,16.2,16.4,54,0.534,32798
HRTEX,92,96,91,92,92.5,482,9.094,98546
HWAWELLTEX,0,0,0,48.3,48.3,0,0,0
IBNSINA,261,275,260,260.4,260.4,49,1.197,4597
IBP,17.8,18.1,17.6,17.8,17.5,574,15.369,861432
ICB,61.7,62.6,60.7,61.2,62,26,0.365,5962
ICB3RDNRB,5.5,5.8,5.5,5.6,5.7,38,0.834,148312
ICBAGRANI1,7.7,7.7,7.6,7.7,7.6,24,0.411,53700
ICBAMCL2ND,7.7,7.8,7.7,7.7,7.8,10,0.254,32999
ICBEPMF1S1,6.5,6.5,6.3,6.4,6.5,5,0.082,12736
ICBIBANK,4.1,4.5,4.1,4.1,4.3,85,1.433,340587
ICBSONALI1,10,10.3,9.7,9.8,9.9,174,3.275,326276
ICICL,27.9,28.8,27.6,27.9,27.6,318,2.859,102080
IDLC,37.1,37.6,37,37.1,37.5,177,2.679,72151
IFADAUTOS,35.9,36.7,35.6,35.9,35.8,179,3.143,87220
IFIC,11.2,11.4,11.1,11.2,11.3,618,25.588,2270856
IFIC1STMF,4.4,4.5,4.3,4.4,4.4,61,1.873,429953
IFILISLMF1,6,6,5.8,5.9,5.9,17,0.087,14750
ILFSL,5.9,5.9,5.5,5.9,5.4,159,4.241,727917
IMAMBUTTON,172.8,178,171.6,172.8,175.5,91,1.254,7163
INDEXAGRO,74.5,76.5,73,73.6,73.3,128,1.955,26410
INTECH,28.3,29.4,28,28.3,28,180,1.521,53625
INTRACO,42.1,43.2,41.7,42.1,42.3,707,31.179,735752
IPDC,28.8,30,28.4,28.8,29.3,509,13.443,463072
ISLAMIBANK,32.6,32.6,32.6,32.6,32.6,3,0.007,213
ISLAMICFIN,13.3,13.5,13.2,13.3,13.5,73,0.859,64676
ISLAMIINS,45.1,47,45.1,45.7,44.3,13,0.455,9949
ISNLTD,52.7,54,52.1,52.3,52.6,304,6.385,120940
ITC,49.9,50.3,48.9,49.9,48.9,805,29.96,605040
JAMUNABANK,21.5,21.9,21.4,21.5,21.8,133,11.071,510798
JAMUNAOIL,173.1,174.1,173,173.1,172.9,25,0.63,3640
JANATAINS,34.7,35.8,34.4,34.7,34.5,145,3.493,99838
JHRML,66.7,69.6,66.6,66.7,66.7,194,3.46,51704
JMISMDL,151.5,158.9,150.5,152.5,154.6,164,2.088,13606
JUTESPINN,380.4,391,376,380.4,383.9,105,0.951,2502
KARNAPHULI,45.3,50.2,44.3,44.5,49.2,2383,120.517,2581578
KAY&amp;QUE,245.2,259.8,244.1,245.2,251.1,288,5.299,21410
KBPPWBIL,205,213,205,207.3,208.4,401,19.091,91737
KDSALTD,50.9,51.5,50.6,50.9,50.6,331,8.107,159082
KEYACOSMET,5.2,5.3,5,5.2,5.1,131,2.704,522491
KOHINOOR,470.2,481,470.1,471.1,473.4,173,4.481,9442
KPCL,0,0,0,26.6,26.6,0,0,0
KPPL,28.9,31.6,28.5,28.9,30.8,960,13.992,472986
KTL,18.7,20,18.6,18.7,19.1,1288,36.151,1887751
LANKABAFIN,20.8,20.9,20.2,20.6,20.6,247,7.513,365451
LEGACYFOOT,73.7,74.9,73.1,73.5,73.3,210,3.738,50765
LHBL,72.7,72.9,72.5,72.7,72.7,607,50.989,701280
LIBRAINFU,820.6,837.9,815,820.6,822.9,297,5.539,6743
LINDEBD,1145.5,1160,1140,1145.5,1156.6,115,1.912,1665
LOVELLO,53.7,57.2,53.5,53.7,55.9,3304,151.32,2748946
LRBDL,26.8,26.8,24.4,26.8,24.4,2260,84.298,3197632
LRGLOBMF1,5.1,5.2,5.1,5.1,5.1,13,0.307,60125
MAKSONSPIN,12.8,13.2,12.8,12.8,12.9,342,6.262,485035
MALEKSPIN,33.5,34.5,33.1,33.5,33.9,1101,44.615,1320026
MARICO,2501.4,2510,2490.1,2501.4,2500.6,65,1.712,685
MATINSPINN,48.1,48.5,47.7,48.1,47.7,83,1.26,26174
MBL1STMF,5.7,5.8,5.7,5.7,5.7,20,0.149,26130
MEGCONMILK,29.2,29.2,28.1,29,28.7,95,1.991,69597
MEGHNACEM,80,81.4,80,80.3,80.8,172,6.008,74274
MEGHNAINS,34.6,34.9,34.2,34.6,33.7,160,1.329,38467
MEGHNALIFE,79.1,81.2,78.8,79.1,80.1,298,6.76,84736
MEGHNAPET,35,35.8,34.8,35,35.1,39,0.197,5613
MERCANBANK,12.5,12.6,12.3,12.5,12.4,91,2.076,167401
MERCINS,33.7,35,33.7,33.8,33.1,12,0.251,7411
METROSPIN,18.8,19.4,18.7,18.8,18.9,217,2.894,153132
MHSML,19.4,20.1,19,19.2,19.2,70,2.508,130574
MIDASFIN,10.5,10.8,10.5,10.5,10.8,88,1.277,119795
MIDLANDBNK,12.8,13,12.7,12.8,12.8,236,5.873,458491
MIRACLEIND,42.3,43.6,42.1,42.3,42.7,405,11.438,268282
MIRAKHTER,44.4,45.1,44,44.4,44.4,88,1.208,27187
MITHUNKNIT,19.9,22.2,19.9,20.1,20.7,170,1.763,86670
MJLBD,83.1,84.2,82.4,83.7,83.4,51,0.631,7543
MLDYEING,14.9,15.3,14.8,14.9,15,248,5.35,356682
MONNOAGML,526.7,534.9,523.1,526.7,525.4,291,5.806,11013
MONNOCERA,81.9,84.8,81,81.9,83.2,440,4.663,56585
MONNOFABR,26.2,28.1,25.9,26.2,27.4,2238,74.125,2743889
MONOSPOOL,187.8,195,187.3,187.8,190.6,174,2.375,12515
MPETROLEUM,198.6,198.6,198.6,198.6,198.6,8,2.002,10079
MTB,14.5,14.7,14.5,14.7,14.7,35,5.67,385794
NAHEEACP,42.4,43.5,42.1,42.4,42,749,21.482,504019
NATLIFEINS,122.3,124,121.8,122.3,124,100,0.958,7815
NAVANACNG,28.4,29.6,28.2,28.4,28.9,224,5.353,186124
NAVANAPHAR,87.5,89.5,87.3,87.5,88.2,212,3.201,36245
NBL,7.3,7.3,7.2,7.3,7.3,102,4.371,601408
NCCBANK,12.2,12.2,11.8,12.2,11.9,89,2.192,181295
NCCBLMF1,6.1,6.2,6,6.1,6.2,50,0.459,75099
NEWLINE,42.5,42.9,39.4,42.7,43.7,18,0.178,4175
NFML,16.9,17.2,16.4,16.9,16.2,493,10.493,624106
NHFIL,36,36.6,35.6,35.7,35.8,52,0.602,16812
NITOLINS,37,38.3,37,37.5,37,32,0.732,19430
NORTHERN,156,156.2,156,156,159.5,20,0.412,2640
NORTHRNINS,43.5,43.5,43,43.5,43,30,0.689,15864
NPOLYMER,48.9,49.4,48.8,48.9,48.5,216,5.45,111149
NRBBANK,10.5,10.9,10.4,10.5,10.5,626,23.455,2210435
NRBCBANK,11.5,11.6,11.3,11.5,11.6,147,4.371,381700
NTC,475,475,475,475,473.2,1,0,1
NTLTUBES,69.7,70.8,69,69.7,70.1,155,2.516,36132
NURANI,4.9,5,4.8,4.9,5,41,0.496,101766
OAL,17.1,17.7,17,17.1,17.2,1385,32.352,1875929
OIMEX,25.1,25.1,22.9,25.1,22.9,1470,77.021,3101714
OLYMPIC,150.1,151.5,148.3,150.1,149.6,666,39.583,263698
ONEBANKPLC,9.2,9.3,9.1,9.1,9.3,108,3.035,329008
ORIONINFU,589.7,601.5,575.5,589.7,597,3066,163.612,277217
ORIONPHARM,70.7,71.8,70.4,70.7,70.7,1248,37.881,533067
PADMALIFE,29.2,30.8,28.3,29.3,30.5,128,1.675,56002
PADMAOIL,191,200,190,190.8,190.2,12,0.407,2136
PAPERPROC,143.3,147.4,142.7,143.5,146.3,220,3.321,22867
PARAMOUNT,58.8,59.2,56,58.8,56.4,331,15.036,264235
PDL,13.9,14.4,13.8,13.9,13.9,879,27.506,1959007
PENINSULA,23,23.2,21.5,22.8,22.3,237,3.405,150553
PEOPLESINS,41.1,42.9,40,41.1,41.6,127,6.237,150655
PF1STMF,7.2,7.2,7,7.1,7.2,36,0.801,113000
PHARMAID,665.4,675,665,665.4,667.3,104,1.419,2123
PHENIXINS,37.5,37.9,37.5,37.5,37.2,10,0.117,3128
PHOENIXFIN,8.9,9.1,8.8,8.9,9,72,2.124,238236
PHPMF1,4.4,4.4,4.3,4.3,4.4,41,0.638,147175
PIONEERINS,64.6,68.5,64.2,64.8,64,40,0.354,5457
PLFSL,4.6,4.6,4.6,4.6,4.2,144,3.651,793595
POPULAR1MF,4.5,4.5,4.4,4.5,4.5,34,0.214,47565
POPULARLIF,66,66.1,65.6,66,66,36,1.136,17218
POWERGRID,46.4,46.6,45.1,45.9,45.2,88,1.434,31628
PRAGATIINS,58.5,60.1,58.5,58.9,58.5,12,1.028,17472
PRAGATILIF,105.6,108,101,102,103.9,88,1.081,10435
PREMIERBAN,13.6,13.8,13.6,13.7,13.7,124,15.264,1114607
PREMIERCEM,58.2,58.2,57.2,57.8,58,181,7.496,129684
PREMIERLEA,5.6,5.6,5.3,5.5,5.5,22,0.102,18771
PRIME1ICBA,6.7,6.8,6.6,6.7,6.7,26,0.805,120311
PRIMEBANK,22.2,22.5,22.1,22.2,22.1,18,0.296,13299
PRIMEFIN,8.5,8.8,8.4,8.5,8.6,36,0.205,24100
PRIMEINSUR,47.4,48.4,46.8,47,46.5,140,2.589,54898
PRIMELIFE,47.8,48.4,46,46.4,46.3,59,0.675,14531
PRIMETEX,20.3,21.3,19.7,19.9,20.2,104,0.858,43061
PROGRESLIF,50,52,50,50,51.4,181,2.535,50443
PROVATIINS,45.2,46.7,44.8,45.2,44.8,253,5.682,125015
PTL,72.5,73.6,72.1,72.5,72.4,623,24.394,336510
PUBALIBANK,30.4,30.7,30.4,30.5,30.8,90,7.302,238597
PURABIGEN,25.9,26.5,25.5,25.7,25.8,137,2.58,99936
QUASEMIND,42.3,42.8,42,42.2,41.8,128,3.11,73677
QUEENSOUTH,17.5,18.1,17.5,17.6,17.8,294,7.105,398440
RAHIMAFOOD,168.2,175.4,167.6,168.2,171.1,230,3.633,21429
RAHIMTEXT,128.6,129.8,124.1,126,126.5,53,0.158,1261
RAKCERAMIC,34.1,35.8,33.9,34.1,34.2,121,2.244,65459
RANFOUNDRY,160.4,162,157.6,159.3,158.5,13,0.198,1240
RDFOOD,35.1,35.7,34.6,35.1,34.8,349,4.402,125020
RECKITTBEN,4960,4960,4920,4947.6,4919,24,2.296,464
REGENTTEX,5.6,6.1,5.4,5.5,5.6,56,0.516,92750
RELIANCE1,16.1,16.2,15.8,16,15.8,104,3.938,246748
RELIANCINS,63.4,65,63.4,63.4,63.8,38,0.689,10790
RENATA,877.2,899,874,877.2,887.6,667,10.924,12425
RENWICKJA,672,678.9,672,673.6,676.4,5,0.012,18
REPUBLIC,38.9,39.8,38.7,38.9,38.6,137,3.235,82656
RINGSHINE,5.2,5.3,5.1,5.2,5.1,130,1.258,243513
RNSPIN,15.9,16,15.6,15.8,15.9,24,0.166,10476
ROBI,30,30,30,30,30,29,0.382,12749
RSRMSTEEL,18.1,19.6,17.8,18.1,18.5,160,2.702,148430
RUNNERAUTO,36.1,37.1,35.8,36.1,36.7,86,2.455,67750
RUPALIBANK,31.5,31.8,30.4,31.5,30.3,506,10.898,349902
RUPALIINS,31.6,32.3,31.4,31.6,31.2,394,6.484,203325
RUPALILIFE,128.8,134.9,126.1,128.8,132.8,1233,44.357,334809
SAFKOSPINN,14.8,15.7,14.5,14.9,15,52,0.425,28328
SAIFPOWER,23.3,24,23,23.3,23,539,17.611,750095
SAIHAMCOT,15.9,16.3,15.8,15.9,16.1,301,8.879,553344
SAIHAMTEX,16.2,16.8,16.2,16.3,16.4,135,1.826,111304
SALAMCRST,26.7,27.4,25.4,26.7,25.9,358,3.811,145056
SALVOCHEM,50.8,50.8,49.7,50.1,49.7,428,8.751,174275
SAMATALETH,57.4,58.7,57.1,57.4,57.9,80,0.624,10851
SAMORITA,75,77.7,74.5,75,76.1,302,4.706,62274
SANDHANINS,28.5,29.3,28.3,28.5,28.1,237,4.507,156654
SAPORTL,27.7,28,27.3,27.7,27.3,278,5.661,204697
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,9.7,10.1,9.6,9.7,10,348,5.108,522021
SEAPEARL,95.4,96.9,95.2,95.4,95.7,373,22.16,232072
SEMLFBSLGF,6.8,6.8,6.6,6.7,6.7,22,0.195,29008
SEMLIBBLSF,7.7,7.8,7.6,7.6,7.8,34,0.836,109101
SEMLLECMF,7.6,7.8,7.6,7.6,7.6,39,0.921,120068
SHAHJABANK,19,19.1,18.7,19,19.2,35,2.33,122415
SHASHADNIM,23.1,23.5,22.8,22.9,23,279,6.395,279088
SHEPHERD,16.2,16.8,16.1,16.2,16.5,112,0.795,48667
SHURWID,13.1,13.9,13,13.1,13.1,63,0.702,53371
SHYAMPSUG,191.9,194.4,188.1,191.9,192.1,134,1.48,7731
SIBL,9.8,9.9,9.7,9.8,9.8,36,0.419,42943
SICL,38.7,40.5,38.2,38.7,38.9,1147,16.753,422662
SILCOPHL,20.1,20.6,20,20.1,20.1,135,2.592,128282
SILVAPHL,17,17.3,16.7,17,16.9,106,1.739,102616
SIMTEX,22.5,22.7,22,22.5,22.4,436,13.097,583289
SINGERBD,146.6,147.9,146.5,147.3,147.5,40,1.119,7609
SINOBANGLA,42.1,42.8,41.4,42.1,41.9,337,5.702,135787
SKICL,52.5,53,52.2,52.5,52,203,3.6,68400
SKTRIMS,30,30.2,29.4,29.5,29.4,451,14.67,492912
SONALIANSH,623.3,626.7,616.1,623.3,617.6,330,9.229,14784
SONALILIFE,74.2,76.5,74.1,75.1,76.8,65,0.981,12914
SONALIPAPR,528.6,543.9,524.1,528.6,538.4,548,17.664,32995
SONARBAINS,36.6,38.8,36,36,35.8,169,1.924,51943
SONARGAON,26.3,27.2,26.1,26.3,26.9,163,2.401,90264
SOUTHEASTB,11.4,11.5,11.3,11.4,11.4,69,3.365,295125
SPCERAMICS,35.3,36.4,35,35.3,35.4,520,15.033,422095
SPCL,65.5,65.5,65.5,65.5,65.5,1,0,1
SQUARETEXT,52.1,53.7,51.9,52.1,51.5,167,3.265,62624
SQURPHARMA,215.8,218,214.1,215.8,214.5,644,45.77,212782
SSSTEEL,16.2,16.8,15.9,16.2,16,5264,273.317,16631570
STANCERAM,106.1,109,102.2,107,106.8,86,0.488,4578
STANDARINS,49,51,48.6,49,48.8,261,7.156,144517
STANDBANKL,7.3,7.7,7.3,7.3,7.5,153,2.727,368721
STYLECRAFT,69.3,70.8,69.2,69.6,69.6,205,0.905,12941
SUMITPOWER,0,0,0,24.7,24.7,0,0,0
SUNLIFEINS,52.3,54.7,51.2,52.3,53.1,349,9.889,186733
TAKAFULINS,40.1,40.7,39.4,40.1,39.8,18,0.205,5114
TALLUSPIN,7.1,7.3,7.1,7.1,7.1,31,0.204,28609
TAMIJTEX,132,134.5,129.1,129.9,130.7,103,0.847,6516
TILIL,47,49,47,47,47.1,102,1.351,28691
TITASGAS,26.9,27,26.2,26.9,26.4,256,4.734,177174
TOSRIFA,23,23.6,22.8,23,23.2,181,5.949,257915
TRUSTB1MF,4.7,4.8,4.7,4.8,4.8,26,0.307,64926
TRUSTBANK,27.9,27.9,26.8,27,28.1,128,3.4,125163
TUNGHAI,4.6,4.7,4.5,4.6,4.6,24,0.12,26145
UCB,12.5,12.7,12.5,12.5,12.5,175,5.175,413562
UNILEVERCL,2050,2080,2035,2071.1,2073.6,111,2.807,1367
UNIONBANK,7.9,8,7.9,7.9,7.9,282,4.99,631325
UNIONCAP,9.2,9.5,9.1,9.2,9,108,2.738,293931
UNIONINS,47.2,48.8,47.2,47.2,46.8,290,3.846,80530
UNIQUEHRL,59.5,60,58.6,59.5,59.1,234,9.37,158082
UNITEDFIN,13.2,13.2,13.1,13.2,13.2,43,0.376,28525
UNITEDINS,40.4,41.3,40,40.4,40.5,65,1.146,28221
UPGDCL,152.3,154,152.2,152.9,153.8,137,4.63,30307
USMANIAGL,44,45.4,43.6,44.7,44.2,19,0.145,3245
UTTARABANK,24.9,25.1,24.8,24.9,24.8,301,18.619,748072
UTTARAFIN,24,24.5,24,24.1,23.9,20,0.078,3250
VAMLBDMF1,6,6.2,6,6,6.1,9,0.165,27265
VAMLRBBF,5.8,5.9,5.8,5.8,5.9,9,0.232,40000
VFSTDL,17.2,17.6,17.1,17.2,17.4,442,9.492,547674
WALTONHIL,720.9,724,700,718.2,718.4,218,3.713,5216
WATACHEM,149,150.4,148.1,149,148.9,61,0.415,2785
WMSHIPYARD,13.4,13.7,13.3,13.4,13.2,686,29.862,2217396
YPL,23,23.7,22.9,23,23,178,2.816,121839
