TRADING CODE,LTP*,HIGH,LOW,CLOSEP*,YCP*,TRADE,VALUE (mn),VOLUME
APEXSPINN,177.7,183.1,176.5,177.7,181.8,684,17.079,95513
APEXTANRY,57.1,58,57,57.1,58.2,68,0.5,8748
APOLOISPAT,1.8,1.9,1.7,1.8,1.8,93,0.507,283695
ARAMIT,172.6,174.9,170.1,172.6,173.2,119,0.912,5284
ARAMITCEM,8.7,8.9,8.7,8.8,9,61,0.299,33737
ARGONDENIM,17.7,18.1,17.6,17.7,18,228,7.513,420287
ASIAINS,27.4,27.6,27.4,27.4,27.7,77,1.026,37330
ASIAPACINS,30.1,31,30.1,30.4,31,41,0.414,13579
ASIATICLAB,46.6,47.5,46.3,46.6,47.4,592,11.098,237027
ATCSLGF,0,0,0,7.5,7.5,0,0,0
ATLASBANG,53.3,55.4,52.2,53.3,52.1,70,0.409,7617
AZIZPIPES,42.6,44.8,40.7,42.2,42.3,83,0.37,8853
BANGAS,119.8,124,118.5,119.8,123.5,709,11.189,92354
BANKASIA,19,19.1,18.8,19,19.2,158,15.637,823330
BARKAPOWER,7,7.3,6.9,7,7.2,213,2.481,350488
BATASHOE,806,814,806,807.3,810.9,12,0.134,166
BATBC,250.8,251.8,250,250.8,251.2,850,16.152,64451
BAYLEASING,3.1,3.2,3.1,3.1,3.1,11,0.025,8019
BBS,8.7,8.8,8.6,8.7,8.7,106,0.933,107224
BBSCABLES,14.5,14.9,14.4,14.5,14.5,255,3.356,229489
BDAUTOCA,122.8,124.8,122.4,122.8,123.2,323,3.523,28624
BDCOM,25.9,26.5,25.8,25.9,26.2,402,11.833,454954
BDFINANCE,13.2,13.9,13.2,13.2,13.4,283,3.676,273900
BDLAMPS,134.7,135.6,133.2,134.7,135.1,184,1.541,11460
BDSERVICE,0,0,0,5.2,5.2,0,0,0
BDTHAI,10.6,10.8,10.6,10.6,10.8,205,4.509,420413
BDTHAIFOOD,12.7,13.3,12.4,12.7,13.2,943,22.245,1723974
BDWELDING,14.2,15.1,13.9,14.2,14.7,373,4.687,322029
BEACHHATCH,36.7,37.9,36.3,36.7,38,823,15.951,433770
BEACONPHAR,104.5,105.4,104,104.5,104.4,629,19.547,186856
BENGALWTL,17.3,17.5,17.3,17.3,17.5,53,0.397,22880
BERGERPBL,1394.8,1397.5,1388.7,1394.8,1388,71,1.45,1041
BESTHLDNG,11.3,11.5,11.2,11.3,11.5,205,2.383,210078
BEXIMCO,110.1,110.1,110.1,110.1,110.1,5,0.33,3000
BGIC,31,32,31,31,31.8,104,0.482,15510
BIFC,1.2,1.2,1.2,1.2,1.3,16,0.079,65950
BNICL,48.2,49.7,48.1,48.2,49.4,569,11.883,244680
BPML,24.4,24.8,24.2,24.4,24.3,53,0.243,9949
BPPL,13.8,14.2,13.8,13.8,14.1,587,14.239,1022456
BRACBANK,66.8,67.4,66.1,66.8,67.1,603,22.306,333930
BSC,107.9,110.4,107.6,107.9,109.9,1908,75.834,697365
BSCPLC,128.9,131.5,128.9,129.2,130.4,300,8.066,62373
BSRMLTD,80.9,80.9,79.9,80.6,80.9,181,2.036,25326
BSRMSTEEL,67.2,67.4,66,67.2,67.2,356,5.077,75838
BXPHARMA,105,107,104.8,105,106.8,629,23.034,218192
CAPITECGBF,6.7,6.9,6.7,6.7,6.8,185,3.968,588980
CAPMBDBLMF,9.5,9.7,9.2,9.5,9.6,219,7.028,747661
CAPMIBBLMF,8,8,7.6,8,8,53,0.779,99513
CENTRALINS,40.6,42.3,40.4,40.6,42.3,486,12.245,296735
CENTRALPHL,8.3,8.4,8.2,8.3,8.4,115,1.925,232392
CITYBANK,25.2,25.8,25.1,25.2,25.8,1873,150.354,5915416
CITYGENINS,83.4,84.2,83.3,83.4,83.7,354,9.761,116795
CLICL,59.5,61.1,58.4,59.5,59.7,570,17.044,284882
CNATEX,2.2,2.3,2.2,2.2,2.2,39,0.172,78148
CONFIDCEM,49.2,50.5,49.1,49.2,50.1,133,1.438,29111
CONTININS,23.9,24.4,23.9,23.9,24.4,114,2.719,113128
COPPERTECH,19.1,19.5,18.8,19.1,18.9,206,4.678,246653
CROWNCEMNT,47.1,47.4,46.6,47.1,47.5,43,0.41,8696
CRYSTALINS,61.6,62,60.5,61.6,61.4,1280,40.596,664244
CVOPRL,155,158.5,151.3,155,150.9,3954,107.205,686788
DACCADYE,16.6,17,16.5,16.6,17.1,135,1.499,90214
DAFODILCOM,35.7,36.4,35.6,35.7,35.8,115,0.771,21474
DBH,36.2,36.7,35.9,36.1,36.6,111,2.243,62072
DBH1STMF,6.1,6.1,5.8,6.1,6.1,31,0.872,144380
DELTALIFE,70,70.2,68.5,69.5,70.1,223,5.414,78315
DELTASPINN,5,5.1,4.9,5,5,50,0.296,59220
DESCO,19.5,20.2,19.5,19.5,19.8,58,0.569,28935
DESHBANDHU,15.6,16.3,15.5,15.6,16.2,447,5.862,369613
DGIC,20,20.8,19.9,20,20.4,81,1.038,51927
DHAKABANK,12.4,12.6,12.1,12.4,12.6,527,27.297,2209858
DHAKAINS,36.5,37.9,36.3,36.5,37.2,56,0.592,16114
DOMINAGE,29.1,29.9,28.3,29.1,28.4,1732,176.732,6090295
DOREENPWR,26.8,27.8,26.7,26.8,27.5,675,12.703,467555
DSHGARME,113.2,119,110.1,113.2,117.6,754,8.477,73655
DSSL,8.3,8.5,8.2,8.3,8.4,243,5.93,711164
DULAMIACOT,126,136.6,125.1,126.5,129.8,77,0.44,3490
DUTCHBANGL,39.6,40.5,39.4,39.6,40.7,780,33.43,840879
EASTERNINS,49.9,51.1,49.6,49.9,50.9,79,1.31,26096
EASTLAND,18.6,18.8,18.5,18.6,18.7,116,1.848,99016
EASTRNLUB,1628.6,1637.5,1628.1,1628.6,1631.3,1077,13.473,8261
EBL,25,25.2,24.9,25,25.1,394,12.809,511292
EBL1STMF,3,3.2,3,3,3.2,74,1.772,580305
EBLNRBMF,2.2,2.4,2.2,2.2,2.3,78,2.781,1215459
ECABLES,111.1,111.2,110.2,111,113.1,60,0.683,6169
EGEN,19.2,19.9,19.2,19.2,19.8,669,11.377,583316
EHL,75.4,75.9,74.6,75.2,75.6,498,17.22,229353
EIL,27.5,28.2,27.5,27.5,28.1,368,5.758,207711
EMERALDOIL,12.6,12.8,12.5,12.6,12.7,169,1.911,152581
ENVOYTEX,50,51.5,49.8,50,51,458,14.224,282477
EPGL,15.3,15.7,15.1,15.3,15.4,95,0.994,64859
ESQUIRENIT,19.9,20.4,19.9,19.9,20.1,95,1.152,57653
ETL,9.8,10,9.8,9.8,9.9,323,11.798,1202316
EXIM1STMF,2.9,2.9,2.8,2.9,3,4,0.23,80517
EXIMBANK,0,0,0,3,3,0,0,0
FAMILYTEX,1.2,1.2,1.1,1.1,1.1,41,0.335,304371
FARCHEM,14.1,14.2,14,14.1,14.2,44,0.347,24566
FAREASTFIN,0.41,0.42,0.41,0.41,0.46,41,0.273,663012
FAREASTLIF,19.7,20,19.7,19.8,20,23,0.07,3549
FASFIN,0.46,0.46,0.46,0.46,0.51,43,0.157,341807
FBFIF,2.4,2.5,2.4,2.4,2.5,95,1.295,539533
FEDERALINS,18.9,19.3,18.8,18.9,19.2,59,0.447,23618
FEKDIL,14.2,14.4,14.1,14.2,14.3,369,10.559,743315
FINEFOODS,426.7,428.9,403,426.7,401.9,2996,102.035,243826
FIRSTFIN,2.2,2.2,2,2.2,2,104,0.927,428032
FIRSTSBANK,0,0,0,1.9,1.9,0,0,0
FORTUNE,13.8,14.3,13.8,13.8,14.4,308,3.296,236191
FUWANGCER,11.1,11.2,11,11.1,11.2,212,4.5,404244
FUWANGFOOD,9.3,9.5,9.3,9.3,9.4,162,2.526,270545
GBBPOWER,5.8,6.1,5.7,5.8,6,112,1.501,256894
GEMINISEA,120.1,121,117.8,120.1,121.4,320,3.6,30198
GENEXIL,25.4,26.3,25.1,25.4,26.2,662,14.786,573816
GENNEXT,2.5,2.5,2.4,2.4,2.5,56,0.417,173677
GHAIL,10.6,10.9,10.6,10.6,10.8,106,2.201,205885
GHCL,18.8,19.8,18.5,18.8,19.3,189,0.975,51544
GIB,0,0,0,1.7,1.7,0,0,0
GLDNJMF,6,6.1,5.9,6,6,89,0.953,159232
GLOBALINS,25.5,26.2,25.5,25.5,26.1,92,1.845,71905
GOLDENSON,9.5,9.8,9.4,9.5,9.7,319,3.608,375756
GP,252.6,254.6,252,252.6,254.1,1360,36.462,143888
GPHISPAT,15.7,16,15.6,15.7,15.8,275,3.165,201088
GQBALLPEN,528.6,530.5,510.1,528.6,527.1,1021,68.519,130182
GRAMEENS2,10.9,11.1,10.9,10.9,11.1,46,0.948,86539
GREENDELMF,2.9,2.9,2.8,2.8,2.8,8,0.09,32184
GREENDELT,53.9,54.2,53.2,53.4,54,60,0.754,14108
GSPFINANCE,1.2,1.2,1.2,1.2,1.3,21,0.107,89545
HAKKANIPUL,71.9,74.6,71.2,71.9,73.1,2148,48.27,659043
HAMI,109,113.4,109,110,113.9,257,2.103,18961
HEIDELBCEM,216.2,218.9,216,216.4,216.1,50,0.562,2596
HFL,6.2,6.3,6.1,6.2,6.3,37,0.27,43514
HRTEX,16.5,17.6,16.4,16.5,16.8,82,0.397,23753
HWAWELLTEX,40.7,41.7,40.6,40.7,41.3,59,0.523,12817
IBNSINA,317.9,324.3,317.2,318,322.4,210,8.972,28093
IBP,11.5,11.7,11.4,11.5,11.7,232,4.76,412008
ICB,36.7,37.4,36.7,36.7,37.5,110,1.565,42304
ICB3RDNRB,4.2,4.2,4.1,4.2,4.2,12,0.38,90563
ICBAGRANI1,6.4,6.4,6.3,6.4,6.4,7,0.066,10418
ICBAMCL2ND,5.2,5.5,5.2,5.5,5.2,42,0.587,107242
ICBEPMF1S1,3.4,3.5,3.4,3.5,3.4,5,0.008,2211
ICBIBANK,2.4,2.4,2.3,2.4,2.4,13,0.03,12605
ICBSONALI1,4.2,4.4,4.2,4.2,4.3,28,0.208,49222
ICICL,23,23.7,22.9,23,23.7,289,7.417,317137
IDLC,38.5,39.3,38,38.5,39.2,335,8.157,211348
IFADAUTOS,20.7,21.5,20.7,20.8,21.4,240,2.446,116501
IFIC,4.7,4.8,4.6,4.7,4.8,349,15.304,3241865
IFIC1STMF,2.5,2.5,2.4,2.5,2.5,24,0.276,112303
IFILISLMF1,3.4,3.5,3.3,3.3,3.3,9,0.031,9427
ILFSL,0.41,0.45,0.41,0.41,0.46,44,0.185,450574
INDEXAGRO,64.5,65.8,64.5,64.5,65.6,265,1.937,29856
INTECH,29.4,30.7,29.1,29.4,30.5,1134,23.935,801162
INTRACO,20,20.3,20,20,20.3,211,3.439,171055
IPDC,19.2,19.7,19.1,19.2,19.8,419,12.085,624551
ISLAMIBANK,35.5,37.5,35.3,35.5,37.4,1026,21.203,582968
ISLAMICFIN,9.5,9.7,9.5,9.5,9.6,162,2.489,260635
ISLAMIINS,37.3,37.7,37.3,37.6,37.8,23,0.053,1405
ISNLTD,77.5,79.5,77.2,77.5,77.4,840,20.279,260185
ITC,38.5,39.2,38.3,38.5,39.3,382,12.513,323881
JAMUNABANK,22.4,22.5,22.2,22.4,22.6,522,40.282,1804392
JAMUNAOIL,170.7,172,170.5,170.7,171.6,399,6.516,38144
JANATAINS,23.8,24.2,23.8,23.9,24.2,49,0.489,20477
JHRML,43.4,44.3,42.9,43,44.3,195,4.317,99525
JMISMDL,118.8,121,118,118.8,119.8,78,0.729,6106
JUTESPINN,202,207,202,202.4,207.8,67,0.431,2128
KARNAPHULI,28.6,29.4,28.5,28.6,29.3,189,3.415,117692
KAY&amp;QUE,387.1,396.8,385.8,387.1,392.4,1454,36.809,94346
KBPPWBIL,45.3,47.3,45,45.3,46.8,1863,32.82,712742
KDSALTD,41.3,42.2,41.1,41.3,41.8,467,14.128,338235
KEYACOSMET,4.2,4.3,4.2,4.2,4.3,88,0.884,208249
KOHINOOR,494.3,495.5,494,494.7,495.6,159,3.157,6387
KPCL,9.5,9.7,9.5,9.5,9.6,173,0.99,103959
KPPL,12.5,13.8,12.4,12.5,13.7,591,7.143,551337
KTL,9.1,9.4,9,9.1,9.2,385,3.966,430806
LANKABAFIN,12.5,12.7,12.4,12.5,12.7,274,5.334,425968
LEGACYFOOT,55.2,56.8,54.8,55.2,55,945,12.077,216585
LHB,47.2,47.9,47.1,47.2,47.8,550,15.93,335717
LIBRAINFU,645.4,658.8,645,645.4,655.7,282,2.953,4552
LINDEBD,779.8,781.9,776.2,779.8,781.7,277,3.406,4371
LOVELLO,69.1,71.6,68.8,69.1,71.6,1890,62.551,891232
LRBDL,9.6,9.8,9.4,9.5,9.7,84,0.648,67979
LRGLOBMF1,2.9,3,2.8,2.9,2.9,14,0.01,3445
MAGURAPLEX,82.3,84.5,82,82.3,84.1,403,5.327,64271
MAKSONSPIN,4.8,4.9,4.7,4.8,4.8,74,0.405,84433
MALEKSPIN,29,30.2,29,29,30,971,41.416,1406346
MARICO,2750,2759.9,2740.3,2745.2,2750.1,74,2.359,859
MATINSPINN,46.9,47.7,46.6,46.9,47.1,152,3.081,65675
MBL1STMF,3.7,3.7,3.5,3.7,3.5,352,2.368,658626
MEGCONMILK,13.3,13.6,13,13,13.3,38,0.313,24057
MEGHNACEM,28.8,29.9,28.4,28.6,29.9,33,0.238,8326
MEGHNAINS,28.1,29.4,28,28.1,29.1,484,13.077,457703
MEGHNALIFE,51.1,52,50.8,51.1,51.7,276,4.545,88688
MEGHNAPET,19.8,20.4,18.2,19.2,19.9,86,0.412,21710
MERCANBANK,8,8.1,7.9,7.9,8.1,107,2.524,316555
MERCINS,24,25.2,23.7,24,24.1,48,0.217,9031
METROSPIN,7.7,8.2,7.7,7.7,7.8,42,0.165,21156
MHSML,13.7,13.9,13.4,13.7,13.5,428,10.285,754432
MIDASFIN,4.3,4.6,4.3,4.4,4.3,18,0.054,12192
MIDLANDBNK,16.9,17.6,16.8,16.9,17.6,868,28.536,1671059
MIRACLEIND,29.2,30.4,29,29.2,30,387,4.677,158097
MIRAKHTER,27.2,27.6,27,27.1,27.7,156,2.816,103312
MITHUNKNIT,14,14.5,13.9,14,14.5,95,1.076,75743
MJLBD,89.9,90.1,89.5,89.9,90,183,6.518,72592
MLDYEING,8.2,8.5,8.2,8.2,8.4,148,3.459,418785
MONNOAGML,348.7,360,345,348.7,358,636,13.68,38871
MONNOCERA,81.4,83.9,81,81.4,83.3,656,20.049,243944
MONNOFABR,20.6,21.6,20.4,20.6,21.3,1311,41.883,2000492
MONOSPOOL,95.5,98.3,95,95.5,98.3,1275,24.579,254258
MPETROLEUM,195.5,195.9,194.8,195.5,195.5,144,1.906,9765
MTB,13.4,13.6,13.1,13.4,13.5,122,6.898,516327
NAHEEACP,17.6,18.3,17.5,17.6,18.1,280,2.55,143548
NATLIFEINS,93.5,95.8,92.9,93.5,95.5,403,6.323,67276
NAVANACNG,20.5,20.9,20.3,20.5,20.6,92,0.708,34518
NAVANAPHAR,51.5,52.2,51.4,51.5,52.2,248,3.327,64208
NBL,3.2,3.4,3.2,3.2,3.3,107,1.117,348190
NCCBANK,12.5,12.7,12.3,12.5,12.7,212,9.584,768864
NCCBLMF1,4.1,4.3,3.9,4.1,4,6,0.005,1210
NEWLINE,3.6,4,3.6,3.6,3.8,72,0.323,87607
NFML,12.3,12.7,12.2,12.3,12.6,138,2.653,213478
NHFIL,23.8,24.1,23.6,23.8,24.1,183,6.459,271824
NITOLINS,26.9,27.5,26.9,27.3,27.4,34,2.636,96387
NORTHERN,86.4,86.7,85.2,85.9,86.7,26,0.078,908
NORTHRNINS,28.5,29.6,28.4,28.5,29,106,1.292,45008
NPOLYMER,26.6,26.8,26.5,26.6,26.8,63,0.459,17220
NRBBANK,6.8,7,6.8,6.8,6.9,108,1.875,273671
NRBCBANK,5.5,5.6,5.4,5.5,5.5,71,0.973,179677
NTC,166.2,170,166.1,167.2,167.4,55,0.269,1600
NTLTUBES,60.1,61.2,59.5,60.1,60.9,271,4.244,70444
NURANI,2.1,2.2,2,2.1,2,77,0.84,401829
OAL,5.4,5.6,5.4,5.4,5.5,62,0.588,107597
OIMEX,13.1,13.3,13.1,13.1,13.2,100,0.754,57304
OLYMPIC,141.5,143.5,141,141.4,143.3,266,5.163,36291
ONEBANKPLC,6.9,7.1,6.9,6.9,7,150,4.153,595362
ORIONINFU,349.6,377,345.7,349.6,378.3,5183,187.248,522285
ORIONPHARM,27.8,28.2,27.7,27.8,28.1,118,3.781,135371
PADMALIFE,16.3,16.6,16.3,16.3,16.5,43,0.362,22197
PADMAOIL,168.9,170,168.6,168.7,169.5,397,8.026,47510
PARAMOUNT,43.7,44.8,43.5,43.9,45,287,5.515,124940
PDL,4.1,4.4,4,4.1,4.1,100,0.542,134288
PENINSULA,19.4,19.6,19.1,19.4,19.2,476,10.229,526873
PEOPLESINS,35.4,36.7,35.2,35.4,36.2,236,5.535,154943
PF1STMF,4.9,5,4.9,4.9,5,30,1.221,246880
PHARMAID,496.3,519,495.3,496.3,514.1,260,3.625,7201
PHENIXINS,27.4,27.9,26.9,27.1,27.6,63,1.45,53355
PHOENIXFIN,2.4,2.6,2.4,2.5,2.5,35,0.656,270410
PHPMF1,2.3,2.4,2.2,2.3,2.3,99,0.654,285324
PIONEERINS,48.2,49.3,48,48.2,49,214,3.956,81332
PLFSL,0.39,0.4,0.38,0.38,0.42,197,0.562,1470267
POPULAR1MF,2.3,2.4,2.2,2.3,2.3,73,1.405,610971
POPULARLIF,43.3,44,42.8,43.1,43.7,233,3.917,90542
POWERGRID,26.8,27.1,26.7,26.8,26.9,99,1.791,66729
PRAGATIINS,69,71.4,68.6,69,70.9,808,24.664,353552
PRAGATILIF,157,161.8,156.4,157,157,868,21.978,138785
PREMIERBAN,4.1,4.2,4,4,4.1,144,2.656,649500
PREMIERCEM,38.5,39.9,38.3,38.5,39,58,0.592,15333
PREMIERLEA,0.4,0.4,0.4,0.4,0.44,38,0.184,460498
PRIME1ICBA,4.3,4.3,4.2,4.3,4.3,5,0.026,6148
PRIMEBANK,30.9,31.1,30.8,30.9,31.1,215,11.114,359433
PRIMEFIN,0.9,0.9,0.9,0.9,1,87,0.761,845074
PRIMEINSUR,31.2,31.9,31.2,31.3,31.9,51,0.917,29158
PRIMELIFE,33,34.8,32.7,33,33.7,107,1.135,34238
PRIMETEX,12.1,13.1,11.7,12.1,13,237,1.582,131200
PROGRESLIF,45,45.8,44.9,45,47,61,0.513,11373
PROVATIINS,28.8,29.9,28.8,28.8,29.5,89,1.109,38108
PTL,50.4,50.7,50,50.4,50.6,223,5.239,104185
PUBALIBANK,35.6,36.4,35.4,35.6,36.6,466,31.795,890709
PURABIGEN,19.2,19.9,19.1,19.2,19.7,99,1.084,56024
QUASEMIND,37.9,39.3,37.2,37.9,39.3,652,12.05,313846
QUEENSOUTH,11.3,11.5,11.2,11.3,11.4,180,2.012,177733
RAHIMAFOOD,136.9,145.7,135.5,136.9,144.2,2718,56.679,404354
RAHIMTEXT,225.7,232.5,225.3,225.7,231.5,916,24.613,108236
RAKCERAMIC,22.7,23.8,22.5,22.7,23.7,265,3.873,168143
RANFOUNDRY,148.3,151,144.5,146.4,147.3,176,1.468,10082
RDFOOD,19.9,20.9,19.7,19.9,20.6,1005,19.928,988972
RECKITTBEN,3435,3460,3410,3419,3447.3,166,4.381,1275
REGENTTEX,3.7,3.9,3.7,3.7,3.8,94,0.598,160395
RELIANCE1,14,14.7,13.9,14,14.7,419,14.618,1036298
RELIANCINS,65.1,67.3,65.1,65.3,67.1,116,1.804,27342
RENATA,383.3,388.9,382.3,383.3,383.7,540,7.404,19278
RENWICKJA,472.2,473,472,472.2,485,19,0.062,131
REPUBLIC,27.9,28,27.8,28,28.3,49,0.758,27100
RINGSHINE,2.8,2.8,2.7,2.7,2.7,61,0.354,130367
ROBI,29.1,29.6,29.1,29.1,29.6,827,41.629,1423091
RSRMSTEEL,7,7.3,7,7,6.9,170,1.281,179649
RUNNERAUTO,36.8,38,36.6,36.8,37.7,567,14.679,393883
RUPALIBANK,19.4,20,19.2,19.4,20,329,7.095,362621
RUPALIINS,21.6,22,21.5,21.6,21.9,70,1.238,57249
RUPALILIFE,79.4,82,79.2,79.4,81.7,1003,19.202,238130
SAFKOSPINN,13.5,14,13.3,13.5,13.8,85,1.747,130282
SAIFPOWER,4.9,5,4.8,4.9,4.9,50,0.454,93274
SAIHAMCOT,19.5,20,19.4,19.5,19.8,696,65.805,3361518
SAIHAMTEX,19.6,20.1,19.4,19.6,20.2,603,29.301,1488754
SALAMCRST,12,12.5,11.4,12,11.8,349,3.777,319808
SALVO,28.7,30,28.6,28.7,29.9,518,12.566,431594
SAMATALETH,87.6,91.3,87.1,87.6,90.9,434,3.732,42152
SAMORITA,69.2,70.5,68.5,69.2,70,156,1.703,24516
SANDHANINS,19.4,19.8,19.3,19.4,19.8,144,2.159,110009
SAPORTL,42.9,44.1,42.6,42.9,44.3,817,72.035,1663902
SAVAREFR,0,0,0,215.5,215.5,0,0,0
SBACBANK,6.1,6.5,6,6.1,6.3,192,2.606,423682
SEAPEARL,32.2,32.5,32.1,32.2,32.5,413,9.526,295454
SEMLFBSLGF,5,5,4.9,4.9,4.9,35,0.44,89828
SEMLIBBLSF,5.7,5.8,5.7,5.7,5.8,29,0.456,79600
SEMLLECMF,0,0,0,7.4,7.4,0,0,0
SHAHJABANK,16.8,17.1,16.8,16.9,17.2,139,4.626,272871
SHARPIND,12.5,12.8,12.5,12.5,12.8,70,0.989,78557
SHASHADNIM,15.9,16.3,15.9,15.9,16.1,55,0.464,29132
SHEPHERD,12.7,13,12.7,12.7,12.9,129,2.864,223623
SHURWID,4.2,4.6,4,4.2,4.4,87,0.332,79685
SHYAMPSUG,126,134.8,124.1,126,130.3,262,2.905,22676
SIBL,0,0,0,3,3,0,0,0
SICL,19.7,20,19.2,19.7,19.3,470,4.301,219378
SILCOPHL,13.9,14.5,13.4,13.9,13.7,475,17.497,1244980
SILVAPHL,9.4,9.5,9.2,9.4,9.2,179,3.469,370577
SIMTEX,20.2,20.9,20,20.2,20.8,1689,51.235,2506144
SINGERBD,84.1,85.9,83.9,84.1,84.9,78,0.438,5179
SINOBANGLA,45.4,47,45,45.4,47,610,13.319,289019
SIPLC,52.8,54.2,52.8,53,54,355,7.756,144473
SKTRIMS,7.5,7.9,7.4,7.5,7.4,29,0.109,14595
SONALIANSH,183.8,187.7,182.2,183.8,186.3,775,11.939,64560
SONALILIFE,60.2,61.2,60,60.7,61.8,75,0.515,8524
SONALIPAPR,226.2,232,225.7,226.2,230.4,1229,33.363,146336
SONARBAINS,24.7,26,24.7,25.1,26.1,101,0.761,29990
SONARGAON,31.1,32.5,31,31.1,32.3,729,14.155,445036
SOUTHEASTB,9.4,9.6,9.4,9.4,9.6,127,3.818,402708
SPCERAMICS,14.8,14.8,13.5,14.8,13.5,1373,34.723,2402533
SPCL,46.9,48.6,46.2,46.9,47.8,1190,48.975,1027876
SQUARETEXT,48.9,49.3,48.7,49,49.1,131,3.904,79717
SQURPHARMA,202.2,204.7,202,202.2,204,2462,125.497,618459
SSSTEEL,3.9,4,3.8,3.9,3.9,88,0.668,170938
STANCERAM,63.1,63.8,62,63.1,63.1,31,0.112,1790
STANDARINS,39.3,40.7,39,39.3,40.1,202,4.635,117438
STANDBANKL,4.8,4.9,4.8,4.8,5,117,2.636,545528
STYLECRAFT,44.6,46,44.6,45,45.1,32,0.115,2548
SUMITPOWER,12.2,12.5,12.2,12.2,12.4,294,6.358,518796
SUNLIFEINS,55.6,56.8,54.9,55.6,55.3,1306,38.276,684971
TAKAFULINS,30.8,32.9,30,30.8,33.1,620,11.139,361390
TALLUSPIN,7.9,8.6,7.8,7.9,8.3,590,9.65,1187592
TAMIJTEX,120.6,124.4,120,120.6,122.7,260,2.877,23569
TECHNODRUG,29.9,31.2,29.5,29.9,30.7,615,18.182,598642
TILIL,44.9,46,44.3,44.9,45.5,839,21.458,472428
TITASGAS,15.4,15.6,15.4,15.4,15.5,125,2.231,144334
TOSRIFA,16.6,17,16.5,16.6,16.9,168,2.235,134179
TRUSTB1MF,2.3,2.4,2.3,2.3,2.4,74,1.78,769137
TRUSTBANK,18.1,18.2,17.9,18.1,18.2,247,7.099,393483
TUNGHAI,1.4,1.5,1.4,1.4,1.5,35,0.208,148187
UCB,10,10.2,9.9,10,10.2,216,8.285,826252
UNILEVERCL,2156,2160,2150,2156,2151.2,8,0.045,21
UNIONBANK,0,0,0,1.5,1.5,0,0,0
UNIONCAP,3.1,3.1,2.8,3.1,2.9,51,0.362,120378
UNIONINS,35.2,36.9,35,35.2,36.7,371,10.57,295744
UNIQUEHRL,38.6,39,38.5,38.6,39.1,208,4.225,109257
UNITEDFIN,11.6,11.9,11.5,11.5,12,99,2.376,202954
UNITEDINS,40.4,42,40.3,40.4,41.6,89,1.041,25586
UPGDCL,119.4,120.9,119.1,119.4,120.3,231,3.324,27789
USMANIAGL,31.2,31.5,31.1,31.2,31.1,26,0.236,7547
UTTARABANK,24.4,24.8,24.3,24.4,24.8,882,118.055,4830936
UTTARAFIN,9.4,9.9,9.4,9.4,9.5,51,0.197,20805
VAMLBDMF1,0,0,0,7.1,7.1,0,0,0
VAMLRBBF,5.6,5.7,5.6,5.7,5.7,8,0.133,23460
VFSTDL,11.9,12.4,11.8,11.9,12.3,288,5.903,489778
WALTONHIL,374.9,381,372.2,374.9,380.4,930,13.729,36420
